"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","White","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Communications","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Debt","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Digital, Data & Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Finance","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Finance","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Internal Audit","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Legal","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Legal","G6/G7","45","[c]","60300","59110"
"Leaver CS","2021","50-59","White","Legal","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Legal","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","No function","AA/AO","540","[c]","20600","20100"
"Leaver CS","2021","50-59","White","No function","EO","190","[c]","28190","27130"
"Leaver CS","2021","50-59","White","No function","G6/G7","105","[c]","63590","60330"
"Leaver CS","2021","50-59","White","No function","SCS level","35","[c]","112420","106310"
"Leaver CS","2021","50-59","White","No function","SEO/HEO","230","[c]","39190","38190"
"Leaver CS","2021","50-59","White","No function","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Project Delivery","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Project Delivery","G6/G7","30","[c]","58000","56740"
"Leaver CS","2021","50-59","White","Project Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Project Delivery","SEO/HEO","70","[c]","38260","40000"
"Leaver CS","2021","50-59","White","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Property","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Property","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Property","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Property","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Security","AA/AO","65","[c]","29610","25920"
"Leaver CS","2021","50-59","White","Security","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Security","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","AA/AO","990","[c]","20930","21010"
"Leaver CS","2021","50-59","White","Unknown","EO","810","[c]","27800","27570"
"Leaver CS","2021","50-59","White","Unknown","G6/G7","265","[c]","61780","59590"
"Leaver CS","2021","50-59","White","Unknown","SCS level","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","SEO/HEO","635","[c]","36620","35310"
"Leaver CS","2021","50-59","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","No function","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","No function","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","No function","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
