"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","South West (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","EO","Female","60","[c]","28360","28060"
"Leaver Dept.","2021","Black","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","HEO","Female","55","[c]","34190","34280"
"Leaver Dept.","2021","Black","London","HEO","Male","40","[c]","35180","34000"
"Leaver Dept.","2021","Black","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SEO","Female","40","[c]","40540","40540"
"Leaver Dept.","2021","Black","London","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
