"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","EO","EO","10","5","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Merseyside","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Mixed","Merseyside","AA/AO","AO","85","75","21340","21010"
"In post","2021","Mixed","Merseyside","EO","EO","80","75","26000","25560"
"In post","2021","Mixed","Merseyside","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Mixed","Merseyside","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Mixed","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Merseyside","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2021","Mixed","Merseyside","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Mixed","Merseyside","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","EO","EO","5","5","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","EO","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","AA/AO","AO","50","45","20700","21010"
"In post","2021","Mixed","Northumberland and Tyne and Wear","EO","EO","30","30","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","SEO/HEO","HEO","30","25","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Outer London - East and North East","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Mixed","Outer London - East and North East","AA/AO","AO","40","40","26550","25110"
"In post","2021","Mixed","Outer London - East and North East","EO","EO","45","45","30970","31060"
"In post","2021","Mixed","Outer London - East and North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Outer London - East and North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Outer London - East and North East","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Outer London - East and North East","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Outer London - South","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Mixed","Outer London - South","AA/AO","AO","60","55","24410","25630"
"In post","2021","Mixed","Outer London - South","EO","EO","125","115","29530","29370"
"In post","2021","Mixed","Outer London - South","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Mixed","Outer London - South","G6/G7","G7","30","30","58340","59160"
"In post","2021","Mixed","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Outer London - South","SEO/HEO","HEO","70","70","35740","35200"
"In post","2021","Mixed","Outer London - South","SEO/HEO","SEO","50","50","43820","42410"
"In post","2021","Mixed","Outer London - South","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Outer London - West and North West","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Mixed","Outer London - West and North West","AA/AO","AO","60","55","26600","25110"
"In post","2021","Mixed","Outer London - West and North West","EO","EO","130","120","30450","31060"
"In post","2021","Mixed","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Outer London - West and North West","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Mixed","Outer London - West and North West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Outer London - West and North West","SEO/HEO","HEO","30","30","34110","35050"
"In post","2021","Mixed","Outer London - West and North West","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Mixed","Outer London - West and North West","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","EO","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Mixed","Overseas","G6/G7","G7","35","35","56980","54470"
"In post","2021","Mixed","Overseas","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Mixed","Overseas","SEO/HEO","HEO","30","30","33930","33310"
"In post","2021","Mixed","Overseas","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Mixed","Overseas","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Shropshire and Staffordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire and Staffordshire","AA/AO","AO","45","45","23430","22850"
"In post","2021","Mixed","Shropshire and Staffordshire","EO","EO","30","30","27630","27570"
"In post","2021","Mixed","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire and Staffordshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Mixed","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Shropshire and Staffordshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Shropshire and Staffordshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Mixed","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Yorkshire","AA/AO","AO","40","35","21970","21430"
"In post","2021","Mixed","South Yorkshire","EO","EO","45","40","26340","26000"
"In post","2021","Mixed","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Yorkshire","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Mixed","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South Yorkshire","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2021","Mixed","South Yorkshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Mixed","South Yorkshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","EO","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Surrey, East and West Sussex","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Mixed","Surrey, East and West Sussex","AA/AO","AO","60","55","26090","24370"
"In post","2021","Mixed","Surrey, East and West Sussex","EO","EO","70","65","28520","27570"
"In post","2021","Mixed","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Surrey, East and West Sussex","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Mixed","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Surrey, East and West Sussex","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2021","Mixed","Surrey, East and West Sussex","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Mixed","Surrey, East and West Sussex","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","AA/AO","AO","40","35","24360","22350"
"In post","2021","Mixed","Tees Valley and Durham","EO","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","Mixed","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","EO","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","AA/AO","AO","30","25","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","EO","EO","25","25","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Midlands","AA/AO","AO","100","90","20790","20650"
"In post","2021","Mixed","West Midlands","EO","EO","130","125","27230","27570"
"In post","2021","Mixed","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Midlands","G6/G7","G7","25","25","[c]","[c]"
"In post","2021","Mixed","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Midlands","SEO/HEO","HEO","45","40","31760","31810"
"In post","2021","Mixed","West Midlands","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2021","Mixed","West Midlands","Unknown","Unknown","40","35","25880","22920"
"In post","2021","Mixed","West Wales and The Valleys","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Mixed","West Wales and The Valleys","AA/AO","AO","45","40","21880","21590"
"In post","2021","Mixed","West Wales and The Valleys","EO","EO","30","25","[c]","[c]"
"In post","2021","Mixed","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Wales and The Valleys","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Mixed","West Wales and The Valleys","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Mixed","West Wales and The Valleys","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","West Yorkshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Mixed","West Yorkshire","AA/AO","AO","70","65","21900","21010"
"In post","2021","Mixed","West Yorkshire","EO","EO","90","90","27020","27570"
"In post","2021","Mixed","West Yorkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Mixed","West Yorkshire","G6/G7","G7","20","20","[c]","[c]"
"In post","2021","Mixed","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Yorkshire","SEO/HEO","HEO","40","35","31680","31810"
"In post","2021","Mixed","West Yorkshire","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Mixed","West Yorkshire","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","EO","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","EO","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Devon","EO","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Devon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Devon","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","AA/AO","AO","20","15","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","EO","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","AA/AO","AO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","EO","EO","25","20","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","EO","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","EO","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Essex","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Essex","EO","EO","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Essex","G6/G7","G6","[c]","[c]","[c]","[c]"
