"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Intelligence Analysis","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","15","41910","42770"
"In post","2021","50-59","Internal Audit","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Devon","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","58730","59700"
"In post","2021","50-59","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20","20","40390","40580"
"In post","2021","50-59","Internal Audit","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","15","10","38810","39040"
"In post","2021","50-59","Internal Audit","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Inner London - West","G6/G7","25","25","64850","62080"
"In post","2021","50-59","Internal Audit","Inner London - West","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Internal Audit","Inner London - West","SEO/HEO","30","30","47220","48150"
"In post","2021","50-59","Internal Audit","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Northumberland and Tyne and Wear","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Northumberland and Tyne and Wear","SEO/HEO","10","10","41070","40740"
"In post","2021","50-59","Internal Audit","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Midlands","SEO/HEO","10","10","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Wales and The Valleys","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Internal Audit","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","International Trade","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","International Trade","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Inner London - West","EO","10","10","29930","30100"
"In post","2021","50-59","International Trade","Inner London - West","G6/G7","70","70","58070","56820"
"In post","2021","50-59","International Trade","Inner London - West","SCS level","25","25","91020","82130"
"In post","2021","50-59","International Trade","Inner London - West","SEO/HEO","55","55","37360","38540"
"In post","2021","50-59","International Trade","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Overseas","G6/G7","15","15","58100","58850"
"In post","2021","50-59","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","50-59","International Trade","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","International Trade","West Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","20","20","37890","38200"
"In post","2021","50-59","Knowledge and Information Management","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Derbyshire and Nottinghamshire","SEO/HEO","10","10","38630","39730"
"In post","2021","50-59","Knowledge and Information Management","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Dorset and Somerset","AA/AO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Dorset and Somerset","SEO/HEO","10","10","33970","34590"
"In post","2021","50-59","Knowledge and Information Management","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","East Anglia","EO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","East Anglia","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","East Anglia","SEO/HEO","20","20","40620","42580"
"In post","2021","50-59","Knowledge and Information Management","East Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","East Wales","EO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","East Wales","SEO/HEO","15","15","40470","37410"
"In post","2021","50-59","Knowledge and Information Management","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","10","20930","21130"
"In post","2021","50-59","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","20","26220","26670"
"In post","2021","50-59","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","25","57320","56350"
"In post","2021","50-59","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","65","65","36600","36890"
"In post","2021","50-59","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","15","55610","48230"
"In post","2021","50-59","Knowledge and Information Management","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Greater Manchester","EO","10","10","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Hampshire and Isle of Wight","AA/AO","10","10","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Hampshire and Isle of Wight","EO","10","10","27610","26670"
"In post","2021","50-59","Knowledge and Information Management","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Hampshire and Isle of Wight","SEO/HEO","20","20","34640","33300"
"In post","2021","50-59","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Inner London - East","EO","15","15","28010","28310"
"In post","2021","50-59","Knowledge and Information Management","Inner London - East","G6/G7","20","20","61370","61270"
"In post","2021","50-59","Knowledge and Information Management","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Inner London - East","SEO/HEO","20","15","38770","38100"
"In post","2021","50-59","Knowledge and Information Management","Inner London - West","AA/AO","25","25","24510","24590"
"In post","2021","50-59","Knowledge and Information Management","Inner London - West","EO","20","20","30310","30370"
"In post","2021","50-59","Knowledge and Information Management","Inner London - West","G6/G7","30","30","62320","60970"
"In post","2021","50-59","Knowledge and Information Management","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Inner London - West","SEO/HEO","60","60","40260","39770"
"In post","2021","50-59","Knowledge and Information Management","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Merseyside","EO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Merseyside","SEO/HEO","10","10","37570","38070"
"In post","2021","50-59","Knowledge and Information Management","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","North Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Outer London - West and North West","AA/AO","10","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Outer London - West and North West","EO","10","10","28710","29210"
"In post","2021","50-59","Knowledge and Information Management","Outer London - West and North West","G6/G7","10","10","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Outer London - West and North West","SEO/HEO","10","10","35550","35070"
"In post","2021","50-59","Knowledge and Information Management","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Shropshire and Staffordshire","AA/AO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Shropshire and Staffordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Surrey, East and West Sussex","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Midlands","EO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Legal","Bedfordshire and Hertfordshire","G6/G7","30","25","62040","62140"
"In post","2021","50-59","Legal","Bedfordshire and Hertfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","50-59","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","25","20","61560","62130"
"In post","2021","50-59","Legal","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","20","20","41080","42320"
"In post","2021","50-59","Legal","Cheshire","G6/G7","10","10","64600","58040"
"In post","2021","50-59","Legal","Cheshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Legal","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Legal","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Derbyshire and Nottinghamshire","EO","20","15","26720","27130"
"In post","2021","50-59","Legal","Derbyshire and Nottinghamshire","G6/G7","45","40","56530","55610"
"In post","2021","50-59","Legal","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Derbyshire and Nottinghamshire","SEO/HEO","40","40","36820","34480"
"In post","2021","50-59","Legal","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Devon","G6/G7","25","20","58020","55610"
"In post","2021","50-59","Legal","Devon","SEO/HEO","10","10","39200","40180"
"In post","2021","50-59","Legal","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2021","50-59","Legal","Dorset and Somerset","SEO/HEO","5","5","[c]","[c]"
"In post","2021","50-59","Legal","East Anglia","AA/AO","40","35","21090","21440"
"In post","2021","50-59","Legal","East Anglia","EO","35","35","26940","28130"
"In post","2021","50-59","Legal","East Anglia","G6/G7","25","20","55750","55610"
"In post","2021","50-59","Legal","East Anglia","SEO/HEO","55","55","36020","34480"
"In post","2021","50-59","Legal","East Wales","AA/AO","10","10","20820","20140"
"In post","2021","50-59","Legal","East Wales","EO","25","25","26180","25560"
"In post","2021","50-59","Legal","East Wales","G6/G7","75","70","58880","56620"
"In post","2021","50-59","Legal","East Wales","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Legal","East Wales","SEO/HEO","55","50","36570","35000"
"In post","2021","50-59","Legal","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","East Yorkshire and Northern Lincolnshire","G6/G7","15","15","57890","55610"
"In post","2021","50-59","Legal","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Eastern Scotland","G6/G7","15","15","67850","68470"
"In post","2021","50-59","Legal","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","Eastern Scotland","SEO/HEO","30","25","51450","52490"
