"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","North Yorkshire CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Norwich and East Norfolk","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Norwich and East Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Nottingham","Outside London","Heterosexual / straight","105","100","44890","40080"
"In post","2021","Project Delivery","Nottingham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Nottingham","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Nottingham","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","Heterosexual / straight","115","115","45910","42210"
"In post","2021","Project Delivery","Overseas","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Oxfordshire","Outside London","Heterosexual / straight","80","75","39540","33300"
"In post","2021","Project Delivery","Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Oxfordshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Oxfordshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Perth and Kinross and Stirling","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Peterborough","Outside London","Heterosexual / straight","40","40","34230","30990"
"In post","2021","Project Delivery","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Peterborough","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Plymouth","Outside London","Heterosexual / straight","120","115","40090","40200"
"In post","2021","Project Delivery","Plymouth","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Plymouth","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Plymouth","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","Portsmouth","Outside London","Heterosexual / straight","205","200","40260","40580"
"In post","2021","Project Delivery","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Portsmouth","Outside London","Undeclared","40","40","42910","40580"
"In post","2021","Project Delivery","Portsmouth","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Powys","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Powys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Sefton","Outside London","Heterosexual / straight","100","95","38520","37660"
"In post","2021","Project Delivery","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Sefton","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Sefton","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Sheffield","Outside London","Heterosexual / straight","75","75","39830","37460"
"In post","2021","Project Delivery","Sheffield","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Sheffield","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Sheffield","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Shropshire CC","Outside London","Heterosexual / straight","45","45","30810","30020"
"In post","2021","Project Delivery","Shropshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Solihull","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Somerset","Outside London","Heterosexual / straight","80","80","38270","37730"
"In post","2021","Project Delivery","Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Somerset","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2021","Project Delivery","Somerset","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","Project Delivery","South and West Derbyshire","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Project Delivery","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Hampshire","Outside London","Heterosexual / straight","120","115","36820","36030"
"In post","2021","Project Delivery","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Hampshire","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Project Delivery","South Hampshire","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","South Lanarkshire","Outside London","Heterosexual / straight","130","125","38250","33930"
"In post","2021","Project Delivery","South Lanarkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","South Lanarkshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","South Lanarkshire","Outside London","Unknown","35","35","36870","33930"
"In post","2021","Project Delivery","South Nottinghamshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West Wales","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southend-on-Sea","Outside London","Heterosexual / straight","40","40","42330","38700"
"In post","2021","Project Delivery","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southend-on-Sea","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Southend-on-Sea","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Staffordshire CC","Outside London","Heterosexual / straight","135","130","40020","33300"
"In post","2021","Project Delivery","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Staffordshire CC","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Staffordshire CC","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Stoke-on-Trent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Stoke-on-Trent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Suffolk","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Sunderland","Outside London","Heterosexual / straight","30","30","41480","38630"
"In post","2021","Project Delivery","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Sunderland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Sunderland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Swansea","Outside London","Heterosexual / straight","85","85","38960","38650"
"In post","2021","Project Delivery","Swansea","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Swansea","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Swansea","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Swindon","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Swindon","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Swindon","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Telford and Wrekin","Outside London","Heterosexual / straight","110","105","41920","38630"
"In post","2021","Project Delivery","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Telford and Wrekin","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Telford and Wrekin","Outside London","Unknown","45","45","38020","35930"
"In post","2021","Project Delivery","Tower Hamlets","London","Heterosexual / straight","460","440","54930","53890"
"In post","2021","Project Delivery","Tower Hamlets","London","LGBO","35","35","53310","45420"
"In post","2021","Project Delivery","Tower Hamlets","London","Undeclared","45","40","58780","59160"
"In post","2021","Project Delivery","Tower Hamlets","London","Unknown","90","90","52440","41760"
"In post","2021","Project Delivery","Tyneside","Outside London","Heterosexual / straight","510","490","41710","38630"
"In post","2021","Project Delivery","Tyneside","Outside London","LGBO","30","30","38900","38630"
"In post","2021","Project Delivery","Tyneside","Outside London","Undeclared","45","45","37470","38630"
"In post","2021","Project Delivery","Tyneside","Outside London","Unknown","175","165","39990","38630"
"In post","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wakefield","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warrington","Outside London","Heterosexual / straight","40","40","38300","36740"
"In post","2021","Project Delivery","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warrington","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Cumbria","Outside London","Heterosexual / straight","55","55","43610","40290"
"In post","2021","Project Delivery","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Cumbria","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Cumbria","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Kent","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Kent","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Lothian","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (North East)","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (North East)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Westminster","London","Heterosexual / straight","1600","1570","50350","45200"
"In post","2021","Project Delivery","Westminster","London","LGBO","110","110","47930","44030"
"In post","2021","Project Delivery","Westminster","London","Undeclared","190","185","52930","52990"
"In post","2021","Project Delivery","Westminster","London","Unknown","350","345","46900","42470"
"In post","2021","Project Delivery","Wiltshire","Outside London","Heterosexual / straight","855","820","39080","37320"
"In post","2021","Project Delivery","Wiltshire","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","Wiltshire","Outside London","Undeclared","100","100","42440","40580"
"In post","2021","Project Delivery","Wiltshire","Outside London","Unknown","85","80","38690","37320"
"In post","2021","Project Delivery","Wirral","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wirral","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wolverhampton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Worcestershire","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Project Delivery","Worcestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Worcestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Worcestershire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","York","Outside London","Heterosexual / straight","50","45","35810","35900"
"In post","2021","Project Delivery","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","York","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","York","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Property","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Aberdeen City and Aberdeenshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Angus and Dundee City","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Antrim and Newtownabbey","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Ards and North Down","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Armagh City, Banbridge and Craigavon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Armagh City, Banbridge and Craigavon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barking & Dagenham and Havering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","105","100","37030","34010"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Belfast","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Belfast","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Belfast","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Berkshire","Outside London","Heterosexual / straight","40","40","32460","33300"
"In post","2021","Property","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Berkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bexley and Greenwich","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Birmingham","Outside London","Heterosexual / straight","130","120","34800","32100"
"In post","2021","Property","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Birmingham","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2021","Property","Birmingham","Outside London","Unknown","60","55","35070","31460"
"In post","2021","Property","Bournemouth and Poole","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Bournemouth and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bournemouth and Poole","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Breckland and South Norfolk","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Breckland and South Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Breckland and South Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Brent","London","Heterosexual / straight","60","55","36880","34810"
"In post","2021","Property","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Brent","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","Brent","London","Unknown","35","30","35980","30000"
"In post","2021","Property","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Brighton and Hove","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bristol, City of","Outside London","Heterosexual / straight","95","90","41070","38630"
"In post","2021","Property","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bristol, City of","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Bristol, City of","Outside London","Unknown","55","50","33110","30000"
"In post","2021","Property","Buckinghamshire CC","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","Buckinghamshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Buckinghamshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Buckinghamshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Caithness and Sutherland and Ross and Cromarty","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Caithness and Sutherland and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Calderdale and Kirklees","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Property","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Calderdale and Kirklees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Calderdale and Kirklees","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Cambridgeshire CC","Outside London","Heterosexual / straight","160","150","37800","33460"
"In post","2021","Property","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cambridgeshire CC","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Property","Cambridgeshire CC","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Property","Camden and City of London","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Camden and City of London","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Camden and City of London","London","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","95","90","36690","32960"
"In post","2021","Property","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cardiff and Vale of Glamorgan","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Cardiff and Vale of Glamorgan","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Property","Causeway Coast and Glens","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Causeway Coast and Glens","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Bedfordshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Bedfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Hampshire","Outside London","Heterosexual / straight","125","125","39780","40580"
"In post","2021","Property","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Hampshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Central Hampshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Property","Central Valleys","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Central Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire West and Chester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","City of Edinburgh","Outside London","Heterosexual / straight","35","35","34230","33760"
"In post","2021","Property","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","City of Edinburgh","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","City of Edinburgh","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Clackmannanshire and Fife","Outside London","Heterosexual / straight","75","70","33320","33300"
"In post","2021","Property","Clackmannanshire and Fife","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Property","Clackmannanshire and Fife","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","40","35","28730","26580"
