"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Planning","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Planning","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Inner London - West","115","115","47760","53130"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","Inner London - West","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Statistics","Inner London - West","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","East Anglia","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Greater Manchester","10","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Inner London - West","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Outer London - South","15","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Commercial","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Inner London - West","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Inner London - East","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Inner London - West","30","30","51350","52850"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","West Midlands","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Economics","Inner London - East","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Inner London - East","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Inner London - West","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","West Midlands","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Finance","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","East Anglia","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","East Wales","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Inner London - West","40","40","47010","40160"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Lancashire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Outer London - South","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Human Resources","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","East Anglia","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Kent","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
