"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","AA/AO","15","[c]","21380","21490"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Birmingham","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Birmingham","G6/G7","10","[c]","58140","55610"
"Leaver CS","2021","Crown Prosecution Service","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Brighton and Hove","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Heart of Essex","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Heart of Essex","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Hertfordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leeds","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leicester","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Leicester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Liverpool","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Liverpool","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Manchester","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mid Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Portsmouth","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Tyneside","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Westminster","AA/AO","15","[c]","22290","23520"
"Leaver CS","2021","Crown Prosecution Service","Westminster","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Westminster","G6/G7","30","[c]","59700","55000"
"Leaver CS","2021","Crown Prosecution Service","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","York","G6/G7","10","[c]","59690","57640"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Flintshire and Wrexham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","90","[c]","21380","20300"
"Leaver CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","40","[c]","56770","53920"
"Leaver CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","[c]","107980","107450"
"Leaver CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","180","[c]","35890","35660"
"Leaver CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","East Cumbria","EO","20","[c]","18680","18330"
"Leaver CS","2021","Defence Equipment and Support","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Harrow and Hillingdon","EO","10","[c]","20140","19110"
"Leaver CS","2021","Defence Equipment and Support","Harrow and Hillingdon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Somerset","SEO/HEO","15","[c]","37130","37800"
"Leaver CS","2021","Defence Equipment and Support","South Hampshire","EO","10","[c]","20290","20230"
"Leaver CS","2021","Defence Equipment and Support","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Central Hampshire","AA/AO","15","[c]","17180","17180"
"Leaver CS","2021","Defence Science and Technology Laboratory","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Central Hampshire","G6/G7","15","[c]","55100","51510"
"Leaver CS","2021","Defence Science and Technology Laboratory","Central Hampshire","SEO/HEO","25","[c]","30530","28650"
"Leaver CS","2021","Defence Science and Technology Laboratory","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","West Kent","AA/AO","20","[c]","17200","17180"
"Leaver CS","2021","Defence Science and Technology Laboratory","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","West Kent","SEO/HEO","10","[c]","30170","28670"
"Leaver CS","2021","Defence Science and Technology Laboratory","Wiltshire","AA/AO","30","[c]","17630","17180"
"Leaver CS","2021","Defence Science and Technology Laboratory","Wiltshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Wiltshire","G6/G7","25","[c]","52710","48010"
"Leaver CS","2021","Defence Science and Technology Laboratory","Wiltshire","SEO/HEO","45","[c]","32580","28660"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","AA/AO","20","[c]","24360","24300"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","EO","10","[c]","27520","27590"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","G6/G7","65","[c]","57810","54900"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","SCS level","25","[c]","96170","81520"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Westminster","SEO/HEO","70","[c]","36160","33610"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Westminster","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Westminster","G6/G7","25","[c]","59480","54280"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Westminster","SEO/HEO","30","[c]","35060","32700"
"Leaver CS","2021","Department for Education (excl. agencies)","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Bristol, City of","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Coventry","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Coventry","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Coventry","SEO/HEO","10","[c]","39060","39560"
"Leaver CS","2021","Department for Education (excl. agencies)","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Darlington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Darlington","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Darlington","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Manchester","SEO/HEO","15","[c]","36210","36780"
"Leaver CS","2021","Department for Education (excl. agencies)","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Sheffield","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Sheffield","EO","10","[c]","24950","25000"
"Leaver CS","2021","Department for Education (excl. agencies)","Sheffield","G6/G7","10","[c]","56920","55000"
"Leaver CS","2021","Department for Education (excl. agencies)","Sheffield","SEO/HEO","15","[c]","35340","36640"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Westminster","EO","30","[c]","26590","28500"
"Leaver CS","2021","Department for Education (excl. agencies)","Westminster","G6/G7","50","[c]","58720","54400"
"Leaver CS","2021","Department for Education (excl. agencies)","Westminster","SCS level","15","[c]","81310","75300"
"Leaver CS","2021","Department for Education (excl. agencies)","Westminster","SEO/HEO","45","[c]","37820","37280"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Bristol, City of","SEO/HEO","15","[c]","34090","35900"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
