"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Policy","LGBO","325","320","56540","54840"
"In post","2021","40-49","Policy","Undeclared","580","560","51250","52580"
"In post","2021","40-49","Policy","Unknown","950","910","54080","53360"
"In post","2021","40-49","Project Delivery","Heterosexual / straight","3165","3080","45050","40580"
"In post","2021","40-49","Project Delivery","LGBO","125","125","46100","41760"
"In post","2021","40-49","Project Delivery","Undeclared","400","385","44530","40580"
"In post","2021","40-49","Project Delivery","Unknown","515","495","45070","40930"
"In post","2021","40-49","Property","Heterosexual / straight","1090","1050","38140","33300"
"In post","2021","40-49","Property","LGBO","50","50","38970","34580"
"In post","2021","40-49","Property","Undeclared","160","155","37460","33300"
"In post","2021","40-49","Property","Unknown","235","220","36020","32110"
"In post","2021","40-49","Psychology","Heterosexual / straight","215","200","45570","46790"
"In post","2021","40-49","Psychology","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Psychology","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Psychology","Unknown","55","50","43690","45110"
"In post","2021","40-49","Science and Engineering","Heterosexual / straight","1850","1765","43110","41430"
"In post","2021","40-49","Science and Engineering","LGBO","75","70","45230","45780"
"In post","2021","40-49","Science and Engineering","Undeclared","330","315","43680","41050"
"In post","2021","40-49","Science and Engineering","Unknown","835","790","43710","41900"
"In post","2021","40-49","Security","Heterosexual / straight","1180","1170","33010","32280"
"In post","2021","40-49","Security","LGBO","55","55","34750","37170"
"In post","2021","40-49","Security","Undeclared","230","230","34970","38910"
"In post","2021","40-49","Security","Unknown","225","220","34690","38910"
"In post","2021","40-49","Social Research","Heterosexual / straight","180","165","49150","47000"
"In post","2021","40-49","Social Research","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Social Research","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Social Research","Unknown","35","30","42130","39030"
"In post","2021","40-49","Statistics","Heterosexual / straight","310","295","50330","50090"
"In post","2021","40-49","Statistics","LGBO","25","20","[c]","[c]"
"In post","2021","40-49","Statistics","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Statistics","Unknown","65","60","49980","50090"
"In post","2021","40-49","Tax","Heterosexual / straight","1925","1840","36580","31810"
"In post","2021","40-49","Tax","LGBO","115","110","35040","31810"
"In post","2021","40-49","Tax","Undeclared","285","275","38980","32370"
"In post","2021","40-49","Tax","Unknown","1060","1005","30020","25590"
"In post","2021","40-49","Unknown","Heterosexual / straight","18005","16575","32750","27570"
"In post","2021","40-49","Unknown","LGBO","1005","965","33170","27570"
"In post","2021","40-49","Unknown","Undeclared","1935","1780","30540","27570"
"In post","2021","40-49","Unknown","Unknown","7520","6685","32590","27570"
"In post","2021","40-49","Veterinarian","Heterosexual / straight","105","105","43770","38260"
"In post","2021","40-49","Veterinarian","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinarian","Undeclared","30","30","45220","38570"
"In post","2021","40-49","Veterinarian","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Commercial","Heterosexual / straight","1095","1075","44980","41700"
"In post","2021","50-59","Commercial","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Commercial","Undeclared","175","170","42650","40580"
"In post","2021","50-59","Commercial","Unknown","215","210","42960","40140"
"In post","2021","50-59","Communications","Heterosexual / straight","485","470","42590","37410"
"In post","2021","50-59","Communications","LGBO","30","30","[c]","[c]"
"In post","2021","50-59","Communications","Undeclared","95","90","37590","34610"
"In post","2021","50-59","Communications","Unknown","130","130","44920","39650"
"In post","2021","50-59","Corporate Finance","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Heterosexual / straight","200","195","40050","37910"
"In post","2021","50-59","Counter Fraud","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Counter Fraud","Unknown","65","65","45010","39490"
"In post","2021","50-59","Digital, Data and Technology","Heterosexual / straight","2220","2170","44400","40580"
"In post","2021","50-59","Digital, Data and Technology","LGBO","80","75","46880","43560"
"In post","2021","50-59","Digital, Data and Technology","Undeclared","465","455","41780","38930"
"In post","2021","50-59","Digital, Data and Technology","Unknown","630","620","44440","40300"
"In post","2021","50-59","Economics","Heterosexual / straight","95","95","63810","62480"
"In post","2021","50-59","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Economics","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Economics","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Finance","Heterosexual / straight","2020","1930","41990","37900"
"In post","2021","50-59","Finance","LGBO","45","45","46990","42300"
"In post","2021","50-59","Finance","Undeclared","335","320","40350","36650"
"In post","2021","50-59","Finance","Unknown","375","350","38020","33320"
"In post","2021","50-59","Human Resources","Heterosexual / straight","1860","1785","41130","36970"
"In post","2021","50-59","Human Resources","LGBO","75","75","42570","40530"
"In post","2021","50-59","Human Resources","Undeclared","225","215","38110","33300"
"In post","2021","50-59","Human Resources","Unknown","210","200","39820","36830"
"In post","2021","50-59","Inspector of Education and Training","Heterosexual / straight","330","325","67660","74730"
"In post","2021","50-59","Inspector of Education and Training","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Inspector of Education and Training","Unknown","25","20","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Heterosexual / straight","635","615","34530","31180"
"In post","2021","50-59","Intelligence Analysis","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Undeclared","150","145","34150","31870"
"In post","2021","50-59","Intelligence Analysis","Unknown","65","65","39060","32330"
"In post","2021","50-59","Internal Audit","Heterosexual / straight","245","235","48550","45810"
"In post","2021","50-59","Internal Audit","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Internal Audit","Undeclared","45","45","48090","44590"
"In post","2021","50-59","Internal Audit","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","International Trade","Heterosexual / straight","155","155","53290","51970"
"In post","2021","50-59","International Trade","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","International Trade","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","International Trade","Unknown","70","70","48440","39460"
"In post","2021","50-59","Knowledge and Information Management","Heterosexual / straight","525","510","38250","34610"
"In post","2021","50-59","Knowledge and Information Management","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Knowledge and Information Management","Undeclared","130","125","38610","35000"
"In post","2021","50-59","Knowledge and Information Management","Unknown","85","80","37570","33790"
"In post","2021","50-59","Legal","Heterosexual / straight","2105","1985","51400","51490"
"In post","2021","50-59","Legal","LGBO","110","110","56510","58070"
"In post","2021","50-59","Legal","Undeclared","380","355","47320","45100"
"In post","2021","50-59","Legal","Unknown","915","855","51800","55610"
"In post","2021","50-59","Medicine","Heterosexual / straight","505","460","61860","47540"
"In post","2021","50-59","Medicine","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Medicine","Undeclared","85","80","65830","46290"
"In post","2021","50-59","Medicine","Unknown","135","120","76970","78870"
"In post","2021","50-59","Operational Delivery","Heterosexual / straight","33670","31250","30750","27380"
"In post","2021","50-59","Operational Delivery","LGBO","1230","1170","31190","28130"
"In post","2021","50-59","Operational Delivery","Undeclared","6315","5795","29860","27230"
"In post","2021","50-59","Operational Delivery","Unknown","10230","9295","28850","26580"
"In post","2021","50-59","Operational Research","Heterosexual / straight","140","135","50810","47140"
"In post","2021","50-59","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Operational Research","Undeclared","30","25","[c]","[c]"
"In post","2021","50-59","Operational Research","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Other","Heterosexual / straight","5530","5355","30210","25870"
"In post","2021","50-59","Other","LGBO","120","115","31630","26800"
"In post","2021","50-59","Other","Undeclared","900","875","30900","26670"
"In post","2021","50-59","Other","Unknown","1265","1235","38740","33390"
"In post","2021","50-59","Planning","Heterosexual / straight","35","35","52720","47000"
"In post","2021","50-59","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning Inspectors","Heterosexual / straight","95","90","58790","58810"
"In post","2021","50-59","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Planning Inspectors","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Planning Inspectors","Unknown","15","10","[c]","[c]"
"In post","2021","50-59","Policy","Heterosexual / straight","3865","3775","50470","47000"
"In post","2021","50-59","Policy","LGBO","210","205","54480","54500"
"In post","2021","50-59","Policy","Undeclared","670","655","49320","45650"
"In post","2021","50-59","Policy","Unknown","775","755","50740","48810"
"In post","2021","50-59","Project Delivery","Heterosexual / straight","3595","3515","45520","40780"
"In post","2021","50-59","Project Delivery","LGBO","110","105","44700","40050"
"In post","2021","50-59","Project Delivery","Undeclared","600","585","45020","40580"
"In post","2021","50-59","Project Delivery","Unknown","520","505","45680","40630"
"In post","2021","50-59","Property","Heterosexual / straight","1880","1840","38410","33630"
"In post","2021","50-59","Property","LGBO","40","40","38120","34460"
"In post","2021","50-59","Property","Undeclared","345","330","38490","34830"
"In post","2021","50-59","Property","Unknown","355","340","36940","33250"
"In post","2021","50-59","Psychology","Heterosexual / straight","115","110","38380","29750"
"In post","2021","50-59","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Psychology","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Psychology","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Science and Engineering","Heterosexual / straight","2305","2245","42130","40720"
"In post","2021","50-59","Science and Engineering","LGBO","40","40","55530","46960"
"In post","2021","50-59","Science and Engineering","Undeclared","560","545","41540","40490"
"In post","2021","50-59","Science and Engineering","Unknown","740","710","45000","43650"
"In post","2021","50-59","Security","Heterosexual / straight","2285","2255","31870","26930"
"In post","2021","50-59","Security","LGBO","55","55","33690","32910"
"In post","2021","50-59","Security","Undeclared","385","380","35510","39070"
"In post","2021","50-59","Security","Unknown","285","280","36450","38630"
"In post","2021","50-59","Social Research","Heterosexual / straight","95","90","50220","47000"
"In post","2021","50-59","Social Research","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Social Research","Undeclared","15","10","[c]","[c]"
"In post","2021","50-59","Social Research","Unknown","15","10","[c]","[c]"
"In post","2021","50-59","Statistics","Heterosexual / straight","205","200","49040","47710"
"In post","2021","50-59","Statistics","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Statistics","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Statistics","Unknown","45","45","50490","49390"
"In post","2021","50-59","Tax","Heterosexual / straight","2710","2585","38270","35000"
"In post","2021","50-59","Tax","LGBO","110","105","36880","31870"
"In post","2021","50-59","Tax","Undeclared","500","485","40060","36240"
"In post","2021","50-59","Tax","Unknown","1250","1185","33440","31810"
"In post","2021","50-59","Unknown","Heterosexual / straight","24045","22110","31240","27570"
"In post","2021","50-59","Unknown","LGBO","945","900","31390","27570"
"In post","2021","50-59","Unknown","Undeclared","3435","3130","29050","27570"
"In post","2021","50-59","Unknown","Unknown","10005","9015","31370","27570"
"In post","2021","50-59","Veterinarian","Heterosexual / straight","65","65","51240","51760"
