"Status","Year","Disability","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Inner London - West","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Bedfordshire and Hertfordshire","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Cheshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Derbyshire and Nottinghamshire","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Devon","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Anglia","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Wales","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Eastern Scotland","80","[c]","27530","26650"
"Leaver CS","2021","Declared disabled","Unknown","Essex","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Greater Manchester","55","[c]","26280","27230"
"Leaver CS","2021","Declared disabled","Unknown","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Inner London - East","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Inner London - West","70","[c]","42000","37970"
"Leaver CS","2021","Declared disabled","Unknown","Kent","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Lancashire","60","[c]","29440","27570"
"Leaver CS","2021","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Lincolnshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Merseyside","55","[c]","23960","22660"
"Leaver CS","2021","Declared disabled","Unknown","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
