"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Property","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Shropshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","44760","41870"
"Leaver CS","2021","50-59","Science and Engineering","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Suffolk","15","[c]","34940","35610"
"Leaver CS","2021","50-59","Science and Engineering","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","Wiltshire","10","[c]","35760","37360"
"Leaver CS","2021","50-59","Science and Engineering","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","15","[c]","38120","39070"
"Leaver CS","2021","50-59","Security","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Aberdeen City and Aberdeenshire","45","[c]","33430","28860"
"Leaver CS","2021","50-59","Unknown","Angus and Dundee City","15","[c]","26170","26890"
"Leaver CS","2021","50-59","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Barnet","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Barnsley, Doncaster and Rotherham","20","[c]","24750","26890"
"Leaver CS","2021","50-59","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Belfast","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Berkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Birmingham","35","[c]","27670","27570"
"Leaver CS","2021","50-59","Unknown","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Blackpool","75","[c]","28370","26890"
"Leaver CS","2021","50-59","Unknown","Bournemouth and Poole","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bradford","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Bristol, City of","20","[c]","25920","27570"
"Leaver CS","2021","50-59","Unknown","Bromley","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Buckinghamshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Camden and City of London","115","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cardiff and Vale of Glamorgan","90","[c]","27360","26510"
"Leaver CS","2021","50-59","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Central Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Central Valleys","10","[c]","26560","23310"
"Leaver CS","2021","50-59","Unknown","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cheshire West and Chester","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","City of Edinburgh","95","[c]","48510","46600"
"Leaver CS","2021","50-59","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Coventry","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Croydon","50","[c]","42960","34250"
"Leaver CS","2021","50-59","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derby","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Derry City and Strabane","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Devon CC","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dudley","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Durham CC","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Ealing","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Ayrshire and North Ayrshire mainland","10","[c]","26020","26890"
"Leaver CS","2021","50-59","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Kent","20","[c]","26970","27200"
"Leaver CS","2021","50-59","Unknown","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Riding of Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","East Sussex CC","15","[c]","23720","21010"
"Leaver CS","2021","50-59","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Essex Thames Gateway","15","[c]","28380","24560"
"Leaver CS","2021","50-59","Unknown","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Flintshire and Wrexham","120","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Glasgow City","45","[c]","36390","27570"
"Leaver CS","2021","50-59","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Greater Manchester North East","10","[c]","28160","27570"
"Leaver CS","2021","50-59","Unknown","Greater Manchester North West","20","[c]","23940","21010"
"Leaver CS","2021","50-59","Unknown","Greater Manchester South East","20","[c]","27720","26890"
"Leaver CS","2021","50-59","Unknown","Greater Manchester South West","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Gwynedd","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hackney and Newham","15","[c]","28840","29510"
"Leaver CS","2021","50-59","Unknown","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hartlepool and Stockton-on-Tees","90","[c]","24710","21010"
"Leaver CS","2021","50-59","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Hertfordshire","55","[c]","30170","29290"
"Leaver CS","2021","50-59","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Kingston upon Hull, City of","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Leeds","90","[c]","35350","31990"
"Leaver CS","2021","50-59","Unknown","Leicester","20","[c]","26170","27570"
"Leaver CS","2021","50-59","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Lincolnshire","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Liverpool","40","[c]","27090","24890"
"Leaver CS","2021","50-59","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Luton","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Manchester","30","[c]","41240","30370"
"Leaver CS","2021","50-59","Unknown","Medway","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Mid Kent","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Mid Lancashire","35","[c]","23800","21010"
"Leaver CS","2021","50-59","Unknown","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North and North East Lincolnshire","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Lanarkshire","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Norwich and East Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Nottingham","40","[c]","24620","21010"
"Leaver CS","2021","50-59","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Peterborough","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Portsmouth","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Sefton","50","[c]","30880","27570"
"Leaver CS","2021","50-59","Unknown","Sheffield","95","[c]","32390","27570"
"Leaver CS","2021","50-59","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Solihull","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Somerset","10","[c]","26080","21010"
"Leaver CS","2021","50-59","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Lanarkshire","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Southend-on-Sea","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Stoke-on-Trent","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Suffolk","35","[c]","25940","27570"
"Leaver CS","2021","50-59","Unknown","Sunderland","45","[c]","24220","21010"
"Leaver CS","2021","50-59","Unknown","Swansea","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Tower Hamlets","45","[c]","48890","37880"
"Leaver CS","2021","50-59","Unknown","Tyneside","125","[c]","27330","24550"
"Leaver CS","2021","50-59","Unknown","Unknown","105","[c]","72130","63870"
"Leaver CS","2021","50-59","Unknown","Wakefield","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Warrington","10","[c]","21650","20500"
"Leaver CS","2021","50-59","Unknown","Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","West Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","West Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","West Lothian","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","West Northamptonshire","95","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","West Surrey","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","West Sussex (South West)","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Westminster","120","[c]","65810","58140"
"Leaver CS","2021","50-59","Unknown","Wiltshire","20","[c]","32470","27570"
"Leaver CS","2021","50-59","Unknown","Wirral","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Wolverhampton","60","[c]","28620","26890"
"Leaver CS","2021","50-59","Unknown","Worcestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","York","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
