"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Justice","London","95","[c]","24370","23500"
"Leaver CS","2021","Black","No function","Ministry of Justice","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
