"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Unknown","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South East (England)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","AA","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","AO","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","AO","Heterosexual / straight","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Wales","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","AO","Heterosexual / straight","115","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","AO","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AA","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AA","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AO","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","AO","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AO","Unknown","155","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","HEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","AO","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","EO","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","HEO","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","East of England","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","AA","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","AO","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","G6","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","G7","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","HEO","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","SEO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AA","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","AO","Unknown","395","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","EO","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","HEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North East (England)","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","AO","Unknown","260","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","EO","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","HEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
