"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","East Anglia","Outside London","10","[c]","68460","75500"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","25","[c]","41760","39030"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","35","[c]","51820","51360"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","20","[c]","65660","70500"
"New entrant CS","2021","No function","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","10","[c]","53930","51360"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Inner London - East","London","95","[c]","36860","27000"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","West Central Scotland","Outside London","135","[c]","26840","23450"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","35","[c]","42060","31000"
"New entrant CS","2021","No function","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of the Public Guardian","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of the Public Guardian","West Midlands","Outside London","10","[c]","28260","22570"
"New entrant CS","2021","No function","Planning Inspectorate","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","27500","23660"
"New entrant CS","2021","No function","Public Health England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","[c]","34380","30460"
"New entrant CS","2021","No function","Public Health England","Derbyshire and Nottinghamshire","Outside London","65","[c]","34340","29980"
"New entrant CS","2021","No function","Public Health England","Devon","Outside London","10","[c]","41230","31370"
"New entrant CS","2021","No function","Public Health England","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","East Anglia","Outside London","70","[c]","37490","30460"
"New entrant CS","2021","No function","Public Health England","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Essex","Outside London","35","[c]","31600","30460"
"New entrant CS","2021","No function","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","350","[c]","31360","28590"
"New entrant CS","2021","No function","Public Health England","Greater Manchester","Outside London","145","[c]","27760","19630"
"New entrant CS","2021","No function","Public Health England","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Inner London - East","London","635","[c]","39630","36330"
"New entrant CS","2021","No function","Public Health England","Inner London - West","London","20","[c]","46410","32480"
"New entrant CS","2021","No function","Public Health England","Kent","Outside London","20","[c]","39910","38190"
"New entrant CS","2021","No function","Public Health England","Lancashire","Outside London","15","[c]","27220","31370"
"New entrant CS","2021","No function","Public Health England","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Merseyside","Outside London","25","[c]","29070","29980"
"New entrant CS","2021","No function","Public Health England","North Yorkshire","Outside London","15","[c]","39160","33170"
"New entrant CS","2021","No function","Public Health England","Northumberland and Tyne and Wear","Outside London","45","[c]","36390","36330"
"New entrant CS","2021","No function","Public Health England","Outer London - West and North West","London","200","[c]","33520","32330"
"New entrant CS","2021","No function","Public Health England","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Surrey, East and West Sussex","Outside London","25","[c]","33790","25820"
"New entrant CS","2021","No function","Public Health England","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","West Midlands","Outside London","120","[c]","30970","27780"
"New entrant CS","2021","No function","Public Health England","West Yorkshire","Outside London","60","[c]","33510","31370"
"New entrant CS","2021","No function","Registers of Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Prison Service","Eastern Scotland","Outside London","105","[c]","21670","20810"
"New entrant CS","2021","No function","Scottish Prison Service","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Prison Service","North Eastern Scotland","Outside London","35","[c]","21750","20810"
"New entrant CS","2021","No function","Scottish Prison Service","Southern Scotland","Outside London","15","[c]","20810","20810"
"New entrant CS","2021","No function","Scottish Prison Service","West Central Scotland","Outside London","70","[c]","21400","20810"
"New entrant CS","2021","No function","Serious Fraud Office","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Teaching Regulation Agency","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Outer London - West and North West","London","35","[c]","30860","28040"
"New entrant CS","2021","No function","UK Hydrographic Office","Dorset and Somerset","Outside London","50","[c]","25680","20170"
"New entrant CS","2021","No function","UK Hydrographic Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","UK Intellectual Property Office","East Wales","Outside London","135","[c]","25230","23320"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","East Wales","Outside London","105","[c]","27020","23050"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","200","[c]","26780","24600"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Inner London - West","London","50","[c]","37020","32540"
"New entrant CS","2021","No function","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","23850","21590"
"New entrant CS","2021","No function","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","28470","24150"
"New entrant CS","2021","No function","Wales Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","West Midlands","Outside London","10","[c]","58360","64000"
"New entrant CS","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Animal and Plant Health Agency","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Inner London - West","London","35","[c]","58890","54700"
"New entrant CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Companies House","East Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Inner London - East","London","25","[c]","47040","36000"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Dorset and Somerset","Outside London","15","[c]","31760","33000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","East Anglia","Outside London","10","[c]","33100","33000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","430","[c]","32640","29000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Lincolnshire","Outside London","15","[c]","36790","40000"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Southern Scotland","Outside London","25","[c]","21000","17470"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","15","[c]","37980","33570"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","25","[c]","38890","34020"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Inner London - West","London","40","[c]","42870","34020"
"New entrant CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Education (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","10","[c]","49490","38750"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for International Trade","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport (excl. agencies)","Inner London - West","London","55","[c]","39500","34710"
"New entrant CS","2021","Project Delivery","Department for Transport (excl. agencies)","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department for Transport (excl. agencies)","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Education and Skills Funding Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Education and Skills Funding Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Education and Skills Funding Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Forestry and Land Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Forestry and Land Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Government Actuary's Department","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Government Property Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Inner London - West","London","35","[c]","37950","33930"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","Outer London - South","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Courts and Tribunals Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Merseyside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Land Registry","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","15","[c]","38030","38630"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","15","[c]","40910","38630"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","15","[c]","36420","31810"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","10","[c]","37630","35220"
"New entrant CS","2021","Project Delivery","HM Treasury (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Insolvency Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Insolvency Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Institute for Apprenticeships and Technical Education","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Met Office","Devon","Outside London","30","[c]","38930","32060"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","[c]","31420","27510"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Devon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","East Anglia","Outside London","20","[c]","33640","33150"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","110","[c]","33950","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Outside London","95","[c]","35970","33300"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Inner London - West","London","30","[c]","42210","41500"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Outside London","15","[c]","35450","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Outside London","20","[c]","43650","48200"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Inner London - East","London","50","[c]","38390","39530"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","35","[c]","29330","28900"
"New entrant CS","2021","Project Delivery","National Crime Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Inner London - East","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Savings and Investments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","West Central Scotland","Outside London","5","[c]","[c]","[c]"
