"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","AO","10","[c]","21690","22650"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","HEO","25","[c]","29770","28420"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Companies House","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Companies House","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Companies House","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Criminal Injuries Compensation Authority","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Criminal Injuries Compensation Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Office and Procurator Fiscal Service","Scotland","AO","15","[c]","21360","21490"
"Leaver CS","2021","20-29","Crown Office and Procurator Fiscal Service","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Debt Management Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","South West (England)","EO","60","[c]","21230","20230"
"Leaver CS","2021","20-29","Defence Equipment and Support","South West (England)","HEO","30","[c]","29210","29960"
"Leaver CS","2021","20-29","Defence Equipment and Support","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South East (England)","AA","35","[c]","17180","17180"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South East (England)","HEO","15","[c]","27970","28650"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South West (England)","AA","20","[c]","17140","17180"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South West (England)","HEO","10","[c]","27090","27570"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","20","[c]","24330","24300"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","25","[c]","32280","32750"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","London","EO","20","[c]","25760","28500"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","London","HEO","15","[c]","34860","33740"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","15","[c]","23600","24370"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","35","[c]","20940","18200"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","15","[c]","33870","33320"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Development","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Development","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","London","AO","45","[c]","18780","18200"
"Leaver CS","2021","20-29","Department for International Trade","London","EO","10","[c]","25050","25730"
"Leaver CS","2021","20-29","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Transport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Transport (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Transport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Transport (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Transport (excl. agencies)","London","HEO","25","[c]","26140","23100"
"Leaver CS","2021","20-29","Department for Transport (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AO","10","[c]","20970","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","East of England","AO","25","[c]","22970","24180"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","East of England","EO","15","[c]","27520","27570"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","London","AO","55","[c]","25070","25110"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","London","EO","80","[c]","31060","31060"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","London","HEO","15","[c]","33130","31260"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","AO","65","[c]","21010","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","EO","10","[c]","27510","27570"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","AO","70","[c]","20930","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","EO","25","[c]","27540","27570"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Scotland","AO","20","[c]","20990","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","AO","30","[c]","22290","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","AO","25","[c]","20950","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","EO","10","[c]","27440","27570"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Wales","AO","30","[c]","20990","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AO","25","[c]","20950","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","15","[c]","27570","27570"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AO","50","[c]","21000","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","20","[c]","27530","27570"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Disclosure Scotland","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Disclosure Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Licensing Agency","Wales","AA","15","[c]","17900","18060"
"Leaver CS","2021","20-29","Driver and Vehicle Licensing Agency","Wales","AO","45","[c]","21530","21590"
"Leaver CS","2021","20-29","Driver and Vehicle Licensing Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Licensing Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Licensing Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","FCDO Services","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","FCDO Services","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign and Commonwealth Office (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign and Commonwealth Office (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign and Commonwealth Office (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign and Commonwealth Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Forestry and Land Scotland","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Forestry and Land Scotland","Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Forestry and Land Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Actuary's Department","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Actuary's Department","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Legal Department","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Legal Department","London","EO","10","[c]","26810","26950"
"Leaver CS","2021","20-29","Government Legal Department","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Legal Department","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Legal Department","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Health and Safety Executive","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Health and Safety Executive","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Health and Safety Executive","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Health and Safety Executive","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Health and Safety Executive","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Health and Safety Executive","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Health and Safety Executive","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
