"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bedfordshire and Hertfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Bedfordshire and Hertfordshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","50","[c]","27390","23130"
"Leaver CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cheshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cumbria","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","45","[c]","25450","22820"
"Leaver CS","2021","65+","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Derbyshire and Nottinghamshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Derbyshire and Nottinghamshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Devon","Outside London","Heterosexual / straight","50","[c]","25370","22080"
"Leaver CS","2021","65+","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Devon","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Devon","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Dorset and Somerset","Outside London","Heterosexual / straight","35","[c]","29760","27570"
"Leaver CS","2021","65+","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Dorset and Somerset","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Dorset and Somerset","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Anglia","Outside London","Heterosexual / straight","75","[c]","29200","26410"
"Leaver CS","2021","65+","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Anglia","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Anglia","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Wales","Outside London","Heterosexual / straight","50","[c]","31210","23250"
"Leaver CS","2021","65+","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Wales","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Wales","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Eastern Scotland","Outside London","Heterosexual / straight","45","[c]","30600","27570"
"Leaver CS","2021","65+","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Eastern Scotland","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Eastern Scotland","Outside London","Unknown","75","[c]","37770","29680"
"Leaver CS","2021","65+","Essex","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Essex","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","120","[c]","32010","30570"
"Leaver CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","35","[c]","40390","34350"
"Leaver CS","2021","65+","Greater Manchester","Outside London","Heterosexual / straight","60","[c]","26530","21010"
"Leaver CS","2021","65+","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Greater Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Greater Manchester","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","65+","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","115","[c]","27760","22660"
"Leaver CS","2021","65+","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Hampshire and Isle of Wight","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Hampshire and Isle of Wight","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Highlands and Islands","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Highlands and Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Highlands and Islands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - East","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - East","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - East","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - West","London","Heterosexual / straight","90","[c]","46990","40630"
"Leaver CS","2021","65+","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - West","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inner London - West","London","Unknown","105","[c]","41330","33350"
"Leaver CS","2021","65+","Kent","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Kent","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lancashire","Outside London","Heterosexual / straight","55","[c]","26090","21010"
"Leaver CS","2021","65+","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lancashire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lancashire","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lincolnshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lincolnshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Lincolnshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Merseyside","Outside London","Heterosexual / straight","80","[c]","24490","21430"
"Leaver CS","2021","65+","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Merseyside","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Merseyside","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Eastern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Eastern Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Eastern Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Yorkshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","70","[c]","23080","21010"
"Leaver CS","2021","65+","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northumberland and Tyne and Wear","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northumberland and Tyne and Wear","Outside London","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - East and North East","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - East and North East","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - South","London","Heterosexual / straight","45","[c]","29530","25630"
"Leaver CS","2021","65+","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - South","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - South","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - West and North West","London","Heterosexual / straight","45","[c]","29010","29410"
"Leaver CS","2021","65+","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - West and North West","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outer London - West and North West","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Shropshire and Staffordshire","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Shropshire and Staffordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Shropshire and Staffordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Yorkshire","Outside London","Heterosexual / straight","40","[c]","27230","21480"
"Leaver CS","2021","65+","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South Yorkshire","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Southern Scotland","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Outside London","Heterosexual / straight","45","[c]","25200","24000"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Surrey, East and West Sussex","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Tees Valley and Durham","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Central Scotland","Outside London","Heterosexual / straight","60","[c]","28460","22220"
"Leaver CS","2021","65+","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Central Scotland","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Central Scotland","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands","Outside London","Heterosexual / straight","65","[c]","28320","21950"
"Leaver CS","2021","65+","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Wales and The Valleys","Outside London","Heterosexual / straight","60","[c]","26100","21590"
"Leaver CS","2021","65+","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Wales and The Valleys","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Wales and The Valleys","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Yorkshire","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Devon","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Devon","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Dorset and Somerset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Anglia","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Anglia","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Wales","Outside London","Heterosexual / straight","55","[c]","27230","26290"
"Leaver Dept.","2021","20-29","East Wales","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Wales","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
