"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","AA/AO","Heterosexual / straight","240","[c]","21010","21010"
"New entrant CS","2021","Unknown","Greater Manchester","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","AA/AO","Unknown","60","[c]","21160","21010"
"New entrant CS","2021","Unknown","Greater Manchester","EO","Heterosexual / straight","450","[c]","27440","27570"
"New entrant CS","2021","Unknown","Greater Manchester","EO","LGBO","65","[c]","27520","27570"
"New entrant CS","2021","Unknown","Greater Manchester","EO","Undeclared","35","[c]","27500","27570"
"New entrant CS","2021","Unknown","Greater Manchester","EO","Unknown","120","[c]","26540","27570"
"New entrant CS","2021","Unknown","Greater Manchester","G6/G7","Heterosexual / straight","50","[c]","57200","56140"
"New entrant CS","2021","Unknown","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","SEO/HEO","Heterosexual / straight","55","[c]","35130","35310"
"New entrant CS","2021","Unknown","Greater Manchester","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Greater Manchester","SEO/HEO","Unknown","35","[c]","34990","33500"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","115","[c]","20890","21010"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","EO","Heterosexual / straight","310","[c]","27420","27570"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","EO","LGBO","35","[c]","27470","27570"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","EO","Unknown","45","[c]","27410","27570"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","40","[c]","35310","33300"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","40","[c]","20840","21010"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","90","[c]","27550","27570"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","AA/AO","Heterosexual / straight","40","[c]","20590","21010"
"New entrant CS","2021","Unknown","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","EO","Heterosexual / straight","45","[c]","27320","27570"
"New entrant CS","2021","Unknown","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","AA/AO","Heterosexual / straight","155","[c]","25030","25110"
"New entrant CS","2021","Unknown","Inner London - East","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","EO","Heterosexual / straight","645","[c]","30820","31060"
"New entrant CS","2021","Unknown","Inner London - East","EO","LGBO","65","[c]","31060","31060"
"New entrant CS","2021","Unknown","Inner London - East","EO","Undeclared","50","[c]","30620","31060"
"New entrant CS","2021","Unknown","Inner London - East","EO","Unknown","95","[c]","30960","31060"
"New entrant CS","2021","Unknown","Inner London - East","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","SEO/HEO","Heterosexual / straight","45","[c]","37740","40450"
"New entrant CS","2021","Unknown","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","AA/AO","Heterosexual / straight","95","[c]","24100","25110"
"New entrant CS","2021","Unknown","Inner London - West","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","EO","Heterosexual / straight","290","[c]","30560","31060"
"New entrant CS","2021","Unknown","Inner London - West","EO","LGBO","30","[c]","30330","31060"
"New entrant CS","2021","Unknown","Inner London - West","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","EO","Unknown","145","[c]","29110","28650"
"New entrant CS","2021","Unknown","Inner London - West","G6/G7","Heterosexual / straight","30","[c]","58670","57430"
"New entrant CS","2021","Unknown","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","G6/G7","Unknown","95","[c]","59620","57430"
"New entrant CS","2021","Unknown","Inner London - West","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","SEO/HEO","Heterosexual / straight","150","[c]","37310","36650"
"New entrant CS","2021","Unknown","Inner London - West","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","SEO/HEO","Unknown","190","[c]","37130","36590"
"New entrant CS","2021","Unknown","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","AA/AO","Heterosexual / straight","115","[c]","23880","24180"
"New entrant CS","2021","Unknown","Kent","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","AA/AO","Unknown","75","[c]","21630","21430"
"New entrant CS","2021","Unknown","Kent","EO","Heterosexual / straight","345","[c]","28980","29290"
"New entrant CS","2021","Unknown","Kent","EO","LGBO","40","[c]","29080","29290"
"New entrant CS","2021","Unknown","Kent","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","EO","Unknown","90","[c]","27120","24880"
"New entrant CS","2021","Unknown","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","AA/AO","Heterosexual / straight","540","[c]","21020","21010"
"New entrant CS","2021","Unknown","Lancashire","AA/AO","LGBO","60","[c]","21010","21010"
"New entrant CS","2021","Unknown","Lancashire","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","AA/AO","Unknown","105","[c]","21010","21010"
"New entrant CS","2021","Unknown","Lancashire","EO","Heterosexual / straight","115","[c]","27550","27570"
"New entrant CS","2021","Unknown","Lancashire","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lancashire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","100","[c]","21000","21010"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","205","[c]","27600","27570"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Unknown","55","[c]","27220","27570"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","EO","Heterosexual / straight","60","[c]","27370","27570"
"New entrant CS","2021","Unknown","Lincolnshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","AA/AO","Heterosexual / straight","120","[c]","20620","21010"
"New entrant CS","2021","Unknown","Merseyside","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","AA/AO","Unknown","70","[c]","21290","21430"
"New entrant CS","2021","Unknown","Merseyside","EO","Heterosexual / straight","165","[c]","27230","27570"
"New entrant CS","2021","Unknown","Merseyside","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","EO","Unknown","65","[c]","25990","24880"
"New entrant CS","2021","Unknown","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","EO","Heterosexual / straight","45","[c]","27260","27570"
"New entrant CS","2021","Unknown","North Eastern Scotland","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Eastern Scotland","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","AA/AO","Heterosexual / straight","50","[c]","20660","20920"
"New entrant CS","2021","Unknown","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","EO","Heterosexual / straight","85","[c]","27620","27570"
"New entrant CS","2021","Unknown","North Yorkshire","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","Heterosexual / straight","610","[c]","21000","21010"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","LGBO","55","[c]","21010","21010"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","Undeclared","35","[c]","21020","21010"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","Unknown","110","[c]","21040","21010"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","EO","Heterosexual / straight","230","[c]","27460","27570"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","EO","Unknown","65","[c]","27000","27570"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","SEO/HEO","Heterosexual / straight","50","[c]","34760","33520"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northumberland and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
