"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Economics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Economics","Inner London - West","85","85","47960","52530"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Policy","Inner London - West","30","30","59170","59840"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Statistics","Inner London - West","10","10","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","West Midlands","5","5","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Economics","Inner London - West","30","30","43990","38600"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Berkshire, Buckinghamshire and Oxfordshire","10","10","35340","33300"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","55","55","40150","36680"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Hampshire and Isle of Wight","30","30","36410","33300"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Inner London - West","55","55","44000","41070"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","Inner London - West","75","75","43680","35060"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","Inner London - West","25","25","51520","53130"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Inner London - West","90","85","48480","49550"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Economics","Inner London - East","40","40","45360","33930"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Finance","Inner London - East","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Inner London - East","20","20","37230","30850"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Research","Inner London - East","90","85","48260","42060"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Research","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Project Delivery","Inner London - East","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Inner London - East","50","50","50250","53780"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Statistics","Inner London - East","75","70","48390","42680"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Statistics","Inner London - West","20","15","44620","41300"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Statistics","West Yorkshire","15","15","30320","25290"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Inner London - East","20","20","46610","46850"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Social Research","Inner London - West","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Inner London - West","25","20","46080","35010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","West Midlands","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","38990","32010"
