"Status","Year","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Human Resources","South West (England)","125","120","30670","28840"
"In post","2021","Unknown","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Human Resources","Wales","90","90","35470","30250"
"In post","2021","Unknown","Human Resources","West Midlands (England)","45","45","33750","30970"
"In post","2021","Unknown","Human Resources","Yorkshire and The Humber","75","75","33940","30130"
"In post","2021","Unknown","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","10","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Scotland","20","15","[c]","[c]"
"In post","2021","Unknown","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","East Midlands (England)","140","130","33830","28430"
"In post","2021","Unknown","Legal","East of England","100","95","33900","26970"
"In post","2021","Unknown","Legal","London","1050","995","49120","51610"
"In post","2021","Unknown","Legal","North East (England)","75","70","34520","28430"
"In post","2021","Unknown","Legal","North West (England)","290","270","37540","34160"
"In post","2021","Unknown","Legal","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","Scotland","1575","1415","27340","22820"
"In post","2021","Unknown","Legal","South East (England)","225","220","37490","30380"
"In post","2021","Unknown","Legal","South West (England)","120","110","41610","38590"
"In post","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Wales","100","95","40230","38000"
"In post","2021","Unknown","Legal","West Midlands (England)","180","170","38130","36240"
"In post","2021","Unknown","Legal","Yorkshire and The Humber","205","195","35110","28430"
"In post","2021","Unknown","No function","East Midlands (England)","1610","1510","26300","22920"
"In post","2021","Unknown","No function","East of England","1045","995","29780","26350"
"In post","2021","Unknown","No function","London","9685","9480","41190","34940"
"In post","2021","Unknown","No function","North East (England)","2900","2530","24050","21440"
"In post","2021","Unknown","No function","North West (England)","4925","4620","26880","22850"
"In post","2021","Unknown","No function","Northern Ireland","595","560","25640","21440"
"In post","2021","Unknown","No function","Overseas","280","280","57900","56730"
"In post","2021","Unknown","No function","Scotland","5775","5365","29310","28410"
"In post","2021","Unknown","No function","South East (England)","2890","2610","29670","27150"
"In post","2021","Unknown","No function","South West (England)","2220","2120","32740","28650"
"In post","2021","Unknown","No function","Unknown","460","455","34580","32000"
"In post","2021","Unknown","No function","Wales","3065","2840","25090","22350"
"In post","2021","Unknown","No function","West Midlands (England)","2320","2210","29080","25000"
"In post","2021","Unknown","No function","Yorkshire and The Humber","2420","2320","29310","25560"
"In post","2021","Unknown","Project Delivery","East Midlands (England)","45","45","40230","36260"
"In post","2021","Unknown","Project Delivery","East of England","135","125","38840","37640"
"In post","2021","Unknown","Project Delivery","London","1120","1090","50890","51720"
"In post","2021","Unknown","Project Delivery","North East (England)","250","240","38290","38630"
"In post","2021","Unknown","Project Delivery","North West (England)","335","320","37340","34020"
"In post","2021","Unknown","Project Delivery","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","185","185","56410","55620"
"In post","2021","Unknown","Project Delivery","Scotland","310","295","35330","33180"
"In post","2021","Unknown","Project Delivery","South East (England)","255","250","37050","35480"
"In post","2021","Unknown","Project Delivery","South West (England)","1240","1195","38280","37010"
"In post","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Wales","105","95","36730","33300"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","140","135","37210","33300"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","105","100","37320","35290"
"In post","2021","Unknown","Property","East Midlands (England)","115","105","28690","24500"
"In post","2021","Unknown","Property","East of England","85","85","26510","22240"
"In post","2021","Unknown","Property","London","185","185","40000","36150"
"In post","2021","Unknown","Property","North East (England)","190","180","24630","21100"
"In post","2021","Unknown","Property","North West (England)","85","80","31940","28130"
"In post","2021","Unknown","Property","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Unknown","Property","Overseas","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Scotland","325","315","29870","28870"
"In post","2021","Unknown","Property","South East (England)","110","105","30710","26560"
"In post","2021","Unknown","Property","South West (England)","225","210","28930","24500"
"In post","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","65","65","27720","25860"
"In post","2021","Unknown","Property","West Midlands (England)","70","65","30960","25930"
"In post","2021","Unknown","Property","Yorkshire and The Humber","130","125","28860","25860"
"In post","2021","Unknown","Security","East Midlands (England)","40","40","28800","27220"
"In post","2021","Unknown","Security","East of England","105","105","31220","26750"
"In post","2021","Unknown","Security","London","220","215","35800","32280"
"In post","2021","Unknown","Security","North East (England)","15","15","[c]","[c]"
"In post","2021","Unknown","Security","North West (England)","70","65","31430","32410"
"In post","2021","Unknown","Security","Northern Ireland","100","100","21330","20310"
"In post","2021","Unknown","Security","Overseas","15","15","[c]","[c]"
"In post","2021","Unknown","Security","Scotland","405","395","31270","33200"
"In post","2021","Unknown","Security","South East (England)","430","420","32030","30890"
"In post","2021","Unknown","Security","South West (England)","255","245","27930","23540"
"In post","2021","Unknown","Security","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Security","Wales","45","45","28580","25390"
"In post","2021","Unknown","Security","West Midlands (England)","80","80","31040","28890"
"In post","2021","Unknown","Security","Yorkshire and The Humber","275","265","29240","26670"
"In post","2021","Unknown","Unknown","East Midlands (England)","310","295","27870","27570"
"In post","2021","Unknown","Unknown","East of England","705","680","31520","27570"
"In post","2021","Unknown","Unknown","London","2375","2315","41780","35050"
"In post","2021","Unknown","Unknown","North East (England)","410","395","28250","27570"
"In post","2021","Unknown","Unknown","North West (England)","1145","1095","27780","26820"
"In post","2021","Unknown","Unknown","Northern Ireland","110","100","25590","23870"
"In post","2021","Unknown","Unknown","Overseas","280","280","46690","46620"
"In post","2021","Unknown","Unknown","Scotland","4570","4360","38580","33620"
"In post","2021","Unknown","Unknown","South East (England)","1025","980","29360","26670"
"In post","2021","Unknown","Unknown","South West (England)","805","750","30020","27570"
"In post","2021","Unknown","Unknown","Unknown","1945","1940","37580","34160"
"In post","2021","Unknown","Unknown","Wales","605","575","32850","27570"
"In post","2021","Unknown","Unknown","West Midlands (England)","440","420","29220","27570"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","790","760","27930","26670"
"Leaver CS","2021","Declared disabled","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","East Midlands (England)","80","[c]","23390","21170"
"Leaver CS","2021","Declared disabled","No function","East of England","65","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","London","125","[c]","35190","30040"
"Leaver CS","2021","Declared disabled","No function","North East (England)","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","North West (England)","90","[c]","30220","20650"
"Leaver CS","2021","Declared disabled","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Scotland","35","[c]","30670","33650"
"Leaver CS","2021","Declared disabled","No function","South East (England)","120","[c]","25820","22080"
"Leaver CS","2021","Declared disabled","No function","South West (England)","85","[c]","25540","19750"
"Leaver CS","2021","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","Wales","100","[c]","22890","21170"
"Leaver CS","2021","Declared disabled","No function","West Midlands (England)","80","[c]","22440","20650"
"Leaver CS","2021","Declared disabled","No function","Yorkshire and The Humber","75","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South West (England)","50","[c]","30670","26720"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","East of England","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","East Midlands (England)","85","[c]","26350","26890"
"Leaver CS","2021","Declared disabled","Unknown","East of England","135","[c]","27500","27370"
"Leaver CS","2021","Declared disabled","Unknown","London","235","[c]","36030","31520"
"Leaver CS","2021","Declared disabled","Unknown","North East (England)","170","[c]","25330","21010"
"Leaver CS","2021","Declared disabled","Unknown","North West (England)","205","[c]","27490","26890"
"Leaver CS","2021","Declared disabled","Unknown","Northern Ireland","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Scotland","160","[c]","26810","26120"
"Leaver CS","2021","Declared disabled","Unknown","South East (England)","140","[c]","25920","26670"
"Leaver CS","2021","Declared disabled","Unknown","South West (England)","110","[c]","27430","22260"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Wales","125","[c]","30230","26670"
"Leaver CS","2021","Declared disabled","Unknown","West Midlands (England)","150","[c]","26750","26890"
"Leaver CS","2021","Declared disabled","Unknown","Yorkshire and The Humber","155","[c]","27590","26270"
"Leaver CS","2021","Declared non-disabled","Analysis","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","London","80","[c]","41850","33190"
"Leaver CS","2021","Declared non-disabled","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","London","40","[c]","54990","49140"
"Leaver CS","2021","Declared non-disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","London","80","[c]","41860","37000"
"Leaver CS","2021","Declared non-disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
