"Status","Year","Disability","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","180","170","29520","27570"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","115","110","30090","27570"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","100","95","31060","31900"
"In post","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","310","285","29790","27570"
"In post","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Undeclared","220","205","30110","27570"
"In post","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Unknown","105","95","28970","31650"
"In post","2021","Undeclared","West Midlands (England)","West Midlands","Heterosexual / straight","420","390","29240","27570"
"In post","2021","Undeclared","West Midlands (England)","West Midlands","LGBO","30","30","[c]","[c]"
"In post","2021","Undeclared","West Midlands (England)","West Midlands","Undeclared","330","305","32250","27570"
"In post","2021","Undeclared","West Midlands (England)","West Midlands","Unknown","120","105","29470","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","175","165","29910","29200"
"In post","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","135","130","30480","28220"
"In post","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","95","85","31030","31650"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","180","170","32810","30810"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Undeclared","130","125","32560","30350"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","295","270","31520","29730"
"In post","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Undeclared","195","190","33220","30980"
"In post","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Unknown","75","70","30700","31100"
"In post","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","380","355","29910","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","LGBO","45","45","28170","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Undeclared","325","300","32210","30980"
"In post","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Unknown","190","165","30510","31650"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","295","275","32140","28130"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","30","30","27880","25560"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","40","40","35730","30950"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","1545","1475","28240","25560"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","135","130","30020","26670"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","660","615","24990","22350"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Heterosexual / straight","80","75","27350","21580"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Unknown","110","105","26530","24440"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","225","220","36990","34140"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Undeclared","35","35","40770","41070"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Unknown","385","370","31950","29290"
"In post","2021","Unknown","East of England","East Anglia","Heterosexual / straight","330","310","32780","29270"
"In post","2021","Unknown","East of England","East Anglia","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","East of England","East Anglia","Undeclared","60","55","34320","33000"
"In post","2021","Unknown","East of England","East Anglia","Unknown","1050","1000","31010","27130"
"In post","2021","Unknown","East of England","Essex","Heterosexual / straight","145","140","32600","28130"
"In post","2021","Unknown","East of England","Essex","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","East of England","Essex","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","East of England","Essex","Unknown","495","465","30050","25850"
"In post","2021","Unknown","London","Inner London - East","Heterosexual / straight","1250","1215","43920","39840"
"In post","2021","Unknown","London","Inner London - East","LGBO","70","65","39350","36850"
"In post","2021","Unknown","London","Inner London - East","Undeclared","165","160","44120","40170"
"In post","2021","Unknown","London","Inner London - East","Unknown","2135","2060","43000","36160"
"In post","2021","Unknown","London","Inner London - West","Heterosexual / straight","2370","2320","45220","40650"
"In post","2021","Unknown","London","Inner London - West","LGBO","255","255","45030","40650"
"In post","2021","Unknown","London","Inner London - West","Undeclared","410","400","47500","43360"
"In post","2021","Unknown","London","Inner London - West","Unknown","9800","9615","45550","39420"
"In post","2021","Unknown","London","Outer London - East and North East","Heterosexual / straight","50","50","28910","30870"
"In post","2021","Unknown","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","Outer London - East and North East","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","London","Outer London - East and North East","Unknown","315","310","28890","30470"
"In post","2021","Unknown","London","Outer London - South","Heterosexual / straight","200","195","39690","36220"
"In post","2021","Unknown","London","Outer London - South","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","London","Outer London - South","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","London","Outer London - South","Unknown","1155","1120","35760","31210"
"In post","2021","Unknown","London","Outer London - West and North West","Heterosexual / straight","240","225","38550","32520"
"In post","2021","Unknown","London","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","London","Outer London - West and North West","Undeclared","35","30","42060","32520"
"In post","2021","Unknown","London","Outer London - West and North West","Unknown","850","815","36690","31060"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","625","550","28830","25560"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Undeclared","100","85","29810","24910"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Unknown","3370","3035","26150","21440"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Heterosexual / straight","195","185","27050","22350"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","LGBO","20","15","[c]","[c]"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Undeclared","20","15","[c]","[c]"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Unknown","755","725","24830","22350"
"In post","2021","Unknown","North West (England)","Cheshire","Heterosexual / straight","590","580","34380","32770"
"In post","2021","Unknown","North West (England)","Cheshire","LGBO","45","45","35430","32770"
"In post","2021","Unknown","North West (England)","Cheshire","Undeclared","50","50","33520","32770"
"In post","2021","Unknown","North West (England)","Cheshire","Unknown","290","285","30710","27570"
"In post","2021","Unknown","North West (England)","Cumbria","Heterosexual / straight","30","30","30700","31600"
"In post","2021","Unknown","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Cumbria","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","North West (England)","Cumbria","Unknown","70","65","32540","29180"
"In post","2021","Unknown","North West (England)","Greater Manchester","Heterosexual / straight","480","450","33150","30260"
"In post","2021","Unknown","North West (England)","Greater Manchester","LGBO","40","40","28740","25480"
"In post","2021","Unknown","North West (England)","Greater Manchester","Undeclared","80","70","30880","29360"
"In post","2021","Unknown","North West (England)","Greater Manchester","Unknown","2665","2560","29320","25560"
"In post","2021","Unknown","North West (England)","Lancashire","Heterosexual / straight","280","260","28770","25990"
"In post","2021","Unknown","North West (England)","Lancashire","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","North West (England)","Lancashire","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","North West (England)","Lancashire","Unknown","1050","970","25930","22350"
"In post","2021","Unknown","North West (England)","Merseyside","Heterosexual / straight","580","550","32590","27770"
"In post","2021","Unknown","North West (England)","Merseyside","LGBO","35","30","30640","22350"
"In post","2021","Unknown","North West (England)","Merseyside","Undeclared","45","40","36920","28130"
"In post","2021","Unknown","North West (England)","Merseyside","Unknown","2240","2080","27380","22350"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Heterosexual / straight","230","220","29250","25560"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","LGBO","10","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Unknown","700","665","25500","21440"
"In post","2021","Unknown","Overseas","Overseas","Heterosexual / straight","185","185","55300","54540"
"In post","2021","Unknown","Overseas","Overseas","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","Unknown","580","580","51670","51500"
"In post","2021","Unknown","Scotland","Eastern Scotland","Heterosexual / straight","1865","1775","38630","33650"
"In post","2021","Unknown","Scotland","Eastern Scotland","LGBO","110","105","36960","33650"
"In post","2021","Unknown","Scotland","Eastern Scotland","Undeclared","1125","1040","29990","29350"
"In post","2021","Unknown","Scotland","Eastern Scotland","Unknown","4165","3940","32130","29190"
"In post","2021","Unknown","Scotland","Highlands and Islands","Heterosexual / straight","115","110","31240","29190"
"In post","2021","Unknown","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Highlands and Islands","Undeclared","90","75","25930","22820"
"In post","2021","Unknown","Scotland","Highlands and Islands","Unknown","140","130","28470","26920"
"In post","2021","Unknown","Scotland","North Eastern Scotland","Heterosexual / straight","190","180","34530","33650"
"In post","2021","Unknown","Scotland","North Eastern Scotland","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland","North Eastern Scotland","Undeclared","85","75","26320","22820"
"In post","2021","Unknown","Scotland","North Eastern Scotland","Unknown","340","320","32230","30650"
"In post","2021","Unknown","Scotland","Southern Scotland","Heterosexual / straight","330","290","30030","26570"
"In post","2021","Unknown","Scotland","Southern Scotland","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland","Southern Scotland","Undeclared","190","170","25540","22820"
"In post","2021","Unknown","Scotland","Southern Scotland","Unknown","1350","1235","27700","23230"
"In post","2021","Unknown","Scotland","West Central Scotland","Heterosexual / straight","1360","1280","36330","33650"
"In post","2021","Unknown","Scotland","West Central Scotland","LGBO","50","50","33380","31370"
"In post","2021","Unknown","Scotland","West Central Scotland","Undeclared","455","405","29390","26550"
"In post","2021","Unknown","Scotland","West Central Scotland","Unknown","2740","2595","30230","26700"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","375","360","36110","33300"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","75","70","35500","33040"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","1005","960","32930","29290"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","1035","930","30000","27570"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","LGBO","50","45","28360","29540"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Undeclared","155","145","32810","29540"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Unknown","1480","1345","31650","26670"
"In post","2021","Unknown","South East (England)","Kent","Heterosexual / straight","185","180","32890","30420"
"In post","2021","Unknown","South East (England)","Kent","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","South East (England)","Kent","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","South East (England)","Kent","Unknown","645","620","28990","27850"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","145","140","34510","30720"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","Unknown","670","630","30050","27850"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","60","55","25360","21130"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Unknown","90","80","27880","26350"
"In post","2021","Unknown","South West (England)","Devon","Heterosexual / straight","255","245","30480","26650"
"In post","2021","Unknown","South West (England)","Devon","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","South West (England)","Devon","Undeclared","30","30","31380","30190"
"In post","2021","Unknown","South West (England)","Devon","Unknown","700","665","27370","22850"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Heterosexual / straight","140","135","29820","26670"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","Unknown","500","470","30670","27130"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1270","1215","37610","34860"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","60","55","34670","29420"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","290","275","41130","39680"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","2470","2365","36000","31810"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","50","50","42680","42080"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","2410","2400","37080","32700"
"In post","2021","Unknown","Wales","East Wales","Heterosexual / straight","925","875","32560","29540"
"In post","2021","Unknown","Wales","East Wales","LGBO","75","70","30310","29540"
"In post","2021","Unknown","Wales","East Wales","Undeclared","155","140","36280","32360"
"In post","2021","Unknown","Wales","East Wales","Unknown","2960","2805","28410","25560"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Heterosexual / straight","275","260","27130","22500"
"In post","2021","Unknown","Wales","West Wales and The Valleys","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Undeclared","40","40","31200","28850"
"In post","2021","Unknown","Wales","West Wales and The Valleys","Unknown","1190","1105","26460","21590"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","65","65","28530","26570"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","200","195","25940","23970"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","205","195","32950","27130"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Unknown","735","700","29060","24620"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Heterosexual / straight","670","645","34070","31810"
"In post","2021","Unknown","West Midlands (England)","West Midlands","LGBO","35","35","34890","32770"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Undeclared","75","70","34680","32290"
"In post","2021","Unknown","West Midlands (England)","West Midlands","Unknown","2105","2005","30340","25560"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","95","95","26650","26630"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","325","310","25410","24440"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","135","130","32600","28720"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Undeclared","30","25","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Unknown","440","415","30960","26670"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","205","200","33110","31540"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Unknown","590","570","30990","25790"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","520","490","36330","32770"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","LGBO","45","45","32830","28970"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Undeclared","70","65","34510","30950"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Unknown","2830","2720","29900","25560"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","50","[c]","28710","27130"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","East Anglia","Heterosexual / straight","60","[c]","27160","27130"
"Leaver CS","2021","Declared disabled","East of England","East Anglia","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","East Anglia","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","East Anglia","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Essex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Essex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Inner London - East","Heterosexual / straight","50","[c]","35450","31880"
"Leaver CS","2021","Declared disabled","London","Inner London - East","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Inner London - East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Inner London - East","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Inner London - West","Heterosexual / straight","125","[c]","42780","36080"
"Leaver CS","2021","Declared disabled","London","Inner London - West","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Inner London - West","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Inner London - West","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - East and North East","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - South","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - South","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - South","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - West and North West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - West and North West","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Outer London - West and North West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","65","[c]","25970","21010"
"Leaver CS","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Tees Valley and Durham","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Tees Valley and Durham","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Cheshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Greater Manchester","Heterosexual / straight","65","[c]","28870","23160"
"Leaver CS","2021","Declared disabled","North West (England)","Greater Manchester","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Greater Manchester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Greater Manchester","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Lancashire","Heterosexual / straight","50","[c]","33940","27570"
"Leaver CS","2021","Declared disabled","North West (England)","Lancashire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Lancashire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Lancashire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Merseyside","Heterosexual / straight","60","[c]","26660","24890"
"Leaver CS","2021","Declared disabled","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Merseyside","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Merseyside","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
