"Status","Year","Disability","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Property","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Defence Science and Technology Laboratory","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Education (excl. agencies)","Property","40","40","43840","49860"
"In post","2021","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","50","45","32170","29180"
"In post","2021","Unknown","Property","Department for International Trade","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Transport (excl. agencies)","Property","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Department of Health and Social Care (excl. agencies)","Property","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Driver and Vehicle Standards Agency","Property","10","10","[c]","[c]"
"In post","2021","Unknown","Property","FCDO Services","Property","20","20","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Property","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Forestry and Land Scotland","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Property","Government Property Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Courts and Tribunals Service","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Land Registry","Property","10","10","[c]","[c]"
"In post","2021","Unknown","Property","HM Revenue and Customs (excl. agencies)","Property","80","75","38230","37390"
"In post","2021","Unknown","Property","Maritime and Coastguard Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Medicines and Healthcare Products Regulatory Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","Property","365","350","26350","18800"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","Property","15","15","[c]","[c]"
"In post","2021","Unknown","Property","National Crime Agency","Property","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Northern Ireland Office","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Office of Gas and Electricity Markets","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Public Health England","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Registers of Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Courts and Tribunals Service","Property","15","15","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Prison Service","Other","220","215","29580","28870"
"In post","2021","Unknown","Property","Serious Fraud Office","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","The National Archives","Property","5","5","[c]","[c]"
"In post","2021","Unknown","Property","UK Intellectual Property Office","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Unknown","Property","United Kingdom Statistics Authority","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Valuation Office Agency","Operational Delivery","330","310","23610","21100"
"In post","2021","Unknown","Property","Valuation Office Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Valuation Office Agency","Property","315","300","31850","30000"
"In post","2021","Unknown","Property","Vehicle Certification Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wilton Park","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wilton Park","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Cabinet Office (excl. agencies)","Unknown","310","295","29300","26670"
"In post","2021","Unknown","Security","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Crown Prosecution Service","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Crown Prosecution Service","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Debt Management Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Debt Management Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Debt Management Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Defence Science and Technology Laboratory","Security","10","10","[c]","[c]"
"In post","2021","Unknown","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Department for Education (excl. agencies)","Security","10","10","[c]","[c]"
"In post","2021","Unknown","Security","Department for International Trade","Security","10","10","[c]","[c]"
"In post","2021","Unknown","Security","Driver and Vehicle Licensing Agency","Security","15","15","[c]","[c]"
"In post","2021","Unknown","Security","Driver and Vehicle Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","FCDO Services","Security","15","15","[c]","[c]"
"In post","2021","Unknown","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","20","20","[c]","[c]"
"In post","2021","Unknown","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Security","15","15","[c]","[c]"
"In post","2021","Unknown","Security","Government Actuary's Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Government Actuary's Department","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","HM Prison and Probation Service","Security","60","60","34470","31390"
"In post","2021","Unknown","Security","HM Revenue and Customs (excl. agencies)","Security","50","50","40480","38630"
"In post","2021","Unknown","Security","Ministry of Defence (excl. agencies)","Security","1500","1475","29740","26640"
"In post","2021","Unknown","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","National Crime Agency","Security","30","30","[c]","[c]"
"In post","2021","Unknown","Security","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Registers of Scotland","Security","5","5","[c]","[c]"
"In post","2021","Unknown","Security","United Kingdom Statistics Authority","Security","20","20","[c]","[c]"
"In post","2021","Unknown","Security","Water Services Regulation Authority","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Accountant in Bankruptcy","Unknown","40","35","31380","29190"
"In post","2021","Unknown","Unknown","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Charity Commission","Unknown","125","120","31910","29160"
"In post","2021","Unknown","Unknown","Crown Commercial Service","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Crown Commercial Service","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Crown Prosecution Service","Policy","15","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Defence Equipment and Support","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Defence Equipment and Support","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Defence Equipment and Support","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Defence Equipment and Support","Project Delivery","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Defence Equipment and Support","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Education (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Education (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Education (excl. agencies)","Finance","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Education (excl. agencies)","Policy","85","85","49640","40230"
"In post","2021","Unknown","Unknown","Department for Education (excl. agencies)","Property","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","3190","3050","28740","27570"
"In post","2021","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","55","55","52420","53360"
"In post","2021","Unknown","Unknown","Disclosure Scotland","Unknown","150","135","28380","24110"
"In post","2021","Unknown","Unknown","Education and Skills Funding Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Education and Skills Funding Agency","Policy","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Education Scotland","Unknown","170","165","54820","56120"
"In post","2021","Unknown","Unknown","FCDO Services","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Food Standards Scotland","Unknown","125","120","34740","32140"
"In post","2021","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","40","40","55090","53770"
"In post","2021","Unknown","Unknown","Government Legal Department","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Government Property Agency","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Communications","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Digital, Data and Technology","150","150","49320","46140"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Economics","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Finance","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Human Resources","35","35","42520","37450"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Intelligence Analysis","40","40","28140","24880"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Operational Delivery","1115","1080","25070","24880"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Operational Research","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Other","235","230","34000","28650"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Policy","210","205","44890","41950"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Project Delivery","90","90","42160","37450"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Science and Engineering","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Security","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Social Research","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Statistics","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Home Office (incl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Medicine","80","75","62120","66850"
"In post","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","120","115","36670","32970"
"In post","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Other","155","150","46720","41010"
"In post","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Policy","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","150","145","47490","41100"
"In post","2021","Unknown","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","75","75","40830","36700"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Intelligence Analysis","120","115","38490","36730"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Medicine","470","410","44040","37890"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Operational Delivery","90","85","27240","26670"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Operational Research","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Other","1555","1500","28390","22390"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Policy","170","165","42170","41500"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Science and Engineering","275","270","30910","25190"
"In post","2021","Unknown","Unknown","Ministry of Defence (excl. agencies)","Unknown","230","220","35910","33630"
"In post","2021","Unknown","Unknown","National Records of Scotland","Unknown","180","170","33200","28170"
"In post","2021","Unknown","Unknown","Office for Budget Responsibility","Economics","35","30","51090","54690"
"In post","2021","Unknown","Unknown","Office for Budget Responsibility","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Office of the Scottish Charity Regulator","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Revenue Scotland","Unknown","30","30","44720","42190"
"In post","2021","Unknown","Unknown","Royal Fleet Auxiliary","Other","1835","1835","37620","34460"
"In post","2021","Unknown","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","35","35","48920","50700"
"In post","2021","Unknown","Unknown","Scottish Fiscal Commission","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Scottish Government (excl. agencies)","Unknown","2625","2520","41600","37620"
"In post","2021","Unknown","Unknown","Scottish Housing Regulator","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Scottish Prison Service","Other","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Scottish Public Pensions Agency","Unknown","125","110","27820","24110"
"In post","2021","Unknown","Unknown","Social Security Scotland","Unknown","325","315","32890","27150"
"In post","2021","Unknown","Unknown","Student Awards Agency for Scotland","Unknown","150","140","27110","22230"
"In post","2021","Unknown","Unknown","Transport Scotland","Unknown","185","180","45010","44160"
"In post","2021","Unknown","Unknown","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Veterinary Medicines Directorate","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Veterinary Medicines Directorate","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Veterinary Medicines Directorate","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Communications","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Finance","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Human Resources","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Legal","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Operational Delivery","95","90","33240","28850"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Other","30","30","39130","37410"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Policy","60","55","40680","37410"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Project Delivery","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Revenue Authority","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Revenue Authority","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Revenue Authority","Tax","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Revenue Authority","Unknown","20","20","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Charity Commission","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Debt Management Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Debt Management Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Defence Science and Technology Laboratory","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Government Actuary's Department","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","HM Courts and Tribunals Service","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","HM Treasury (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","HM Treasury (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Insolvency Service","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Defence (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Office for Budget Responsibility","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Office of Gas and Electricity Markets","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Cabinet Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Companies House","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Crown Commercial Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Defence Equipment and Support","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Defence Equipment and Support","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Department for International Development","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Driver and Vehicle Licensing Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","FCDO Services","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","HM Prison and Probation Service","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","HM Treasury (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Ministry of Defence (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Ministry of Justice (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","National Savings and Investments","Other","[c]","[c]","[c]","[c]"
