"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Greater Manchester","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Greater Manchester","Manchester","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Lancashire","Blackpool","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Merseyside","Liverpool","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Merseyside","Sefton","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Eastern Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","West Central Scotland","Glasgow City","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","West Central Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Kent","Medway","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","33700","31950"
"Leaver Dept.","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","50","[c]","33710","32000"
"Leaver Dept.","2021","Declared disabled","Wales","East Wales","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","East Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","Swansea","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","West Midlands","Birmingham","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","West Midlands","Coventry","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Sheffield","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Bradford","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Leeds","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","85","[c]","27330","22570"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Bedford","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Hertfordshire","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","East Anglia","Cambridgeshire CC","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","East Anglia","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","East Anglia","Peterborough","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","East Anglia","Suffolk","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Essex","Essex Haven Gateway","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Essex","Essex Thames Gateway","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Essex","Heart of Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Essex","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - East","Hackney and Newham","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - East","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - East","Lambeth","50","[c]","45780","46910"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - East","Lewisham and Southwark","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - East","Tower Hamlets","205","[c]","47290","40600"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - West","Camden and City of London","90","[c]","32600","28450"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - West","Westminster","2420","[c]","45960","40640"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - East and North East","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - East and North East","Bexley and Greenwich","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - East and North East","Redbridge and Waltham Forest","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - South","Croydon","160","[c]","38810","33960"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - West and North West","Barnet","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - West and North West","Harrow and Hillingdon","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - West and North West","Hounslow and Richmond upon Thames","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Sunderland","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Tyneside","210","[c]","27300","24450"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Darlington","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Durham CC","75","[c]","24520","21430"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","South Teesside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Cheshire","Warrington","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester North East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester North West","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester South East","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Greater Manchester","Greater Manchester South West","105","[c]","28830","26610"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Greater Manchester","Manchester","115","[c]","32700","27570"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Lancashire","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Lancashire","Blackpool","35","[c]","35020","31990"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Lancashire","Chorley and West Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Lancashire","East Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Lancashire","Mid Lancashire","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Merseyside","Liverpool","145","[c]","28050","24310"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Merseyside","Sefton","70","[c]","30620","27570"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Merseyside","Wirral","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Belfast","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","Overseas","60","[c]","51500","52700"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Eastern Scotland","Angus and Dundee City","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Eastern Scotland","City of Edinburgh","50","[c]","36450","29750"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Eastern Scotland","Clackmannanshire and Fife","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Eastern Scotland","Falkirk","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Eastern Scotland","West Lothian","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Southern Scotland","South Lanarkshire","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","West Central Scotland","Glasgow City","170","[c]","28240","26890"
"Leaver Dept.","2021","Declared non-disabled","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","West Central Scotland","North Lanarkshire","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","10","[c]","[c]","[c]"
