"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","Serious Fraud Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Serious Fraud Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Export Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Export Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Export Finance","Inner London - West","G6/G7","15","15","75650","76500"
"In post","2021","Legal","UK Export Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Export Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Hydrographic Office","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Intellectual Property Office","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Intellectual Property Office","East Wales","G6/G7","15","15","59260","57730"
"In post","2021","Legal","UK Intellectual Property Office","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Intellectual Property Office","East Wales","SEO/HEO","15","15","37660","40640"
"In post","2021","Legal","UK Supreme Court","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Supreme Court","Inner London - West","EO","15","15","28130","28470"
"In post","2021","Legal","UK Supreme Court","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2021","Legal","UK Supreme Court","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","UK Supreme Court","Inner London - West","SEO/HEO","15","15","36080","37230"
"In post","2021","Legal","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Water Services Regulation Authority","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Water Services Regulation Authority","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Water Services Regulation Authority","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Water Services Regulation Authority","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Water Services Regulation Authority","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2021","Legal","Water Services Regulation Authority","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Welsh Revenue Authority","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","AA/AO","10","10","19990","19790"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","EO","30","30","24460","24250"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","SEO/HEO","45","40","33870","31110"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","East Anglia","EO","10","5","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","East Anglia","SEO/HEO","25","20","34740","34500"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","East Wales","EO","35","35","24630","24250"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","East Wales","SEO/HEO","45","40","33740","31640"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","10","26000","26380"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","25","34030","31040"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Greater Manchester","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Greater Manchester","EO","60","55","24530","24250"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Greater Manchester","SEO/HEO","65","60","34090","34500"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","SEO/HEO","20","20","37090","34500"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Inner London - West","EO","15","15","29440","28970"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Inner London - West","SEO/HEO","65","60","39450","38670"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","EO","60","55","24590","24250"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","SEO/HEO","55","50","33010","30950"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Central Scotland","EO","45","40","24610","24250"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Central Scotland","SEO/HEO","45","40","33650","31440"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Midlands","EO","35","30","24700","24250"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Midlands","SEO/HEO","40","40","33900","31090"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Yorkshire","EO","20","20","24710","24250"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Advisory, Conciliation and Arbitration Service","West Yorkshire","SEO/HEO","35","35","34240","34500"
"In post","2021","No function","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","38970","37720"
"In post","2021","No function","Animal and Plant Health Agency","Cheshire","EO","15","15","25340","25100"
"In post","2021","No function","Animal and Plant Health Agency","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Cheshire","SEO/HEO","15","15","36810","36520"
"In post","2021","No function","Animal and Plant Health Agency","Cornwall and Isles of Scilly","AA/AO","15","10","21070","21050"
"In post","2021","No function","Animal and Plant Health Agency","Cornwall and Isles of Scilly","EO","15","15","25100","25320"
"In post","2021","No function","Animal and Plant Health Agency","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Cornwall and Isles of Scilly","SEO/HEO","20","20","39070","37800"
"In post","2021","No function","Animal and Plant Health Agency","Cumbria","AA/AO","100","95","21080","21050"
"In post","2021","No function","Animal and Plant Health Agency","Cumbria","EO","25","25","25330","25100"
"In post","2021","No function","Animal and Plant Health Agency","Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Cumbria","SEO/HEO","25","20","38660","37240"
"In post","2021","No function","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","SEO/HEO","10","10","34660","36520"
"In post","2021","No function","Animal and Plant Health Agency","Devon","AA/AO","110","105","21100","21050"
"In post","2021","No function","Animal and Plant Health Agency","Devon","EO","45","40","25460","25190"
"In post","2021","No function","Animal and Plant Health Agency","Devon","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Devon","SEO/HEO","40","40","37630","37360"
"In post","2021","No function","Animal and Plant Health Agency","Dorset and Somerset","EO","15","10","25220","25100"
"In post","2021","No function","Animal and Plant Health Agency","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Dorset and Somerset","SEO/HEO","20","20","36850","36780"
"In post","2021","No function","Animal and Plant Health Agency","East Anglia","AA/AO","10","10","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","East Anglia","EO","30","25","25080","24920"
"In post","2021","No function","Animal and Plant Health Agency","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","East Anglia","SEO/HEO","45","40","35350","32160"
"In post","2021","No function","Animal and Plant Health Agency","East Wales","AA/AO","45","45","21050","21050"
"In post","2021","No function","Animal and Plant Health Agency","East Wales","EO","15","15","25130","25100"
"In post","2021","No function","Animal and Plant Health Agency","East Wales","G6/G7","10","10","54290","52110"
"In post","2021","No function","Animal and Plant Health Agency","East Wales","SEO/HEO","35","30","34100","35900"
"In post","2021","No function","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","EO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO/HEO","10","10","35400","35060"
"In post","2021","No function","Animal and Plant Health Agency","Eastern Scotland","AA/AO","15","15","21240","21050"
"In post","2021","No function","Animal and Plant Health Agency","Eastern Scotland","EO","10","10","25670","25620"
"In post","2021","No function","Animal and Plant Health Agency","Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Eastern Scotland","SEO/HEO","15","15","36060","37400"
"In post","2021","No function","Animal and Plant Health Agency","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Essex","EO","25","25","27180","28030"
"In post","2021","No function","Animal and Plant Health Agency","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Essex","SEO/HEO","15","15","33840","33170"
"In post","2021","No function","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","40","21180","21050"
"In post","2021","No function","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","35","25550","25190"
"In post","2021","No function","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","35","35840","36210"
"In post","2021","No function","Animal and Plant Health Agency","Greater Manchester","EO","10","10","27210","28030"
"In post","2021","No function","Animal and Plant Health Agency","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","10","10","24930","25010"
"In post","2021","No function","Animal and Plant Health Agency","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Hampshire and Isle of Wight","SEO/HEO","10","10","33930","30610"
"In post","2021","No function","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","AA/AO","35","30","20930","21050"
"In post","2021","No function","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","EO","35","35","25440","25190"
"In post","2021","No function","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","35","35","35900","32490"
"In post","2021","No function","Animal and Plant Health Agency","Highlands and Islands","AA/AO","10","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Highlands and Islands","EO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Highlands and Islands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Inner London - West","G6/G7","15","15","57960","56210"
"In post","2021","No function","Animal and Plant Health Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Kent","EO","30","30","26380","24920"
"In post","2021","No function","Animal and Plant Health Agency","Kent","SEO/HEO","15","10","33120","31900"
"In post","2021","No function","Animal and Plant Health Agency","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Lancashire","EO","10","10","26130","26100"
"In post","2021","No function","Animal and Plant Health Agency","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Lancashire","SEO/HEO","20","15","38450","35900"
"In post","2021","No function","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","EO","10","10","25580","25210"
"In post","2021","No function","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Lincolnshire","EO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Lincolnshire","SEO/HEO","10","10","33750","35900"
"In post","2021","No function","Animal and Plant Health Agency","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","North Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","North Yorkshire","AA/AO","60","60","21840","21050"
"In post","2021","No function","Animal and Plant Health Agency","North Yorkshire","EO","60","55","25870","25320"
"In post","2021","No function","Animal and Plant Health Agency","North Yorkshire","G6/G7","15","15","53560","54730"
"In post","2021","No function","Animal and Plant Health Agency","North Yorkshire","SEO/HEO","50","50","34140","35900"
"In post","2021","No function","Animal and Plant Health Agency","Northumberland and Tyne and Wear","AA/AO","10","10","21070","21050"
"In post","2021","No function","Animal and Plant Health Agency","Northumberland and Tyne and Wear","EO","10","10","26320","26520"
"In post","2021","No function","Animal and Plant Health Agency","Northumberland and Tyne and Wear","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Northumberland and Tyne and Wear","SEO/HEO","15","15","38030","36970"
"In post","2021","No function","Animal and Plant Health Agency","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Outer London - West and North West","EO","55","50","31090","31460"
"In post","2021","No function","Animal and Plant Health Agency","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Outer London - West and North West","SEO/HEO","25","25","39050","37580"
"In post","2021","No function","Animal and Plant Health Agency","Shropshire and Staffordshire","AA/AO","40","35","21110","21050"
"In post","2021","No function","Animal and Plant Health Agency","Shropshire and Staffordshire","EO","25","25","25070","24920"
"In post","2021","No function","Animal and Plant Health Agency","Shropshire and Staffordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Shropshire and Staffordshire","SEO/HEO","30","30","36780","37240"
"In post","2021","No function","Animal and Plant Health Agency","Southern Scotland","AA/AO","15","10","21050","21050"
"In post","2021","No function","Animal and Plant Health Agency","Southern Scotland","EO","15","15","25630","25270"
"In post","2021","No function","Animal and Plant Health Agency","Southern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Southern Scotland","SEO/HEO","20","20","34570","36520"
"In post","2021","No function","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","170","160","24240","24370"
"In post","2021","No function","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","150","140","28240","28270"
"In post","2021","No function","Animal and Plant Health Agency","Surrey, East and West Sussex","G6/G7","45","45","58580","56240"
"In post","2021","No function","Animal and Plant Health Agency","Surrey, East and West Sussex","SCS level","5","5","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","200","190","36990","35820"
"In post","2021","No function","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","95","85","21130","21050"
"In post","2021","No function","Animal and Plant Health Agency","West Wales and The Valleys","EO","50","45","25720","25400"
"In post","2021","No function","Animal and Plant Health Agency","West Wales and The Valleys","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","West Wales and The Valleys","SEO/HEO","55","55","35820","36970"
"In post","2021","No function","Animal and Plant Health Agency","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Animal and Plant Health Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Attorney General's Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","East Anglia","AA/AO","10","10","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","East Anglia","EO","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","East Wales","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","East Wales","SEO/HEO","40","40","29280","28630"
"In post","2021","No function","Cabinet Office (excl. agencies)","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Eastern Scotland","SEO/HEO","20","20","30160","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","25","29140","28000"
"In post","2021","No function","Cabinet Office (excl. agencies)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Greater Manchester","SEO/HEO","45","45","29650","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","SEO/HEO","15","15","29380","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","Inner London - East","G6/G7","10","10","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Inner London - East","SEO/HEO","55","55","30440","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","Inner London - West","AA/AO","100","95","24500","24490"
"In post","2021","No function","Cabinet Office (excl. agencies)","Inner London - West","EO","315","310","28120","27500"
"In post","2021","No function","Cabinet Office (excl. agencies)","Inner London - West","G6/G7","860","845","58400","56340"
"In post","2021","No function","Cabinet Office (excl. agencies)","Inner London - West","SCS level","235","235","87110","77080"
"In post","2021","No function","Cabinet Office (excl. agencies)","Inner London - West","SEO/HEO","1710","1705","32690","32000"
"In post","2021","No function","Cabinet Office (excl. agencies)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Lancashire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Merseyside","SEO/HEO","20","20","30350","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","EO","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","SEO/HEO","25","25","30330","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","Outer London - South","SEO/HEO","35","35","29510","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","South Yorkshire","SEO/HEO","20","20","30830","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Unknown","EO","5","5","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","Unknown","G6/G7","50","45","56700","54700"
"In post","2021","No function","Cabinet Office (excl. agencies)","Unknown","SCS level","10","10","80900","74420"
"In post","2021","No function","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","405","400","31110","32000"
"In post","2021","No function","Cabinet Office (excl. agencies)","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","West Central Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","West Midlands","SEO/HEO","10","10","30770","29250"
"In post","2021","No function","Cabinet Office (excl. agencies)","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cabinet Office (excl. agencies)","West Yorkshire","SEO/HEO","40","40","29440","29250"
"In post","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","SCS level","[c]","[c]","[c]","[c]"
