"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
