"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Greater Manchester South West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lambeth","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leeds","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Tower Hamlets","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Westminster","205","[c]","38480","35040"
"Leaver Dept.","2021","Black","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Westminster","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Valleys","[c]","[c]","[c]","[c]"
