"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Security","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AO","Female","835","[c]","21050","21010"
"Leaver CS","2021","50-59","Unknown","AO","Male","335","[c]","21470","21010"
"Leaver CS","2021","50-59","Unknown","EO","Female","620","[c]","27820","27570"
"Leaver CS","2021","50-59","Unknown","EO","Male","350","[c]","27890","27570"
"Leaver CS","2021","50-59","Unknown","G6","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","G7","Female","95","[c]","54440","54740"
"Leaver CS","2021","50-59","Unknown","G7","Male","100","[c]","55470","55260"
"Leaver CS","2021","50-59","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","HEO","Female","270","[c]","33820","33450"
"Leaver CS","2021","50-59","Unknown","HEO","Male","225","[c]","33710","33300"
"Leaver CS","2021","50-59","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO","Female","135","[c]","39360","38410"
"Leaver CS","2021","50-59","Unknown","SEO","Male","125","[c]","41450","41570"
"Leaver CS","2021","50-59","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","AA","Female","80","[c]","17700","17280"
"Leaver CS","2021","60-64","Operational Delivery","AA","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","AO","Female","200","[c]","21300","21140"
"Leaver CS","2021","60-64","Operational Delivery","AO","Male","195","[c]","21780","20860"
"Leaver CS","2021","60-64","Operational Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","EO","Female","80","[c]","27050","26930"
"Leaver CS","2021","60-64","Operational Delivery","EO","Male","120","[c]","28920","27750"
"Leaver CS","2021","60-64","Operational Delivery","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","HEO","Female","45","[c]","31960","32890"
"Leaver CS","2021","60-64","Operational Delivery","HEO","Male","70","[c]","36390","35230"
"Leaver CS","2021","60-64","Operational Delivery","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","SEO","Male","50","[c]","45410","44920"
"Leaver CS","2021","60-64","Operational Delivery","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","AO","Female","50","[c]","21740","21370"
"Leaver CS","2021","60-64","Other","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","EO","Male","55","[c]","28450","29200"
"Leaver CS","2021","60-64","Other","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","HEO","Male","35","[c]","33390","33300"
"Leaver CS","2021","60-64","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Unknown","Male","40","[c]","44280","36580"
"Leaver CS","2021","60-64","Planning","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
