"Status","Year","Disability","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Infrastructure Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Records of Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Records of Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Savings and Investments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Savings and Investments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Savings and Investments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Savings and Investments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of the Public Guardian","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of the Public Guardian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of the Public Guardian","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of the Public Guardian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of the Scottish Charity Regulator","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of the Scottish Charity Regulator","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectorate","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectorate","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectorate","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectorate","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","East of England","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","London","Heterosexual / straight","45","[c]","43290","40070"
"New entrant CS","2021","Undeclared","Public Health England","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","London","Undeclared","60","[c]","44720","39150"
"New entrant CS","2021","Undeclared","Public Health England","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","North West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","South East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","South West (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","West Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Registers of Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Registers of Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Revenue Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Revenue Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Rural Payments Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Courts and Tribunals Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Courts and Tribunals Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Forestry","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Forestry","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Housing Regulator","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Housing Regulator","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Prison Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Prison Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Public Pensions Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Public Pensions Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Serious Fraud Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Security Scotland","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Security Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Security Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Standards and Testing Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Standards and Testing Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Standards and Testing Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Standards and Testing Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Standards and Testing Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Standards and Testing Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Standards and Testing Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Student Awards Agency for Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Student Awards Agency for Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Teaching Regulation Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Teaching Regulation Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Transport Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Transport Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Hydrographic Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Hydrographic Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Hydrographic Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Hydrographic Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Hydrographic Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Intellectual Property Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Intellectual Property Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
