"Status","Year","Disability","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Communications","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Wales","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Eastern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Greater Manchester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Greater Manchester","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - West","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - West","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - West","Unknown","40","40","48390","43130"
"In post","2021","Undeclared","Communications","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Northumberland and Tyne and Wear","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Communications","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Northumberland and Tyne and Wear","Undeclared","35","35","27290","25560"
"In post","2021","Undeclared","Communications","Northumberland and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - West and North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Anglia","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Anglia","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Wales","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Wales","Undeclared","30","25","28030","25560"
"In post","2021","Undeclared","Counter Fraud","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Eastern Scotland","Undeclared","10","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Greater Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Greater Manchester","Undeclared","50","45","36100","31810"
"In post","2021","Undeclared","Counter Fraud","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Hampshire and Isle of Wight","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - West","Heterosexual / straight","35","35","39510","34510"
"In post","2021","Undeclared","Counter Fraud","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - West","Undeclared","65","65","42520","36720"
"In post","2021","Undeclared","Counter Fraud","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Kent","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Merseyside","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","North Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northumberland and Tyne and Wear","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northumberland and Tyne and Wear","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - South","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - South","Undeclared","25","25","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Central Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Central Scotland","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Midlands","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Midlands","Undeclared","30","30","35580","31810"
"In post","2021","Undeclared","Counter Fraud","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Yorkshire","Undeclared","30","30","35180","33260"
"In post","2021","Undeclared","Counter Fraud","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Bedfordshire and Hertfordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","East Wales","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Eastern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Inner London - East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Merseyside","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
