"Status","Year","Age","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Property","Wales","Outside London","55","50","32050","26970"
"In post","2021","60-64","Property","West Midlands (England)","Outside London","60","50","30940","27230"
"In post","2021","60-64","Property","Yorkshire and The Humber","Outside London","65","60","32280","32100"
"In post","2021","60-64","Security","East Midlands (England)","Outside London","15","15","21620","19560"
"In post","2021","60-64","Security","East of England","Outside London","55","55","29800","22650"
"In post","2021","60-64","Security","London","London","70","70","42870","40070"
"In post","2021","60-64","Security","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Security","North West (England)","Outside London","35","35","23590","20060"
"In post","2021","60-64","Security","Northern Ireland","Outside London","35","30","21070","20310"
"In post","2021","60-64","Security","Overseas","Overseas","10","10","35770","34350"
"In post","2021","60-64","Security","Scotland","Outside London","105","80","27040","21130"
"In post","2021","60-64","Security","South East (England)","Outside London","165","150","28560","22850"
"In post","2021","60-64","Security","South West (England)","Outside London","145","135","24900","19560"
"In post","2021","60-64","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Wales","Outside London","35","35","25330","20060"
"In post","2021","60-64","Security","West Midlands (England)","Outside London","40","35","25760","20060"
"In post","2021","60-64","Security","Yorkshire and The Humber","Outside London","70","60","28730","21580"
"In post","2021","60-64","Unknown","East Midlands (England)","Outside London","620","505","25730","26930"
"In post","2021","60-64","Unknown","East of England","Outside London","900","765","28000","27570"
"In post","2021","60-64","Unknown","London","London","1970","1695","35490","31060"
"In post","2021","60-64","Unknown","North East (England)","Outside London","1125","840","25370","21430"
"In post","2021","60-64","Unknown","North West (England)","Outside London","2185","1705","26080","25310"
"In post","2021","60-64","Unknown","Northern Ireland","Outside London","80","70","23010","21550"
"In post","2021","60-64","Unknown","Overseas","Overseas","40","40","45140","40580"
"In post","2021","60-64","Unknown","Scotland","Outside London","1895","1530","31030","27570"
"In post","2021","60-64","Unknown","South East (England)","Outside London","1550","1310","28150","27570"
"In post","2021","60-64","Unknown","South West (England)","Outside London","1190","990","27340","27570"
"In post","2021","60-64","Unknown","Unknown","Unknown","220","205","36350","32400"
"In post","2021","60-64","Unknown","Wales","Outside London","1080","870","32380","27570"
"In post","2021","60-64","Unknown","West Midlands (England)","Outside London","1040","835","25910","27570"
"In post","2021","60-64","Unknown","Yorkshire and The Humber","Outside London","1265","995","27030","27570"
"In post","2021","65+","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","London","London","25","20","57410","57030"
"In post","2021","65+","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","South East (England)","Outside London","15","10","35240","27160"
"In post","2021","65+","Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","Wales","Outside London","15","10","37910","27160"
"In post","2021","65+","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","London","London","30","30","52870","39740"
"In post","2021","65+","Commercial","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Commercial","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Commercial","South East (England)","Outside London","15","15","32140","29200"
"In post","2021","65+","Commercial","South West (England)","Outside London","10","10","39530","36460"
"In post","2021","65+","Commercial","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Commercial","West Midlands (England)","Outside London","10","10","34060","25760"
"In post","2021","65+","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","London","London","45","40","32440","27350"
"In post","2021","65+","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Communications","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Communications","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","65+","Communications","Wales","Outside London","15","10","27130","25560"
"In post","2021","65+","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","East Midlands (England)","Outside London","10","10","38120","38710"
"In post","2021","65+","Counter Fraud","East of England","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","London","London","50","40","37150","32520"
"In post","2021","65+","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","North West (England)","Outside London","30","20","32420","28130"
"In post","2021","65+","Counter Fraud","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","Scotland","Outside London","15","10","31910","28130"
"In post","2021","65+","Counter Fraud","South East (England)","Outside London","10","5","32900","32170"
"In post","2021","65+","Counter Fraud","South West (England)","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","Wales","Outside London","10","5","28500","21440"
"In post","2021","65+","Counter Fraud","West Midlands (England)","Outside London","15","10","31320","28130"
"In post","2021","65+","Counter Fraud","Yorkshire and The Humber","Outside London","20","15","30620","31810"
"In post","2021","65+","Debt","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","East of England","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Debt","London","London","50","35","28040","25630"
"In post","2021","65+","Debt","North East (England)","Outside London","10","10","20960","21440"
"In post","2021","65+","Debt","North West (England)","Outside London","10","10","24880","21440"
"In post","2021","65+","Debt","Scotland","Outside London","35","25","21690","21400"
"In post","2021","65+","Debt","South East (England)","Outside London","10","5","28140","28130"
"In post","2021","65+","Debt","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt","West Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Debt","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","East of England","Outside London","25","15","32380","33340"
"In post","2021","65+","Digital, Data & Technology","London","London","45","40","51860","50470"
"In post","2021","65+","Digital, Data & Technology","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","North West (England)","Outside London","10","10","33690","33890"
"In post","2021","65+","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data & Technology","South East (England)","Outside London","25","20","36560","34040"
"In post","2021","65+","Digital, Data & Technology","South West (England)","Outside London","50","40","40480","38450"
"In post","2021","65+","Digital, Data & Technology","Wales","Outside London","15","15","45660","41870"
"In post","2021","65+","Digital, Data & Technology","West Midlands (England)","Outside London","10","10","37690","33350"
"In post","2021","65+","Digital, Data & Technology","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","East of England","Outside London","15","15","27300","21510"
"In post","2021","65+","Finance","London","London","60","55","37770","34320"
"In post","2021","65+","Finance","North East (England)","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Finance","North West (England)","Outside London","10","10","36360","31570"
"In post","2021","65+","Finance","Scotland","Outside London","20","15","25020","21440"
"In post","2021","65+","Finance","South East (England)","Outside London","25","25","30570","26930"
"In post","2021","65+","Finance","South West (England)","Outside London","15","15","31060","26930"
"In post","2021","65+","Finance","Wales","Outside London","10","5","27030","24630"
"In post","2021","65+","Finance","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Finance","Yorkshire and The Humber","Outside London","10","10","22020","21440"
"In post","2021","65+","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Grants Management","North East (England)","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Grants Management","North West (England)","Outside London","15","10","22310","21050"
"In post","2021","65+","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Grants Management","South West (England)","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Grants Management","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Human Resources","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Human Resources","London","London","30","25","46260","46710"
"In post","2021","65+","Human Resources","North East (England)","Outside London","10","10","25430","21440"
"In post","2021","65+","Human Resources","North West (England)","Outside London","15","10","26430","21580"
"In post","2021","65+","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Scotland","Outside London","25","20","29080","25110"
"In post","2021","65+","Human Resources","South East (England)","Outside London","20","15","30800","25630"
"In post","2021","65+","Human Resources","South West (England)","Outside London","15","10","26440","22560"
"In post","2021","65+","Human Resources","Wales","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","London","London","5","5","[c]","[c]"
"In post","2021","65+","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Legal","East of England","Outside London","15","10","45590","46530"
"In post","2021","65+","Legal","London","London","105","85","51470","55490"
"In post","2021","65+","Legal","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Legal","North West (England)","Outside London","30","20","39690","28430"
"In post","2021","65+","Legal","Scotland","Outside London","65","45","27340","22820"
"In post","2021","65+","Legal","South East (England)","Outside London","25","15","52700","57760"
"In post","2021","65+","Legal","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Legal","Wales","Outside London","10","5","60090","55610"
"In post","2021","65+","Legal","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Legal","Yorkshire and The Humber","Outside London","15","10","45630","55610"
"In post","2021","65+","No function","East Midlands (England)","Outside London","215","150","28550","25560"
"In post","2021","65+","No function","East of England","Outside London","260","190","27970","25860"
"In post","2021","65+","No function","London","London","835","690","37270","30290"
"In post","2021","65+","No function","North East (England)","Outside London","310","210","24270","21440"
"In post","2021","65+","No function","North West (England)","Outside London","510","355","27610","23240"
"In post","2021","65+","No function","Northern Ireland","Outside London","30","20","31570","28130"
"In post","2021","65+","No function","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","65+","No function","Scotland","Outside London","285","200","29870","26780"
"In post","2021","65+","No function","South East (England)","Outside London","675","495","27710","23050"
"In post","2021","65+","No function","South West (England)","Outside London","365","260","36660","29070"
"In post","2021","65+","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","No function","Wales","Outside London","355","240","26070","21590"
"In post","2021","65+","No function","West Midlands (England)","Outside London","265","200","28300","24560"
"In post","2021","65+","No function","Yorkshire and The Humber","Outside London","270","190","28300","26760"
"In post","2021","65+","Project Delivery","East Midlands (England)","Outside London","15","15","37440","35610"
"In post","2021","65+","Project Delivery","East of England","Outside London","30","25","38320","35520"
"In post","2021","65+","Project Delivery","London","London","70","60","49230","44540"
"In post","2021","65+","Project Delivery","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Project Delivery","North West (England)","Outside London","35","30","35390","35000"
"In post","2021","65+","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Scotland","Outside London","35","25","34600","31100"
"In post","2021","65+","Project Delivery","South East (England)","Outside London","70","55","38240","33630"
"In post","2021","65+","Project Delivery","South West (England)","Outside London","215","180","39730","39600"
"In post","2021","65+","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Wales","Outside London","20","15","30780","28750"
"In post","2021","65+","Project Delivery","West Midlands (England)","Outside London","30","25","32460","27440"
"In post","2021","65+","Project Delivery","Yorkshire and The Humber","Outside London","10","10","32330","33000"
"In post","2021","65+","Property","East Midlands (England)","Outside London","15","15","35230","33300"
"In post","2021","65+","Property","East of England","Outside London","30","30","27640","26000"
"In post","2021","65+","Property","London","London","55","50","39200","37380"
"In post","2021","65+","Property","North East (England)","Outside London","20","20","24160","20070"
"In post","2021","65+","Property","North West (England)","Outside London","20","15","32020","26560"
"In post","2021","65+","Property","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Scotland","Outside London","50","45","26260","26530"
"In post","2021","65+","Property","South East (England)","Outside London","55","50","31490","33250"
"In post","2021","65+","Property","South West (England)","Outside London","45","40","31250","33000"
"In post","2021","65+","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Wales","Outside London","15","10","25050","21590"
"In post","2021","65+","Property","West Midlands (England)","Outside London","20","15","31150","27100"
"In post","2021","65+","Property","Yorkshire and The Humber","Outside London","40","30","32010","30690"
"In post","2021","65+","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","East of England","Outside London","10","10","27760","21960"
"In post","2021","65+","Security","London","London","25","25","38150","34210"
"In post","2021","65+","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Security","Northern Ireland","Outside London","15","10","21830","20310"
"In post","2021","65+","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Scotland","Outside London","20","15","24230","21600"
"In post","2021","65+","Security","South East (England)","Outside London","55","50","26460","20920"
"In post","2021","65+","Security","South West (England)","Outside London","45","40","21120","19560"
"In post","2021","65+","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Wales","Outside London","10","10","23680","25390"
"In post","2021","65+","Security","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Security","Yorkshire and The Humber","Outside London","15","10","29310","20920"
"In post","2021","65+","Unknown","East Midlands (England)","Outside London","175","135","24270","21010"
"In post","2021","65+","Unknown","East of England","Outside London","275","210","27240","26670"
"In post","2021","65+","Unknown","London","London","790","620","32940","29800"
"In post","2021","65+","Unknown","North East (England)","Outside London","295","210","24390","21010"
"In post","2021","65+","Unknown","North West (England)","Outside London","640","465","24860","21430"
"In post","2021","65+","Unknown","Northern Ireland","Outside London","25","20","21460","21430"
"In post","2021","65+","Unknown","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Outside London","505","390","29910","26120"
"In post","2021","65+","Unknown","South East (England)","Outside London","555","445","28250","26920"
"In post","2021","65+","Unknown","South West (England)","Outside London","385","300","26630","26120"
"In post","2021","65+","Unknown","Unknown","Unknown","45","40","31650","30400"
"In post","2021","65+","Unknown","Wales","Outside London","345","260","31860","27570"
"In post","2021","65+","Unknown","West Midlands (England)","Outside London","290","220","26420","26120"
"In post","2021","65+","Unknown","Yorkshire and The Humber","Outside London","310","225","26360","26120"
"In post","2021","Unknown","Analysis","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","London","London","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Northern Ireland","Outside London","10","10","33430","26050"
"In post","2021","Unknown","No function","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Project Delivery","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","London","London","105","[c]","28570","26340"
"Leaver CS","2021","20-29","Analysis","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Wales","Outside London","35","[c]","20590","19130"
"Leaver CS","2021","20-29","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","London","London","15","[c]","34350","34550"
"Leaver CS","2021","20-29","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","South West (England)","Outside London","10","[c]","28710","27420"
"Leaver CS","2021","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","London","London","55","[c]","30880","32220"
"Leaver CS","2021","20-29","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","London","London","50","[c]","34150","30850"
"Leaver CS","2021","20-29","Digital, Data & Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South West (England)","Outside London","20","[c]","28390","28650"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Wales","Outside London","25","[c]","27250","23050"
"Leaver CS","2021","20-29","Digital, Data & Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","London","London","20","[c]","31610","28710"
"Leaver CS","2021","20-29","Human Resources","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","London","London","60","[c]","30310","26970"
"Leaver CS","2021","20-29","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Scotland","Outside London","15","[c]","24490","22820"
"Leaver CS","2021","20-29","Legal","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","East Midlands (England)","Outside London","180","[c]","20030","18880"
"Leaver CS","2021","20-29","No function","East of England","Outside London","185","[c]","21630","20800"
"Leaver CS","2021","20-29","No function","London","London","555","[c]","27320","25730"
"Leaver CS","2021","20-29","No function","North East (England)","Outside London","75","[c]","22290","21590"
"Leaver CS","2021","20-29","No function","North West (England)","Outside London","190","[c]","21590","20530"
