"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","40","[c]","45380","42510"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","Unknown","30","[c]","41590","39630"
"Leaver CS","2021","30-39","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Human Resources","Heterosexual / straight","35","[c]","35320","30830"
"Leaver CS","2021","30-39","Human Resources","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Legal","Heterosexual / straight","45","[c]","50810","50890"
"Leaver CS","2021","30-39","Legal","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Legal","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Legal","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Delivery","Heterosexual / straight","690","[c]","27940","22720"
"Leaver CS","2021","30-39","No function","Operational Delivery","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Delivery","Undeclared","90","[c]","29950","26310"
"Leaver CS","2021","30-39","No function","Operational Delivery","Unknown","385","[c]","26240","22680"
"Leaver CS","2021","30-39","No function","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning Inspectors","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Policy","Heterosexual / straight","60","[c]","44120","40960"
"Leaver CS","2021","30-39","No function","Policy","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Policy","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Policy","Unknown","55","[c]","43940","39340"
"Leaver CS","2021","30-39","No function","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Psychology","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Psychology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Psychology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Science and Engineering","Heterosexual / straight","65","[c]","33950","35690"
"Leaver CS","2021","30-39","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Science and Engineering","Unknown","30","[c]","28970","31770"
"Leaver CS","2021","30-39","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Project Delivery","Heterosexual / straight","40","[c]","41890","38250"
"Leaver CS","2021","30-39","Project Delivery","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Property","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Security","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Security","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Medicine","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Medicine","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Operational Delivery","Heterosexual / straight","90","[c]","27810","24890"
"Leaver CS","2021","30-39","Unknown","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other","Heterosexual / straight","80","[c]","27450","26670"
"Leaver CS","2021","30-39","Unknown","Other","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other","Unknown","45","[c]","28530","29930"
"Leaver CS","2021","30-39","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Policy","Heterosexual / straight","35","[c]","43690","40510"
"Leaver CS","2021","30-39","Unknown","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","365","[c]","27960","26890"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","30","[c]","27280","27230"
"Leaver CS","2021","30-39","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","820","[c]","28390","27570"
"Leaver CS","2021","30-39","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
