"Status","Year","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Transport","Inner London - West","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Inner London - West","AO","Female","25","25","[c]","[c]"
"In post","2021","Department for Transport","Inner London - West","AO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","Inner London - West","EO","Female","175","175","29660","30270"
"In post","2021","Department for Transport","Inner London - West","EO","Male","130","130","29810","30270"
"In post","2021","Department for Transport","Inner London - West","G6","Female","150","140","66330","66230"
"In post","2021","Department for Transport","Inner London - West","G6","Male","205","205","67130","66230"
"In post","2021","Department for Transport","Inner London - West","G7","Female","340","325","54860","54760"
"In post","2021","Department for Transport","Inner London - West","G7","Male","455","450","55700","54760"
"In post","2021","Department for Transport","Inner London - West","HEO","Female","300","295","34960","35060"
"In post","2021","Department for Transport","Inner London - West","HEO","Male","380","375","35020","35060"
"In post","2021","Department for Transport","Inner London - West","SCS level","Female","90","85","84380","78670"
"In post","2021","Department for Transport","Inner London - West","SCS level","Male","115","110","90620","82540"
"In post","2021","Department for Transport","Inner London - West","SEO","Female","245","240","43190","42890"
"In post","2021","Department for Transport","Inner London - West","SEO","Male","355","355","43540","43360"
"In post","2021","Department for Transport","Kent","AO","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","Kent","AO","Male","35","30","28130","27680"
"In post","2021","Department for Transport","Kent","EO","Female","20","15","[c]","[c]"
"In post","2021","Department for Transport","Kent","EO","Male","95","90","31850","30460"
"In post","2021","Department for Transport","Kent","HEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","Kent","HEO","Male","20","20","[c]","[c]"
"In post","2021","Department for Transport","Kent","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Kent","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Lancashire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Lancashire","AO","Male","35","35","27060","27680"
"In post","2021","Department for Transport","Lancashire","EO","Female","15","10","[c]","[c]"
"In post","2021","Department for Transport","Lancashire","EO","Male","50","45","28870","26780"
"In post","2021","Department for Transport","Lancashire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Lancashire","HEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","AO","Female","15","10","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","AO","Male","25","25","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","EO","Female","25","20","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","EO","Male","55","50","27870","26780"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","HEO","Male","25","25","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","SEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","AO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","EO","Male","20","20","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","HEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","AO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","EO","Female","20","20","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","EO","Male","55","50","28400","26780"
"In post","2021","Department for Transport","Merseyside","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","HEO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","AO","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","AO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","EO","Female","15","10","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","EO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North Eastern Scotland","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","North Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North Yorkshire","AO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","North Yorkshire","EO","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","North Yorkshire","EO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","North Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","North Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","AO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","HEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","AO","Female","90","70","21590","21590"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","AO","Male","50","50","22610","21590"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","EO","Female","35","35","26670","26780"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","EO","Male","55","50","27280","26780"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","G7","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","HEO","Female","25","20","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","HEO","Male","25","25","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","SEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Outer London - East and North East","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - East and North East","AO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Outer London - East and North East","EO","Female","30","25","[c]","[c]"
"In post","2021","Department for Transport","Outer London - East and North East","EO","Male","85","80","31490","30780"
"In post","2021","Department for Transport","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - East and North East","HEO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - South","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - South","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - South","EO","Female","15","15","[c]","[c]"
"In post","2021","Department for Transport","Outer London - South","EO","Male","35","35","31020","30780"
"In post","2021","Department for Transport","Outer London - South","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - South","HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","AO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","EO","Female","20","20","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","EO","Male","75","70","31540","30780"
"In post","2021","Department for Transport","Outer London - West and North West","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Outer London - West and North West","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Overseas","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","AO","Female","20","20","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","AO","Male","50","45","25610","26580"
"In post","2021","Department for Transport","Shropshire and Staffordshire","EO","Female","20","15","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","EO","Male","75","70","29240","26780"
"In post","2021","Department for Transport","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","HEO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","South Yorkshire","AO","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport","South Yorkshire","AO","Male","25","25","[c]","[c]"
"In post","2021","Department for Transport","South Yorkshire","EO","Female","15","15","[c]","[c]"
"In post","2021","Department for Transport","South Yorkshire","EO","Male","35","35","28130","26780"
"In post","2021","Department for Transport","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","South Yorkshire","HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","AO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","EO","Male","25","20","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Southern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","AO","Female","15","10","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","AO","Male","45","40","27630","27680"
"In post","2021","Department for Transport","Surrey, East and West Sussex","EO","Female","45","40","27220","26740"
"In post","2021","Department for Transport","Surrey, East and West Sussex","EO","Male","85","80","29670","28230"
"In post","2021","Department for Transport","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","G7","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","G7","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","HEO","Female","20","20","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","HEO","Male","30","30","33340","33040"
"In post","2021","Department for Transport","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","SEO","Female","15","15","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","SEO","Male","20","20","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","AO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","EO","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","EO","Male","25","25","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","HEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","AO","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","EO","Female","10","5","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","EO","Male","50","50","27560","26780"
"In post","2021","Department for Transport","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","G7","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","HEO","Male","20","20","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Central Scotland","SEO","Male","20","20","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","AO","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","AO","Male","20","20","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","EO","Female","35","30","25460","26470"
"In post","2021","Department for Transport","West Midlands","EO","Male","85","80","27190","26780"
"In post","2021","Department for Transport","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","G7","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","HEO","Female","20","20","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","HEO","Male","25","25","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Midlands","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","West Wales and The Valleys","AA","Female","870","625","18120","18060"
"In post","2021","Department for Transport","West Wales and The Valleys","AA","Male","425","390","18920","18060"
"In post","2021","Department for Transport","West Wales and The Valleys","AO","Female","1960","1635","21620","21590"
"In post","2021","Department for Transport","West Wales and The Valleys","AO","Male","1020","985","21990","21590"
"In post","2021","Department for Transport","West Wales and The Valleys","EO","Female","550","495","26640","26700"
"In post","2021","Department for Transport","West Wales and The Valleys","EO","Male","500","490","27180","26700"
"In post","2021","Department for Transport","West Wales and The Valleys","G6","Female","35","30","82710","86300"
"In post","2021","Department for Transport","West Wales and The Valleys","G6","Male","55","55","76040","71540"
"In post","2021","Department for Transport","West Wales and The Valleys","G7","Female","75","75","52870","52240"
"In post","2021","Department for Transport","West Wales and The Valleys","G7","Male","145","145","58460","55320"
"In post","2021","Department for Transport","West Wales and The Valleys","HEO","Female","310","285","32070","31860"
"In post","2021","Department for Transport","West Wales and The Valleys","HEO","Male","315","310","33290","32020"
"In post","2021","Department for Transport","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Wales and The Valleys","SEO","Female","180","170","41020","41090"
"In post","2021","Department for Transport","West Wales and The Valleys","SEO","Male","305","300","43630","41230"
"In post","2021","Department for Transport","West Yorkshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","AO","Female","50","45","21590","21590"
"In post","2021","Department for Transport","West Yorkshire","AO","Male","45","40","24260","22790"
"In post","2021","Department for Transport","West Yorkshire","EO","Female","40","35","26060","26700"
"In post","2021","Department for Transport","West Yorkshire","EO","Male","80","75","27450","26780"
"In post","2021","Department for Transport","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","G7","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","HEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","HEO","Male","20","20","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","West Yorkshire","SEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","AO","Female","140","115","23290","24180"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","AO","Male","60","60","23230","24180"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Female","560","495","29260","29290"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Male","270","265","29070","29290"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","G7","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","HEO","Female","55","55","35760","35480"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","HEO","Male","25","25","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO","Female","20","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO","Male","25","20","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","130","105","22670","22430"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","65","60","22420","21680"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","595","530","28650","28550"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","260","255","28590","28550"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","60","60","34880","34290"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","AO","Female","235","195","20770","21010"
"In post","2021","Department for Work and Pensions","Cheshire","AO","Male","115","110","20910","21010"
"In post","2021","Department for Work and Pensions","Cheshire","EO","Female","360","320","27460","27570"
"In post","2021","Department for Work and Pensions","Cheshire","EO","Male","180","175","27520","27570"
"In post","2021","Department for Work and Pensions","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","HEO","Female","35","30","32710","32300"
"In post","2021","Department for Work and Pensions","Cheshire","HEO","Male","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cheshire","SEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","AO","Female","235","200","20880","21010"
"In post","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","AO","Male","90","85","20900","21010"
"In post","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","Female","295","260","27540","27570"
"In post","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","Male","140","135","27500","27570"
"In post","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
