"Status","Year","Disability","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Attorney General's Departments","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","South Yorkshire","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","South Yorkshire","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Surrey, East and West Sussex","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","20","15","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Tees Valley and Durham","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Midlands","AA/AO","35","35","20760","21950"
"In post","2021","Unknown","Attorney General's Departments","West Midlands","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Midlands","G6/G7","45","45","53650","55000"
"In post","2021","Unknown","Attorney General's Departments","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Midlands","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Wales and The Valleys","G6/G7","10","5","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Yorkshire","AA/AO","20","20","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Yorkshire","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Yorkshire","G6/G7","25","25","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","West Yorkshire","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Derbyshire and Nottinghamshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","East Anglia","G6/G7","25","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","East Anglia","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","East Anglia","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","East Wales","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","East Wales","SEO/HEO","35","35","29280","28000"
"In post","2021","Unknown","Cabinet Office","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Eastern Scotland","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","45","45","63150","53960"
"In post","2021","Unknown","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","35","31360","29250"
"In post","2021","Unknown","Cabinet Office","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Greater Manchester","G6/G7","60","55","57230","52070"
"In post","2021","Unknown","Cabinet Office","Greater Manchester","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Greater Manchester","SEO/HEO","65","65","31580","31430"
"In post","2021","Unknown","Cabinet Office","Hampshire and Isle of Wight","G6/G7","25","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Hampshire and Isle of Wight","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Inner London - East","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Inner London - East","G6/G7","70","70","59160","54700"
"In post","2021","Unknown","Cabinet Office","Inner London - East","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Inner London - East","SEO/HEO","80","80","32840","32000"
"In post","2021","Unknown","Cabinet Office","Inner London - West","AA/AO","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Inner London - West","EO","90","90","28190","27500"
"In post","2021","Unknown","Cabinet Office","Inner London - West","G6/G7","515","510","62080","56720"
"In post","2021","Unknown","Cabinet Office","Inner London - West","SCS level","275","275","90340","74000"
"In post","2021","Unknown","Cabinet Office","Inner London - West","SEO/HEO","1260","1260","31510","29250"
"In post","2021","Unknown","Cabinet Office","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Lancashire","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Lancashire","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Lancashire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Merseyside","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Merseyside","G6/G7","45","45","59520","53750"
"In post","2021","Unknown","Cabinet Office","Merseyside","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Merseyside","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","North Yorkshire","AA/AO","95","90","20880","20920"
"In post","2021","Unknown","Cabinet Office","North Yorkshire","EO","40","40","26530","26670"
"In post","2021","Unknown","Cabinet Office","North Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","North Yorkshire","SEO/HEO","45","45","34300","33300"
"In post","2021","Unknown","Cabinet Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Northumberland and Tyne and Wear","AA/AO","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Northumberland and Tyne and Wear","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Northumberland and Tyne and Wear","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Outer London - South","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Outer London - South","SEO/HEO","35","35","29510","29250"
"In post","2021","Unknown","Cabinet Office","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Shropshire and Staffordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","South Yorkshire","G6/G7","25","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","South Yorkshire","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Southern Scotland","G6/G7","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Southern Scotland","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Tees Valley and Durham","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","G6/G7","30","30","61330","64500"
"In post","2021","Unknown","Cabinet Office","Unknown","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","SEO/HEO","380","375","30830","30260"
"In post","2021","Unknown","Cabinet Office","West Central Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Central Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Central Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Midlands","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Midlands","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Midlands","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Yorkshire","G6/G7","30","30","59260","56500"
"In post","2021","Unknown","Cabinet Office","West Yorkshire","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","West Yorkshire","SEO/HEO","45","45","30390","29250"
"In post","2021","Unknown","Chancellor's other departments","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Inner London - West","G6/G7","20","15","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Inner London - West","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Dorset and Somerset","SEO/HEO","15","10","[c]","[c]"
"In post","2021","Unknown","Charity Commission","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Inner London - West","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Inner London - West","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Merseyside","EO","35","35","24810","24440"
"In post","2021","Unknown","Charity Commission","Merseyside","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Merseyside","SEO/HEO","80","75","33550","31500"
"In post","2021","Unknown","Competition and Markets Authority","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Inner London - East","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Inner London - East","G6/G7","40","40","72190","75140"
"In post","2021","Unknown","Competition and Markets Authority","Inner London - East","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Inner London - East","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AA/AO","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO/HEO","55","50","33650","33060"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Devon","AA/AO","30","30","20880","20880"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Anglia","AA/AO","25","25","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Anglia","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Anglia","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Wales","AA/AO","210","185","21420","21140"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Wales","EO","285","280","25670","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","55","55","59400","59170"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","210","200","38390","39820"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AA/AO","35","35","20930","20880"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","50","50","34210","34500"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Greater Manchester","AA/AO","25","25","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","50","45","24640","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","65","55","34250","34500"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - East","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - East","G6/G7","15","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - West","AA/AO","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","95","95","28660","27680"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - West","G6/G7","345","340","58180","55470"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - West","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO/HEO","545","540","38260","38670"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Kent","AA/AO","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","EO","40","40","24680","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","SEO/HEO","50","45","33830","31440"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - South","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - South","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Central Scotland","EO","30","30","24680","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Central Scotland","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands","AA/AO","70","65","20450","20880"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands","EO","40","40","25120","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands","G6/G7","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands","SEO/HEO","65","65","34790","34500"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Yorkshire","AA/AO","30","30","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Yorkshire","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO/HEO","40","40","33680","31390"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Inner London - West","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","115","110","58380","55490"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Inner London - West","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Inner London - West","SEO/HEO","110","105","37330","34020"
"In post","2021","Unknown","Department for Education","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Derbyshire and Nottinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Education","Derbyshire and Nottinghamshire","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Education","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
