"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","Male","305","305","30150","27130"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","Female","90","85","28520","27570"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","Male","160","160","33980","33650"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","Female","50","50","38560","36210"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","Male","105","105","42910","40580"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Female","5","5","[c]","[c]"
"In post","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Male","20","20","[c]","[c]"
"In post","2021","50-59","East Kent","AA/AO","Female","185","165","22910","23520"
"In post","2021","50-59","East Kent","AA/AO","Male","110","105","22530","21640"
"In post","2021","50-59","East Kent","EO","Female","360","320","28410","27370"
"In post","2021","50-59","East Kent","EO","Male","450","405","28160","27370"
"In post","2021","50-59","East Kent","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","50-59","East Kent","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","50-59","East Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Kent","SEO/HEO","Female","110","105","35500","34380"
"In post","2021","50-59","East Kent","SEO/HEO","Male","155","155","35340","33900"
"In post","2021","50-59","East Kent","Unknown","Female","25","25","[c]","[c]"
"In post","2021","50-59","East Kent","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","East Lancashire","AA/AO","Female","40","35","20310","20180"
"In post","2021","50-59","East Lancashire","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","50-59","East Lancashire","EO","Female","40","35","27350","27570"
"In post","2021","50-59","East Lancashire","EO","Male","25","25","[c]","[c]"
"In post","2021","50-59","East Lancashire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","50-59","East Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Lancashire","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","East Lancashire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","East Lothian and Midlothian","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","50-59","East Lothian and Midlothian","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Lothian and Midlothian","EO","Female","20","20","[c]","[c]"
"In post","2021","50-59","East Lothian and Midlothian","EO","Male","15","10","[c]","[c]"
"In post","2021","50-59","East Lothian and Midlothian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Lothian and Midlothian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Lothian and Midlothian","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","50-59","East Lothian and Midlothian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Merseyside","AA/AO","Female","80","65","20510","20180"
"In post","2021","50-59","East Merseyside","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","50-59","East Merseyside","EO","Female","125","110","27300","27570"
"In post","2021","50-59","East Merseyside","EO","Male","50","50","27900","27570"
"In post","2021","50-59","East Merseyside","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","50-59","East Merseyside","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Merseyside","SEO/HEO","Female","35","35","34910","34290"
"In post","2021","50-59","East Merseyside","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","50-59","East Merseyside","Unknown","Female","15","15","[c]","[c]"
"In post","2021","50-59","East Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Riding of Yorkshire","AA/AO","Female","115","105","23140","21550"
"In post","2021","50-59","East Riding of Yorkshire","AA/AO","Male","160","155","28450","31650"
"In post","2021","50-59","East Riding of Yorkshire","EO","Female","65","65","27970","27570"
"In post","2021","50-59","East Riding of Yorkshire","EO","Male","205","200","28270","26930"
"In post","2021","50-59","East Riding of Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Riding of Yorkshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","50-59","East Riding of Yorkshire","SEO/HEO","Female","30","30","35770","34290"
"In post","2021","50-59","East Riding of Yorkshire","SEO/HEO","Male","70","70","41160","38160"
"In post","2021","50-59","East Riding of Yorkshire","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","East Riding of Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Surrey","AA/AO","Female","65","60","27610","25400"
"In post","2021","50-59","East Surrey","AA/AO","Male","85","80","30710","33590"
"In post","2021","50-59","East Surrey","EO","Female","45","45","30830","29290"
"In post","2021","50-59","East Surrey","EO","Male","30","30","32910","31060"
"In post","2021","50-59","East Surrey","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","50-59","East Surrey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Surrey","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","50-59","East Surrey","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","50-59","East Surrey","Unknown","Female","5","5","[c]","[c]"
"In post","2021","50-59","East Surrey","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Sussex CC","AA/AO","Female","155","130","21010","21010"
"In post","2021","50-59","East Sussex CC","AA/AO","Male","100","95","23020","21010"
"In post","2021","50-59","East Sussex CC","EO","Female","170","150","27030","27570"
"In post","2021","50-59","East Sussex CC","EO","Male","100","95","27690","27570"
"In post","2021","50-59","East Sussex CC","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","50-59","East Sussex CC","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","50-59","East Sussex CC","SEO/HEO","Female","40","35","35340","33400"
"In post","2021","50-59","East Sussex CC","SEO/HEO","Male","50","45","38650","37960"
"In post","2021","50-59","East Sussex CC","Unknown","Female","15","10","[c]","[c]"
"In post","2021","50-59","East Sussex CC","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","Enfield","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","50-59","Enfield","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","50-59","Enfield","EO","Female","55","50","30940","31060"
"In post","2021","50-59","Enfield","EO","Male","20","20","[c]","[c]"
"In post","2021","50-59","Enfield","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","50-59","Enfield","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Enfield","Unknown","Female","10","5","[c]","[c]"
"In post","2021","50-59","Enfield","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Essex Haven Gateway","AA/AO","Female","50","45","23730","21510"
"In post","2021","50-59","Essex Haven Gateway","AA/AO","Male","50","45","30200","25110"
"In post","2021","50-59","Essex Haven Gateway","EO","Female","110","100","29380","29290"
"In post","2021","50-59","Essex Haven Gateway","EO","Male","100","95","32200","29290"
"In post","2021","50-59","Essex Haven Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Essex Haven Gateway","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","50-59","Essex Haven Gateway","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Essex Haven Gateway","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Essex Haven Gateway","SEO/HEO","Female","35","35","40890","39300"
"In post","2021","50-59","Essex Haven Gateway","SEO/HEO","Male","65","65","47380","42900"
"In post","2021","50-59","Essex Haven Gateway","Unknown","Female","5","5","[c]","[c]"
"In post","2021","50-59","Essex Haven Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Essex Thames Gateway","AA/AO","Female","95","80","23150","24180"
"In post","2021","50-59","Essex Thames Gateway","AA/AO","Male","30","30","[c]","[c]"
"In post","2021","50-59","Essex Thames Gateway","EO","Female","115","105","29870","29290"
"In post","2021","50-59","Essex Thames Gateway","EO","Male","40","35","30460","31880"
"In post","2021","50-59","Essex Thames Gateway","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Essex Thames Gateway","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Essex Thames Gateway","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","50-59","Essex Thames Gateway","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","50-59","Essex Thames Gateway","Unknown","Female","20","15","[c]","[c]"
"In post","2021","50-59","Essex Thames Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Falkirk","AA/AO","Female","130","105","21160","21010"
"In post","2021","50-59","Falkirk","AA/AO","Male","55","50","21970","21010"
"In post","2021","50-59","Falkirk","EO","Female","110","100","27900","27570"
"In post","2021","50-59","Falkirk","EO","Male","120","115","31460","33650"
"In post","2021","50-59","Falkirk","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","50-59","Falkirk","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","50-59","Falkirk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Falkirk","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Falkirk","SEO/HEO","Female","35","30","36670","35110"
"In post","2021","50-59","Falkirk","SEO/HEO","Male","45","40","38900","39500"
"In post","2021","50-59","Fermanagh and Omagh","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Fermanagh and Omagh","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","50-59","Flintshire and Wrexham","AA/AO","Female","155","135","20980","21010"
"In post","2021","50-59","Flintshire and Wrexham","AA/AO","Male","90","85","23280","21010"
"In post","2021","50-59","Flintshire and Wrexham","EO","Female","115","100","27200","27570"
"In post","2021","50-59","Flintshire and Wrexham","EO","Male","135","130","28920","28750"
"In post","2021","50-59","Flintshire and Wrexham","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","50-59","Flintshire and Wrexham","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","50-59","Flintshire and Wrexham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Flintshire and Wrexham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Flintshire and Wrexham","SEO/HEO","Female","60","55","37990","35310"
"In post","2021","50-59","Flintshire and Wrexham","SEO/HEO","Male","70","70","38530","37780"
"In post","2021","50-59","Flintshire and Wrexham","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","Flintshire and Wrexham","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Glasgow City","AA/AO","Female","640","555","21070","21010"
"In post","2021","50-59","Glasgow City","AA/AO","Male","470","450","21150","21010"
"In post","2021","50-59","Glasgow City","EO","Female","560","495","27200","27570"
"In post","2021","50-59","Glasgow City","EO","Male","460","440","28800","27570"
"In post","2021","50-59","Glasgow City","G6/G7","Female","220","215","62340","61010"
"In post","2021","50-59","Glasgow City","G6/G7","Male","205","200","62310","61010"
"In post","2021","50-59","Glasgow City","SCS level","Female","15","15","[c]","[c]"
"In post","2021","50-59","Glasgow City","SCS level","Male","20","20","[c]","[c]"
"In post","2021","50-59","Glasgow City","SEO/HEO","Female","480","455","36880","35000"
"In post","2021","50-59","Glasgow City","SEO/HEO","Male","430","415","38500","37660"
"In post","2021","50-59","Gloucestershire","AA/AO","Female","85","75","21140","21010"
"In post","2021","50-59","Gloucestershire","AA/AO","Male","55","55","25550","21030"
"In post","2021","50-59","Gloucestershire","EO","Female","130","115","27450","27570"
"In post","2021","50-59","Gloucestershire","EO","Male","85","80","27930","27570"
"In post","2021","50-59","Gloucestershire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","50-59","Gloucestershire","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","50-59","Gloucestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gloucestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gloucestershire","SEO/HEO","Female","65","55","35910","33840"
"In post","2021","50-59","Gloucestershire","SEO/HEO","Male","45","45","36600","34290"
"In post","2021","50-59","Gloucestershire","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","Gloucestershire","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester North East","AA/AO","Female","90","75","22130","20410"
"In post","2021","50-59","Greater Manchester North East","AA/AO","Male","50","45","24580","21550"
"In post","2021","50-59","Greater Manchester North East","EO","Female","115","105","27410","27570"
"In post","2021","50-59","Greater Manchester North East","EO","Male","70","65","28320","27570"
"In post","2021","50-59","Greater Manchester North East","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester North East","SEO/HEO","Female","35","30","36100","34290"
"In post","2021","50-59","Greater Manchester North East","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester North East","Unknown","Female","25","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester North East","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Greater Manchester North West","AA/AO","Female","265","230","20620","20180"
"In post","2021","50-59","Greater Manchester North West","AA/AO","Male","90","90","23550","21010"
"In post","2021","50-59","Greater Manchester North West","EO","Female","180","160","27060","27570"
"In post","2021","50-59","Greater Manchester North West","EO","Male","75","70","27890","27570"
"In post","2021","50-59","Greater Manchester North West","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester North West","SEO/HEO","Female","55","50","34600","33250"
"In post","2021","50-59","Greater Manchester North West","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester North West","Unknown","Female","20","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester North West","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","AA/AO","Female","170","145","20540","20970"
"In post","2021","50-59","Greater Manchester South East","AA/AO","Male","70","65","20790","21010"
"In post","2021","50-59","Greater Manchester South East","EO","Female","100","95","27060","27570"
"In post","2021","50-59","Greater Manchester South East","EO","Male","55","55","27250","27570"
"In post","2021","50-59","Greater Manchester South East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","SEO/HEO","Female","45","40","35400","33300"
"In post","2021","50-59","Greater Manchester South East","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","Unknown","Female","20","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","AA/AO","Female","275","235","20740","21010"
"In post","2021","50-59","Greater Manchester South West","AA/AO","Male","195","185","20550","20340"
"In post","2021","50-59","Greater Manchester South West","EO","Female","215","195","26410","26120"
"In post","2021","50-59","Greater Manchester South West","EO","Male","155","150","26310","26100"
"In post","2021","50-59","Greater Manchester South West","G6/G7","Female","100","100","56890","52610"
"In post","2021","50-59","Greater Manchester South West","G6/G7","Male","95","95","57000","52590"
"In post","2021","50-59","Greater Manchester South West","SCS level","Female","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","SCS level","Male","15","15","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","SEO/HEO","Female","260","245","35100","34170"
"In post","2021","50-59","Greater Manchester South West","SEO/HEO","Male","245","240","35190","33690"
"In post","2021","50-59","Greater Manchester South West","Unknown","Female","40","40","33090","32690"
"In post","2021","50-59","Greater Manchester South West","Unknown","Male","20","20","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","AA/AO","Female","75","60","20820","21010"
"In post","2021","50-59","Gwent Valleys","AA/AO","Male","30","25","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","EO","Female","110","100","27430","27570"
"In post","2021","50-59","Gwent Valleys","EO","Male","40","40","27590","27570"
"In post","2021","50-59","Gwent Valleys","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","SEO/HEO","Female","40","40","37060","37410"
"In post","2021","50-59","Gwent Valleys","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","Unknown","Female","15","15","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","AA/AO","Female","80","70","20930","21010"
"In post","2021","50-59","Gwynedd","AA/AO","Male","35","35","21710","21010"
"In post","2021","50-59","Gwynedd","EO","Female","35","35","27450","27570"
"In post","2021","50-59","Gwynedd","EO","Male","20","20","[c]","[c]"
"In post","2021","50-59","Gwynedd","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","50-59","Gwynedd","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","50-59","Gwynedd","Unknown","Female","15","15","[c]","[c]"
"In post","2021","50-59","Gwynedd","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","AA/AO","Female","210","185","24260","24670"
"In post","2021","50-59","Hackney and Newham","AA/AO","Male","105","100","24310","25110"
"In post","2021","50-59","Hackney and Newham","EO","Female","250","235","31050","31060"
"In post","2021","50-59","Hackney and Newham","EO","Male","140","135","31070","31060"
"In post","2021","50-59","Hackney and Newham","G6/G7","Female","55","55","63880","59540"
"In post","2021","50-59","Hackney and Newham","G6/G7","Male","50","50","65800","62600"
"In post","2021","50-59","Hackney and Newham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","SCS level","Male","10","10","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","SEO/HEO","Female","170","165","39650","39800"
"In post","2021","50-59","Hackney and Newham","SEO/HEO","Male","150","150","40160","39800"
"In post","2021","50-59","Hackney and Newham","Unknown","Female","15","15","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","AA/AO","Female","95","90","26540","25110"
"In post","2021","50-59","Haringey and Islington","AA/AO","Male","80","80","30500","34940"
"In post","2021","50-59","Haringey and Islington","EO","Female","75","70","30710","31060"
"In post","2021","50-59","Haringey and Islington","EO","Male","70","65","32160","31880"
"In post","2021","50-59","Haringey and Islington","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","AA/AO","Female","75","70","24620","25630"
"In post","2021","50-59","Harrow and Hillingdon","AA/AO","Male","80","80","25600","25630"
"In post","2021","50-59","Harrow and Hillingdon","EO","Female","270","240","29960","30330"
"In post","2021","50-59","Harrow and Hillingdon","EO","Male","370","320","30190","30410"
"In post","2021","50-59","Harrow and Hillingdon","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","SEO/HEO","Female","115","110","38610","38170"
"In post","2021","50-59","Harrow and Hillingdon","SEO/HEO","Male","135","130","37020","36950"
"In post","2021","50-59","Harrow and Hillingdon","Unknown","Female","5","5","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","AA/AO","Female","170","140","21890","21010"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","AA/AO","Male","120","115","26320","24920"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","EO","Female","115","95","27570","27570"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","EO","Male","60","60","29110","27570"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SEO/HEO","Female","35","30","36490","34290"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SEO/HEO","Male","35","35","41510","38160"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","Unknown","Male","5","5","[c]","[c]"
"In post","2021","50-59","Heart of Essex","AA/AO","Female","60","55","22490","21240"
"In post","2021","50-59","Heart of Essex","AA/AO","Male","50","50","27350","26640"
"In post","2021","50-59","Heart of Essex","EO","Female","50","45","29540","29320"
"In post","2021","50-59","Heart of Essex","EO","Male","30","30","28950","28800"
"In post","2021","50-59","Heart of Essex","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","50-59","Heart of Essex","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","50-59","Heart of Essex","Unknown","Female","5","5","[c]","[c]"
"In post","2021","50-59","Heart of Essex","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Herefordshire, County of","AA/AO","Female","30","30","[c]","[c]"
"In post","2021","50-59","Herefordshire, County of","AA/AO","Male","65","60","29330","22500"
"In post","2021","50-59","Herefordshire, County of","EO","Female","30","30","[c]","[c]"
"In post","2021","50-59","Herefordshire, County of","EO","Male","25","25","[c]","[c]"
"In post","2021","50-59","Herefordshire, County of","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","50-59","Herefordshire, County of","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","50-59","Herefordshire, County of","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Herefordshire, County of","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hertfordshire","AA/AO","Female","120","105","23580","23520"
"In post","2021","50-59","Hertfordshire","AA/AO","Male","70","70","26520","24890"
"In post","2021","50-59","Hertfordshire","EO","Female","185","170","29900","29290"
"In post","2021","50-59","Hertfordshire","EO","Male","115","110","31290","31020"
"In post","2021","50-59","Hertfordshire","G6/G7","Female","40","40","63900","61600"
"In post","2021","50-59","Hertfordshire","G6/G7","Male","40","40","65460","64670"
"In post","2021","50-59","Hertfordshire","SCS level","Female","10","10","[c]","[c]"
"In post","2021","50-59","Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hertfordshire","SEO/HEO","Female","95","90","39300","38020"
"In post","2021","50-59","Hertfordshire","SEO/HEO","Male","90","85","40800","40230"
"In post","2021","50-59","Hertfordshire","Unknown","Female","15","10","[c]","[c]"
"In post","2021","50-59","Hertfordshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Hounslow and Richmond upon Thames","AA/AO","Female","115","105","25110","24660"
"In post","2021","50-59","Hounslow and Richmond upon Thames","AA/AO","Male","100","100","26910","24630"
"In post","2021","50-59","Hounslow and Richmond upon Thames","EO","Female","120","110","29970","31060"
"In post","2021","50-59","Hounslow and Richmond upon Thames","EO","Male","100","95","30800","31060"
"In post","2021","50-59","Hounslow and Richmond upon Thames","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","50-59","Hounslow and Richmond upon Thames","G6/G7","Male","40","35","60130","57830"
"In post","2021","50-59","Hounslow and Richmond upon Thames","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hounslow and Richmond upon Thames","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hounslow and Richmond upon Thames","SEO/HEO","Female","95","90","38660","36630"
"In post","2021","50-59","Hounslow and Richmond upon Thames","SEO/HEO","Male","115","115","41930","41500"
"In post","2021","50-59","Hounslow and Richmond upon Thames","Unknown","Female","5","5","[c]","[c]"
"In post","2021","50-59","Hounslow and Richmond upon Thames","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Female","80","70","21140","21010"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Male","50","50","22780","21010"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","EO","Female","120","110","27670","27570"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","EO","Male","80","80","30920","33650"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","Male","10","5","[c]","[c]"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","50-59","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Male","45","40","39460","39500"
"In post","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Female","85","75","21330","21010"
"In post","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Male","95","90","21900","20920"
