"Status","Year","Age","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Intelligence Analysis","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Hounslow and Richmond upon Thames","London","75","75","30340","29250"
"In post","2021","20-29","Intelligence Analysis","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Leeds","Outside London","20","20","39210","33440"
"In post","2021","20-29","Intelligence Analysis","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Manchester","Outside London","15","15","25130","25040"
"In post","2021","20-29","Intelligence Analysis","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Sheffield","Outside London","10","10","24940","24890"
"In post","2021","20-29","Intelligence Analysis","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Suffolk","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Westminster","London","180","180","41490","37640"
"In post","2021","20-29","Intelligence Analysis","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","South Lanarkshire","Outside London","10","10","35830","33930"
"In post","2021","20-29","Internal Audit","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","Westminster","London","15","15","39020","36580"
"In post","2021","20-29","Internal Audit","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Berkshire","Outside London","20","20","35990","32120"
"In post","2021","20-29","International Trade","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","International Trade","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Croydon","London","5","5","[c]","[c]"
"In post","2021","20-29","International Trade","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","International Trade","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","International Trade","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","International Trade","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Overseas","Overseas","20","20","39940","36530"
"In post","2021","20-29","International Trade","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","International Trade","Westminster","London","375","375","38560","38160"
"In post","2021","20-29","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","40","40","28620","28570"
"In post","2021","20-29","Knowledge and Information Management","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Cambridgeshire CC","Outside London","15","15","28210","26670"
"In post","2021","20-29","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Central Hampshire","Outside London","15","15","26210","26670"
"In post","2021","20-29","Knowledge and Information Management","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Hounslow and Richmond upon Thames","London","15","15","28430","28460"
"In post","2021","20-29","Knowledge and Information Management","Lambeth","London","15","15","32950","32330"
"In post","2021","20-29","Knowledge and Information Management","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","Westminster","London","50","45","32290","30750"
"In post","2021","20-29","Knowledge and Information Management","Wiltshire","Outside London","25","25","24350","19870"
"In post","2021","20-29","Knowledge and Information Management","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Belfast","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Berkshire","Outside London","25","25","31180","25560"
"In post","2021","20-29","Legal","Birmingham","Outside London","25","25","28860","25560"
"In post","2021","20-29","Legal","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Brent","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Bristol, City of","Outside London","40","40","29560","25560"
"In post","2021","20-29","Legal","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Camden and City of London","London","85","85","31130","29570"
"In post","2021","20-29","Legal","Cardiff and Vale of Glamorgan","Outside London","45","45","33230","26300"
"In post","2021","20-29","Legal","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","City of Edinburgh","Outside London","20","20","38510","37940"
"In post","2021","20-29","Legal","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Croydon","London","60","60","30240","29570"
"In post","2021","20-29","Legal","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","East Kent","Outside London","20","20","27610","25560"
"In post","2021","20-29","Legal","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Falkirk","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Glasgow City","Outside London","20","20","39310","37940"
"In post","2021","20-29","Legal","Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Greater Manchester South West","Outside London","70","70","28280","25560"
"In post","2021","20-29","Legal","Hackney and Newham","London","20","20","36570","36160"
"In post","2021","20-29","Legal","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Heart of Essex","Outside London","15","15","33300","26970"
"In post","2021","20-29","Legal","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Lambeth","London","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Leeds","Outside London","65","65","30650","25560"
"In post","2021","20-29","Legal","Leicester","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Liverpool","Outside London","20","20","34450","38000"
"In post","2021","20-29","Legal","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Manchester","Outside London","20","20","28990","25560"
"In post","2021","20-29","Legal","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Mid Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Legal","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Legal","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","North Lanarkshire","Outside London","20","20","26190","25560"
"In post","2021","20-29","Legal","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Legal","Nottingham","Outside London","50","50","30150","25560"
"In post","2021","20-29","Legal","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Portsmouth","Outside London","15","15","29920","25560"
"In post","2021","20-29","Legal","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Sheffield","Outside London","15","15","30150","25480"
"In post","2021","20-29","Legal","Solihull","Outside London","15","15","26040","25560"
"In post","2021","20-29","Legal","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","South Lanarkshire","Outside London","10","10","38710","37940"
"In post","2021","20-29","Legal","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Suffolk","Outside London","40","40","23450","25560"
"In post","2021","20-29","Legal","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Tower Hamlets","London","30","30","38940","35000"
"In post","2021","20-29","Legal","Tyneside","Outside London","35","35","31110","25560"
"In post","2021","20-29","Legal","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Westminster","London","295","295","40860","43920"
"In post","2021","20-29","Legal","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Legal","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Cardiff and Vale of Glamorgan","Outside London","10","10","28990","28850"
"In post","2021","20-29","Medicine","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Leicestershire CC and Rutland","Outside London","10","10","27210","26160"
"In post","2021","20-29","Medicine","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","North Hampshire","Outside London","10","10","28440","27530"
"In post","2021","20-29","Medicine","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Medicine","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Shropshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Tower Hamlets","London","10","10","33420","27460"
"In post","2021","20-29","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Medicine","Wiltshire","Outside London","25","20","29900","26970"
"In post","2021","20-29","Medicine","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","85","85","24820","22820"
"In post","2021","20-29","Operational Delivery","Angus and Dundee City","Outside London","30","25","21560","20810"
"In post","2021","20-29","Operational Delivery","Barking & Dagenham and Havering","London","20","20","26530","26810"
"In post","2021","20-29","Operational Delivery","Barnet","London","110","105","29080","26880"
"In post","2021","20-29","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","295","295","24600","24440"
"In post","2021","20-29","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","255","250","26100","24880"
"In post","2021","20-29","Operational Delivery","Bedford","Outside London","135","135","27290","28180"
"In post","2021","20-29","Operational Delivery","Belfast","Outside London","205","195","22330","20140"
"In post","2021","20-29","Operational Delivery","Berkshire","Outside London","95","95","25970","24590"
"In post","2021","20-29","Operational Delivery","Bexley and Greenwich","London","245","240","29380","30150"
"In post","2021","20-29","Operational Delivery","Birmingham","Outside London","950","925","23060","20880"
"In post","2021","20-29","Operational Delivery","Blackburn with Darwen","Outside London","10","10","24120","22920"
"In post","2021","20-29","Operational Delivery","Blackpool","Outside London","10","10","24920","23840"
"In post","2021","20-29","Operational Delivery","Bournemouth and Poole","Outside London","30","30","21380","21430"
"In post","2021","20-29","Operational Delivery","Bradford","Outside London","190","185","22010","20140"
"In post","2021","20-29","Operational Delivery","Breckland and South Norfolk","Outside London","90","85","23880","23970"
"In post","2021","20-29","Operational Delivery","Brent","London","30","30","26560","26810"
"In post","2021","20-29","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","25","25","24550","22920"
"In post","2021","20-29","Operational Delivery","Brighton and Hove","Outside London","35","35","22710","20560"
"In post","2021","20-29","Operational Delivery","Bristol, City of","Outside London","445","435","24150","22920"
"In post","2021","20-29","Operational Delivery","Bromley","London","15","15","20910","21300"
"In post","2021","20-29","Operational Delivery","Buckinghamshire CC","Outside London","130","125","26360","27850"
"In post","2021","20-29","Operational Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Operational Delivery","Calderdale and Kirklees","Outside London","35","35","23310","22920"
"In post","2021","20-29","Operational Delivery","Cambridgeshire CC","Outside London","245","240","26370","27120"
"In post","2021","20-29","Operational Delivery","Camden and City of London","London","235","235","26090","22680"
"In post","2021","20-29","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","750","740","23610","22850"
"In post","2021","20-29","Operational Delivery","Central Hampshire","Outside London","115","115","28040","29440"
"In post","2021","20-29","Operational Delivery","Central Valleys","Outside London","45","40","25700","23830"
"In post","2021","20-29","Operational Delivery","Cheshire East","Outside London","95","95","23850","23970"
"In post","2021","20-29","Operational Delivery","Cheshire West and Chester","Outside London","15","15","23230","22920"
"In post","2021","20-29","Operational Delivery","Chorley and West Lancashire","Outside London","180","180","24650","24440"
"In post","2021","20-29","Operational Delivery","City of Edinburgh","Outside London","585","580","24320","24130"
"In post","2021","20-29","Operational Delivery","Clackmannanshire and Fife","Outside London","70","70","25670","24450"
"In post","2021","20-29","Operational Delivery","Conwy and Denbighshire","Outside London","30","30","24240","23830"
"In post","2021","20-29","Operational Delivery","Cornwall and Isles of Scilly","Outside London","15","15","24340","21950"
"In post","2021","20-29","Operational Delivery","Coventry","Outside London","135","135","28600","29360"
"In post","2021","20-29","Operational Delivery","Croydon","London","395","390","28810","27050"
"In post","2021","20-29","Operational Delivery","Darlington","Outside London","45","45","27480","25000"
"In post","2021","20-29","Operational Delivery","Derby","Outside London","45","45","23350","22920"
"In post","2021","20-29","Operational Delivery","Devon CC","Outside London","265","265","24210","23660"
"In post","2021","20-29","Operational Delivery","Dorset CC","Outside London","200","195","24590","24280"
"In post","2021","20-29","Operational Delivery","Dudley","Outside London","25","25","22540","22920"
"In post","2021","20-29","Operational Delivery","Dumfries and Galloway","Outside London","30","25","25720","25870"
"In post","2021","20-29","Operational Delivery","Durham CC","Outside London","700","670","23320","22350"
"In post","2021","20-29","Operational Delivery","Ealing","London","10","10","30970","28510"
"In post","2021","20-29","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Operational Delivery","East Cumbria","Outside London","45","45","22120","21050"
"In post","2021","20-29","Operational Delivery","East Derbyshire","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","65","65","25320","24450"
"In post","2021","20-29","Operational Delivery","East Kent","Outside London","345","345","23980","24880"
