"Status","Year","Age","Disability","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Unknown","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Cardiff and Vale of Glamorgan","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","City of Edinburgh","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Croydon","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Dudley","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Durham CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Glasgow City","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Greater Manchester South West","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Lambeth","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Leeds","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Liverpool","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Monmouthshire and Newport","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Nottingham","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Sefton","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South Hampshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South Lanarkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Sunderland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Tower Hamlets","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Tyneside","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","285","[c]","31260","32000"
"Leaver Dept.","2021","20-29","Unknown","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Westminster","London","620","[c]","36340","33390"
"Leaver Dept.","2021","20-29","Unknown","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Worcestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","York","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Croydon","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Sheffield","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Tyneside","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Westminster","London","105","[c]","45520","44910"
"Leaver Dept.","2021","30-39","Declared disabled","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Angus and Dundee City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","95","[c]","36580","36200"
"Leaver Dept.","2021","30-39","Declared non-disabled","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Belfast","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Birmingham","Outside London","75","[c]","26620","22570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Blackpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Bristol, City of","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Camden and City of London","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","55","[c]","32520","29560"
"Leaver Dept.","2021","30-39","Declared non-disabled","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
