"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Knowledge and Information Management","London","G6/G7","Male","85","80","61200","59190"
"In post","2021","Knowledge and Information Management","London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","SEO/HEO","Female","170","160","37410","37000"
"In post","2021","Knowledge and Information Management","London","SEO/HEO","Male","155","155","38750","37920"
"In post","2021","Knowledge and Information Management","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outside London","AA/AO","Female","160","145","21410","21130"
"In post","2021","Knowledge and Information Management","Outside London","AA/AO","Male","95","90","21100","20920"
"In post","2021","Knowledge and Information Management","Outside London","EO","Female","235","220","26200","26670"
"In post","2021","Knowledge and Information Management","Outside London","EO","Male","135","130","26260","26670"
"In post","2021","Knowledge and Information Management","Outside London","G6/G7","Female","105","100","54770","53740"
"In post","2021","Knowledge and Information Management","Outside London","G6/G7","Male","105","105","56080","54540"
"In post","2021","Knowledge and Information Management","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outside London","SEO/HEO","Female","355","330","35840","36240"
"In post","2021","Knowledge and Information Management","Outside London","SEO/HEO","Male","375","370","36790","36500"
"In post","2021","Knowledge and Information Management","Outside London","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","Outside London","Unknown","Male","40","40","46130","40800"
"In post","2021","Knowledge and Information Management","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","London","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Legal","London","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Legal","London","EO","Female","280","270","30250","29570"
"In post","2021","Legal","London","EO","Male","295","295","30350","29570"
"In post","2021","Legal","London","G6/G7","Female","1870","1695","60600","60710"
"In post","2021","Legal","London","G6/G7","Male","1085","1050","62420","62590"
"In post","2021","Legal","London","SCS level","Female","160","150","87330","81420"
"In post","2021","Legal","London","SCS level","Male","130","130","90680","83830"
"In post","2021","Legal","London","SEO/HEO","Female","445","420","39830","39500"
"In post","2021","Legal","London","SEO/HEO","Male","450","440","39470","38980"
"In post","2021","Legal","London","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Legal","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Outside London","AA/AO","Female","155","130","20950","21080"
"In post","2021","Legal","Outside London","AA/AO","Male","105","100","20760","20140"
"In post","2021","Legal","Outside London","EO","Female","700","655","26260","25560"
"In post","2021","Legal","Outside London","EO","Male","670","655","26110","25560"
"In post","2021","Legal","Outside London","G6/G7","Female","1780","1585","57040","55610"
"In post","2021","Legal","Outside London","G6/G7","Male","1180","1130","58340","56560"
"In post","2021","Legal","Outside London","SCS level","Female","55","55","85680","83230"
"In post","2021","Legal","Outside London","SCS level","Male","45","45","89030","83830"
"In post","2021","Legal","Outside London","SEO/HEO","Female","1565","1420","38550","38000"
"In post","2021","Legal","Outside London","SEO/HEO","Male","1115","1075","37100","35000"
"In post","2021","Legal","Overseas","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Medicine","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","London","EO","Female","10","10","[c]","[c]"
"In post","2021","Medicine","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","London","G6/G7","Female","70","65","63130","65180"
"In post","2021","Medicine","London","G6/G7","Male","45","40","66920","66850"
"In post","2021","Medicine","London","SCS level","Female","125","110","105320","96460"
"In post","2021","Medicine","London","SCS level","Male","80","70","100700","93070"
"In post","2021","Medicine","London","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","Medicine","London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Medicine","Outside London","AA/AO","Female","305","285","22070","22640"
"In post","2021","Medicine","Outside London","AA/AO","Male","30","30","[c]","[c]"
"In post","2021","Medicine","Outside London","EO","Female","220","195","30950","30620"
"In post","2021","Medicine","Outside London","EO","Male","90","85","29580","30620"
"In post","2021","Medicine","Outside London","G6/G7","Female","305","250","75000","78080"
"In post","2021","Medicine","Outside London","G6/G7","Male","220","195","78890","81170"
"In post","2021","Medicine","Outside London","SCS level","Female","130","110","104830","101230"
"In post","2021","Medicine","Outside London","SCS level","Male","85","80","117280","116220"
"In post","2021","Medicine","Outside London","SEO/HEO","Female","495","440","38260","37890"
"In post","2021","Medicine","Outside London","SEO/HEO","Male","175","165","39110","37890"
"In post","2021","Medicine","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Overseas","EO","Female","10","10","[c]","[c]"
"In post","2021","Medicine","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Overseas","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Overseas","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Medicine","Overseas","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Medicine","Overseas","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","London","AA/AO","Female","4720","4245","24980","24310"
"In post","2021","Operational Delivery","London","AA/AO","Male","3645","3535","27150","25630"
"In post","2021","Operational Delivery","London","EO","Female","3985","3660","29450","29080"
"In post","2021","Operational Delivery","London","EO","Male","3095","2955","30580","29370"
"In post","2021","Operational Delivery","London","G6/G7","Female","1160","1110","59850","57680"
"In post","2021","Operational Delivery","London","G6/G7","Male","1120","1105","61550","59160"
"In post","2021","Operational Delivery","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","London","SCS level","Female","155","145","93830","83790"
"In post","2021","Operational Delivery","London","SCS level","Male","175","175","97640","92780"
"In post","2021","Operational Delivery","London","SEO/HEO","Female","3520","3360","38140","36800"
"In post","2021","Operational Delivery","London","SEO/HEO","Male","2775","2720","39830","39530"
"In post","2021","Operational Delivery","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","London","Unknown","Female","1150","1105","33140","32090"
"In post","2021","Operational Delivery","London","Unknown","Male","390","385","34000","34100"
"In post","2021","Operational Delivery","Outside London","AA/AO","Female","40160","34185","21700","21430"
"In post","2021","Operational Delivery","Outside London","AA/AO","Male","32395","30700","23760","21590"
"In post","2021","Operational Delivery","Outside London","EO","Female","19140","17220","26630","25930"
"In post","2021","Operational Delivery","Outside London","EO","Male","18730","17870","28080","26780"
"In post","2021","Operational Delivery","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Outside London","G6/G7","Female","2135","2060","55820","52580"
"In post","2021","Operational Delivery","Outside London","G6/G7","Male","2075","2040","59490","56750"
"In post","2021","Operational Delivery","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Outside London","SCS level","Female","135","135","88670","80140"
"In post","2021","Operational Delivery","Outside London","SCS level","Male","185","180","91320","88360"
"In post","2021","Operational Delivery","Outside London","SEO/HEO","Female","12225","11430","35050","33840"
"In post","2021","Operational Delivery","Outside London","SEO/HEO","Male","11935","11480","37290","36180"
"In post","2021","Operational Delivery","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Outside London","Unknown","Female","8265","7495","29160","28200"
"In post","2021","Operational Delivery","Outside London","Unknown","Male","2390","2290","30320","30210"
"In post","2021","Operational Delivery","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","EO","Female","45","45","28510","27370"
"In post","2021","Operational Delivery","Overseas","EO","Male","60","60","27870","27370"
"In post","2021","Operational Delivery","Overseas","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SEO/HEO","Male","115","115","60640","59970"
"In post","2021","Operational Delivery","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","EO","Female","25","20","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","EO","Male","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","G6/G7","Female","5","5","[c]","[c]"
