"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bournemouth and Poole","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bournemouth and Poole","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bournemouth and Poole","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bournemouth and Poole","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Devon CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Devon CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Devon CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Devon CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Dorset CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Dorset CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Dorset CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Dorset CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Dorset CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Gloucestershire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Gloucestershire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Swindon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Swindon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Swindon","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Swindon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Swindon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Swindon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Torbay","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Torbay","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Torbay","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Bridgend and Neath Port Talbot","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Bridgend and Neath Port Talbot","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Central Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Central Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Central Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Central Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Conwy and Denbighshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Conwy and Denbighshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Flintshire and Wrexham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwent Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwent Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwynedd","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwynedd","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwynedd","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwynedd","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwynedd","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Powys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Powys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Powys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Powys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Powys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","South West Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","South West Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","South West Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","South West Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","South West Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Dudley","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Dudley","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Dudley","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Dudley","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Dudley","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Dudley","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Herefordshire, County of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Sandwell","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Shropshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Shropshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Shropshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Shropshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Shropshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Shropshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Solihull","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Solihull","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Solihull","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","Solihull","G7","[c]","[c]","[c]","[c]"
