"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Home Office","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Operational Research","London","SEO/HEO","10","[c]","36590","36590"
"New entrant CS","2021","Home Office","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Other","London","AA/AO","35","[c]","23590","22210"
"New entrant CS","2021","Home Office","Other","London","EO","100","[c]","28730","28650"
"New entrant CS","2021","Home Office","Other","London","G6/G7","30","[c]","61140","57460"
"New entrant CS","2021","Home Office","Other","London","SEO/HEO","75","[c]","38480","36590"
"New entrant CS","2021","Home Office","Other","Outside London","AA/AO","20","[c]","21400","21430"
"New entrant CS","2021","Home Office","Other","Outside London","EO","45","[c]","24960","24880"
"New entrant CS","2021","Home Office","Other","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Other","Outside London","SEO/HEO","20","[c]","34530","30830"
"New entrant CS","2021","Home Office","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Policy","London","EO","45","[c]","28720","28650"
"New entrant CS","2021","Home Office","Policy","London","G6/G7","45","[c]","58440","57430"
"New entrant CS","2021","Home Office","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Policy","London","SEO/HEO","85","[c]","38400","36200"
"New entrant CS","2021","Home Office","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Project Delivery","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Project Delivery","London","G6/G7","10","[c]","58920","57430"
"New entrant CS","2021","Home Office","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Project Delivery","London","SEO/HEO","35","[c]","37800","35050"
"New entrant CS","2021","Home Office","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Project Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Project Delivery","Outside London","SEO/HEO","15","[c]","33850","30820"
"New entrant CS","2021","Home Office","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Social Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Social Research","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Statistics","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Statistics","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Statistics","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Commercial","Outside London","AA/AO","20","[c]","20850","20920"
"New entrant CS","2021","Ministry of Defence","Commercial","Outside London","EO","35","[c]","25020","26350"
"New entrant CS","2021","Ministry of Defence","Commercial","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Commercial","Outside London","SEO/HEO","60","[c]","37430","37500"
"New entrant CS","2021","Ministry of Defence","Commercial","Outside London","Unknown","30","[c]","34330","26670"
"New entrant CS","2021","Ministry of Defence","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Communications","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Communications","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Communications","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Digital, Data and Technology","Outside London","AA/AO","15","[c]","20580","20920"
"New entrant CS","2021","Ministry of Defence","Digital, Data and Technology","Outside London","EO","35","[c]","25360","26350"
"New entrant CS","2021","Ministry of Defence","Digital, Data and Technology","Outside London","G6/G7","10","[c]","57190","60000"
"New entrant CS","2021","Ministry of Defence","Digital, Data and Technology","Outside London","SEO/HEO","65","[c]","40030","40000"
"New entrant CS","2021","Ministry of Defence","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Economics","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Finance","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Finance","Outside London","AA/AO","25","[c]","20970","20920"
"New entrant CS","2021","Ministry of Defence","Finance","Outside London","EO","75","[c]","23600","25000"
"New entrant CS","2021","Ministry of Defence","Finance","Outside London","G6/G7","10","[c]","55160","57000"
"New entrant CS","2021","Ministry of Defence","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Finance","Outside London","SEO/HEO","45","[c]","36720","35300"
"New entrant CS","2021","Ministry of Defence","Finance","Outside London","Unknown","10","[c]","42410","45000"
"New entrant CS","2021","Ministry of Defence","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Human Resources","London","SEO/HEO","10","[c]","38360","37000"
"New entrant CS","2021","Ministry of Defence","Human Resources","Outside London","AA/AO","80","[c]","20590","20920"
"New entrant CS","2021","Ministry of Defence","Human Resources","Outside London","EO","30","[c]","22650","22780"
"New entrant CS","2021","Ministry of Defence","Human Resources","Outside London","G6/G7","10","[c]","57900","54000"
"New entrant CS","2021","Ministry of Defence","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Human Resources","Outside London","SEO/HEO","20","[c]","33160","35000"
"New entrant CS","2021","Ministry of Defence","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Intelligence Analysis","London","EO","10","[c]","28700","28700"
"New entrant CS","2021","Ministry of Defence","Intelligence Analysis","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Intelligence Analysis","Outside London","EO","20","[c]","26510","26510"
"New entrant CS","2021","Ministry of Defence","Intelligence Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Internal Audit","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","Outside London","AA/AO","15","[c]","20920","20920"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","Outside London","EO","15","[c]","24090","24180"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","Outside London","SEO/HEO","25","[c]","32650","32000"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Medicine","Outside London","AA/AO","40","[c]","21190","21240"
"New entrant CS","2021","Ministry of Defence","Medicine","Outside London","EO","60","[c]","29710","30620"
"New entrant CS","2021","Ministry of Defence","Medicine","Outside London","G6/G7","80","[c]","74010","76200"
"New entrant CS","2021","Ministry of Defence","Medicine","Outside London","SEO/HEO","95","[c]","36500","37890"
"New entrant CS","2021","Ministry of Defence","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Outside London","AA/AO","65","[c]","20570","20170"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Outside London","EO","15","[c]","27270","26700"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Outside London","SEO/HEO","25","[c]","35780","33290"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Outside London","Unknown","25","[c]","27960","22700"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Research","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Other","London","AA/AO","30","[c]","22950","22390"
"New entrant CS","2021","Ministry of Defence","Other","London","EO","20","[c]","24910","27200"
"New entrant CS","2021","Ministry of Defence","Other","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Other","Outside London","AA/AO","505","[c]","20330","20920"
"New entrant CS","2021","Ministry of Defence","Other","Outside London","EO","230","[c]","24310","26350"
"New entrant CS","2021","Ministry of Defence","Other","Outside London","G6/G7","15","[c]","56810","54000"
"New entrant CS","2021","Ministry of Defence","Other","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Other","Outside London","SEO/HEO","120","[c]","32550","33000"
"New entrant CS","2021","Ministry of Defence","Other","Outside London","Unknown","10","[c]","38610","38700"
"New entrant CS","2021","Ministry of Defence","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Other","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Other","Overseas","SEO/HEO","15","[c]","37020","33000"
"New entrant CS","2021","Ministry of Defence","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Planning","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Policy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Policy","London","SEO/HEO","15","[c]","40220","42200"
"New entrant CS","2021","Ministry of Defence","Policy","Outside London","AA/AO","10","[c]","20920","20920"
"New entrant CS","2021","Ministry of Defence","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Policy","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","London","SEO/HEO","20","[c]","40340","41500"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Outside London","AA/AO","20","[c]","20820","20920"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Outside London","EO","115","[c]","24280","26350"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Outside London","G6/G7","35","[c]","58780","55000"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Outside London","SEO/HEO","270","[c]","36080","35000"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Outside London","Unknown","55","[c]","40080","40000"
"New entrant CS","2021","Ministry of Defence","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Outside London","AA/AO","60","[c]","18630","18760"
"New entrant CS","2021","Ministry of Defence","Property","Outside London","EO","30","[c]","26190","26350"
"New entrant CS","2021","Ministry of Defence","Property","Outside London","G6/G7","10","[c]","57820","54020"
"New entrant CS","2021","Ministry of Defence","Property","Outside London","SEO/HEO","90","[c]","35540","33300"
"New entrant CS","2021","Ministry of Defence","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","Outside London","AA/AO","75","[c]","19100","19280"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","Outside London","EO","135","[c]","23350","25600"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","Outside London","G6/G7","25","[c]","51480","48750"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","Outside London","SEO/HEO","195","[c]","34590","33000"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","Outside London","Unknown","85","[c]","31940","27540"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","London","AA/AO","40","[c]","28100","24530"
"New entrant CS","2021","Ministry of Defence","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Outside London","AA/AO","480","[c]","24850","23540"
"New entrant CS","2021","Ministry of Defence","Security","Outside London","EO","45","[c]","27350","21840"
"New entrant CS","2021","Ministry of Defence","Security","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Outside London","SEO/HEO","20","[c]","37870","37320"
"New entrant CS","2021","Ministry of Defence","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Statistics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Statistics","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Statistics","Outside London","EO","15","[c]","27600","27850"
"New entrant CS","2021","Ministry of Defence","Statistics","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Outside London","AA/AO","15","[c]","20920","20920"
"New entrant CS","2021","Ministry of Defence","Unknown","Outside London","EO","25","[c]","26500","26350"
"New entrant CS","2021","Ministry of Defence","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Outside London","SEO/HEO","35","[c]","35830","33000"
"New entrant CS","2021","Ministry of Defence","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Communications","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Outside London","SEO/HEO","10","[c]","38550","40720"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Economics","London","SEO/HEO","15","[c]","30270","28280"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Finance","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","London","EO","10","[c]","27850","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Outside London","AA/AO","35","[c]","20610","21270"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Outside London","EO","20","[c]","25590","26050"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Delivery","Outside London","SEO/HEO","15","[c]","32340","30190"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Planning","London","AA/AO","[c]","[c]","[c]","[c]"
