"Status","Year","Age","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Mid Lancashire","Outside London","Male","245","240","22770","21010"
"In post","2021","20-29","Milton Keynes","Outside London","Female","205","205","26520","26550"
"In post","2021","20-29","Milton Keynes","Outside London","Male","225","225","26600","26560"
"In post","2021","20-29","Monmouthshire and Newport","Outside London","Female","605","595","28460","27570"
"In post","2021","20-29","Monmouthshire and Newport","Outside London","Male","510","510","28920","29540"
"In post","2021","20-29","Monmouthshire and Newport","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Na h-Eileanan Siar","Outside London","Female","10","10","[c]","[c]"
"In post","2021","20-29","Na h-Eileanan Siar","Outside London","Male","10","10","[c]","[c]"
"In post","2021","20-29","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North and North East Lincolnshire","Outside London","Female","60","55","22870","21430"
"In post","2021","20-29","North and North East Lincolnshire","Outside London","Male","45","45","22840","21430"
"In post","2021","20-29","North and West Norfolk","Outside London","Female","35","35","23360","22780"
"In post","2021","20-29","North and West Norfolk","Outside London","Male","25","25","[c]","[c]"
"In post","2021","20-29","North Hampshire","Outside London","Female","65","60","24680","22920"
"In post","2021","20-29","North Hampshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","20-29","North Lanarkshire","Outside London","Female","195","185","22730","20140"
"In post","2021","20-29","North Lanarkshire","Outside London","Male","160","155","22890","20400"
"In post","2021","20-29","North Northamptonshire","Outside London","Female","45","40","24670","25090"
"In post","2021","20-29","North Northamptonshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","20-29","North Nottinghamshire","Outside London","Female","90","85","25990","26720"
"In post","2021","20-29","North Nottinghamshire","Outside London","Male","75","75","25180","25790"
"In post","2021","20-29","North Yorkshire CC","Outside London","Female","80","75","25460","25010"
"In post","2021","20-29","North Yorkshire CC","Outside London","Male","60","60","25880","25680"
"In post","2021","20-29","Northumberland","Outside London","Female","20","20","[c]","[c]"
"In post","2021","20-29","Northumberland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","20-29","Norwich and East Norfolk","Outside London","Female","120","120","25170","23750"
"In post","2021","20-29","Norwich and East Norfolk","Outside London","Male","95","95","25000","23970"
"In post","2021","20-29","Nottingham","Outside London","Female","690","670","25610","25480"
"In post","2021","20-29","Nottingham","Outside London","Male","660","655","26750","25560"
"In post","2021","20-29","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Overseas","Overseas","Female","160","160","37200","34220"
"In post","2021","20-29","Overseas","Overseas","Male","150","150","37520","34500"
"In post","2021","20-29","Oxfordshire","Outside London","Female","205","200","26400","26670"
"In post","2021","20-29","Oxfordshire","Outside London","Male","160","160","27890","27850"
"In post","2021","20-29","Perth and Kinross and Stirling","Outside London","Female","85","85","26620","26160"
"In post","2021","20-29","Perth and Kinross and Stirling","Outside London","Male","50","50","27060","27510"
"In post","2021","20-29","Peterborough","Outside London","Female","95","85","24180","22350"
"In post","2021","20-29","Peterborough","Outside London","Male","75","70","24630","22350"
"In post","2021","20-29","Plymouth","Outside London","Female","160","155","25520","24380"
"In post","2021","20-29","Plymouth","Outside London","Male","225","220","26980","25860"
"In post","2021","20-29","Portsmouth","Outside London","Female","200","195","25830","25560"
"In post","2021","20-29","Portsmouth","Outside London","Male","170","170","25870","24890"
"In post","2021","20-29","Powys","Outside London","Female","20","20","[c]","[c]"
"In post","2021","20-29","Powys","Outside London","Male","10","10","[c]","[c]"
"In post","2021","20-29","Redbridge and Waltham Forest","London","Female","125","125","28210","31060"
"In post","2021","20-29","Redbridge and Waltham Forest","London","Male","65","65","28330","31060"
"In post","2021","20-29","Sandwell","Outside London","Female","35","35","25110","27570"
"In post","2021","20-29","Sandwell","Outside London","Male","20","20","[c]","[c]"
"In post","2021","20-29","Scottish Borders","Outside London","Female","20","20","[c]","[c]"
"In post","2021","20-29","Scottish Borders","Outside London","Male","30","30","[c]","[c]"
"In post","2021","20-29","Sefton","Outside London","Female","435","415","24120","24440"
"In post","2021","20-29","Sefton","Outside London","Male","365","360","24500","24440"
"In post","2021","20-29","Sheffield","Outside London","Female","560","545","27660","25040"
"In post","2021","20-29","Sheffield","Outside London","Male","435","435","27840","25000"
"In post","2021","20-29","Shetland Islands","Outside London","Female","5","5","[c]","[c]"
"In post","2021","20-29","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Shropshire CC","Outside London","Female","60","55","24950","24380"
"In post","2021","20-29","Shropshire CC","Outside London","Male","45","45","24960","25790"
"In post","2021","20-29","Solihull","Outside London","Female","85","85","25820","24890"
"In post","2021","20-29","Solihull","Outside London","Male","60","60","25220","24890"
"In post","2021","20-29","Somerset","Outside London","Female","105","100","25400","22920"
"In post","2021","20-29","Somerset","Outside London","Male","130","130","26870","26740"
"In post","2021","20-29","South and West Derbyshire","Outside London","Female","75","75","24820","24920"
"In post","2021","20-29","South and West Derbyshire","Outside London","Male","45","45","26100","26370"
"In post","2021","20-29","South Ayrshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","20-29","South Ayrshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","20-29","South Hampshire","Outside London","Female","300","285","28480","29540"
"In post","2021","20-29","South Hampshire","Outside London","Male","255","245","26640","26590"
"In post","2021","20-29","South Hampshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","South Lanarkshire","Outside London","Female","275","265","26210","22820"
"In post","2021","20-29","South Lanarkshire","Outside London","Male","210","205","25550","21250"
"In post","2021","20-29","South Nottinghamshire","Outside London","Female","45","45","25150","25790"
"In post","2021","20-29","South Nottinghamshire","Outside London","Male","30","30","25940","25790"
"In post","2021","20-29","South Teesside","Outside London","Female","65","65","23520","21010"
"In post","2021","20-29","South Teesside","Outside London","Male","40","40","21950","21010"
"In post","2021","20-29","South West Wales","Outside London","Female","80","75","23880","22920"
"In post","2021","20-29","South West Wales","Outside London","Male","60","60","24480","23830"
"In post","2021","20-29","Southampton","Outside London","Female","95","95","25730","26350"
"In post","2021","20-29","Southampton","Outside London","Male","75","75","28270","27570"
"In post","2021","20-29","Southend-on-Sea","Outside London","Female","55","55","28180","25560"
"In post","2021","20-29","Southend-on-Sea","Outside London","Male","45","45","29600","29290"
"In post","2021","20-29","Staffordshire CC","Outside London","Female","335","330","25090","24620"
"In post","2021","20-29","Staffordshire CC","Outside London","Male","270","270","25850","25790"
"In post","2021","20-29","Stoke-on-Trent","Outside London","Female","135","130","21150","18880"
"In post","2021","20-29","Stoke-on-Trent","Outside London","Male","65","60","21950","18880"
"In post","2021","20-29","Suffolk","Outside London","Female","285","280","24990","24920"
"In post","2021","20-29","Suffolk","Outside London","Male","220","215","26130","25560"
"In post","2021","20-29","Sunderland","Outside London","Female","250","235","24090","21170"
"In post","2021","20-29","Sunderland","Outside London","Male","150","145","23320","20470"
"In post","2021","20-29","Swansea","Outside London","Female","655","615","22840","21590"
"In post","2021","20-29","Swansea","Outside London","Male","485","480","24250","21590"
"In post","2021","20-29","Swindon","Outside London","Female","35","35","24610","23840"
"In post","2021","20-29","Swindon","Outside London","Male","20","20","[c]","[c]"
"In post","2021","20-29","Telford and Wrekin","Outside London","Female","105","100","26670","27130"
"In post","2021","20-29","Telford and Wrekin","Outside London","Male","105","105","27440","25560"
"In post","2021","20-29","Thurrock","Outside London","Female","25","25","[c]","[c]"
"In post","2021","20-29","Thurrock","Outside London","Male","35","35","22500","21430"
"In post","2021","20-29","Torbay","Outside London","Female","15","15","[c]","[c]"
"In post","2021","20-29","Torbay","Outside London","Male","10","10","[c]","[c]"
"In post","2021","20-29","Tower Hamlets","London","Female","740","735","35070","32960"
"In post","2021","20-29","Tower Hamlets","London","Male","610","610","36480","33610"
"In post","2021","20-29","Tyneside","Outside London","Female","1165","1135","25580","25560"
"In post","2021","20-29","Tyneside","Outside London","Male","1100","1090","25500","25050"
"In post","2021","20-29","Unknown","Unknown","Female","345","345","30300","29250"
"In post","2021","20-29","Unknown","Unknown","Male","545","545","29630","28980"
"In post","2021","20-29","Wakefield","Outside London","Female","120","120","24720","24440"
"In post","2021","20-29","Wakefield","Outside London","Male","95","95","24930","24920"
"In post","2021","20-29","Walsall","Outside London","Female","25","20","[c]","[c]"
"In post","2021","20-29","Walsall","Outside London","Male","15","15","[c]","[c]"
"In post","2021","20-29","Wandsworth","London","Female","120","120","31250","31060"
"In post","2021","20-29","Wandsworth","London","Male","80","80","31060","31060"
"In post","2021","20-29","Warrington","Outside London","Female","275","270","28170","28840"
"In post","2021","20-29","Warrington","Outside London","Male","175","175","28090","27570"
"In post","2021","20-29","Warwickshire","Outside London","Female","85","80","23100","21430"
"In post","2021","20-29","Warwickshire","Outside London","Male","55","55","22740","21010"
"In post","2021","20-29","West Cumbria","Outside London","Female","85","85","22880","21050"
"In post","2021","20-29","West Cumbria","Outside London","Male","70","70","25650","24610"
"In post","2021","20-29","West Essex","Outside London","Female","45","45","25540","24890"
"In post","2021","20-29","West Essex","Outside London","Male","30","30","[c]","[c]"
"In post","2021","20-29","West Kent","Outside London","Female","15","15","[c]","[c]"
"In post","2021","20-29","West Kent","Outside London","Male","45","45","29810","28650"
"In post","2021","20-29","West Lothian","Outside London","Female","25","25","[c]","[c]"
"In post","2021","20-29","West Lothian","Outside London","Male","15","15","[c]","[c]"
"In post","2021","20-29","West Northamptonshire","Outside London","Female","115","110","22670","22890"
"In post","2021","20-29","West Northamptonshire","Outside London","Male","85","85","23160","22920"
"In post","2021","20-29","West Surrey","Outside London","Female","200","200","27270","27850"
"In post","2021","20-29","West Surrey","Outside London","Male","130","130","28460","28170"
"In post","2021","20-29","West Sussex (North East)","Outside London","Female","75","75","26220","25960"
"In post","2021","20-29","West Sussex (North East)","Outside London","Male","65","65","25690","25990"
"In post","2021","20-29","West Sussex (South West)","Outside London","Female","45","45","26790","25560"
"In post","2021","20-29","West Sussex (South West)","Outside London","Male","55","55","28020","27570"
"In post","2021","20-29","Westminster","London","Female","8630","8585","37350","34090"
"In post","2021","20-29","Westminster","London","Male","6885","6870","38220","34710"
"In post","2021","20-29","Westminster","London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Wiltshire","Outside London","Female","600","585","27790","27570"
"In post","2021","20-29","Wiltshire","Outside London","Male","615","610","27970","28650"
"In post","2021","20-29","Wirral","Outside London","Female","110","110","24340","22350"
"In post","2021","20-29","Wirral","Outside London","Male","75","75","24100","22350"
"In post","2021","20-29","Wolverhampton","Outside London","Female","45","45","23240","21010"
"In post","2021","20-29","Wolverhampton","Outside London","Male","35","30","23230","21010"
"In post","2021","20-29","Worcestershire","Outside London","Female","185","185","23720","23840"
"In post","2021","20-29","Worcestershire","Outside London","Male","170","170","24090","24310"
"In post","2021","20-29","York","Outside London","Female","230","230","26030","25100"
"In post","2021","20-29","York","Outside London","Male","160","160","26650","26410"
"In post","2021","30-39","Aberdeen City and Aberdeenshire","Outside London","Female","235","215","32190","30360"
"In post","2021","30-39","Aberdeen City and Aberdeenshire","Outside London","Male","190","190","34860","31570"
"In post","2021","30-39","Angus and Dundee City","Outside London","Female","250","225","26290","23340"
"In post","2021","30-39","Angus and Dundee City","Outside London","Male","180","180","25650","21270"
"In post","2021","30-39","Antrim and Newtownabbey","Outside London","Female","10","10","[c]","[c]"
"In post","2021","30-39","Antrim and Newtownabbey","Outside London","Male","15","15","[c]","[c]"
"In post","2021","30-39","Ards and North Down","Outside London","Female","5","5","[c]","[c]"
"In post","2021","30-39","Ards and North Down","Outside London","Male","15","15","[c]","[c]"
"In post","2021","30-39","Barking & Dagenham and Havering","London","Female","60","50","29910","31060"
"In post","2021","30-39","Barking & Dagenham and Havering","London","Male","40","40","30630","31060"
"In post","2021","30-39","Barnet","London","Female","235","215","38060","33350"
"In post","2021","30-39","Barnet","London","Male","115","115","40350","36650"
"In post","2021","30-39","Barnsley, Doncaster and Rotherham","Outside London","Female","325","275","26300","26300"
"In post","2021","30-39","Barnsley, Doncaster and Rotherham","Outside London","Male","230","225","27760","26810"
"In post","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","1440","1300","34880","33300"
"In post","2021","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","1710","1705","37730","37370"
"In post","2021","30-39","Bedford","Outside London","Female","95","85","27790","27570"
"In post","2021","30-39","Bedford","Outside London","Male","75","75","30390","29920"
"In post","2021","30-39","Belfast","Outside London","Female","350","320","28870","25560"
"In post","2021","30-39","Belfast","Outside London","Male","385","380","28000","25560"
"In post","2021","30-39","Berkshire","Outside London","Female","250","235","33760","30890"
"In post","2021","30-39","Berkshire","Outside London","Male","350","350","35630","33300"
"In post","2021","30-39","Bexley and Greenwich","London","Female","185","175","31500","31060"
"In post","2021","30-39","Bexley and Greenwich","London","Male","200","200","32900","33180"
"In post","2021","30-39","Birmingham","Outside London","Female","1455","1325","29480","27470"
"In post","2021","30-39","Birmingham","Outside London","Male","1285","1265","30480","27570"
"In post","2021","30-39","Blackburn with Darwen","Outside London","Female","50","45","25450","27570"
"In post","2021","30-39","Blackburn with Darwen","Outside London","Male","55","55","25640","27570"
"In post","2021","30-39","Blackpool","Outside London","Female","390","350","27290","27570"
"In post","2021","30-39","Blackpool","Outside London","Male","305","305","27800","27570"
"In post","2021","30-39","Bournemouth and Poole","Outside London","Female","60","50","26360","27570"
"In post","2021","30-39","Bournemouth and Poole","Outside London","Male","40","40","26270","27570"
"In post","2021","30-39","Bradford","Outside London","Female","325","275","26320","25560"
"In post","2021","30-39","Bradford","Outside London","Male","275","270","27330","25560"
"In post","2021","30-39","Breckland and South Norfolk","Outside London","Female","55","50","28390","26810"
"In post","2021","30-39","Breckland and South Norfolk","Outside London","Male","65","65","28710","26810"
"In post","2021","30-39","Brent","London","Female","55","55","29720","31060"
"In post","2021","30-39","Brent","London","Male","35","35","30350","31060"
"In post","2021","30-39","Bridgend and Neath Port Talbot","Outside London","Female","100","85","25890","27570"
"In post","2021","30-39","Bridgend and Neath Port Talbot","Outside London","Male","40","40","25950","27570"
"In post","2021","30-39","Brighton and Hove","Outside London","Female","70","60","29020","27570"
"In post","2021","30-39","Brighton and Hove","Outside London","Male","25","25","[c]","[c]"
"In post","2021","30-39","Bristol, City of","Outside London","Female","855","775","34280","31810"
"In post","2021","30-39","Bristol, City of","Outside London","Male","710","700","36280","31940"
"In post","2021","30-39","Bromley","London","Female","45","40","27890","30700"
"In post","2021","30-39","Bromley","London","Male","15","15","[c]","[c]"
"In post","2021","30-39","Buckinghamshire CC","Outside London","Female","190","175","32060","28670"
"In post","2021","30-39","Buckinghamshire CC","Outside London","Male","140","140","31600","31180"
"In post","2021","30-39","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","15","15","[c]","[c]"
"In post","2021","30-39","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","20","20","[c]","[c]"
"In post","2021","30-39","Calderdale and Kirklees","Outside London","Female","140","110","26460","27570"
"In post","2021","30-39","Calderdale and Kirklees","Outside London","Male","75","70","27630","27570"
"In post","2021","30-39","Cambridgeshire CC","Outside London","Female","340","310","32370","30210"
"In post","2021","30-39","Cambridgeshire CC","Outside London","Male","340","340","33040","31220"
"In post","2021","30-39","Camden and City of London","London","Female","350","330","37460","31110"
"In post","2021","30-39","Camden and City of London","London","Male","380","380","40730","36160"
"In post","2021","30-39","Cardiff and Vale of Glamorgan","Outside London","Female","1525","1395","32330","28850"
"In post","2021","30-39","Cardiff and Vale of Glamorgan","Outside London","Male","1400","1390","31470","27700"
"In post","2021","30-39","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Central Bedfordshire","Outside London","Female","30","25","[c]","[c]"
"In post","2021","30-39","Central Bedfordshire","Outside London","Male","30","30","30590","32500"
"In post","2021","30-39","Central Hampshire","Outside London","Female","380","355","35120","33300"
"In post","2021","30-39","Central Hampshire","Outside London","Male","415","410","38190","37320"
"In post","2021","30-39","Central Valleys","Outside London","Female","235","215","31870","28850"
"In post","2021","30-39","Central Valleys","Outside London","Male","90","90","32890","28850"
"In post","2021","30-39","Cheshire East","Outside London","Female","95","90","29630","27570"
"In post","2021","30-39","Cheshire East","Outside London","Male","55","50","28910","27150"
"In post","2021","30-39","Cheshire West and Chester","Outside London","Female","40","40","27690","27570"
"In post","2021","30-39","Cheshire West and Chester","Outside London","Male","30","30","25700","21010"
"In post","2021","30-39","Chorley and West Lancashire","Outside London","Female","160","145","30110","27700"
"In post","2021","30-39","Chorley and West Lancashire","Outside London","Male","160","160","28540","26810"
"In post","2021","30-39","City of Edinburgh","Outside London","Female","1680","1580","37340","33620"
"In post","2021","30-39","City of Edinburgh","Outside London","Male","1385","1375","36290","32140"
"In post","2021","30-39","Clackmannanshire and Fife","Outside London","Female","115","105","27780","27570"
"In post","2021","30-39","Clackmannanshire and Fife","Outside London","Male","95","95","31840","33150"
"In post","2021","30-39","Conwy and Denbighshire","Outside London","Female","75","70","32090","30210"
"In post","2021","30-39","Conwy and Denbighshire","Outside London","Male","30","30","31280","28850"
"In post","2021","30-39","Cornwall and Isles of Scilly","Outside London","Female","155","130","26190","22640"
"In post","2021","30-39","Cornwall and Isles of Scilly","Outside London","Male","90","90","25200","26590"
"In post","2021","30-39","Coventry","Outside London","Female","325","305","35410","31420"
"In post","2021","30-39","Coventry","Outside London","Male","180","180","37310","34330"
"In post","2021","30-39","Croydon","London","Female","970","895","37710","35070"
"In post","2021","30-39","Croydon","London","Male","810","805","40100","36160"
"In post","2021","30-39","Darlington","Outside London","Female","115","105","33790","30280"
"In post","2021","30-39","Darlington","Outside London","Male","75","75","36260","30900"
"In post","2021","30-39","Derby","Outside London","Female","125","95","24540","21530"
"In post","2021","30-39","Derby","Outside London","Male","75","70","27480","27570"
"In post","2021","30-39","Devon CC","Outside London","Female","605","530","30650","27570"
"In post","2021","30-39","Devon CC","Outside London","Male","585","580","32950","32140"
"In post","2021","30-39","Dorset CC","Outside London","Female","165","155","28010","26350"
"In post","2021","30-39","Dorset CC","Outside London","Male","190","190","27060","26810"
"In post","2021","30-39","Dudley","Outside London","Female","125","105","24590","27570"
"In post","2021","30-39","Dudley","Outside London","Male","55","50","23630","21010"
"In post","2021","30-39","Dumfries and Galloway","Outside London","Female","45","40","28390","26160"
"In post","2021","30-39","Dumfries and Galloway","Outside London","Male","50","50","28950","28410"
"In post","2021","30-39","Durham CC","Outside London","Female","600","530","25790","23910"
"In post","2021","30-39","Durham CC","Outside London","Male","485","475","26600","25790"
"In post","2021","30-39","Ealing","London","Female","40","40","30630","31060"
"In post","2021","30-39","Ealing","London","Male","35","35","30650","31060"
"In post","2021","30-39","East Ayrshire and North Ayrshire mainland","Outside London","Female","85","75","28260","27570"
"In post","2021","30-39","East Ayrshire and North Ayrshire mainland","Outside London","Male","55","55","26640","25980"
"In post","2021","30-39","East Cumbria","Outside London","Female","85","70","26780","24920"
"In post","2021","30-39","East Cumbria","Outside London","Male","50","50","26790","24920"
"In post","2021","30-39","East Derbyshire","Outside London","Female","45","40","27190","27570"
"In post","2021","30-39","East Derbyshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","175","160","28200","26670"
"In post","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","290","290","30450","28690"
"In post","2021","30-39","East Kent","Outside London","Female","365","320","26960","25310"
"In post","2021","30-39","East Kent","Outside London","Male","350","345","26460","25220"
"In post","2021","30-39","East Lancashire","Outside London","Female","65","55","26230","27570"
"In post","2021","30-39","East Lancashire","Outside London","Male","40","40","26840","27570"
"In post","2021","30-39","East Lothian and Midlothian","Outside London","Female","5","5","[c]","[c]"
"In post","2021","30-39","East Lothian and Midlothian","Outside London","Male","5","5","[c]","[c]"
"In post","2021","30-39","East Merseyside","Outside London","Female","110","100","27600","27570"
"In post","2021","30-39","East Merseyside","Outside London","Male","40","40","28380","27570"
"In post","2021","30-39","East Riding of Yorkshire","Outside London","Female","140","125","27240","26250"
"In post","2021","30-39","East Riding of Yorkshire","Outside London","Male","190","190","28440","26670"
"In post","2021","30-39","East Surrey","Outside London","Female","100","95","33050","33590"
"In post","2021","30-39","East Surrey","Outside London","Male","115","115","33990","34600"
"In post","2021","30-39","East Sussex CC","Outside London","Female","200","165","26080","27570"
"In post","2021","30-39","East Sussex CC","Outside London","Male","140","140","27570","27570"
"In post","2021","30-39","Enfield","London","Female","40","40","30590","31060"
"In post","2021","30-39","Enfield","London","Male","20","20","[c]","[c]"
"In post","2021","30-39","Essex Haven Gateway","Outside London","Female","100","95","29890","29240"
"In post","2021","30-39","Essex Haven Gateway","Outside London","Male","80","80","30560","28820"
"In post","2021","30-39","Essex Thames Gateway","Outside London","Female","95","80","27470","25310"
"In post","2021","30-39","Essex Thames Gateway","Outside London","Male","45","40","27080","29290"
"In post","2021","30-39","Falkirk","Outside London","Female","250","210","26040","22220"
"In post","2021","30-39","Falkirk","Outside London","Male","135","130","28620","27570"
"In post","2021","30-39","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Flintshire and Wrexham","Outside London","Female","235","220","27060","25560"
"In post","2021","30-39","Flintshire and Wrexham","Outside London","Male","210","205","26610","25810"
"In post","2021","30-39","Glasgow City","Outside London","Female","1405","1290","31530","27570"
"In post","2021","30-39","Glasgow City","Outside London","Male","1285","1270","32270","29910"
"In post","2021","30-39","Gloucestershire","Outside London","Female","130","115","28370","27570"
"In post","2021","30-39","Gloucestershire","Outside London","Male","80","80","30410","27570"
"In post","2021","30-39","Greater Manchester North East","Outside London","Female","125","120","28120","27570"
"In post","2021","30-39","Greater Manchester North East","Outside London","Male","90","90","26520","27570"
"In post","2021","30-39","Greater Manchester North West","Outside London","Female","185","170","24690","23840"
"In post","2021","30-39","Greater Manchester North West","Outside London","Male","140","135","25660","26740"
"In post","2021","30-39","Greater Manchester South East","Outside London","Female","145","130","25890","23840"
"In post","2021","30-39","Greater Manchester South East","Outside London","Male","100","95","25540","25100"
"In post","2021","30-39","Greater Manchester South West","Outside London","Female","695","640","30200","26030"
"In post","2021","30-39","Greater Manchester South West","Outside London","Male","805","795","31010","27570"
"In post","2021","30-39","Gwent Valleys","Outside London","Female","165","140","26180","27570"
"In post","2021","30-39","Gwent Valleys","Outside London","Male","90","85","27340","27570"
"In post","2021","30-39","Gwynedd","Outside London","Female","85","75","24870","21050"
"In post","2021","30-39","Gwynedd","Outside London","Male","70","70","24970","21530"
"In post","2021","30-39","Hackney and Newham","London","Female","250","220","34860","31060"
"In post","2021","30-39","Hackney and Newham","London","Male","210","210","37720","31060"
"In post","2021","30-39","Haringey and Islington","London","Female","190","175","30460","31060"
"In post","2021","30-39","Haringey and Islington","London","Male","140","140","31880","31730"
"In post","2021","30-39","Harrow and Hillingdon","London","Female","310","290","30160","29070"
"In post","2021","30-39","Harrow and Hillingdon","London","Male","315","315","30510","29080"
"In post","2021","30-39","Hartlepool and Stockton-on-Tees","Outside London","Female","185","165","26870","27570"
"In post","2021","30-39","Hartlepool and Stockton-on-Tees","Outside London","Male","145","145","26540","26630"
"In post","2021","30-39","Heart of Essex","Outside London","Female","130","120","31000","29290"
"In post","2021","30-39","Heart of Essex","Outside London","Male","95","95","31890","31220"
"In post","2021","30-39","Herefordshire, County of","Outside London","Female","40","35","27040","27570"
"In post","2021","30-39","Herefordshire, County of","Outside London","Male","35","35","29030","27570"
"In post","2021","30-39","Hertfordshire","Outside London","Female","335","310","34350","30750"
"In post","2021","30-39","Hertfordshire","Outside London","Male","240","240","36100","33000"
"In post","2021","30-39","Hounslow and Richmond upon Thames","London","Female","320","305","32450","31060"
"In post","2021","30-39","Hounslow and Richmond upon Thames","London","Male","300","295","32520","33050"
"In post","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","95","85","29470","27570"
"In post","2021","30-39","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","75","75","31720","27690"
"In post","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","105","95","29100","27570"
"In post","2021","30-39","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","80","80","29290","27570"
"In post","2021","30-39","Isle of Anglesey","Outside London","Female","25","25","[c]","[c]"
"In post","2021","30-39","Isle of Anglesey","Outside London","Male","30","30","27590","26670"
"In post","2021","30-39","Isle of Wight","Outside London","Female","65","60","26510","26320"
"In post","2021","30-39","Isle of Wight","Outside London","Male","90","90","26460","25830"
"In post","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","Female","95","90","32340","31060"
"In post","2021","30-39","Kensington & Chelsea and Hammersmith & Fulham","London","Male","110","110","33140","32680"
"In post","2021","30-39","Kent Thames Gateway","Outside London","Female","175","160","28390","29290"
"In post","2021","30-39","Kent Thames Gateway","Outside London","Male","220","220","31300","31650"
"In post","2021","30-39","Kingston upon Hull, City of","Outside London","Female","185","160","27770","26810"
"In post","2021","30-39","Kingston upon Hull, City of","Outside London","Male","145","140","27320","26300"
"In post","2021","30-39","Lambeth","London","Female","650","605","41930","40070"
"In post","2021","30-39","Lambeth","London","Male","445","435","42770","40170"
"In post","2021","30-39","Lancaster and Wyre","Outside London","Female","110","100","26120","26350"
"In post","2021","30-39","Lancaster and Wyre","Outside London","Male","85","85","26350","26670"
"In post","2021","30-39","Leeds","Outside London","Female","1295","1180","32530","30210"
"In post","2021","30-39","Leeds","Outside London","Male","1220","1205","32510","28900"
"In post","2021","30-39","Leicester","Outside London","Female","290","255","26750","24420"
"In post","2021","30-39","Leicester","Outside London","Male","220","210","27040","27130"
"In post","2021","30-39","Leicestershire CC and Rutland","Outside London","Female","270","240","28250","27380"
"In post","2021","30-39","Leicestershire CC and Rutland","Outside London","Male","225","225","28880","27200"
"In post","2021","30-39","Lewisham and Southwark","London","Female","200","190","32530","31060"
"In post","2021","30-39","Lewisham and Southwark","London","Male","135","135","31210","30700"
"In post","2021","30-39","Lincolnshire","Outside London","Female","230","215","26960","26070"
"In post","2021","30-39","Lincolnshire","Outside London","Male","215","215","28530","27150"
"In post","2021","30-39","Lisburn and Castlereagh","Outside London","Female","20","20","[c]","[c]"
"In post","2021","30-39","Lisburn and Castlereagh","Outside London","Male","15","15","[c]","[c]"
"In post","2021","30-39","Liverpool","Outside London","Female","1415","1270","28530","25260"
"In post","2021","30-39","Liverpool","Outside London","Male","1120","1110","28930","25520"
"In post","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","25","25","[c]","[c]"
"In post","2021","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","30","30","[c]","[c]"
"In post","2021","30-39","Luton","Outside London","Female","65","60","25900","25040"
"In post","2021","30-39","Luton","Outside London","Male","35","35","25580","25310"
"In post","2021","30-39","Manchester","Outside London","Female","1050","980","33080","30950"
"In post","2021","30-39","Manchester","Outside London","Male","1055","1050","33430","30830"
"In post","2021","30-39","Medway","Outside London","Female","170","155","30330","29560"
"In post","2021","30-39","Medway","Outside London","Male","140","140","31270","31000"
"In post","2021","30-39","Merton, Kingston upon Thames and Sutton","London","Female","70","70","29850","31060"
