"Status","Year","Ethnicity","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","North Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Norwich and East Norfolk","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Norwich and East Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Nottingham","Female","50","[c]","25170","21170"
"Leaver CS","2021","Unknown","Nottingham","Male","65","[c]","25610","24310"
"Leaver CS","2021","Unknown","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Perth and Kinross and Stirling","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Perth and Kinross and Stirling","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Redbridge and Waltham Forest","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Redbridge and Waltham Forest","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Solihull","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South and West Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Lanarkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Lanarkshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Teesside","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southampton","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southend-on-Sea","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southend-on-Sea","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Staffordshire CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Staffordshire CC","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Stoke-on-Trent","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Stoke-on-Trent","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Suffolk","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Suffolk","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sunderland","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sunderland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swansea","Female","40","[c]","20930","21590"
"Leaver CS","2021","Unknown","Swansea","Male","40","[c]","26190","21590"
"Leaver CS","2021","Unknown","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Telford and Wrekin","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Telford and Wrekin","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tower Hamlets","Male","55","[c]","40420","30950"
"Leaver CS","2021","Unknown","Tyneside","Female","110","[c]","25540","21050"
"Leaver CS","2021","Unknown","Tyneside","Male","100","[c]","24240","21010"
"Leaver CS","2021","Unknown","Unknown","Female","300","[c]","40850","29250"
"Leaver CS","2021","Unknown","Unknown","Male","325","[c]","40850","32400"
"Leaver CS","2021","Unknown","Wakefield","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wakefield","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wandsworth","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wandsworth","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warrington","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warrington","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Cumbria","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Kent","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Lothian","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Lothian","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Northamptonshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Northamptonshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Surrey","Female","50","[c]","30870","24370"
"Leaver CS","2021","Unknown","West Surrey","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Sussex (South West)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Westminster","Female","395","[c]","40970","33670"
"Leaver CS","2021","Unknown","Westminster","Male","380","[c]","43840","35590"
"Leaver CS","2021","Unknown","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wiltshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wiltshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wirral","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wolverhampton","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wolverhampton","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Worcestershire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Worcestershire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","York","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","York","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Aberdeen City and Aberdeenshire","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Aberdeen City and Aberdeenshire","Male","60","[c]","39610","30160"
"Leaver CS","2021","White","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Angus and Dundee City","Female","35","[c]","25260","22230"
"Leaver CS","2021","White","Angus and Dundee City","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Antrim and Newtownabbey","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Antrim and Newtownabbey","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ards and North Down","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Barking & Dagenham and Havering","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Barnet","Female","45","[c]","40620","36440"
"Leaver CS","2021","White","Barnet","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Barnsley, Doncaster and Rotherham","Female","90","[c]","24770","25490"
"Leaver CS","2021","White","Barnsley, Doncaster and Rotherham","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","White","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","150","[c]","33070","29020"
"Leaver CS","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","245","[c]","41140","40000"
"Leaver CS","2021","White","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Bedford","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Bedford","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Belfast","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Belfast","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Berkshire","Female","45","[c]","35110","23610"
"Leaver CS","2021","White","Berkshire","Male","50","[c]","34840","29330"
"Leaver CS","2021","White","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Bexley and Greenwich","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Bexley and Greenwich","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Birmingham","Female","155","[c]","32820","27570"
"Leaver CS","2021","White","Birmingham","Male","125","[c]","39110","31650"
"Leaver CS","2021","White","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Blackburn with Darwen","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Blackpool","Female","125","[c]","26410","21010"
"Leaver CS","2021","White","Blackpool","Male","65","[c]","28050","21010"
"Leaver CS","2021","White","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Bournemouth and Poole","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Bournemouth and Poole","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Bradford","Female","90","[c]","[c]","[c]"
"Leaver CS","2021","White","Bradford","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Breckland and South Norfolk","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Breckland and South Norfolk","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Brent","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Bridgend and Neath Port Talbot","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Bridgend and Neath Port Talbot","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Brighton and Hove","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Brighton and Hove","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Bristol, City of","Female","125","[c]","31050","26500"
"Leaver CS","2021","White","Bristol, City of","Male","95","[c]","39120","32010"
"Leaver CS","2021","White","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Bromley","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Bromley","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Buckinghamshire CC","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Buckinghamshire CC","Male","65","[c]","33490","29930"
"Leaver CS","2021","White","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Calderdale and Kirklees","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Calderdale and Kirklees","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cambridgeshire CC","Female","75","[c]","35970","27570"
"Leaver CS","2021","White","Cambridgeshire CC","Male","70","[c]","47720","38120"
"Leaver CS","2021","White","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Camden and City of London","Female","80","[c]","40950","32650"
"Leaver CS","2021","White","Camden and City of London","Male","90","[c]","43490","34310"
"Leaver CS","2021","White","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cardiff and Vale of Glamorgan","Female","220","[c]","34240","27240"
"Leaver CS","2021","White","Cardiff and Vale of Glamorgan","Male","210","[c]","39800","29670"
"Leaver CS","2021","White","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Central Bedfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Central Bedfordshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Central Hampshire","Female","90","[c]","28310","26670"
"Leaver CS","2021","White","Central Hampshire","Male","85","[c]","34310","32370"
"Leaver CS","2021","White","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Central Valleys","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Central Valleys","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire East","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire East","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire West and Chester","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Chorley and West Lancashire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Chorley and West Lancashire","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","City of Edinburgh","Female","165","[c]","38280","32140"
"Leaver CS","2021","White","City of Edinburgh","Male","180","[c]","41040","33870"
"Leaver CS","2021","White","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Clackmannanshire and Fife","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Clackmannanshire and Fife","Male","30","[c]","29080","28910"
"Leaver CS","2021","White","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Conwy and Denbighshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Conwy and Denbighshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","Female","40","[c]","26290","23020"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","Male","30","[c]","25730","21830"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Coventry","Female","90","[c]","37450","27570"
"Leaver CS","2021","White","Coventry","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Croydon","Female","90","[c]","35180","29370"
"Leaver CS","2021","White","Croydon","Male","95","[c]","43920","37000"
"Leaver CS","2021","White","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Darlington","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Darlington","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Derby","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Derby","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Derry City and Strabane","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Derry City and Strabane","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Devon CC","Female","120","[c]","23570","21010"
"Leaver CS","2021","White","Devon CC","Male","145","[c]","24650","21010"
"Leaver CS","2021","White","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Dorset CC","Female","55","[c]","25670","25970"
"Leaver CS","2021","White","Dorset CC","Male","75","[c]","32140","33840"
"Leaver CS","2021","White","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Dudley","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","White","Dudley","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Dumfries and Galloway","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Dumfries and Galloway","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Durham CC","Female","115","[c]","24060","21050"
"Leaver CS","2021","White","Durham CC","Male","110","[c]","27950","22350"
"Leaver CS","2021","White","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Ealing","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Ealing","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Ayrshire and North Ayrshire mainland","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","East Ayrshire and North Ayrshire mainland","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","East Cumbria","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Derbyshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","White","East Derbyshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","35","[c]","27780","25390"
"Leaver CS","2021","White","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","50","[c]","36480","39040"
"Leaver CS","2021","White","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Kent","Female","65","[c]","26920","25110"
"Leaver CS","2021","White","East Kent","Male","55","[c]","26700","25850"
"Leaver CS","2021","White","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","East Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Merseyside","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","White","East Merseyside","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Riding of Yorkshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","White","East Riding of Yorkshire","Male","85","[c]","31680","27570"
"Leaver CS","2021","White","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Surrey","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","White","East Surrey","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Sussex CC","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","White","East Sussex CC","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","White","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Enfield","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex Haven Gateway","Female","30","[c]","28880","25260"
"Leaver CS","2021","White","Essex Haven Gateway","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex Thames Gateway","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex Thames Gateway","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Falkirk","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Falkirk","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Flintshire and Wrexham","Female","175","[c]","25440","21010"
"Leaver CS","2021","White","Flintshire and Wrexham","Male","95","[c]","[c]","[c]"
"Leaver CS","2021","White","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Glasgow City","Female","170","[c]","29760","24570"
