"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Security","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","AA/AO","Heterosexual / straight","45","[c]","21470","19560"
"New entrant CS","2021","Security","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","AA/AO","Unknown","35","[c]","25690","23540"
"New entrant CS","2021","Security","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","AA/AO","Heterosexual / straight","90","[c]","26380","25540"
"New entrant CS","2021","Security","South East (England)","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","AA/AO","Unknown","55","[c]","29270","25540"
"New entrant CS","2021","Security","South East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","AA/AO","Heterosexual / straight","40","[c]","23370","19560"
"New entrant CS","2021","Security","South West (England)","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","East Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","SEO/HEO","Heterosexual / straight","60","[c]","34510","32540"
"New entrant CS","2021","Social Research","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","North West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","SEO/HEO","Heterosexual / straight","40","[c]","33520","29540"
"New entrant CS","2021","Social Research","Wales","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East of England","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","SEO/HEO","Heterosexual / straight","65","[c]","35790","34710"
"New entrant CS","2021","Statistics","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Wales","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","AA/AO","Unknown","40","[c]","20140","20140"
"New entrant CS","2021","Tax","East Midlands (England)","EO","Heterosexual / straight","35","[c]","25560","25560"
"New entrant CS","2021","Tax","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","EO","Unknown","60","[c]","25560","25560"
"New entrant CS","2021","Tax","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","East Midlands (England)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
