"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","70","[c]","30240","27360"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Portsmouth","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","Portsmouth","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","50","[c]","29210","31670"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Hampshire and Isle of Wight","South Hampshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - East","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Westminster","Heterosexual / straight","65","[c]","49310","44500"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Westminster","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Westminster","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Inner London - West","Westminster","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","East Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","Medway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","West Kent","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Kent","West Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","Lancaster and Wyre","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","Mid Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lancashire","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Lincolnshire","Heterosexual / straight","90","[c]","30110","29930"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Lincolnshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Lincolnshire","Lincolnshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","Liverpool","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Eastern Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","North Yorkshire CC","Heterosexual / straight","55","[c]","29560","21370"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","North Yorkshire CC","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","North Yorkshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","York","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","North Yorkshire","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Ards and North Down","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Northumberland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Tyneside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Northumberland and Tyne and Wear","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - East and North East","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","Heterosexual / straight","50","[c]","38370","36960"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Overseas","Overseas","Unknown","35","[c]","38660","36960"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Shropshire CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Shropshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Shropshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Shropshire and Staffordshire","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Yorkshire","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Yorkshire","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Yorkshire","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","South Yorkshire","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","East Ayrshire and North Ayrshire mainland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Southern Scotland","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","West Surrey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","West Surrey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Surrey, East and West Sussex","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Unknown","Unknown","Unknown","155","[c]","34880","32400"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","50","[c]","35300","38120"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","Glasgow City","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Central Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","Birmingham","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Midlands","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","Heterosexual / straight","30","[c]","30860","30690"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Isle of Anglesey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Yorkshire","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Yorkshire","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","West Yorkshire","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","Westminster","Heterosexual / straight","55","[c]","44270","40750"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Inner London - West","Westminster","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
