"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","North Yorkshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","York","EO","15","15","26530","26710"
"In post","2021","Human Resources","North Yorkshire","York","G6/G7","25","25","54970","52070"
"In post","2021","Human Resources","North Yorkshire","York","SEO/HEO","30","30","34580","33300"
"In post","2021","Human Resources","Northern Ireland","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Belfast","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Sunderland","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Tyneside","AA/AO","220","190","20790","20800"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Tyneside","EO","140","130","25020","25550"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Tyneside","G6/G7","35","35","53410","52580"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Tyneside","SEO/HEO","145","140","33600","32960"
"In post","2021","Human Resources","Outer London - East and North East","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Croydon","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Croydon","G6/G7","40","35","65840","64810"
"In post","2021","Human Resources","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Croydon","SEO/HEO","50","50","42970","42240"
"In post","2021","Human Resources","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Ealing","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","10","10","39640","39540"
"In post","2021","Human Resources","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Overseas","Overseas","SEO/HEO","10","10","36890","36460"
"In post","2021","Human Resources","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Shropshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","25","25","38650","39970"
"In post","2021","Human Resources","Shropshire and Staffordshire","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Sheffield","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Sheffield","EO","15","15","25060","25000"
"In post","2021","Human Resources","South Yorkshire","Sheffield","G6/G7","30","25","53990","51190"
"In post","2021","Human Resources","South Yorkshire","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Sheffield","SEO/HEO","40","40","34670","35350"
"In post","2021","Human Resources","Southern Scotland","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","South Lanarkshire","AA/AO","15","15","21400","21490"
"In post","2021","Human Resources","Southern Scotland","South Lanarkshire","EO","20","15","25590","26120"
"In post","2021","Human Resources","Southern Scotland","South Lanarkshire","G6/G7","25","25","55720","54270"
"In post","2021","Human Resources","Southern Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","South Lanarkshire","SEO/HEO","30","30","35710","33930"
"In post","2021","Human Resources","Surrey, East and West Sussex","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","East Sussex CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Surrey","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","40","35","21020","21440"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (South West)","EO","30","25","27120","28130"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (South West)","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (South West)","SEO/HEO","15","10","34370","35000"
"In post","2021","Human Resources","Tees Valley and Durham","Darlington","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Darlington","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Darlington","SEO/HEO","10","10","33790","36500"
"In post","2021","Human Resources","Tees Valley and Durham","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Durham CC","SEO/HEO","20","20","37960","36770"
"In post","2021","Human Resources","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","G6/G7","10","10","59820","59450"
"In post","2021","Human Resources","Unknown","Unknown","SEO/HEO","10","10","38280","37300"
"In post","2021","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","Glasgow City","AA/AO","320","295","21350","21130"
"In post","2021","Human Resources","West Central Scotland","Glasgow City","EO","65","60","27090","26670"
"In post","2021","Human Resources","West Central Scotland","Glasgow City","G6/G7","10","10","54730","54410"
"In post","2021","Human Resources","West Central Scotland","Glasgow City","SEO/HEO","70","70","34360","33300"
"In post","2021","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","North Lanarkshire","AA/AO","75","60","21000","21420"
"In post","2021","Human Resources","West Central Scotland","North Lanarkshire","EO","35","35","26010","25560"
"In post","2021","Human Resources","West Central Scotland","North Lanarkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","North Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","North Lanarkshire","SEO/HEO","45","40","33320","31810"
"In post","2021","Human Resources","West Midlands","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Birmingham","EO","15","15","25640","26340"
"In post","2021","Human Resources","West Midlands","Birmingham","G6/G7","30","30","54520","53100"
"In post","2021","Human Resources","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Birmingham","SEO/HEO","60","55","37430","38090"
"In post","2021","Human Resources","West Midlands","Coventry","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Coventry","EO","10","10","25020","25000"
"In post","2021","Human Resources","West Midlands","Coventry","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Coventry","SEO/HEO","20","20","35580","36500"
"In post","2021","Human Resources","West Midlands","Dudley","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Swansea","AA/AO","30","25","21040","21590"
"In post","2021","Human Resources","West Wales and The Valleys","Swansea","EO","45","40","26480","26700"
"In post","2021","Human Resources","West Wales and The Valleys","Swansea","G6/G7","15","15","55750","55320"
"In post","2021","Human Resources","West Wales and The Valleys","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Swansea","SEO/HEO","120","115","35220","33350"
"In post","2021","Human Resources","West Yorkshire","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Bradford","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Bradford","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Bradford","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Leeds","AA/AO","10","10","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Leeds","EO","30","30","25290","25560"
"In post","2021","Human Resources","West Yorkshire","Leeds","G6/G7","70","65","53500","51190"
"In post","2021","Human Resources","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Leeds","SEO/HEO","100","95","35820","36520"
"In post","2021","Human Resources","West Yorkshire","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Wakefield","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Wakefield","SEO/HEO","25","25","35540","31810"
"In post","2021","Human Resources","West Yorkshire","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Bedfordshire and Hertfordshire","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Bedfordshire and Hertfordshire","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","10","10","37690","33170"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Cheshire","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Derbyshire and Nottinghamshire","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","15","15","39650","40130"
"In post","2021","Internal Audit","Devon","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Devon","Devon CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Devon","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Dorset and Somerset","Bournemouth and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Dorset and Somerset","Dorset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Dorset and Somerset","Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Dorset and Somerset","Somerset","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","East Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Wales","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Eastern Scotland","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Eastern Scotland","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Eastern Scotland","City of Edinburgh","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","20","20","39850","40580"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","15","15","38390","37920"
"In post","2021","Internal Audit","Greater Manchester","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","Greater Manchester South West","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","Manchester","EO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","Manchester","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","10","10","36940","33300"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Southampton","SEO/HEO","10","10","36440","38650"
"In post","2021","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","Tower Hamlets","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
