"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Operational Delivery","London","SCS level","60","60","105840","95930"
"In post","2021","Unknown","Operational Delivery","London","SEO","360","350","44070","43750"
"In post","2021","Unknown","Operational Delivery","London","Unknown","95","90","26460","26810"
"In post","2021","Unknown","Operational Delivery","North East (England)","AA","255","200","20050","20070"
"In post","2021","Unknown","Operational Delivery","North East (England)","AO","1740","1470","21310","21440"
"In post","2021","Unknown","Operational Delivery","North East (England)","EO","565","525","26140","25560"
"In post","2021","Unknown","Operational Delivery","North East (England)","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North East (England)","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North East (England)","HEO","205","195","32080","31810"
"In post","2021","Unknown","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North East (England)","SEO","45","40","38830","38630"
"In post","2021","Unknown","Operational Delivery","North East (England)","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North West (England)","AA","215","205","19200","20070"
"In post","2021","Unknown","Operational Delivery","North West (England)","AO","2020","1820","21630","21440"
"In post","2021","Unknown","Operational Delivery","North West (England)","EO","1205","1150","27950","26380"
"In post","2021","Unknown","Operational Delivery","North West (England)","G6","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North West (England)","G7","80","80","52010","52580"
"In post","2021","Unknown","Operational Delivery","North West (England)","HEO","450","435","34320","31810"
"In post","2021","Unknown","Operational Delivery","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North West (England)","SEO","150","145","41570","39790"
"In post","2021","Unknown","Operational Delivery","North West (England)","Unknown","100","90","22880","22920"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","AO","240","220","20590","20140"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","EO","140","135","27280","25560"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","HEO","45","45","37420","40210"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Overseas","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Overseas","SEO","40","40","66830","64560"
"In post","2021","Unknown","Operational Delivery","Scotland","AA","335","280","20170","20070"
"In post","2021","Unknown","Operational Delivery","Scotland","AO","2800","2565","22200","21440"
"In post","2021","Unknown","Operational Delivery","Scotland","EO","2755","2575","30730","31710"
"In post","2021","Unknown","Operational Delivery","Scotland","G6","40","40","71390","70750"
"In post","2021","Unknown","Operational Delivery","Scotland","G7","70","65","52950","52580"
"In post","2021","Unknown","Operational Delivery","Scotland","HEO","690","635","35870","35810"
"In post","2021","Unknown","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Scotland","SEO","195","180","43550","45190"
"In post","2021","Unknown","Operational Delivery","Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","South East (England)","AA","355","270","20260","20390"
"In post","2021","Unknown","Operational Delivery","South East (England)","AO","1280","1150","24460","21680"
"In post","2021","Unknown","Operational Delivery","South East (England)","EO","645","610","28860","26780"
"In post","2021","Unknown","Operational Delivery","South East (England)","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","South East (England)","G7","50","45","53760","52330"
"In post","2021","Unknown","Operational Delivery","South East (England)","HEO","235","220","34510","31810"
"In post","2021","Unknown","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","South East (England)","SEO","100","100","39970","38630"
"In post","2021","Unknown","Operational Delivery","South East (England)","Unknown","95","90","22710","22920"
"In post","2021","Unknown","Operational Delivery","South West (England)","AA","90","85","19530","20600"
"In post","2021","Unknown","Operational Delivery","South West (England)","AO","700","675","22180","22350"
"In post","2021","Unknown","Operational Delivery","South West (England)","EO","385","370","28370","27130"
"In post","2021","Unknown","Operational Delivery","South West (England)","G6","25","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","South West (England)","G7","45","45","52800","52920"
"In post","2021","Unknown","Operational Delivery","South West (England)","HEO","190","185","34630","33290"
"In post","2021","Unknown","Operational Delivery","South West (England)","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","South West (England)","SEO","80","75","42410","42510"
"In post","2021","Unknown","Operational Delivery","South West (England)","Unknown","65","55","27650","22920"
"In post","2021","Unknown","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Unknown","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Unknown","HEO","30","30","42140","43480"
"In post","2021","Unknown","Operational Delivery","Unknown","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Wales","AA","240","200","18500","18060"
"In post","2021","Unknown","Operational Delivery","Wales","AO","1610","1465","21450","21590"
"In post","2021","Unknown","Operational Delivery","Wales","EO","640","610","25370","25560"
"In post","2021","Unknown","Operational Delivery","Wales","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Wales","G7","40","40","52440","50480"
"In post","2021","Unknown","Operational Delivery","Wales","HEO","245","235","31530","30950"
"In post","2021","Unknown","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Wales","SEO","95","90","38590","36970"
"In post","2021","Unknown","Operational Delivery","Wales","Unknown","105","100","27120","24800"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","AA","145","140","19760","20600"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","AO","1075","1015","21900","21320"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","EO","480","465","27980","26470"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","G6","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","G7","60","60","53500","52270"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","HEO","240","230","34980","33360"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","SEO","85","80","40590","38630"
"In post","2021","Unknown","Operational Delivery","West Midlands (England)","Unknown","55","45","22290","18470"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","AA","165","160","20110","20600"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","AO","1070","1015","22080","21430"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","EO","410","395","27430","25560"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","HEO","165","155","33860","31810"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","SEO","70","70","39160","38630"
"In post","2021","Unknown","Operational Delivery","Yorkshire and The Humber","Unknown","65","55","23060","22920"
"In post","2021","Unknown","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","G7","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Research","London","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","North West (England)","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South East (England)","G7","15","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","South East (England)","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","South East (England)","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Wales","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East Midlands (England)","AA","15","15","[c]","[c]"
"In post","2021","Unknown","Other","East Midlands (England)","AO","45","45","21260","21030"
"In post","2021","Unknown","Other","East Midlands (England)","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Other","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East of England","AA","30","30","18830","18800"
"In post","2021","Unknown","Other","East of England","AO","85","80","22070","21130"
"In post","2021","Unknown","Other","East of England","EO","45","40","29240","31000"
"In post","2021","Unknown","Other","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East of England","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Other","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East of England","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","London","AA","25","25","[c]","[c]"
"In post","2021","Unknown","Other","London","AO","75","75","24430","24590"
"In post","2021","Unknown","Other","London","EO","250","240","27800","28650"
"In post","2021","Unknown","Other","London","G6","85","75","69990","67170"
"In post","2021","Unknown","Other","London","G7","115","110","54780","54470"
"In post","2021","Unknown","Other","London","HEO","150","145","33570","33100"
"In post","2021","Unknown","Other","London","SCS level","35","35","92260","87250"
"In post","2021","Unknown","Other","London","SEO","105","105","41830","41520"
"In post","2021","Unknown","Other","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","North East (England)","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","North East (England)","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Other","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","North West (England)","AO","35","35","21310","21130"
"In post","2021","Unknown","Other","North West (England)","EO","30","30","23750","24880"
"In post","2021","Unknown","Other","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","North West (England)","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Other","North West (England)","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","AA","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","AO","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Overseas","G6","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Overseas","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Other","Overseas","HEO","185","185","43240","41600"
"In post","2021","Unknown","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Scotland","AA","185","165","20410","20810"
"In post","2021","Unknown","Other","Scotland","AO","190","180","26200","25870"
"In post","2021","Unknown","Other","Scotland","EO","150","145","30060","33650"
"In post","2021","Unknown","Other","Scotland","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Scotland","G7","40","35","52590","53110"
"In post","2021","Unknown","Other","Scotland","HEO","95","90","37550","39500"
"In post","2021","Unknown","Other","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Scotland","SEO","85","65","43830","45110"
"In post","2021","Unknown","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","South East (England)","AA","85","80","19040","18800"
"In post","2021","Unknown","Other","South East (England)","AO","130","125","21320","21130"
"In post","2021","Unknown","Other","South East (England)","EO","110","110","26280","26670"
"In post","2021","Unknown","Other","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","South East (England)","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Other","South East (England)","HEO","30","30","33420","33300"
"In post","2021","Unknown","Other","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","South East (England)","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Other","South East (England)","Unknown","30","30","[c]","[c]"
"In post","2021","Unknown","Other","South West (England)","AA","45","45","18960","18800"
"In post","2021","Unknown","Other","South West (England)","AO","105","100","21140","20970"
"In post","2021","Unknown","Other","South West (England)","EO","150","140","24750","25960"
"In post","2021","Unknown","Other","South West (England)","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Other","South West (England)","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Other","South West (England)","HEO","65","60","30560","32120"
"In post","2021","Unknown","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","South West (England)","SEO","65","65","40120","40000"
"In post","2021","Unknown","Other","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Unknown","Unknown","1835","1835","37620","34460"
"In post","2021","Unknown","Other","Wales","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Wales","AO","30","25","21460","21080"
"In post","2021","Unknown","Other","Wales","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Wales","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Wales","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands (England)","AA","15","15","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands (England)","AO","45","40","21070","21030"
"In post","2021","Unknown","Other","West Midlands (England)","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Yorkshire and The Humber","AA","25","25","[c]","[c]"
"In post","2021","Unknown","Other","Yorkshire and The Humber","AO","40","40","21140","20920"
"In post","2021","Unknown","Other","Yorkshire and The Humber","EO","65","65","26830","26670"
"In post","2021","Unknown","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Yorkshire and The Humber","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","South West (England)","G6","30","25","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","South West (England)","G7","30","25","49120","47660"
"In post","2021","Unknown","Planning Inspectors","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","East of England","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","London","AO","65","65","24170","23510"
"In post","2021","Unknown","Policy","London","EO","390","385","28460","27850"
"In post","2021","Unknown","Policy","London","G6","430","415","67090","66230"
"In post","2021","Unknown","Policy","London","G7","1070","1050","55040","53420"
"In post","2021","Unknown","Policy","London","HEO","945","935","34140","33570"
"In post","2021","Unknown","Policy","London","SCS level","210","200","90620","80000"
"In post","2021","Unknown","Policy","London","SEO","650","640","41190","40650"
"In post","2021","Unknown","Policy","London","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","North East (England)","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","North East (England)","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","North East (England)","HEO","15","10","[c]","[c]"
"In post","2021","Unknown","Policy","North East (England)","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","North West (England)","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","North West (England)","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","North West (England)","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","North West (England)","HEO","45","45","30880","30190"
"In post","2021","Unknown","Policy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","North West (England)","SEO","55","55","37590","36500"
"In post","2021","Unknown","Policy","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Overseas","G6","45","45","65670","64840"
"In post","2021","Unknown","Policy","Overseas","G7","110","110","55030","54810"
"In post","2021","Unknown","Policy","Overseas","HEO","45","45","35510","34770"
"In post","2021","Unknown","Policy","Overseas","SCS level","35","35","83580","74870"
"In post","2021","Unknown","Policy","Overseas","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Scotland","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","South East (England)","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","HEO","30","30","30470","29980"
"In post","2021","Unknown","Policy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","South West (England)","SEO","40","40","38240","36970"
"In post","2021","Unknown","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","AO","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","G7","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","Wales","SEO","25","20","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands (England)","G7","25","20","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands (England)","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Policy","West Midlands (England)","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","EO","50","50","24600","24880"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","G6","40","40","63010","62400"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","G7","110","110","50010","49530"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","HEO","150","150","29670","28970"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Policy","Yorkshire and The Humber","SEO","100","100","37310","36820"
