"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Policy","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Male","Heterosexual / straight","35","[c]","58140","54600"
"Leaver CS","2021","Project Delivery","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South West (England)","Female","Heterosexual / straight","45","[c]","35650","32430"
"Leaver CS","2021","Project Delivery","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South West (England)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South West (England)","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South West (England)","Male","Heterosexual / straight","65","[c]","45300","40580"
"Leaver CS","2021","Project Delivery","South West (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South West (England)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South West (England)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","East of England","Female","Heterosexual / straight","5","[c]","[c]","[c]"
