"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Commercial","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","London","AA/AO","10","[c]","21040","21450"
"Leaver CS","2021","20-29","Communications","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","London","SEO/HEO","35","[c]","36670","36660"
"Leaver CS","2021","20-29","Communications","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","London","AA/AO","20","[c]","20420","19670"
"Leaver CS","2021","20-29","Digital, Data & Technology","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","London","G6/G7","10","[c]","55670","52850"
"Leaver CS","2021","20-29","Digital, Data & Technology","London","SEO/HEO","15","[c]","37120","37000"
"Leaver CS","2021","20-29","Digital, Data & Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","Wales","SEO/HEO","10","[c]","34800","34010"
"Leaver CS","2021","20-29","Digital, Data & Technology","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Grants Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Human Resources","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","London","AA/AO","10","[c]","22400","22680"
"Leaver CS","2021","20-29","Legal","London","EO","30","[c]","26930","26680"
"Leaver CS","2021","20-29","Legal","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","London","SEO/HEO","15","[c]","34910","36500"
"Leaver CS","2021","20-29","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Scotland","AA/AO","10","[c]","22340","22820"
"Leaver CS","2021","20-29","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","East Midlands (England)","AA/AO","155","[c]","19660","18880"
"Leaver CS","2021","20-29","No function","East Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","East of England","AA/AO","160","[c]","20580","19930"
"Leaver CS","2021","20-29","No function","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","London","AA/AO","270","[c]","21590","22680"
"Leaver CS","2021","20-29","No function","London","EO","100","[c]","24790","26410"
"Leaver CS","2021","20-29","No function","London","G6/G7","20","[c]","55980","52850"
"Leaver CS","2021","20-29","No function","London","SEO/HEO","140","[c]","34310","32980"
"Leaver CS","2021","20-29","No function","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","North East (England)","AA/AO","55","[c]","20460","21050"
"Leaver CS","2021","20-29","No function","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","North West (England)","AA/AO","150","[c]","20150","19930"
"Leaver CS","2021","20-29","No function","North West (England)","EO","20","[c]","24130","23690"
"Leaver CS","2021","20-29","No function","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Scotland","AA/AO","50","[c]","21550","20810"
"Leaver CS","2021","20-29","No function","Scotland","EO","15","[c]","24990","23480"
"Leaver CS","2021","20-29","No function","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","South East (England)","AA/AO","250","[c]","19980","18540"
"Leaver CS","2021","20-29","No function","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","South East (England)","SEO/HEO","25","[c]","30090","28650"
"Leaver CS","2021","20-29","No function","South East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","South West (England)","AA/AO","185","[c]","19240","19630"
"Leaver CS","2021","20-29","No function","South West (England)","EO","25","[c]","24920","23690"
"Leaver CS","2021","20-29","No function","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","South West (England)","SEO/HEO","25","[c]","30170","28650"
"Leaver CS","2021","20-29","No function","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Unknown","SEO/HEO","25","[c]","29310","28420"
"Leaver CS","2021","20-29","No function","Wales","AA/AO","155","[c]","20300","21170"
"Leaver CS","2021","20-29","No function","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","West Midlands (England)","AA/AO","190","[c]","19870","19930"
"Leaver CS","2021","20-29","No function","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Yorkshire and The Humber","AA/AO","155","[c]","19680","18880"
"Leaver CS","2021","20-29","No function","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","No function","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","London","AA/AO","10","[c]","21170","22190"
"Leaver CS","2021","20-29","Project Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","South East (England)","EO","20","[c]","15890","13000"
"Leaver CS","2021","20-29","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","South West (England)","EO","50","[c]","21780","20230"
"Leaver CS","2021","20-29","Project Delivery","South West (England)","SEO/HEO","40","[c]","31230","30680"
"Leaver CS","2021","20-29","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","East Midlands (England)","EO","15","[c]","24910","24500"
"Leaver CS","2021","20-29","Property","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","London","EO","15","[c]","26590","24500"
"Leaver CS","2021","20-29","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","South West (England)","EO","10","[c]","23810","24500"
"Leaver CS","2021","20-29","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","South East (England)","AA/AO","25","[c]","25680","26610"
"Leaver CS","2021","20-29","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","East Midlands (England)","AA/AO","35","[c]","21290","21010"
"Leaver CS","2021","20-29","Unknown","East Midlands (England)","EO","20","[c]","26590","27570"
"Leaver CS","2021","20-29","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","East of England","AA/AO","30","[c]","22860","24180"
"Leaver CS","2021","20-29","Unknown","East of England","EO","20","[c]","27400","27570"
"Leaver CS","2021","20-29","Unknown","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","London","AA/AO","145","[c]","23890","25110"
"Leaver CS","2021","20-29","Unknown","London","EO","215","[c]","29050","29640"
"Leaver CS","2021","20-29","Unknown","London","G6/G7","30","[c]","56060","54400"
"Leaver CS","2021","20-29","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","London","SEO/HEO","175","[c]","34240","34710"
"Leaver CS","2021","20-29","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","North East (England)","AA/AO","120","[c]","20980","21010"
"Leaver CS","2021","20-29","Unknown","North East (England)","EO","25","[c]","27510","27570"
"Leaver CS","2021","20-29","Unknown","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","North West (England)","AA/AO","170","[c]","20890","21010"
"Leaver CS","2021","20-29","Unknown","North West (England)","EO","65","[c]","26150","26890"
"Leaver CS","2021","20-29","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","North West (England)","SEO/HEO","20","[c]","36320","36780"
"Leaver CS","2021","20-29","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scotland","AA/AO","115","[c]","21270","21010"
"Leaver CS","2021","20-29","Unknown","Scotland","EO","35","[c]","27190","27150"
"Leaver CS","2021","20-29","Unknown","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Scotland","SEO/HEO","20","[c]","34790","32880"
"Leaver CS","2021","20-29","Unknown","South East (England)","AA/AO","60","[c]","21650","21010"
"Leaver CS","2021","20-29","Unknown","South East (England)","EO","25","[c]","26780","27120"
"Leaver CS","2021","20-29","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South West (England)","AA/AO","55","[c]","20810","21010"
"Leaver CS","2021","20-29","Unknown","South West (England)","EO","30","[c]","26610","26890"
"Leaver CS","2021","20-29","Unknown","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","135","[c]","27620","28680"
"Leaver CS","2021","20-29","Unknown","Wales","AA/AO","80","[c]","21170","21010"
"Leaver CS","2021","20-29","Unknown","Wales","EO","25","[c]","27660","27570"
"Leaver CS","2021","20-29","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Midlands (England)","AA/AO","40","[c]","21000","21010"
"Leaver CS","2021","20-29","Unknown","West Midlands (England)","EO","35","[c]","26920","27570"
"Leaver CS","2021","20-29","Unknown","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","AA/AO","95","[c]","20920","21010"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","EO","50","[c]","26300","27570"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","SEO/HEO","20","[c]","34360","33180"
"Leaver CS","2021","20-29","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","London","G6/G7","15","[c]","64610","62230"
"Leaver CS","2021","30-39","Analysis","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
