"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Competition and Markets Authority","SEO","50","50","44300","43880"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA","55","50","19650","18900"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AO","745","685","21980","21140"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","1095","1035","26740","26750"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6","725","695","66570","64990"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G7","2005","1945","54450","53600"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","HEO","1895","1835","34290","33570"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","325","310","82610","75150"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO","1965","1895","41880","40220"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","135","130","27470","26180"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6","150","150","66920","65410"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","G7","460","450","56170","52300"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","HEO","475","470","37060","34020"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","100","95","85300","76320"
"In post","2021","Declared non-disabled","Department for Education","AO","75","70","21920","21000"
"In post","2021","Declared non-disabled","Department for Education","EO","535","515","26860","26000"
"In post","2021","Declared non-disabled","Department for Education","G6","730","705","65000","64590"
"In post","2021","Declared non-disabled","Department for Education","G7","1500","1445","52510","50680"
"In post","2021","Declared non-disabled","Department for Education","HEO","1130","1095","31610","30200"
"In post","2021","Declared non-disabled","Department for Education","SCS level","230","220","83190","74390"
"In post","2021","Declared non-disabled","Department for Education","SEO","1375","1330","39290","37100"
"In post","2021","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","AO","1615","1480","21470","21050"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","1580","1490","26200","25330"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6","445","430","62380","61730"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","G7","1220","1180","51730","52290"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","HEO","1620","1555","31340","30680"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","175","170","83670","77240"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO","1570","1505","38800","37580"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","EO","130","130","27650","27580"
"In post","2021","Declared non-disabled","Department for International Trade","G6","170","165","63270","62170"
"In post","2021","Declared non-disabled","Department for International Trade","G7","405","400","52270","51970"
"In post","2021","Declared non-disabled","Department for International Trade","HEO","310","305","32340","32120"
"In post","2021","Declared non-disabled","Department for International Trade","SCS level","115","110","85420","76810"
"In post","2021","Declared non-disabled","Department for International Trade","SEO","260","260","39110","38540"
"In post","2021","Declared non-disabled","Department for Transport","AA","840","665","18390","18060"
"In post","2021","Declared non-disabled","Department for Transport","AO","2925","2595","22650","21590"
"In post","2021","Declared non-disabled","Department for Transport","EO","2830","2645","28100","26780"
"In post","2021","Declared non-disabled","Department for Transport","G6","410","395","69940","66230"
"In post","2021","Declared non-disabled","Department for Transport","G7","990","965","56630","54760"
"In post","2021","Declared non-disabled","Department for Transport","HEO","1640","1590","33850","33350"
"In post","2021","Declared non-disabled","Department for Transport","SCS level","195","185","89470","80590"
"In post","2021","Declared non-disabled","Department for Transport","SEO","1210","1180","43310","42520"
"In post","2021","Declared non-disabled","Department for Work and Pensions","AA","210","175","20180","20230"
"In post","2021","Declared non-disabled","Department for Work and Pensions","AO","22025","18820","21190","21010"
"In post","2021","Declared non-disabled","Department for Work and Pensions","EO","36445","32955","28110","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions","G6","720","695","66370","66250"
"In post","2021","Declared non-disabled","Department for Work and Pensions","G7","1945","1860","53940","52820"
"In post","2021","Declared non-disabled","Department for Work and Pensions","HEO","5950","5590","33490","32470"
"In post","2021","Declared non-disabled","Department for Work and Pensions","SCS level","215","210","88460","80000"
"In post","2021","Declared non-disabled","Department for Work and Pensions","SEO","3035","2890","40740","38370"
"In post","2021","Declared non-disabled","Department of Health and Social Care","AA","90","75","19810","18850"
"In post","2021","Declared non-disabled","Department of Health and Social Care","AO","570","505","21300","20390"
"In post","2021","Declared non-disabled","Department of Health and Social Care","EO","780","725","25960","26880"
"In post","2021","Declared non-disabled","Department of Health and Social Care","G6","515","485","69050","66850"
"In post","2021","Declared non-disabled","Department of Health and Social Care","G7","1150","1090","53360","53170"
"In post","2021","Declared non-disabled","Department of Health and Social Care","HEO","1130","1055","31850","32330"
"In post","2021","Declared non-disabled","Department of Health and Social Care","SCS level","440","385","95840","92370"
"In post","2021","Declared non-disabled","Department of Health and Social Care","SEO","1200","1105","40070","40070"
"In post","2021","Declared non-disabled","ESTYN","AO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","G6","55","50","74450","74730"
"In post","2021","Declared non-disabled","ESTYN","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","EO","320","305","27330","26750"
"In post","2021","Declared non-disabled","Food Standards Agency","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","G7","110","105","53860","52070"
"In post","2021","Declared non-disabled","Food Standards Agency","HEO","160","160","31990","31370"
"In post","2021","Declared non-disabled","Food Standards Agency","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","SEO","170","165","39910","39960"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","AO","405","390","25730","24750"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","EO","660","640","29570","29300"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","G6","725","710","67800","67370"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","G7","1425","1385","56120","55940"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","HEO","1565","1545","35680","34770"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","SCS level","405","400","87080","78030"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","SEO","670","660","43530","43300"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","40","40","22810","21600"
"In post","2021","Declared non-disabled","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","AO","390","355","22570","22350"
"In post","2021","Declared non-disabled","HM Land Registry","EO","1545","1330","27430","27130"
"In post","2021","Declared non-disabled","HM Land Registry","G6","35","35","74360","73910"
"In post","2021","Declared non-disabled","HM Land Registry","G7","150","140","60810","60520"
"In post","2021","Declared non-disabled","HM Land Registry","HEO","1000","875","34560","33840"
"In post","2021","Declared non-disabled","HM Land Registry","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","SEO","550","510","42190","40860"
"In post","2021","Declared non-disabled","HM Revenue and Customs","AA","455","360","20070","20070"
"In post","2021","Declared non-disabled","HM Revenue and Customs","AO","9465","8195","20860","20140"
"In post","2021","Declared non-disabled","HM Revenue and Customs","EO","8735","8025","26490","25560"
"In post","2021","Declared non-disabled","HM Revenue and Customs","G6","1435","1380","66780","64670"
"In post","2021","Declared non-disabled","HM Revenue and Customs","G7","3770","3630","53540","52580"
"In post","2021","Declared non-disabled","HM Revenue and Customs","HEO","8450","8010","32600","31810"
"In post","2021","Declared non-disabled","HM Revenue and Customs","SCS level","390","380","84790","78760"
"In post","2021","Declared non-disabled","HM Revenue and Customs","SEO","4705","4490","39420","38630"
"In post","2021","Declared non-disabled","HM Treasury","AO","50","45","22380","22500"
"In post","2021","Declared non-disabled","HM Treasury","EO","170","165","26930","26750"
"In post","2021","Declared non-disabled","HM Treasury","G6","255","245","65970","63920"
"In post","2021","Declared non-disabled","HM Treasury","G7","525","510","54570","52840"
"In post","2021","Declared non-disabled","HM Treasury","HEO","560","555","34570","32960"
"In post","2021","Declared non-disabled","HM Treasury","SCS level","145","140","85850","77060"
"In post","2021","Declared non-disabled","HM Treasury","SEO","130","115","44310","43870"
"In post","2021","Declared non-disabled","Home Office","AA","720","615","19580","17990"
