"Status","Year","Disability","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Warwickshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Lothian","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Surrey","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Westminster","75","[c]","41570","31060"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wiltshire","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wirral","30","[c]","22860","21010"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Wolverhampton","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Worcestershire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","York","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Westminster","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Disclosure Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Swansea","160","[c]","24470","21590"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education and Skills Funding Agency","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Education Scotland","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","ESTYN","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","FCDO Services","Milton Keynes","45","[c]","39480","34990"
"Leaver CS","2021","Declared non-disabled","FCDO Services","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Agency","York","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Food Standards Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","Westminster","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South Lanarkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","City of Edinburgh","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","Dumfries and Galloway","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","Perth and Kinross and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Forestry and Land Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Actuary's Department","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Internal Audit Agency","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Legal Department","Westminster","80","[c]","53890","51250"
"Leaver CS","2021","Declared non-disabled","Government Property Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Government Property Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Bedford","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Sefton","30","[c]","39210","35060"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Health and Safety Executive","York","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Birmingham","45","[c]","23810","21180"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Bournemouth and Poole","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Bradford","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Bristol, City of","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Bromley","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Calderdale and Kirklees","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Camden and City of London","40","[c]","27340","23500"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Derby","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","Durham CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","HM Courts and Tribunals Service","East Cumbria","[c]","[c]","[c]","[c]"
