"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","145","[c]","29290","23050"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Outside London","Unknown","125","[c]","27110","19170"
"Leaver CS","2021","Valuation Office Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outside London","Heterosexual / straight","115","[c]","30420","26000"
"Leaver CS","2021","Valuation Office Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Outside London","Unknown","80","[c]","25000","24500"
"Leaver CS","2021","Vehicle Certification Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","115","[c]","43830","37410"
"Leaver CS","2021","Welsh Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Animal and Plant Health Agency","Outside London","Unknown","55","[c]","23970","21050"
"Leaver Dept.","2021","Attorney General's Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","London","Heterosexual / straight","380","[c]","46300","39070"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","London","LGBO","60","[c]","45200","38580"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","London","Undeclared","55","[c]","43320","36560"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","London","Unknown","160","[c]","46560","49590"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","60","[c]","32700","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","200","[c]","36590","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Undeclared","30","[c]","37180","32000"
"Leaver Dept.","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","380","[c]","33490","32000"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Outside London","Heterosexual / straight","30","[c]","37250","28030"
"Leaver Dept.","2021","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","Heterosexual / straight","290","[c]","34040","31200"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","Undeclared","30","[c]","34410","33500"
"Leaver Dept.","2021","Defence Equipment and Support","Outside London","Unknown","40","[c]","34250","31490"
"Leaver Dept.","2021","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","45","[c]","39690","37320"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","260","[c]","47470","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","75","[c]","43350","39160"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","115","[c]","48910","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","London","Heterosexual / straight","90","[c]","43640","40510"
"Leaver Dept.","2021","Department for Education (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","45","[c]","40540","37100"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","300","[c]","41790","35710"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","120","[c]","40970","37240"
"Leaver Dept.","2021","Department for International Development","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","Heterosexual / straight","95","[c]","44180","38540"
"Leaver Dept.","2021","Department for International Trade","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","London","Unknown","100","[c]","39210","37410"
"Leaver Dept.","2021","Department for International Trade","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Overseas","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","London","Heterosexual / straight","125","[c]","47100","42460"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","London","Unknown","50","[c]","41140","42460"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","130","[c]","39990","31180"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","London","Unknown","60","[c]","39100","34720"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","715","[c]","28510","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","60","[c]","26920","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","65","[c]","27520","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","280","[c]","27860","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","London","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","75","[c]","26170","21590"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","40","[c]","32480","31140"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","London","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","Overseas","Unknown","25","[c]","[c]","[c]"
