"Status","Year","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","AA","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","AA/AO","AO","Female","235","[c]","20980","20500"
"Leaver CS","2021","Undeclared","AA/AO","AO","Male","185","[c]","22270","21010"
"Leaver CS","2021","Undeclared","EO","EO","Female","150","[c]","27590","27150"
"Leaver CS","2021","Undeclared","EO","EO","Male","170","[c]","28730","27570"
"Leaver CS","2021","Undeclared","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6/G7","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","G6/G7","G7","Male","65","[c]","56600","56350"
"Leaver CS","2021","Undeclared","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO/HEO","HEO","Female","80","[c]","33530","34060"
"Leaver CS","2021","Undeclared","SEO/HEO","HEO","Male","135","[c]","34110","33630"
"Leaver CS","2021","Undeclared","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","SEO/HEO","SEO","Female","45","[c]","41820","41100"
"Leaver CS","2021","Undeclared","SEO/HEO","SEO","Male","95","[c]","41510","40990"
"Leaver CS","2021","Undeclared","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","AA","Female","255","[c]","19170","18980"
"Leaver CS","2021","Unknown","AA/AO","AA","Male","275","[c]","19430","19560"
"Leaver CS","2021","Unknown","AA/AO","AO","Female","1230","[c]","21280","21010"
"Leaver CS","2021","Unknown","AA/AO","AO","Male","1100","[c]","21910","21010"
"Leaver CS","2021","Unknown","EO","EO","Female","720","[c]","27020","27570"
"Leaver CS","2021","Unknown","EO","EO","Male","660","[c]","27340","27570"
"Leaver CS","2021","Unknown","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G6","Female","80","[c]","72040","69580"
"Leaver CS","2021","Unknown","G6/G7","G6","Male","80","[c]","70540","69160"
"Leaver CS","2021","Unknown","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","G7","Female","155","[c]","55460","54700"
"Leaver CS","2021","Unknown","G6/G7","G7","Male","215","[c]","55790","55000"
"Leaver CS","2021","Unknown","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS level","SCS level","Female","45","[c]","88540","81000"
"Leaver CS","2021","Unknown","SCS level","SCS level","Male","55","[c]","110360","97080"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","Female","315","[c]","32320","32140"
"Leaver CS","2021","Unknown","SEO/HEO","HEO","Male","340","[c]","33040","32620"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Female","150","[c]","40990","39960"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Male","220","[c]","41940","40220"
"Leaver CS","2021","Unknown","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","335","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","305","[c]","35460","32400"
"Leaver CS","2021","White","AA/AO","AA","Female","585","[c]","18580","18060"
"Leaver CS","2021","White","AA/AO","AA","Male","665","[c]","18840","18800"
"Leaver CS","2021","White","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","AA/AO","AO","Female","3670","[c]","21190","21010"
"Leaver CS","2021","White","AA/AO","AO","Male","2590","[c]","22630","21010"
"Leaver CS","2021","White","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","EO","EO","Female","2160","[c]","27020","27570"
"Leaver CS","2021","White","EO","EO","Male","1730","[c]","27690","27570"
"Leaver CS","2021","White","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","G6","Female","215","[c]","71730","70590"
"Leaver CS","2021","White","G6/G7","G6","Male","280","[c]","72330","71580"
"Leaver CS","2021","White","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","G6/G7","G7","Female","515","[c]","55550","54700"
"Leaver CS","2021","White","G6/G7","G7","Male","625","[c]","56660","55840"
"Leaver CS","2021","White","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","SCS level","SCS level","Female","125","[c]","92860","87630"
"Leaver CS","2021","White","SCS level","SCS level","Male","180","[c]","101270","96920"
"Leaver CS","2021","White","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","HEO","Female","1075","[c]","33310","33300"
"Leaver CS","2021","White","SEO/HEO","HEO","Male","1095","[c]","34170","33580"
"Leaver CS","2021","White","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","SEO/HEO","SEO","Female","695","[c]","41330","40670"
"Leaver CS","2021","White","SEO/HEO","SEO","Male","785","[c]","42810","41980"
"Leaver CS","2021","White","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Female","360","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","Male","160","[c]","38570","35530"
"Leaver CS","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","AA/AO","AO","Female","115","[c]","21440","20920"
"Leaver Dept.","2021","Asian","AA/AO","AO","Male","110","[c]","21430","20970"
"Leaver Dept.","2021","Asian","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","EO","EO","Female","150","[c]","27410","27570"
"Leaver Dept.","2021","Asian","EO","EO","Male","105","[c]","27770","27570"
"Leaver Dept.","2021","Asian","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","G6/G7","G7","Female","55","[c]","56160","55890"
"Leaver Dept.","2021","Asian","G6/G7","G7","Male","40","[c]","54630","53630"
"Leaver Dept.","2021","Asian","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","HEO","Female","120","[c]","32860","32970"
"Leaver Dept.","2021","Asian","SEO/HEO","HEO","Male","90","[c]","33360","33450"
"Leaver Dept.","2021","Asian","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","SEO","Female","60","[c]","41230","40770"
"Leaver Dept.","2021","Asian","SEO/HEO","SEO","Male","70","[c]","40160","40600"
"Leaver Dept.","2021","Asian","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","AO","Female","60","[c]","22320","22000"
"Leaver Dept.","2021","Black","AA/AO","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","EO","Female","90","[c]","27660","27570"
"Leaver Dept.","2021","Black","EO","EO","Male","55","[c]","27270","27570"
"Leaver Dept.","2021","Black","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","HEO","Female","70","[c]","33710","33640"
"Leaver Dept.","2021","Black","SEO/HEO","HEO","Male","50","[c]","34850","33850"
"Leaver Dept.","2021","Black","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","SEO","Female","45","[c]","40270","40480"
"Leaver Dept.","2021","Black","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","EO","Female","40","[c]","28240","27570"
"Leaver Dept.","2021","Mixed","EO","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6/G7","G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO/HEO","HEO","Female","50","[c]","32570","32560"
"Leaver Dept.","2021","Mixed","SEO/HEO","HEO","Male","45","[c]","33220","32830"
"Leaver Dept.","2021","Mixed","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","AA/AO","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","EO","EO","Female","35","[c]","26650","27040"
"Leaver Dept.","2021","Undeclared","EO","EO","Male","40","[c]","27640","27570"
"Leaver Dept.","2021","Undeclared","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","G6/G7","G7","Male","50","[c]","56390","54760"
"Leaver Dept.","2021","Undeclared","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","HEO","Male","60","[c]","32390","32620"
"Leaver Dept.","2021","Undeclared","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","SEO/HEO","SEO","Male","40","[c]","39580","37930"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","AO","Female","310","[c]","21120","21010"
"Leaver Dept.","2021","Unknown","AA/AO","AO","Male","235","[c]","21270","21010"
"Leaver Dept.","2021","Unknown","EO","EO","Female","245","[c]","27490","27570"
"Leaver Dept.","2021","Unknown","EO","EO","Male","215","[c]","26770","27200"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Female","75","[c]","65340","64290"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Male","70","[c]","66120","65030"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Female","245","[c]","53970","53400"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Male","240","[c]","53760","53590"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Female","45","[c]","80400","75570"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Female","540","[c]","32000","32000"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Male","475","[c]","32180","32000"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Female","180","[c]","40410","39800"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Male","160","[c]","40400","39420"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","AA","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","AA","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","AA/AO","AO","Female","650","[c]","20960","21010"
"Leaver Dept.","2021","White","AA/AO","AO","Male","440","[c]","21120","21010"
"Leaver Dept.","2021","White","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","EO","EO","Female","820","[c]","26520","27370"
"Leaver Dept.","2021","White","EO","EO","Male","555","[c]","26510","27520"
"Leaver Dept.","2021","White","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","G6","Female","170","[c]","66350","65550"
"Leaver Dept.","2021","White","G6/G7","G6","Male","165","[c]","65530","65030"
"Leaver Dept.","2021","White","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","G6/G7","G7","Female","530","[c]","54280","54030"
"Leaver Dept.","2021","White","G6/G7","G7","Male","440","[c]","54420","53760"
"Leaver Dept.","2021","White","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS level","SCS level","Female","135","[c]","89400","80380"
"Leaver Dept.","2021","White","SCS level","SCS level","Male","95","[c]","89560","81370"
"Leaver Dept.","2021","White","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","HEO","Female","835","[c]","32490","32210"
"Leaver Dept.","2021","White","SEO/HEO","HEO","Male","695","[c]","32570","32560"
"Leaver Dept.","2021","White","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","SEO","Female","440","[c]","40090","39960"
"Leaver Dept.","2021","White","SEO/HEO","SEO","Male","360","[c]","40620","40480"
"Leaver Dept.","2021","White","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","AA","Male","35","[c]","20890","20600"
"New entrant CS","2021","Asian","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","AA/AO","AO","Female","540","[c]","21650","21010"
"New entrant CS","2021","Asian","AA/AO","AO","Male","525","[c]","22110","21010"
"New entrant CS","2021","Asian","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","EO","EO","Female","1045","[c]","28760","27850"
"New entrant CS","2021","Asian","EO","EO","Male","865","[c]","28580","27570"
"New entrant CS","2021","Asian","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","G6/G7","G7","Female","85","[c]","53410","52500"
"New entrant CS","2021","Asian","G6/G7","G7","Male","125","[c]","57160","55000"
"New entrant CS","2021","Asian","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","HEO","Female","280","[c]","33190","32640"
"New entrant CS","2021","Asian","SEO/HEO","HEO","Male","215","[c]","32540","32560"
"New entrant CS","2021","Asian","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","SEO/HEO","SEO","Female","105","[c]","40300","40000"
"New entrant CS","2021","Asian","SEO/HEO","SEO","Male","135","[c]","40500","40020"
"New entrant CS","2021","Asian","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Female","35","[c]","23960","22920"
"New entrant CS","2021","Asian","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","AA","Female","35","[c]","22500","21750"
"New entrant CS","2021","Black","AA/AO","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","AA/AO","AO","Female","360","[c]","23120","22680"
"New entrant CS","2021","Black","AA/AO","AO","Male","230","[c]","23510","22850"
"New entrant CS","2021","Black","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","EO","EO","Female","945","[c]","29430","31060"
"New entrant CS","2021","Black","EO","EO","Male","390","[c]","28980","29290"
"New entrant CS","2021","Black","EO","EO","Unknown","[c]","[c]","[c]","[c]"
