"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Suffolk","AA/AO","AO","Male","650","635","25380","23130"
"In post","2021","Suffolk","EO","EO","Female","650","585","26950","27570"
"In post","2021","Suffolk","EO","EO","Male","575","565","27740","27570"
"In post","2021","Suffolk","G6/G7","G6","Female","10","10","[c]","[c]"
"In post","2021","Suffolk","G6/G7","G6","Male","30","30","[c]","[c]"
"In post","2021","Suffolk","G6/G7","G7","Female","60","55","52720","50690"
"In post","2021","Suffolk","G6/G7","G7","Male","90","85","52620","49970"
"In post","2021","Suffolk","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Suffolk","SCS level","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Suffolk","SEO/HEO","HEO","Female","275","255","31850","31810"
"In post","2021","Suffolk","SEO/HEO","HEO","Male","325","315","32540","31990"
"In post","2021","Suffolk","SEO/HEO","SEO","Female","135","130","40550","38620"
"In post","2021","Suffolk","SEO/HEO","SEO","Male","165","160","41120","39300"
"In post","2021","Suffolk","Unknown","Unknown","Female","125","115","28920","28200"
"In post","2021","Suffolk","Unknown","Unknown","Male","30","25","[c]","[c]"
"In post","2021","Sunderland","AA/AO","AA","Female","150","100","20050","20070"
"In post","2021","Sunderland","AA/AO","AA","Male","65","60","20040","20070"
"In post","2021","Sunderland","AA/AO","AO","Female","1620","1235","20840","21010"
"In post","2021","Sunderland","AA/AO","AO","Male","545","495","20700","21010"
"In post","2021","Sunderland","EO","EO","Female","935","810","27130","27570"
"In post","2021","Sunderland","EO","EO","Male","480","455","27180","27570"
"In post","2021","Sunderland","G6/G7","G6","Female","10","10","[c]","[c]"
"In post","2021","Sunderland","G6/G7","G6","Male","10","10","[c]","[c]"
"In post","2021","Sunderland","G6/G7","G7","Female","30","30","52020","52580"
"In post","2021","Sunderland","G6/G7","G7","Male","30","30","52820","52580"
"In post","2021","Sunderland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Sunderland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Sunderland","SEO/HEO","HEO","Female","225","205","31920","31940"
"In post","2021","Sunderland","SEO/HEO","HEO","Male","135","130","33260","31990"
"In post","2021","Sunderland","SEO/HEO","SEO","Female","70","65","37500","38630"
"In post","2021","Sunderland","SEO/HEO","SEO","Male","60","60","38780","38630"
"In post","2021","Sunderland","Unknown","Unknown","Female","40","40","27870","24800"
"In post","2021","Sunderland","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Swansea","AA/AO","AA","Female","900","655","18140","18060"
"In post","2021","Swansea","AA/AO","AA","Male","465","425","19000","18060"
"In post","2021","Swansea","AA/AO","AO","Female","2430","2040","21660","21590"
"In post","2021","Swansea","AA/AO","AO","Male","1340","1280","22420","21590"
"In post","2021","Swansea","EO","EO","Female","985","870","26860","26780"
"In post","2021","Swansea","EO","EO","Male","705","685","27210","26780"
"In post","2021","Swansea","G6/G7","G6","Female","40","35","80860","83800"
"In post","2021","Swansea","G6/G7","G6","Male","70","70","75000","72730"
"In post","2021","Swansea","G6/G7","G7","Female","130","125","54330","53460"
"In post","2021","Swansea","G6/G7","G7","Male","200","200","57810","55320"
"In post","2021","Swansea","SCS level","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Swansea","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Swansea","SEO/HEO","HEO","Female","465","425","32860","32180"
"In post","2021","Swansea","SEO/HEO","HEO","Male","430","415","33540","32950"
"In post","2021","Swansea","SEO/HEO","SEO","Female","285","270","42030","41090"
"In post","2021","Swansea","SEO/HEO","SEO","Male","425","415","43640","41740"
"In post","2021","Swansea","Unknown","Unknown","Female","135","125","28960","28340"
"In post","2021","Swansea","Unknown","Unknown","Male","45","45","32040","32300"
"In post","2021","Swindon","AA/AO","AA","Female","10","10","[c]","[c]"
"In post","2021","Swindon","AA/AO","AA","Male","10","10","[c]","[c]"
"In post","2021","Swindon","AA/AO","AO","Female","55","50","20140","19830"
"In post","2021","Swindon","AA/AO","AO","Male","25","25","[c]","[c]"
"In post","2021","Swindon","EO","EO","Female","105","90","27240","27570"
"In post","2021","Swindon","EO","EO","Male","60","60","27220","27570"
"In post","2021","Swindon","G6/G7","G6","Female","10","10","[c]","[c]"
"In post","2021","Swindon","G6/G7","G6","Male","10","10","[c]","[c]"
"In post","2021","Swindon","G6/G7","G7","Female","20","20","[c]","[c]"
"In post","2021","Swindon","G6/G7","G7","Male","30","30","[c]","[c]"
"In post","2021","Swindon","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Swindon","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Swindon","SEO/HEO","HEO","Female","30","30","31060","30360"
"In post","2021","Swindon","SEO/HEO","HEO","Male","15","15","[c]","[c]"
"In post","2021","Swindon","SEO/HEO","SEO","Female","30","30","39480","37930"
"In post","2021","Swindon","SEO/HEO","SEO","Male","15","15","[c]","[c]"
"In post","2021","Swindon","Unknown","Unknown","Female","25","25","[c]","[c]"
"In post","2021","Swindon","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Telford and Wrekin","AA/AO","AA","Female","15","15","[c]","[c]"
"In post","2021","Telford and Wrekin","AA/AO","AA","Male","35","35","19470","19560"
"In post","2021","Telford and Wrekin","AA/AO","AO","Female","270","230","21390","21010"
"In post","2021","Telford and Wrekin","AA/AO","AO","Male","135","130","23650","22350"
"In post","2021","Telford and Wrekin","EO","EO","Female","350","305","26960","27570"
"In post","2021","Telford and Wrekin","EO","EO","Male","215","205","26630","27130"
"In post","2021","Telford and Wrekin","G6/G7","G6","Female","25","25","[c]","[c]"
"In post","2021","Telford and Wrekin","G6/G7","G6","Male","45","45","67270","64670"
"In post","2021","Telford and Wrekin","G6/G7","G7","Female","95","90","52720","52580"
"In post","2021","Telford and Wrekin","G6/G7","G7","Male","110","105","52710","52580"
"In post","2021","Telford and Wrekin","SCS level","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Telford and Wrekin","SCS level","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Telford and Wrekin","SEO/HEO","HEO","Female","190","170","32570","32100"
"In post","2021","Telford and Wrekin","SEO/HEO","HEO","Male","120","115","32520","32030"
"In post","2021","Telford and Wrekin","SEO/HEO","SEO","Female","180","165","39180","38630"
"In post","2021","Telford and Wrekin","SEO/HEO","SEO","Male","125","120","39640","38630"
"In post","2021","Telford and Wrekin","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Telford and Wrekin","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Thurrock","AA/AO","AO","Female","45","45","21840","21430"
"In post","2021","Thurrock","AA/AO","AO","Male","65","65","21670","21430"
"In post","2021","Thurrock","EO","EO","Female","110","100","27870","27370"
"In post","2021","Thurrock","EO","EO","Male","105","100","26800","26300"
"In post","2021","Thurrock","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Thurrock","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Thurrock","SEO/HEO","HEO","Female","5","5","[c]","[c]"
"In post","2021","Thurrock","SEO/HEO","HEO","Male","20","20","[c]","[c]"
"In post","2021","Thurrock","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Thurrock","SEO/HEO","SEO","Male","5","5","[c]","[c]"
"In post","2021","Torbay","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","AA/AO","AO","Female","100","75","20700","21010"
"In post","2021","Torbay","AA/AO","AO","Male","50","45","20700","21010"
"In post","2021","Torbay","EO","EO","Female","80","65","27280","27570"
"In post","2021","Torbay","EO","EO","Male","40","40","27370","27570"
"In post","2021","Torbay","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","SEO/HEO","HEO","Female","10","10","[c]","[c]"
"In post","2021","Torbay","SEO/HEO","HEO","Male","10","10","[c]","[c]"
"In post","2021","Torbay","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Torbay","Unknown","Unknown","Female","25","20","[c]","[c]"
"In post","2021","Torbay","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Tower Hamlets","AA/AO","AA","Female","15","10","[c]","[c]"
"In post","2021","Tower Hamlets","AA/AO","AA","Male","10","10","[c]","[c]"
"In post","2021","Tower Hamlets","AA/AO","AO","Female","285","255","23780","23500"
"In post","2021","Tower Hamlets","AA/AO","AO","Male","175","170","23690","23500"
"In post","2021","Tower Hamlets","EO","EO","Female","615","585","29290","29570"
"In post","2021","Tower Hamlets","EO","EO","Male","400","395","29130","29510"
"In post","2021","Tower Hamlets","G6/G7","G6","Female","315","295","71560","71290"
"In post","2021","Tower Hamlets","G6/G7","G6","Male","365","355","72880","71400"
"In post","2021","Tower Hamlets","G6/G7","G7","Female","860","820","57310","56630"
"In post","2021","Tower Hamlets","G6/G7","G7","Male","1010","995","58390","58130"
"In post","2021","Tower Hamlets","SCS level","SCS level","Female","205","190","94210","90640"
"In post","2021","Tower Hamlets","SCS level","SCS level","Male","235","230","97390","93820"
"In post","2021","Tower Hamlets","SEO/HEO","HEO","Female","640","620","34630","34550"
"In post","2021","Tower Hamlets","SEO/HEO","HEO","Male","555","550","35240","35300"
"In post","2021","Tower Hamlets","SEO/HEO","SEO","Female","600","585","41920","41760"
"In post","2021","Tower Hamlets","SEO/HEO","SEO","Male","520","510","43410","41950"
"In post","2021","Tower Hamlets","Unknown","Unknown","Female","45","40","31960","32090"
"In post","2021","Tower Hamlets","Unknown","Unknown","Male","25","20","[c]","[c]"
"In post","2021","Tyneside","AA/AO","AA","Female","270","190","19640","20070"
"In post","2021","Tyneside","AA/AO","AA","Male","145","135","19340","20070"
"In post","2021","Tyneside","AA/AO","AO","Female","3710","3010","20800","21010"
"In post","2021","Tyneside","AA/AO","AO","Male","2405","2275","20760","21010"
"In post","2021","Tyneside","EO","EO","Female","2235","1980","26310","26120"
"In post","2021","Tyneside","EO","EO","Male","1690","1625","26160","25560"
"In post","2021","Tyneside","G6/G7","G6","Female","155","150","63330","64670"
"In post","2021","Tyneside","G6/G7","G6","Male","195","195","64910","64670"
"In post","2021","Tyneside","G6/G7","G7","Female","560","535","51260","52580"
"In post","2021","Tyneside","G6/G7","G7","Male","670","660","51880","52580"
"In post","2021","Tyneside","SCS level","SCS level","Female","40","40","85520","76900"
"In post","2021","Tyneside","SCS level","SCS level","Male","50","50","92690","89800"
"In post","2021","Tyneside","SEO/HEO","HEO","Female","1385","1280","31690","31810"
"In post","2021","Tyneside","SEO/HEO","HEO","Male","1155","1125","31910","31810"
"In post","2021","Tyneside","SEO/HEO","SEO","Female","790","735","38250","38630"
"In post","2021","Tyneside","SEO/HEO","SEO","Male","825","805","38540","38630"
"In post","2021","Tyneside","Unknown","Unknown","Female","190","170","28350","24800"
"In post","2021","Tyneside","Unknown","Unknown","Male","75","75","30510","29200"
"In post","2021","Unknown","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","AA/AO","AA","Male","10","10","[c]","[c]"
"In post","2021","Unknown","AA/AO","AO","Female","155","135","22490","21010"
"In post","2021","Unknown","AA/AO","AO","Male","75","70","22120","21010"
"In post","2021","Unknown","EO","EO","Female","355","330","28060","27570"
"In post","2021","Unknown","EO","EO","Male","230","225","28000","27570"
"In post","2021","Unknown","G6/G7","G6","Female","35","30","66100","64500"
"In post","2021","Unknown","G6/G7","G6","Male","25","25","[c]","[c]"
"In post","2021","Unknown","G6/G7","G7","Female","75","70","52500","51580"
"In post","2021","Unknown","G6/G7","G7","Male","65","65","54700","54700"
"In post","2021","Unknown","SCS level","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","SCS level","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Unknown","SEO/HEO","HEO","Female","325","315","32120","32000"
"In post","2021","Unknown","SEO/HEO","HEO","Male","295","295","33130","32000"
"In post","2021","Unknown","SEO/HEO","SEO","Female","75","75","39650","38230"
"In post","2021","Unknown","SEO/HEO","SEO","Male","65","65","42630","41950"
"In post","2021","Unknown","Unknown","Unknown","Female","165","165","33050","32700"
"In post","2021","Unknown","Unknown","Unknown","Male","1745","1745","37670","34160"
"In post","2021","Wakefield","AA/AO","AA","Female","85","80","20600","20600"
"In post","2021","Wakefield","AA/AO","AA","Male","65","60","20910","20600"
"In post","2021","Wakefield","AA/AO","AO","Female","290","250","25300","24440"
"In post","2021","Wakefield","AA/AO","AO","Male","325","300","28020","27680"
"In post","2021","Wakefield","EO","EO","Female","265","240","28280","27570"
"In post","2021","Wakefield","EO","EO","Male","240","225","30660","30310"
"In post","2021","Wakefield","G6/G7","G6","Female","5","5","[c]","[c]"
"In post","2021","Wakefield","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","G6/G7","G7","Female","15","15","[c]","[c]"
"In post","2021","Wakefield","G6/G7","G7","Male","15","15","[c]","[c]"
"In post","2021","Wakefield","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wakefield","SEO/HEO","HEO","Female","110","100","34320","34290"
"In post","2021","Wakefield","SEO/HEO","HEO","Male","100","90","37420","37820"
"In post","2021","Wakefield","SEO/HEO","SEO","Female","30","30","44330","43460"
"In post","2021","Wakefield","SEO/HEO","SEO","Male","45","40","48570","48910"
"In post","2021","Wakefield","Unknown","Unknown","Female","75","70","31730","30880"
"In post","2021","Wakefield","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Walsall","AA/AO","AA","Female","5","5","[c]","[c]"
"In post","2021","Walsall","AA/AO","AA","Male","5","5","[c]","[c]"
"In post","2021","Walsall","AA/AO","AO","Female","170","130","20650","21010"
"In post","2021","Walsall","AA/AO","AO","Male","75","70","20820","21010"
"In post","2021","Walsall","EO","EO","Female","170","145","27220","27570"
"In post","2021","Walsall","EO","EO","Male","75","70","27430","27570"
"In post","2021","Walsall","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","SEO/HEO","HEO","Female","15","15","[c]","[c]"
"In post","2021","Walsall","SEO/HEO","HEO","Male","10","10","[c]","[c]"
"In post","2021","Walsall","SEO/HEO","SEO","Female","5","5","[c]","[c]"
"In post","2021","Walsall","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Walsall","Unknown","Unknown","Female","50","45","28930","28200"
"In post","2021","Walsall","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Wandsworth","AA/AO","AA","Female","45","45","24790","25450"
"In post","2021","Wandsworth","AA/AO","AA","Male","50","50","24550","25450"
"In post","2021","Wandsworth","AA/AO","AO","Female","275","250","28480","27490"
"In post","2021","Wandsworth","AA/AO","AO","Male","275","270","32220","33260"
"In post","2021","Wandsworth","EO","EO","Female","90","90","32050","31060"
"In post","2021","Wandsworth","EO","EO","Male","90","85","34770","35480"
"In post","2021","Wandsworth","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Wandsworth","SEO/HEO","HEO","Female","20","20","[c]","[c]"
"In post","2021","Wandsworth","SEO/HEO","HEO","Male","30","25","[c]","[c]"
"In post","2021","Wandsworth","SEO/HEO","SEO","Female","15","15","[c]","[c]"
"In post","2021","Wandsworth","SEO/HEO","SEO","Male","15","15","[c]","[c]"
"In post","2021","Wandsworth","Unknown","Unknown","Female","30","30","33530","34100"
"In post","2021","Wandsworth","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Warrington","AA/AO","AA","Female","45","40","20440","20600"
"In post","2021","Warrington","AA/AO","AA","Male","55","50","20330","20600"
"In post","2021","Warrington","AA/AO","AO","Female","380","330","22310","21010"
"In post","2021","Warrington","AA/AO","AO","Male","285","270","25920","25260"
"In post","2021","Warrington","EO","EO","Female","560","535","29760","28840"
"In post","2021","Warrington","EO","EO","Male","450","445","31320","30640"
"In post","2021","Warrington","G6/G7","G6","Female","15","15","[c]","[c]"
"In post","2021","Warrington","G6/G7","G6","Male","15","15","[c]","[c]"
"In post","2021","Warrington","G6/G7","G7","Female","60","55","52990","51970"
"In post","2021","Warrington","G6/G7","G7","Male","65","65","53740","53550"
"In post","2021","Warrington","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warrington","SCS level","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Warrington","SEO/HEO","HEO","Female","215","205","36020","36740"
"In post","2021","Warrington","SEO/HEO","HEO","Male","250","250","38610","38540"
"In post","2021","Warrington","SEO/HEO","SEO","Female","100","95","43370","45480"
"In post","2021","Warrington","SEO/HEO","SEO","Male","120","115","45860","45480"
"In post","2021","Warrington","Unknown","Unknown","Female","55","50","29230","30210"
"In post","2021","Warrington","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Warwickshire","AA/AO","AA","Female","20","20","[c]","[c]"
"In post","2021","Warwickshire","AA/AO","AA","Male","55","50","19050","19560"
"In post","2021","Warwickshire","AA/AO","AO","Female","270","230","20850","21010"
"In post","2021","Warwickshire","AA/AO","AO","Male","145","135","22230","21010"
"In post","2021","Warwickshire","EO","EO","Female","230","205","26440","27570"
"In post","2021","Warwickshire","EO","EO","Male","210","200","25050","26680"
"In post","2021","Warwickshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","G6/G7","G7","Female","5","5","[c]","[c]"
"In post","2021","Warwickshire","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2021","Warwickshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SEO/HEO","HEO","Female","65","65","32360","31990"
"In post","2021","Warwickshire","SEO/HEO","HEO","Male","75","75","31770","31180"
"In post","2021","Warwickshire","SEO/HEO","SEO","Female","40","40","44550","44220"
"In post","2021","Warwickshire","SEO/HEO","SEO","Male","45","45","43380","43870"
"In post","2021","Warwickshire","Unknown","Unknown","Female","90","80","27450","23840"
"In post","2021","Warwickshire","Unknown","Unknown","Male","30","30","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AA","Female","30","25","20060","20600"
"In post","2021","West Cumbria","AA/AO","AA","Male","20","20","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AO","Female","330","275","21620","21050"
"In post","2021","West Cumbria","AA/AO","AO","Male","200","195","23760","21050"
"In post","2021","West Cumbria","EO","EO","Female","180","160","26700","27120"
"In post","2021","West Cumbria","EO","EO","Male","90","90","28090","27380"
"In post","2021","West Cumbria","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G7","Female","10","10","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2021","West Cumbria","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","HEO","Female","50","45","31310","30970"
"In post","2021","West Cumbria","SEO/HEO","HEO","Male","35","30","33450","32070"
"In post","2021","West Cumbria","SEO/HEO","SEO","Female","30","30","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","SEO","Male","25","25","[c]","[c]"
"In post","2021","West Cumbria","Unknown","Unknown","Female","65","60","34050","32140"
"In post","2021","West Cumbria","Unknown","Unknown","Male","125","120","43320","41610"
"In post","2021","West Essex","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","AA/AO","AA","Male","30","30","19120","18730"
"In post","2021","West Essex","AA/AO","AO","Female","35","30","21860","21430"
"In post","2021","West Essex","AA/AO","AO","Male","20","20","[c]","[c]"
"In post","2021","West Essex","EO","EO","Female","210","185","27890","27370"
"In post","2021","West Essex","EO","EO","Male","210","175","28000","27370"
"In post","2021","West Essex","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","G6/G7","G7","Female","15","15","[c]","[c]"
"In post","2021","West Essex","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2021","West Essex","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","SCS level","SCS level","Male","5","5","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","HEO","Female","55","50","32120","30980"
"In post","2021","West Essex","SEO/HEO","HEO","Male","45","45","32370","30980"
"In post","2021","West Essex","SEO/HEO","SEO","Female","15","15","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","SEO","Male","15","15","[c]","[c]"
"In post","2021","West Essex","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2021","West Essex","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","West Kent","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","AA/AO","AO","Female","10","10","[c]","[c]"
"In post","2021","West Kent","AA/AO","AO","Male","30","30","[c]","[c]"
"In post","2021","West Kent","EO","EO","Female","45","45","28400","29290"
"In post","2021","West Kent","EO","EO","Male","60","60","29220","29290"
"In post","2021","West Kent","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2021","West Kent","G6/G7","G7","Female","20","20","[c]","[c]"
"In post","2021","West Kent","G6/G7","G7","Male","80","75","48470","46170"
"In post","2021","West Kent","SEO/HEO","HEO","Female","25","20","[c]","[c]"
"In post","2021","West Kent","SEO/HEO","HEO","Male","40","40","29240","28650"
"In post","2021","West Kent","SEO/HEO","SEO","Female","20","15","[c]","[c]"
"In post","2021","West Kent","SEO/HEO","SEO","Male","55","50","37950","37320"
"In post","2021","West Kent","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AA","Female","20","15","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AA","Male","10","10","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AO","Female","90","80","21790","21010"
"In post","2021","West Lothian","AA/AO","AO","Male","60","60","23750","22080"
"In post","2021","West Lothian","EO","EO","Female","100","90","27700","27570"
"In post","2021","West Lothian","EO","EO","Male","75","75","29080","27570"
"In post","2021","West Lothian","G6/G7","G6","Female","25","20","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G6","Male","10","10","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G7","Female","15","10","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2021","West Lothian","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","HEO","Female","20","20","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","HEO","Male","20","20","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","SEO","Female","35","35","42740","42190"
"In post","2021","West Lothian","SEO/HEO","SEO","Male","15","15","[c]","[c]"
"In post","2021","West Northamptonshire","AA/AO","AA","Female","55","50","18570","16930"
"In post","2021","West Northamptonshire","AA/AO","AA","Male","30","30","19310","20600"
"In post","2021","West Northamptonshire","AA/AO","AO","Female","280","235","21150","20100"
"In post","2021","West Northamptonshire","AA/AO","AO","Male","185","185","24140","23970"
"In post","2021","West Northamptonshire","EO","EO","Female","165","150","26870","27570"
"In post","2021","West Northamptonshire","EO","EO","Male","110","110","27730","27570"
"In post","2021","West Northamptonshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G7","Female","15","15","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2021","West Northamptonshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","HEO","Female","45","40","32070","32600"
"In post","2021","West Northamptonshire","SEO/HEO","HEO","Male","40","35","34070","34430"
"In post","2021","West Northamptonshire","SEO/HEO","SEO","Female","25","20","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","SEO","Male","15","15","[c]","[c]"
"In post","2021","West Northamptonshire","Unknown","Unknown","Female","95","90","28890","28200"
"In post","2021","West Northamptonshire","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2021","West Surrey","AA/AO","AA","Female","75","65","20110","19560"
"In post","2021","West Surrey","AA/AO","AA","Male","85","80","20240","19560"
"In post","2021","West Surrey","AA/AO","AO","Female","350","320","25140","24370"
"In post","2021","West Surrey","AA/AO","AO","Male","245","240","27580","26340"
"In post","2021","West Surrey","EO","EO","Female","330","300","29120","29290"
"In post","2021","West Surrey","EO","EO","Male","220","210","29240","29290"
"In post","2021","West Surrey","G6/G7","G6","Female","20","20","[c]","[c]"
"In post","2021","West Surrey","G6/G7","G6","Male","25","25","[c]","[c]"
"In post","2021","West Surrey","G6/G7","G7","Female","75","70","57020","54000"
"In post","2021","West Surrey","G6/G7","G7","Male","75","75","57210","55460"
"In post","2021","West Surrey","SCS level","SCS level","Female","5","5","[c]","[c]"
"In post","2021","West Surrey","SCS level","SCS level","Male","10","10","[c]","[c]"
"In post","2021","West Surrey","SEO/HEO","HEO","Female","160","150","34380","33700"
"In post","2021","West Surrey","SEO/HEO","HEO","Male","125","125","35120","33950"
"In post","2021","West Surrey","SEO/HEO","SEO","Female","110","100","41650","39920"
"In post","2021","West Surrey","SEO/HEO","SEO","Male","90","85","43030","40790"
"In post","2021","West Surrey","Unknown","Unknown","Female","100","85","28940","29200"
"In post","2021","West Surrey","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AA","Female","15","10","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AO","Female","85","80","22500","22360"
