"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Eastern Scotland","AA","40","[c]","20390","20640"
"Leaver CS","2021","White","Eastern Scotland","AO","285","[c]","22460","21010"
"Leaver CS","2021","White","Eastern Scotland","EO","150","[c]","28750","27570"
"Leaver CS","2021","White","Eastern Scotland","G6","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Eastern Scotland","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Eastern Scotland","HEO","80","[c]","34880","35110"
"Leaver CS","2021","White","Eastern Scotland","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Eastern Scotland","SEO","55","[c]","44890","46480"
"Leaver CS","2021","White","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex","AO","70","[c]","23270","21720"
"Leaver CS","2021","White","Essex","EO","65","[c]","28810","29290"
"Leaver CS","2021","White","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA","70","[c]","18070","17180"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","AO","195","[c]","21410","20920"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","200","[c]","24960","25870"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6","35","[c]","70660","67240"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","G7","90","[c]","53200","53110"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","190","[c]","31450","32010"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","180","[c]","41350","40890"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Greater Manchester","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Greater Manchester","AO","225","[c]","20660","20920"
"Leaver CS","2021","White","Greater Manchester","EO","150","[c]","26580","27120"
"Leaver CS","2021","White","Greater Manchester","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Greater Manchester","G7","45","[c]","58100","55180"
"Leaver CS","2021","White","Greater Manchester","HEO","70","[c]","31870","31740"
"Leaver CS","2021","White","Greater Manchester","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Greater Manchester","SEO","50","[c]","39360","37100"
"Leaver CS","2021","White","Greater Manchester","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Hampshire and Isle of Wight","AA","75","[c]","18660","18610"
"Leaver CS","2021","White","Hampshire and Isle of Wight","AO","200","[c]","21870","20920"
"Leaver CS","2021","White","Hampshire and Isle of Wight","EO","140","[c]","27380","26890"
"Leaver CS","2021","White","Hampshire and Isle of Wight","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Hampshire and Isle of Wight","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Hampshire and Isle of Wight","HEO","110","[c]","33200","33040"
"Leaver CS","2021","White","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Hampshire and Isle of Wight","SEO","55","[c]","40760","40580"
"Leaver CS","2021","White","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","AO","80","[c]","22520","21010"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","EO","50","[c]","26240","26890"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","AO","30","[c]","23300","21710"
"Leaver CS","2021","White","Highlands and Islands","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Inner London - East","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Inner London - East","AO","65","[c]","23590","23530"
"Leaver CS","2021","White","Inner London - East","EO","80","[c]","29220","28670"
"Leaver CS","2021","White","Inner London - East","G6","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Inner London - East","G7","95","[c]","56610","54980"
"Leaver CS","2021","White","Inner London - East","HEO","75","[c]","34620","33100"
"Leaver CS","2021","White","Inner London - East","SCS level","40","[c]","103760","99920"
"Leaver CS","2021","White","Inner London - East","SEO","75","[c]","42630","40880"
"Leaver CS","2021","White","Inner London - East","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Inner London - West","AA","45","[c]","21320","21770"
"Leaver CS","2021","White","Inner London - West","AO","170","[c]","24610","24300"
"Leaver CS","2021","White","Inner London - West","EO","150","[c]","28260","27900"
"Leaver CS","2021","White","Inner London - West","G6","135","[c]","70900","70080"
"Leaver CS","2021","White","Inner London - West","G7","335","[c]","56740","55000"
"Leaver CS","2021","White","Inner London - West","HEO","250","[c]","34700","34330"
"Leaver CS","2021","White","Inner London - West","SCS level","135","[c]","95650","89710"
"Leaver CS","2021","White","Inner London - West","SEO","185","[c]","42490","41910"
"Leaver CS","2021","White","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Kent","AA","60","[c]","17890","17180"
"Leaver CS","2021","White","Kent","AO","170","[c]","23020","23590"
"Leaver CS","2021","White","Kent","EO","90","[c]","28340","27370"
"Leaver CS","2021","White","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Kent","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Kent","HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Kent","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Kent","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","AO","250","[c]","20760","21010"
"Leaver CS","2021","White","Lancashire","EO","120","[c]","27130","27570"
"Leaver CS","2021","White","Lancashire","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","HEO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","AO","195","[c]","20450","20100"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","EO","85","[c]","26850","26930"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","HEO","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","AO","85","[c]","20990","21010"
"Leaver CS","2021","White","Lincolnshire","EO","80","[c]","28880","29930"
"Leaver CS","2021","White","Lincolnshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Merseyside","AA","40","[c]","18050","17640"
"Leaver CS","2021","White","Merseyside","AO","240","[c]","21190","21010"
"Leaver CS","2021","White","Merseyside","EO","165","[c]","26040","26380"
"Leaver CS","2021","White","Merseyside","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Merseyside","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Merseyside","HEO","55","[c]","32450","32190"
"Leaver CS","2021","White","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Merseyside","SEO","45","[c]","[c]","[c]"
"Leaver CS","2021","White","Merseyside","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","AO","45","[c]","22260","21130"
"Leaver CS","2021","White","North Yorkshire","EO","30","[c]","27240","27570"
"Leaver CS","2021","White","North Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","AO","65","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","AA","45","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","AO","385","[c]","20720","21010"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","EO","165","[c]","26870","27570"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","HEO","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","SEO","45","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - East and North East","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - East and North East","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - East and North East","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - East and North East","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - South","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - South","AO","40","[c]","24250","25120"
"Leaver CS","2021","White","Outer London - South","EO","70","[c]","29730","29590"
"Leaver CS","2021","White","Outer London - South","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - South","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - South","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - South","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - South","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - West and North West","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - West and North West","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - West and North West","EO","60","[c]","28340","28670"
"Leaver CS","2021","White","Outer London - West and North West","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - West and North West","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - West and North West","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - West and North West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - West and North West","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Outer London - West and North West","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","HEO","50","[c]","36440","36960"
"Leaver CS","2021","White","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Shropshire and Staffordshire","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Shropshire and Staffordshire","AO","140","[c]","20930","21010"
"Leaver CS","2021","White","Shropshire and Staffordshire","EO","90","[c]","27260","27570"
"Leaver CS","2021","White","Shropshire and Staffordshire","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Shropshire and Staffordshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Shropshire and Staffordshire","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Shropshire and Staffordshire","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","South Yorkshire","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","White","South Yorkshire","AO","180","[c]","21030","21010"
"Leaver CS","2021","White","South Yorkshire","EO","120","[c]","26530","27060"
"Leaver CS","2021","White","South Yorkshire","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","South Yorkshire","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","South Yorkshire","HEO","50","[c]","[c]","[c]"
"Leaver CS","2021","White","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","South Yorkshire","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","South Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Southern Scotland","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Southern Scotland","AO","75","[c]","23010","21010"
"Leaver CS","2021","White","Southern Scotland","EO","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Southern Scotland","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Southern Scotland","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Surrey, East and West Sussex","AA","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Surrey, East and West Sussex","AO","135","[c]","21580","21010"
"Leaver CS","2021","White","Surrey, East and West Sussex","EO","90","[c]","27710","27570"
"Leaver CS","2021","White","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Surrey, East and West Sussex","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Surrey, East and West Sussex","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Surrey, East and West Sussex","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Surrey, East and West Sussex","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Tees Valley and Durham","AA","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Tees Valley and Durham","AO","270","[c]","20960","21010"
"Leaver CS","2021","White","Tees Valley and Durham","EO","85","[c]","27470","27130"
"Leaver CS","2021","White","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Tees Valley and Durham","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Tees Valley and Durham","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Tees Valley and Durham","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Central Scotland","AA","35","[c]","20370","20060"
"Leaver CS","2021","White","West Central Scotland","AO","185","[c]","23230","21010"
"Leaver CS","2021","White","West Central Scotland","EO","120","[c]","27840","27570"
"Leaver CS","2021","White","West Central Scotland","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Central Scotland","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Central Scotland","HEO","60","[c]","34280","33630"
"Leaver CS","2021","White","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Central Scotland","SEO","50","[c]","43100","42190"
"Leaver CS","2021","White","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands","AO","240","[c]","20620","20650"
"Leaver CS","2021","White","West Midlands","EO","155","[c]","26470","26890"
"Leaver CS","2021","White","West Midlands","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands","G7","50","[c]","57260","55610"
"Leaver CS","2021","White","West Midlands","HEO","70","[c]","34230","33450"
"Leaver CS","2021","White","West Midlands","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","West Midlands","SEO","60","[c]","42870","41420"
"Leaver CS","2021","White","West Midlands","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Wales and The Valleys","AA","80","[c]","18090","18060"
"Leaver CS","2021","White","West Wales and The Valleys","AO","260","[c]","21320","21590"
"Leaver CS","2021","White","West Wales and The Valleys","EO","130","[c]","28430","27570"
"Leaver CS","2021","White","West Wales and The Valleys","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","West Wales and The Valleys","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Wales and The Valleys","HEO","60","[c]","34600","34370"
"Leaver CS","2021","White","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Wales and The Valleys","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Wales and The Valleys","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","West Yorkshire","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","White","West Yorkshire","AO","220","[c]","20560","20500"
"Leaver CS","2021","White","West Yorkshire","EO","140","[c]","26880","27570"
"Leaver CS","2021","White","West Yorkshire","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","White","West Yorkshire","G7","30","[c]","[c]","[c]"
"Leaver CS","2021","White","West Yorkshire","HEO","70","[c]","33180","32060"
"Leaver CS","2021","White","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","West Yorkshire","SEO","55","[c]","40700","40310"
"Leaver CS","2021","White","West Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
