"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Vehicle Certification Agency","East Surrey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","East Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","AA/AO","15","15","21510","21590"
"In post","2021","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","EO","15","15","27200","27250"
"In post","2021","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Leicestershire CC and Rutland","Outside London","SEO/HEO","30","30","39400","38510"
"In post","2021","Vehicle Certification Agency","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Overseas","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","West Surrey","Outside London","AA/AO","25","20","24260","24370"
"In post","2021","Veterinary Medicines Directorate","West Surrey","Outside London","EO","30","25","28750","28340"
"In post","2021","Veterinary Medicines Directorate","West Surrey","Outside London","G6/G7","65","65","57620","56200"
"In post","2021","Veterinary Medicines Directorate","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","West Surrey","Outside London","SEO/HEO","50","50","37230","38160"
"In post","2021","Wales Office","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Cardiff and Vale of Glamorgan","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Wales Office","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Wales Office","Westminster","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Westminster","London","EO","5","5","[c]","[c]"
"In post","2021","Wales Office","Westminster","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Wales Office","Westminster","London","SCS level","5","5","[c]","[c]"
"In post","2021","Wales Office","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Birmingham","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Birmingham","Outside London","EO","25","25","28870","28300"
"In post","2021","Water Services Regulation Authority","Birmingham","Outside London","G6/G7","35","35","77070","77420"
"In post","2021","Water Services Regulation Authority","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Birmingham","Outside London","SEO/HEO","105","105","47300","46920"
"In post","2021","Water Services Regulation Authority","Camden and City of London","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Camden and City of London","London","EO","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Camden and City of London","London","G6/G7","30","30","80880","76280"
"In post","2021","Water Services Regulation Authority","Camden and City of London","London","SCS level","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Camden and City of London","London","SEO/HEO","25","25","49360","46630"
"In post","2021","Water Services Regulation Authority","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","AA/AO","395","375","23330","23830"
"In post","2021","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","EO","505","470","28660","28850"
"In post","2021","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","G6/G7","670","640","61340","60830"
"In post","2021","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","SCS level","140","135","90470","82200"
"In post","2021","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","1190","1125","40560","37410"
"In post","2021","Welsh Government (excl. agencies)","Central Valleys","Outside London","AA/AO","120","110","23560","23830"
"In post","2021","Welsh Government (excl. agencies)","Central Valleys","Outside London","EO","145","135","28840","28850"
"In post","2021","Welsh Government (excl. agencies)","Central Valleys","Outside London","G6/G7","145","140","62880","60830"
"In post","2021","Welsh Government (excl. agencies)","Central Valleys","Outside London","SCS level","20","20","89420","82600"
"In post","2021","Welsh Government (excl. agencies)","Central Valleys","Outside London","SEO/HEO","430","415","40950","37410"
"In post","2021","Welsh Government (excl. agencies)","Conwy and Denbighshire","Outside London","AA/AO","75","65","23530","23830"
"In post","2021","Welsh Government (excl. agencies)","Conwy and Denbighshire","Outside London","EO","60","55","28590","28850"
"In post","2021","Welsh Government (excl. agencies)","Conwy and Denbighshire","Outside London","G6/G7","65","65","62360","60830"
"In post","2021","Welsh Government (excl. agencies)","Conwy and Denbighshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Conwy and Denbighshire","Outside London","SEO/HEO","220","210","40970","37410"
"In post","2021","Welsh Government (excl. agencies)","Flintshire and Wrexham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Flintshire and Wrexham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Flintshire and Wrexham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Flintshire and Wrexham","Outside London","SEO/HEO","10","10","47000","47000"
"In post","2021","Welsh Government (excl. agencies)","Gwent Valleys","Outside London","AA/AO","50","45","23540","23830"
"In post","2021","Welsh Government (excl. agencies)","Gwent Valleys","Outside London","EO","45","40","28790","28850"
"In post","2021","Welsh Government (excl. agencies)","Gwent Valleys","Outside London","G6/G7","25","25","64470","60830"
"In post","2021","Welsh Government (excl. agencies)","Gwent Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Gwent Valleys","Outside London","SEO/HEO","105","100","40870","37410"
"In post","2021","Welsh Government (excl. agencies)","Gwynedd","Outside London","AA/AO","50","45","23060","23830"
"In post","2021","Welsh Government (excl. agencies)","Gwynedd","Outside London","EO","30","25","28850","28850"
"In post","2021","Welsh Government (excl. agencies)","Gwynedd","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Gwynedd","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Gwynedd","Outside London","SEO/HEO","25","25","38520","37410"
"In post","2021","Welsh Government (excl. agencies)","Isle of Anglesey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Isle of Anglesey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Monmouthshire and Newport","Outside London","AA/AO","25","20","23400","23830"
"In post","2021","Welsh Government (excl. agencies)","Monmouthshire and Newport","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Monmouthshire and Newport","Outside London","SEO/HEO","30","30","46160","47000"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Powys","Outside London","AA/AO","50","45","23350","23830"
"In post","2021","Welsh Government (excl. agencies)","Powys","Outside London","EO","60","55","28870","28850"
"In post","2021","Welsh Government (excl. agencies)","Powys","Outside London","G6/G7","20","15","59160","60830"
"In post","2021","Welsh Government (excl. agencies)","Powys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Powys","Outside London","SEO/HEO","65","60","40750","37410"
"In post","2021","Welsh Government (excl. agencies)","South West Wales","Outside London","AA/AO","155","145","23200","23830"
"In post","2021","Welsh Government (excl. agencies)","South West Wales","Outside London","EO","105","100","28710","28850"
"In post","2021","Welsh Government (excl. agencies)","South West Wales","Outside London","G6/G7","55","55","60460","60830"
"In post","2021","Welsh Government (excl. agencies)","South West Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","South West Wales","Outside London","SEO/HEO","275","260","40040","37410"
"In post","2021","Welsh Government (excl. agencies)","Swansea","Outside London","AA/AO","30","30","23110","23830"
"In post","2021","Welsh Government (excl. agencies)","Swansea","Outside London","EO","45","45","28740","28850"
"In post","2021","Welsh Government (excl. agencies)","Swansea","Outside London","G6/G7","40","40","61370","60830"
"In post","2021","Welsh Government (excl. agencies)","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Swansea","Outside London","SEO/HEO","170","160","42700","47000"
"In post","2021","Welsh Government (excl. agencies)","Westminster","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Central Valleys","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Central Valleys","Outside London","EO","10","10","26810","26290"
"In post","2021","Welsh Revenue Authority","Central Valleys","Outside London","G6/G7","15","15","65090","60830"
"In post","2021","Welsh Revenue Authority","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Central Valleys","Outside London","SEO/HEO","20","20","40100","39310"
"In post","2021","Wilton Park","West Sussex (North East)","Outside London","AA/AO","25","20","24320","23000"
"In post","2021","Wilton Park","West Sussex (North East)","Outside London","EO","25","25","27700","26920"
"In post","2021","Wilton Park","West Sussex (North East)","Outside London","G6/G7","15","15","59330","57330"
"In post","2021","Wilton Park","West Sussex (North East)","Outside London","SEO/HEO","20","20","36210","34350"
"Leaver CS","2021","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Bristol, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Glasgow City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Glasgow City","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Nottingham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Suffolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Tyneside","Outside London","EO","10","[c]","24100","24250"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Westminster","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Westminster","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Bristol, City of","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cheshire East","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Devon CC","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Devon CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Cumbria","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Gloucestershire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Gwynedd","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Gwynedd","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Gwynedd","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Staffordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Suffolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Tyneside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Surrey","Outside London","AA/AO","30","[c]","24140","24370"
"Leaver CS","2021","Animal and Plant Health Agency","West Surrey","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Surrey","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Worcestershire","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Worcestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Worcestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","York","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","York","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","York","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Westminster","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Westminster","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Berkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Bristol, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Central Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Dorset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Lancaster and Wyre","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Leeds","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Milton Keynes","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North Yorkshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","London","G6/G7","20","[c]","56360","54700"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","London","SEO/HEO","10","[c]","37870","37140"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Tyneside","Outside London","AA/AO","10","[c]","20010","20520"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Tyneside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","AA/AO","15","[c]","21340","20800"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","G6/G7","35","[c]","69390","64570"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","SCS level","20","[c]","106010","99170"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","SEO/HEO","40","[c]","30940","28840"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Westminster","London","AA/AO","30","[c]","21400","22650"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Westminster","London","EO","10","[c]","26100","26480"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Westminster","London","G6/G7","45","[c]","59680","57910"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Westminster","London","SCS level","20","[c]","109970","96990"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Westminster","London","SEO/HEO","40","[c]","37120","35830"
"Leaver CS","2021","Cabinet Office (excl. agencies)","York","Outside London","AA/AO","10","[c]","20080","20370"
"Leaver CS","2021","Cabinet Office (excl. agencies)","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","York","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","Outside London","SEO/HEO","10","[c]","35610","37280"
"Leaver CS","2021","Charity Commission","Monmouthshire and Newport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Sefton","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
