"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Lancashire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Lancashire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Merseyside","Outside London","AA/AO","15","[c]","20440","20340"
"New entrant CS","2021","Legal","Merseyside","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Merseyside","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Merseyside","Outside London","SEO/HEO","10","[c]","35520","38000"
"New entrant CS","2021","Legal","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North Yorkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Northumberland and Tyne and Wear","Outside London","SEO/HEO","10","[c]","29600","24000"
"New entrant CS","2021","Legal","Outer London - East and North East","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - South","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - South","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - South","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - West and North West","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outer London - West and North West","London","SEO/HEO","10","[c]","31530","30850"
"New entrant CS","2021","Legal","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","South Yorkshire","Outside London","SEO/HEO","10","[c]","30750","27370"
"New entrant CS","2021","Legal","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","Outside London","AA/AO","10","[c]","20820","20120"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Surrey, East and West Sussex","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tees Valley and Durham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Central Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Central Scotland","Outside London","SEO/HEO","10","[c]","33940","33550"
"New entrant CS","2021","Legal","West Midlands","Outside London","AA/AO","20","[c]","19940","18740"
"New entrant CS","2021","Legal","West Midlands","Outside London","EO","10","[c]","23730","22570"
"New entrant CS","2021","Legal","West Midlands","Outside London","G6/G7","25","[c]","52540","48080"
"New entrant CS","2021","Legal","West Midlands","Outside London","SEO/HEO","20","[c]","33420","32540"
"New entrant CS","2021","Legal","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Yorkshire","Outside London","AA/AO","10","[c]","19380","18740"
"New entrant CS","2021","Legal","West Yorkshire","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Yorkshire","Outside London","G6/G7","15","[c]","50250","48080"
"New entrant CS","2021","Legal","West Yorkshire","Outside London","SEO/HEO","15","[c]","31470","30990"
"New entrant CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","AA/AO","165","[c]","23920","22850"
"New entrant CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","EO","25","[c]","27310","25810"
"New entrant CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","20","[c]","34700","32410"
"New entrant CS","2021","No function","Bedfordshire and Hertfordshire","Outside London","Unknown","65","[c]","21450","22920"
"New entrant CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","230","[c]","24050","22850"
"New entrant CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","30","[c]","27230","25260"
"New entrant CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","60","[c]","34000","31800"
"New entrant CS","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","90","[c]","23760","24020"
"New entrant CS","2021","No function","Cheshire","Outside London","AA/AO","130","[c]","21690","22150"
"New entrant CS","2021","No function","Cheshire","Outside London","EO","145","[c]","29760","28840"
"New entrant CS","2021","No function","Cheshire","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cheshire","Outside London","SEO/HEO","35","[c]","38460","38540"
"New entrant CS","2021","No function","Cheshire","Outside London","Unknown","15","[c]","22290","18460"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cumbria","Outside London","AA/AO","20","[c]","20660","21050"
"New entrant CS","2021","No function","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cumbria","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","AA/AO","310","[c]","21290","20600"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","EO","80","[c]","25450","24620"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","G6/G7","10","[c]","61140","55260"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","105","[c]","32700","31710"
"New entrant CS","2021","No function","Derbyshire and Nottinghamshire","Outside London","Unknown","50","[c]","21700","22920"
"New entrant CS","2021","No function","Devon","Outside London","AA/AO","270","[c]","21780","22350"
"New entrant CS","2021","No function","Devon","Outside London","EO","30","[c]","26170","24620"
"New entrant CS","2021","No function","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Devon","Outside London","SEO/HEO","25","[c]","36020","35900"
"New entrant CS","2021","No function","Devon","Outside London","Unknown","15","[c]","21650","22920"
"New entrant CS","2021","No function","Dorset and Somerset","Outside London","AA/AO","135","[c]","21930","22350"
"New entrant CS","2021","No function","Dorset and Somerset","Outside London","EO","15","[c]","25770","26130"
"New entrant CS","2021","No function","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Dorset and Somerset","Outside London","SEO/HEO","15","[c]","34370","33290"
"New entrant CS","2021","No function","Dorset and Somerset","Outside London","Unknown","30","[c]","21290","22920"
"New entrant CS","2021","No function","East Anglia","Outside London","AA/AO","435","[c]","22430","21630"
"New entrant CS","2021","No function","East Anglia","Outside London","EO","50","[c]","24150","24620"
"New entrant CS","2021","No function","East Anglia","Outside London","G6/G7","20","[c]","62400","64870"
"New entrant CS","2021","No function","East Anglia","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Anglia","Outside London","SEO/HEO","55","[c]","33200","30720"
"New entrant CS","2021","No function","East Anglia","Outside London","Unknown","65","[c]","22520","22920"
"New entrant CS","2021","No function","East Wales","Outside London","AA/AO","625","[c]","20540","20140"
"New entrant CS","2021","No function","East Wales","Outside London","EO","145","[c]","24340","23320"
"New entrant CS","2021","No function","East Wales","Outside London","G6/G7","15","[c]","55630","53570"
"New entrant CS","2021","No function","East Wales","Outside London","SEO/HEO","120","[c]","32430","30950"
"New entrant CS","2021","No function","East Wales","Outside London","Unknown","25","[c]","22300","22920"
"New entrant CS","2021","No function","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","155","[c]","21910","22350"
"New entrant CS","2021","No function","East Yorkshire and Northern Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","10","[c]","36110","33900"
"New entrant CS","2021","No function","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","22700","22920"
"New entrant CS","2021","No function","Eastern Scotland","Outside London","AA/AO","230","[c]","20430","20760"
"New entrant CS","2021","No function","Eastern Scotland","Outside London","EO","40","[c]","25640","25410"
"New entrant CS","2021","No function","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Eastern Scotland","Outside London","SEO/HEO","30","[c]","35330","34020"
"New entrant CS","2021","No function","Essex","Outside London","AA/AO","90","[c]","22700","21570"
"New entrant CS","2021","No function","Essex","Outside London","EO","30","[c]","26510","25230"
"New entrant CS","2021","No function","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Essex","Outside London","SEO/HEO","35","[c]","33180","31660"
"New entrant CS","2021","No function","Essex","Outside London","Unknown","55","[c]","21430","22920"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","460","[c]","20510","20140"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","175","[c]","26270","24920"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","75","[c]","55520","52610"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","15","[c]","91080","83050"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","360","[c]","32790","31370"
"New entrant CS","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","50","[c]","21930","22920"
"New entrant CS","2021","No function","Greater Manchester","Outside London","AA/AO","580","[c]","20170","20140"
"New entrant CS","2021","No function","Greater Manchester","Outside London","EO","115","[c]","24360","24250"
"New entrant CS","2021","No function","Greater Manchester","Outside London","G6/G7","30","[c]","56340","50210"
"New entrant CS","2021","No function","Greater Manchester","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Greater Manchester","Outside London","SEO/HEO","155","[c]","32860","31370"
"New entrant CS","2021","No function","Greater Manchester","Outside London","Unknown","50","[c]","21820","22920"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Outside London","AA/AO","325","[c]","21070","20140"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Outside London","EO","95","[c]","25580","24240"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Outside London","G6/G7","20","[c]","55930","49240"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Outside London","SEO/HEO","150","[c]","33050","30730"
"New entrant CS","2021","No function","Hampshire and Isle of Wight","Outside London","Unknown","45","[c]","22510","22920"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","145","[c]","21770","22850"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","35","[c]","21670","22920"
"New entrant CS","2021","No function","Highlands and Islands","Outside London","AA/AO","20","[c]","21840","20810"
"New entrant CS","2021","No function","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Inner London - East","London","AA/AO","340","[c]","24470","22680"
"New entrant CS","2021","No function","Inner London - East","London","EO","365","[c]","28840","26880"
"New entrant CS","2021","No function","Inner London - East","London","G6/G7","150","[c]","58370","56060"
"New entrant CS","2021","No function","Inner London - East","London","SCS level","35","[c]","92670","86780"
"New entrant CS","2021","No function","Inner London - East","London","SEO/HEO","480","[c]","36990","37600"
"New entrant CS","2021","No function","Inner London - East","London","Unknown","125","[c]","26580","26810"
"New entrant CS","2021","No function","Inner London - West","London","AA/AO","565","[c]","24180","22680"
"New entrant CS","2021","No function","Inner London - West","London","EO","765","[c]","27070","27500"
"New entrant CS","2021","No function","Inner London - West","London","G6/G7","545","[c]","57240","54110"
"New entrant CS","2021","No function","Inner London - West","London","SCS level","80","[c]","95750","85080"
"New entrant CS","2021","No function","Inner London - West","London","SEO/HEO","2230","[c]","33750","33540"
"New entrant CS","2021","No function","Inner London - West","London","Unknown","30","[c]","26390","26810"
"New entrant CS","2021","No function","Kent","Outside London","AA/AO","300","[c]","23680","22850"
"New entrant CS","2021","No function","Kent","Outside London","EO","45","[c]","28090","24920"
"New entrant CS","2021","No function","Kent","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Kent","Outside London","SEO/HEO","25","[c]","35200","37600"
"New entrant CS","2021","No function","Kent","Outside London","Unknown","25","[c]","22810","24020"
"New entrant CS","2021","No function","Lancashire","Outside London","AA/AO","210","[c]","21400","22090"
"New entrant CS","2021","No function","Lancashire","Outside London","EO","40","[c]","26520","24620"
"New entrant CS","2021","No function","Lancashire","Outside London","SEO/HEO","25","[c]","32450","31370"
"New entrant CS","2021","No function","Lancashire","Outside London","Unknown","25","[c]","20400","18460"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","275","[c]","20900","20600"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","EO","20","[c]","24080","24620"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","20","[c]","34310","31810"
"New entrant CS","2021","No function","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","45","[c]","21900","22920"
"New entrant CS","2021","No function","Lincolnshire","Outside London","AA/AO","65","[c]","21090","20600"
"New entrant CS","2021","No function","Lincolnshire","Outside London","EO","10","[c]","25360","24770"
"New entrant CS","2021","No function","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Lincolnshire","Outside London","Unknown","15","[c]","23180","22920"
"New entrant CS","2021","No function","Merseyside","Outside London","AA/AO","310","[c]","20360","20140"
"New entrant CS","2021","No function","Merseyside","Outside London","EO","70","[c]","24770","25560"
"New entrant CS","2021","No function","Merseyside","Outside London","G6/G7","15","[c]","54540","54000"
"New entrant CS","2021","No function","Merseyside","Outside London","SEO/HEO","50","[c]","34440","31660"
"New entrant CS","2021","No function","Merseyside","Outside London","Unknown","30","[c]","20910","19420"
"New entrant CS","2021","No function","North Eastern Scotland","Outside London","AA/AO","40","[c]","21160","20810"
"New entrant CS","2021","No function","North Eastern Scotland","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","North Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","North Yorkshire","Outside London","AA/AO","60","[c]","20970","21050"
"New entrant CS","2021","No function","North Yorkshire","Outside London","EO","60","[c]","25730","26370"
"New entrant CS","2021","No function","North Yorkshire","Outside London","G6/G7","25","[c]","66760","70500"
"New entrant CS","2021","No function","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North Yorkshire","Outside London","SEO/HEO","70","[c]","33290","30320"
"New entrant CS","2021","No function","North Yorkshire","Outside London","Unknown","15","[c]","22170","22920"
"New entrant CS","2021","No function","Northern Ireland","Outside London","AA/AO","175","[c]","20150","20140"
"New entrant CS","2021","No function","Northern Ireland","Outside London","EO","40","[c]","26920","25560"
"New entrant CS","2021","No function","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland","Outside London","SEO/HEO","25","[c]","34590","31810"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Outside London","AA/AO","250","[c]","19990","20140"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Outside London","EO","85","[c]","25770","25560"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Outside London","G6/G7","10","[c]","50070","48090"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Outside London","SEO/HEO","60","[c]","33760","35690"
"New entrant CS","2021","No function","Northumberland and Tyne and Wear","Outside London","Unknown","40","[c]","22530","22920"
"New entrant CS","2021","No function","Outer London - East and North East","London","AA/AO","170","[c]","25760","28720"
"New entrant CS","2021","No function","Outer London - East and North East","London","EO","15","[c]","28800","27070"
"New entrant CS","2021","No function","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - East and North East","London","Unknown","40","[c]","26900","26810"
"New entrant CS","2021","No function","Outer London - South","London","AA/AO","145","[c]","22700","21980"
"New entrant CS","2021","No function","Outer London - South","London","EO","45","[c]","30310","29570"
"New entrant CS","2021","No function","Outer London - South","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - South","London","SEO/HEO","55","[c]","34170","36160"
"New entrant CS","2021","No function","Outer London - South","London","Unknown","25","[c]","25030","26810"
"New entrant CS","2021","No function","Outer London - West and North West","London","AA/AO","200","[c]","23970","22700"
"New entrant CS","2021","No function","Outer London - West and North West","London","EO","75","[c]","28180","26880"
"New entrant CS","2021","No function","Outer London - West and North West","London","G6/G7","25","[c]","55780","52610"
"New entrant CS","2021","No function","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outer London - West and North West","London","SEO/HEO","120","[c]","34740","32330"
"New entrant CS","2021","No function","Outer London - West and North West","London","Unknown","35","[c]","25440","26810"
"New entrant CS","2021","No function","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Outside London","AA/AO","430","[c]","20940","20600"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Outside London","EO","50","[c]","25160","24620"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Outside London","SEO/HEO","15","[c]","31030","28000"
"New entrant CS","2021","No function","Shropshire and Staffordshire","Outside London","Unknown","45","[c]","22020","22920"
"New entrant CS","2021","No function","South Yorkshire","Outside London","AA/AO","130","[c]","21510","20600"
"New entrant CS","2021","No function","South Yorkshire","Outside London","EO","45","[c]","26360","25000"
"New entrant CS","2021","No function","South Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South Yorkshire","Outside London","SEO/HEO","45","[c]","32040","29360"
"New entrant CS","2021","No function","South Yorkshire","Outside London","Unknown","30","[c]","21350","22920"
"New entrant CS","2021","No function","Southern Scotland","Outside London","AA/AO","110","[c]","20280","20140"
"New entrant CS","2021","No function","Southern Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Southern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Outside London","AA/AO","330","[c]","24430","24370"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Outside London","EO","45","[c]","27320","27660"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Outside London","SEO/HEO","35","[c]","34390","32560"
"New entrant CS","2021","No function","Surrey, East and West Sussex","Outside London","Unknown","70","[c]","22150","22920"
"New entrant CS","2021","No function","Tees Valley and Durham","Outside London","AA/AO","245","[c]","21910","22350"
"New entrant CS","2021","No function","Tees Valley and Durham","Outside London","EO","15","[c]","24640","25000"
"New entrant CS","2021","No function","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Tees Valley and Durham","Outside London","SEO/HEO","10","[c]","31790","29360"
"New entrant CS","2021","No function","Tees Valley and Durham","Outside London","Unknown","35","[c]","22480","22920"
"New entrant CS","2021","No function","Unknown","Unknown","AA/AO","15","[c]","20950","21290"
"New entrant CS","2021","No function","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","SEO/HEO","100","[c]","29480","28000"
"New entrant CS","2021","No function","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Central Scotland","Outside London","AA/AO","180","[c]","20140","20760"
"New entrant CS","2021","No function","West Central Scotland","Outside London","EO","125","[c]","24640","23450"
"New entrant CS","2021","No function","West Central Scotland","Outside London","G6/G7","10","[c]","57790","56670"
"New entrant CS","2021","No function","West Central Scotland","Outside London","SEO/HEO","65","[c]","32900","31400"
"New entrant CS","2021","No function","West Midlands","Outside London","AA/AO","340","[c]","20380","20140"
"New entrant CS","2021","No function","West Midlands","Outside London","EO","190","[c]","25630","24250"
"New entrant CS","2021","No function","West Midlands","Outside London","G6/G7","55","[c]","55980","49960"
"New entrant CS","2021","No function","West Midlands","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Midlands","Outside London","SEO/HEO","235","[c]","34900","31810"
"New entrant CS","2021","No function","West Midlands","Outside London","Unknown","90","[c]","22720","22920"
"New entrant CS","2021","No function","West Wales and The Valleys","Outside London","AA/AO","370","[c]","20260","21050"
"New entrant CS","2021","No function","West Wales and The Valleys","Outside London","EO","25","[c]","27290","26130"
"New entrant CS","2021","No function","West Wales and The Valleys","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Wales and The Valleys","Outside London","SEO/HEO","10","[c]","36050","39040"
"New entrant CS","2021","No function","West Wales and The Valleys","Outside London","Unknown","45","[c]","22080","22920"
"New entrant CS","2021","No function","West Yorkshire","Outside London","AA/AO","495","[c]","20460","20140"
"New entrant CS","2021","No function","West Yorkshire","Outside London","EO","75","[c]","25450","24240"
"New entrant CS","2021","No function","West Yorkshire","Outside London","G6/G7","65","[c]","53150","49530"
"New entrant CS","2021","No function","West Yorkshire","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","West Yorkshire","Outside London","SEO/HEO","210","[c]","32030","30810"
