"Status","Year","Function_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","South East (England)","Outside London","Heterosexual / straight","10770","9905","30910","28970"
"In post","2021","No function","South East (England)","Outside London","LGBO","750","725","30410","28970"
"In post","2021","No function","South East (England)","Outside London","Undeclared","1455","1340","32370","30420"
"In post","2021","No function","South East (England)","Outside London","Unknown","3285","2995","30130","28130"
"In post","2021","No function","South West (England)","Outside London","Heterosexual / straight","8725","8145","33260","29360"
"In post","2021","No function","South West (England)","Outside London","LGBO","515","495","30470","28220"
"In post","2021","No function","South West (England)","Outside London","Undeclared","1200","1095","33660","30320"
"In post","2021","No function","South West (England)","Outside London","Unknown","2645","2455","32490","28650"
"In post","2021","No function","Unknown","Unknown","Heterosexual / straight","145","140","43660","43630"
"In post","2021","No function","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","No function","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","No function","Unknown","Unknown","Unknown","430","430","33770","31960"
"In post","2021","No function","Wales","Outside London","Heterosexual / straight","9415","8610","27580","23320"
"In post","2021","No function","Wales","Outside London","LGBO","570","550","26610","22720"
"In post","2021","No function","Wales","Outside London","Undeclared","1930","1615","25210","21590"
"In post","2021","No function","Wales","Outside London","Unknown","3445","3115","26260","22490"
"In post","2021","No function","West Midlands (England)","Outside London","Heterosexual / straight","9395","8835","30070","26550"
"In post","2021","No function","West Midlands (England)","Outside London","LGBO","540","525","29220","25350"
"In post","2021","No function","West Midlands (England)","Outside London","Undeclared","1115","1030","30110","26870"
"In post","2021","No function","West Midlands (England)","Outside London","Unknown","2770","2590","29210","25560"
"In post","2021","No function","Yorkshire and The Humber","Outside London","Heterosexual / straight","9000","8345","31410","28200"
"In post","2021","No function","Yorkshire and The Humber","Outside London","LGBO","565","550","30520","27680"
"In post","2021","No function","Yorkshire and The Humber","Outside London","Undeclared","1180","1075","31380","30140"
"In post","2021","No function","Yorkshire and The Humber","Outside London","Unknown","2895","2705","29230","25790"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","Heterosexual / straight","495","480","38210","35000"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","Undeclared","80","75","36650","36240"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","Unknown","60","60","40640","38590"
"In post","2021","Project Delivery","East of England","Outside London","Heterosexual / straight","620","600","38500","36520"
"In post","2021","Project Delivery","East of England","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","East of England","Outside London","Undeclared","105","100","38440","35370"
"In post","2021","Project Delivery","East of England","Outside London","Unknown","135","130","37300","35900"
"In post","2021","Project Delivery","London","London","Heterosexual / straight","3355","3255","52930","52850"
"In post","2021","Project Delivery","London","London","LGBO","265","265","52090","52850"
"In post","2021","Project Delivery","London","London","Undeclared","390","380","54560","53600"
"In post","2021","Project Delivery","London","London","Unknown","1105","1075","50560","51500"
"In post","2021","Project Delivery","North East (England)","Outside London","Heterosexual / straight","750","710","40310","38630"
"In post","2021","Project Delivery","North East (England)","Outside London","LGBO","35","35","38440","38630"
"In post","2021","Project Delivery","North East (England)","Outside London","Undeclared","75","70","36850","36720"
"In post","2021","Project Delivery","North East (England)","Outside London","Unknown","260","245","38980","38630"
"In post","2021","Project Delivery","North West (England)","Outside London","Heterosexual / straight","1430","1370","39100","38370"
"In post","2021","Project Delivery","North West (England)","Outside London","LGBO","65","65","38120","35000"
"In post","2021","Project Delivery","North West (England)","Outside London","Undeclared","175","165","38200","35840"
"In post","2021","Project Delivery","North West (England)","Outside London","Unknown","310","295","37870","35000"
"In post","2021","Project Delivery","Northern Ireland","Outside London","Heterosexual / straight","55","55","37880","34050"
"In post","2021","Project Delivery","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","Heterosexual / straight","390","390","55540","55620"
"In post","2021","Project Delivery","Overseas","Overseas","LGBO","35","35","56150","53610"
"In post","2021","Project Delivery","Overseas","Overseas","Undeclared","30","30","53670","53610"
"In post","2021","Project Delivery","Overseas","Overseas","Unknown","185","185","55800","55060"
"In post","2021","Project Delivery","Scotland","Outside London","Heterosexual / straight","1155","1115","37470","33930"
"In post","2021","Project Delivery","Scotland","Outside London","LGBO","40","40","37130","33930"
"In post","2021","Project Delivery","Scotland","Outside London","Undeclared","120","115","38080","33390"
"In post","2021","Project Delivery","Scotland","Outside London","Unknown","465","440","34340","33890"
"In post","2021","Project Delivery","South East (England)","Outside London","Heterosexual / straight","1775","1720","37820","35300"
"In post","2021","Project Delivery","South East (England)","Outside London","LGBO","50","50","37010","33630"
"In post","2021","Project Delivery","South East (England)","Outside London","Undeclared","255","245","37690","35300"
"In post","2021","Project Delivery","South East (England)","Outside London","Unknown","215","210","39790","38400"
"In post","2021","Project Delivery","South West (England)","Outside London","Heterosexual / straight","8565","8290","38600","36820"
"In post","2021","Project Delivery","South West (England)","Outside London","LGBO","320","315","34680","32290"
"In post","2021","Project Delivery","South West (England)","Outside London","Undeclared","1255","1200","41540","40580"
"In post","2021","Project Delivery","South West (England)","Outside London","Unknown","1175","1135","37690","37320"
"In post","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Outside London","Heterosexual / straight","435","415","37760","33350"
"In post","2021","Project Delivery","Wales","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","Wales","Outside London","Undeclared","255","240","29930","28750"
"In post","2021","Project Delivery","Wales","Outside London","Unknown","105","95","37310","36030"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","Heterosexual / straight","730","710","37080","33300"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","Undeclared","120","115","34850","29400"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","Unknown","145","140","38440","38630"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","Heterosexual / straight","465","445","38600","35900"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","LGBO","35","35","39830","35290"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","Undeclared","50","45","41420","39200"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","Unknown","110","110","36960","33950"
"In post","2021","Property","East Midlands (England)","Outside London","Heterosexual / straight","325","305","34760","32100"
"In post","2021","Property","East Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Outside London","Undeclared","45","45","29920","29450"
"In post","2021","Property","East Midlands (England)","Outside London","Unknown","130","120","29740","26000"
"In post","2021","Property","East of England","Outside London","Heterosexual / straight","385","365","33000","33300"
"In post","2021","Property","East of England","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Property","East of England","Outside London","Undeclared","60","60","34880","33300"
"In post","2021","Property","East of England","Outside London","Unknown","80","80","27250","26000"
"In post","2021","Property","London","London","Heterosexual / straight","820","785","44900","38430"
"In post","2021","Property","London","London","LGBO","55","55","46010","36900"
"In post","2021","Property","London","London","Undeclared","155","150","44700","38430"
"In post","2021","Property","London","London","Unknown","280","270","38450","35100"
"In post","2021","Property","North East (England)","Outside London","Heterosexual / straight","320","300","31440","27040"
"In post","2021","Property","North East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Property","North East (England)","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2021","Property","North East (England)","Outside London","Unknown","205","190","25580","21100"
"In post","2021","Property","North West (England)","Outside London","Heterosexual / straight","370","345","35560","32100"
"In post","2021","Property","North West (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Property","North West (England)","Outside London","Undeclared","40","40","36210","32750"
"In post","2021","Property","North West (England)","Outside London","Unknown","110","105","31880","29830"
"In post","2021","Property","Northern Ireland","Outside London","Heterosexual / straight","90","85","28780","27680"
"In post","2021","Property","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Northern Ireland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","Heterosexual / straight","135","135","38160","36100"
"In post","2021","Property","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","Unknown","30","30","[c]","[c]"
"In post","2021","Property","Scotland","Outside London","Heterosexual / straight","475","460","32170","31060"
"In post","2021","Property","Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Property","Scotland","Outside London","Undeclared","80","80","35320","33300"
"In post","2021","Property","Scotland","Outside London","Unknown","770","745","29630","28050"
"In post","2021","Property","South East (England)","Outside London","Heterosexual / straight","765","745","35120","33300"
"In post","2021","Property","South East (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Property","South East (England)","Outside London","Undeclared","115","110","35030","33300"
"In post","2021","Property","South East (England)","Outside London","Unknown","115","110","32650","28700"
"In post","2021","Property","South West (England)","Outside London","Heterosexual / straight","955","915","33980","33250"
"In post","2021","Property","South West (England)","Outside London","LGBO","40","40","27660","25300"
"In post","2021","Property","South West (England)","Outside London","Undeclared","130","125","36770","33630"
"In post","2021","Property","South West (England)","Outside London","Unknown","245","225","28720","25500"
"In post","2021","Property","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","Outside London","Heterosexual / straight","325","310","33790","32020"
"In post","2021","Property","Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Property","Wales","Outside London","Undeclared","55","50","32210","26950"
"In post","2021","Property","Wales","Outside London","Unknown","100","95","29160","25860"
"In post","2021","Property","West Midlands (England)","Outside London","Heterosexual / straight","385","365","35440","33250"
"In post","2021","Property","West Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Property","West Midlands (England)","Outside London","Undeclared","50","45","33420","30370"
"In post","2021","Property","West Midlands (England)","Outside London","Unknown","95","90","33750","31100"
"In post","2021","Property","Yorkshire and The Humber","Outside London","Heterosexual / straight","530","495","34260","32100"
"In post","2021","Property","Yorkshire and The Humber","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Property","Yorkshire and The Humber","Outside London","Undeclared","70","65","34030","30040"
"In post","2021","Property","Yorkshire and The Humber","Outside London","Unknown","150","135","29790","26000"
"In post","2021","Security","East Midlands (England)","Outside London","Heterosexual / straight","110","110","28120","24620"
"In post","2021","Security","East Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Security","East of England","Outside London","Heterosexual / straight","395","390","33300","28890"
"In post","2021","Security","East of England","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Security","East of England","Outside London","Undeclared","70","70","36040","39070"
"In post","2021","Security","East of England","Outside London","Unknown","65","65","30440","26350"
"In post","2021","Security","London","London","Heterosexual / straight","725","715","40360","36750"
"In post","2021","Security","London","London","LGBO","55","55","41510","37170"
"In post","2021","Security","London","London","Undeclared","115","115","46810","44910"
"In post","2021","Security","London","London","Unknown","195","190","40220","34740"
"In post","2021","Security","North East (England)","Outside London","Heterosexual / straight","70","65","32710","30810"
"In post","2021","Security","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","North East (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Security","North East (England)","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Security","North West (England)","Outside London","Heterosexual / straight","205","200","28860","24610"
"In post","2021","Security","North West (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Security","North West (England)","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2021","Security","North West (England)","Outside London","Unknown","60","55","31430","28380"
"In post","2021","Security","Northern Ireland","Outside London","Heterosexual / straight","320","315","21260","20310"
"In post","2021","Security","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2021","Security","Northern Ireland","Outside London","Unknown","45","45","22130","20310"
"In post","2021","Security","Overseas","Overseas","Heterosexual / straight","100","100","39790","34450"
"In post","2021","Security","Overseas","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","Security","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","Security","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Security","Scotland","Outside London","Heterosexual / straight","995","960","30220","26670"
"In post","2021","Security","Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Security","Scotland","Outside London","Undeclared","130","125","34990","39070"
"In post","2021","Security","Scotland","Outside London","Unknown","215","215","29930","28890"
"In post","2021","Security","South East (England)","Outside London","Heterosexual / straight","1305","1280","31400","27750"
"In post","2021","Security","South East (England)","Outside London","LGBO","60","60","29040","26920"
"In post","2021","Security","South East (England)","Outside London","Undeclared","200","195","34590","39070"
"In post","2021","Security","South East (England)","Outside London","Unknown","340","330","32370","30010"
"In post","2021","Security","South West (England)","Outside London","Heterosexual / straight","780","760","26820","20920"
"In post","2021","Security","South West (England)","Outside London","LGBO","40","40","27680","23540"
"In post","2021","Security","South West (England)","Outside London","Undeclared","155","150","30370","31730"
"In post","2021","Security","South West (England)","Outside London","Unknown","155","155","27110","23540"
"In post","2021","Security","Unknown","Unknown","Heterosexual / straight","35","35","35670","34640"
"In post","2021","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Security","Wales","Outside London","Heterosexual / straight","225","220","26730","25390"
"In post","2021","Security","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","Outside London","Undeclared","50","45","29070","25390"
"In post","2021","Security","Wales","Outside London","Unknown","45","45","30570","25390"
"In post","2021","Security","West Midlands (England)","Outside London","Heterosexual / straight","255","250","29580","25560"
"In post","2021","Security","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Outside London","Undeclared","40","40","34000","35000"
"In post","2021","Security","West Midlands (England)","Outside London","Unknown","60","60","32250","29280"
"In post","2021","Security","Yorkshire and The Humber","Outside London","Heterosexual / straight","510","490","31330","31810"
"In post","2021","Security","Yorkshire and The Humber","Outside London","LGBO","35","35","33070","31810"
"In post","2021","Security","Yorkshire and The Humber","Outside London","Undeclared","85","80","36400","39070"
"In post","2021","Security","Yorkshire and The Humber","Outside London","Unknown","265","255","29390","26670"
"In post","2021","Unknown","East Midlands (England)","Outside London","Heterosexual / straight","3885","3535","26320","27570"
"In post","2021","Unknown","East Midlands (England)","Outside London","LGBO","210","200","26140","27570"
"In post","2021","Unknown","East Midlands (England)","Outside London","Undeclared","540","480","26440","27570"
"In post","2021","Unknown","East Midlands (England)","Outside London","Unknown","1145","995","26090","27570"
"In post","2021","Unknown","East of England","Outside London","Heterosexual / straight","6180","5685","28420","27570"
"In post","2021","Unknown","East of England","Outside London","LGBO","290","275","28220","27570"
"In post","2021","Unknown","East of England","Outside London","Undeclared","865","785","28620","27570"
"In post","2021","Unknown","East of England","Outside London","Unknown","1375","1215","28470","27570"
"In post","2021","Unknown","London","London","Heterosexual / straight","19115","18125","38350","31520"
"In post","2021","Unknown","London","London","LGBO","965","940","40560","35050"
"In post","2021","Unknown","London","London","Undeclared","2925","2735","38520","31880"
"In post","2021","Unknown","London","London","Unknown","3955","3675","37350","31380"
"In post","2021","Unknown","North East (England)","Outside London","Heterosexual / straight","7605","6770","27040","27370"
"In post","2021","Unknown","North East (England)","Outside London","LGBO","390","370","26080","21430"
"In post","2021","Unknown","North East (England)","Outside London","Undeclared","805","720","26720","25310"
"In post","2021","Unknown","North East (England)","Outside London","Unknown","2215","1900","26540","26120"
"In post","2021","Unknown","North West (England)","Outside London","Heterosexual / straight","17825","16300","27230","26670"
"In post","2021","Unknown","North West (England)","Outside London","LGBO","955","915","27140","27570"
"In post","2021","Unknown","North West (England)","Outside London","Undeclared","2050","1855","27050","26160"
"In post","2021","Unknown","North West (England)","Outside London","Unknown","4990","4405","26410","27570"
"In post","2021","Unknown","Northern Ireland","Outside London","Heterosexual / straight","760","705","25390","22330"
"In post","2021","Unknown","Northern Ireland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Undeclared","70","65","26290","22330"
"In post","2021","Unknown","Northern Ireland","Outside London","Unknown","65","65","25700","24880"
"In post","2021","Unknown","Overseas","Overseas","Heterosexual / straight","480","475","39970","33300"
"In post","2021","Unknown","Overseas","Overseas","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","Undeclared","95","95","37820","31520"
"In post","2021","Unknown","Overseas","Overseas","Unknown","245","245","46630","46620"
"In post","2021","Unknown","Scotland","Outside London","Heterosexual / straight","14885","13845","33770","27570"
"In post","2021","Unknown","Scotland","Outside London","LGBO","940","915","33530","27570"
"In post","2021","Unknown","Scotland","Outside London","Undeclared","1450","1330","30900","27570"
"In post","2021","Unknown","Scotland","Outside London","Unknown","5325","4850","33220","27570"
"In post","2021","Unknown","South East (England)","Outside London","Heterosexual / straight","10165","9405","28390","27570"
"In post","2021","Unknown","South East (England)","Outside London","LGBO","575","550","27460","27570"
"In post","2021","Unknown","South East (England)","Outside London","Undeclared","1660","1510","28970","27370"
"In post","2021","Unknown","South East (England)","Outside London","Unknown","1815","1620","28170","27570"
"In post","2021","Unknown","South West (England)","Outside London","Heterosexual / straight","7065","6470","28480","27570"
"In post","2021","Unknown","South West (England)","Outside London","LGBO","360","340","27880","27570"
"In post","2021","Unknown","South West (England)","Outside London","Undeclared","1035","945","28870","27570"
"In post","2021","Unknown","South West (England)","Outside London","Unknown","1660","1410","27080","27570"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","720","675","30130","27570"
"In post","2021","Unknown","Unknown","Unknown","LGBO","45","45","28710","27570"
"In post","2021","Unknown","Unknown","Unknown","Undeclared","85","80","30690","27570"
"In post","2021","Unknown","Unknown","Unknown","Unknown","2060","2035","37160","33570"
"In post","2021","Unknown","Wales","Outside London","Heterosexual / straight","9180","8505","33630","27570"
"In post","2021","Unknown","Wales","Outside London","LGBO","475","460","33000","27570"
"In post","2021","Unknown","Wales","Outside London","Undeclared","1245","1155","34830","28850"
"In post","2021","Unknown","Wales","Outside London","Unknown","1580","1380","26940","27570"
"In post","2021","Unknown","West Midlands (England)","Outside London","Heterosexual / straight","6665","6045","27040","27570"
"In post","2021","Unknown","West Midlands (England)","Outside London","LGBO","300","280","26520","27570"
"In post","2021","Unknown","West Midlands (England)","Outside London","Undeclared","845","750","26730","27570"
"In post","2021","Unknown","West Midlands (England)","Outside London","Unknown","2205","1890","25880","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","Heterosexual / straight","10065","9160","29040","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","LGBO","570","545","28560","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","Undeclared","1240","1125","28280","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","2455","2160","28640","27570"
"Leaver CS","2021","Analysis","East of England","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","London","Heterosexual / straight","85","[c]","39220","28830"
"Leaver CS","2021","Analysis","London","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","London","Unknown","45","[c]","32550","25730"
"Leaver CS","2021","Analysis","Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","London","Heterosexual / straight","30","[c]","50370","47350"
"Leaver CS","2021","Commercial","London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Outside London","Heterosexual / straight","35","[c]","40230","37330"
"Leaver CS","2021","Commercial","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Unknown","Unknown","40","[c]","88350","81340"
"Leaver CS","2021","Commercial","Wales","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
