"Status","Year","Profession_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Intelligence Analysis","South West (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","Outside London","Heterosexual / straight","35","35","30370","27380"
"In post","2021","Intelligence Analysis","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","Outside London","Heterosexual / straight","70","70","31110","27770"
"In post","2021","Intelligence Analysis","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","Outside London","Heterosexual / straight","210","195","32620","28520"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Internal Audit","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","London","Heterosexual / straight","160","155","53880","52250"
"In post","2021","Internal Audit","London","London","LGBO","15","15","[c]","[c]"
"In post","2021","Internal Audit","London","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Internal Audit","London","London","Unknown","15","15","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","Outside London","Heterosexual / straight","40","35","43300","41500"
"In post","2021","Internal Audit","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Internal Audit","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","Outside London","Heterosexual / straight","55","50","43120","41350"
"In post","2021","Internal Audit","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","Outside London","Heterosexual / straight","40","35","39790","33930"
"In post","2021","Internal Audit","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Internal Audit","Scotland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","Outside London","Heterosexual / straight","50","45","35750","33300"
"In post","2021","Internal Audit","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Internal Audit","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","Outside London","Heterosexual / straight","70","70","43870","42200"
"In post","2021","Internal Audit","South West (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Internal Audit","South West (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","Outside London","Heterosexual / straight","45","40","46210","43540"
"In post","2021","Internal Audit","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","Outside London","Heterosexual / straight","45","40","51800","45570"
"In post","2021","Internal Audit","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","Outside London","Heterosexual / straight","50","45","47320","46420"
"In post","2021","Internal Audit","Yorkshire and The Humber","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East Midlands (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","International Trade","East of England","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","London","London","Heterosexual / straight","585","580","48540","51710"
"In post","2021","International Trade","London","London","LGBO","65","65","48630","51840"
"In post","2021","International Trade","London","London","Undeclared","65","65","47090","51710"
"In post","2021","International Trade","London","London","Unknown","360","355","45260","39590"
"In post","2021","International Trade","North East (England)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","International Trade","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North West (England)","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","International Trade","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North West (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","International Trade","North West (England)","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","International Trade","Overseas","Overseas","Heterosexual / straight","95","95","57150","55650"
"In post","2021","International Trade","Overseas","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","International Trade","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","International Trade","Overseas","Overseas","Unknown","45","45","54410","51770"
"In post","2021","International Trade","Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South East (England)","Outside London","Heterosexual / straight","55","55","43940","38540"
"In post","2021","International Trade","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South East (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","International Trade","South East (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","International Trade","South West (England)","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","International Trade","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South West (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","International Trade","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Outside London","Heterosexual / straight","55","50","35270","33350"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","East of England","Outside London","Heterosexual / straight","115","105","36200","33300"
"In post","2021","Knowledge and Information Management","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","East of England","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Knowledge and Information Management","East of England","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","London","Heterosexual / straight","470","455","42400","37840"
"In post","2021","Knowledge and Information Management","London","London","LGBO","45","45","37430","34170"
"In post","2021","Knowledge and Information Management","London","London","Undeclared","85","80","41120","37920"
"In post","2021","Knowledge and Information Management","London","London","Unknown","145","135","39640","36590"
"In post","2021","Knowledge and Information Management","North East (England)","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Knowledge and Information Management","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","North East (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","North West (England)","Outside London","Heterosexual / straight","95","90","33510","33000"
"In post","2021","Knowledge and Information Management","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","North West (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Knowledge and Information Management","North West (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","Outside London","Heterosexual / straight","35","30","31900","29040"
"In post","2021","Knowledge and Information Management","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","South East (England)","Outside London","Heterosexual / straight","190","185","32270","30230"
"In post","2021","Knowledge and Information Management","South East (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","South East (England)","Outside London","Undeclared","35","35","34050","33300"
"In post","2021","Knowledge and Information Management","South East (England)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Knowledge and Information Management","South West (England)","Outside London","Heterosexual / straight","380","365","35670","33300"
"In post","2021","Knowledge and Information Management","South West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","South West (England)","Outside London","Undeclared","85","85","41080","37000"
"In post","2021","Knowledge and Information Management","South West (England)","Outside London","Unknown","50","50","33040","32260"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","Outside London","Heterosexual / straight","115","110","34400","31650"
"In post","2021","Knowledge and Information Management","Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Outside London","Heterosexual / straight","85","80","33350","28870"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Outside London","Heterosexual / straight","80","75","35370","31460"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Legal","East Midlands (England)","Outside London","Heterosexual / straight","325","300","43860","46210"
"In post","2021","Legal","East Midlands (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Legal","East Midlands (England)","Outside London","Undeclared","35","30","38820","40540"
"In post","2021","Legal","East Midlands (England)","Outside London","Unknown","130","120","39890","34480"
"In post","2021","Legal","East of England","Outside London","Heterosexual / straight","430","395","40040","36240"
"In post","2021","Legal","East of England","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","East of England","Outside London","Undeclared","60","55","35390","31810"
"In post","2021","Legal","East of England","Outside London","Unknown","170","150","36930","28130"
"In post","2021","Legal","London","London","Heterosexual / straight","2905","2745","54730","52040"
"In post","2021","Legal","London","London","LGBO","245","235","55560","52730"
"In post","2021","Legal","London","London","Undeclared","395","375","55240","54070"
"In post","2021","Legal","London","London","Unknown","1220","1140","54680","56140"
"In post","2021","Legal","North East (England)","Outside London","Heterosexual / straight","295","280","41700","40590"
"In post","2021","Legal","North East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Legal","North East (England)","Outside London","Undeclared","35","35","39720","38550"
"In post","2021","Legal","North East (England)","Outside London","Unknown","85","80","39820","32860"
"In post","2021","Legal","North West (England)","Outside London","Heterosexual / straight","765","720","43530","43460"
"In post","2021","Legal","North West (England)","Outside London","LGBO","35","35","42910","40220"
"In post","2021","Legal","North West (England)","Outside London","Undeclared","90","85","39910","38630"
"In post","2021","Legal","North West (England)","Outside London","Unknown","325","305","40750","34480"
"In post","2021","Legal","Northern Ireland","Outside London","Heterosexual / straight","105","100","29200","27780"
"In post","2021","Legal","Northern Ireland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Legal","Northern Ireland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","Northern Ireland","Outside London","Unknown","45","45","29990","25560"
"In post","2021","Legal","Overseas","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Legal","Scotland","Outside London","Heterosexual / straight","655","620","48910","52490"
"In post","2021","Legal","Scotland","Outside London","LGBO","30","30","45950","46260"
"In post","2021","Legal","Scotland","Outside London","Undeclared","95","85","48000","45190"
"In post","2021","Legal","Scotland","Outside London","Unknown","115","105","46830","52490"
"In post","2021","Legal","South East (England)","Outside London","Heterosexual / straight","515","470","45600","46210"
"In post","2021","Legal","South East (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Legal","South East (England)","Outside London","Undeclared","75","70","42300","40650"
"In post","2021","Legal","South East (England)","Outside London","Unknown","180","170","46460","45100"
"In post","2021","Legal","South West (England)","Outside London","Heterosexual / straight","315","290","43310","43160"
"In post","2021","Legal","South West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","South West (England)","Outside London","Undeclared","65","60","43400","42570"
"In post","2021","Legal","South West (England)","Outside London","Unknown","140","130","44020","42680"
"In post","2021","Legal","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","Outside London","Heterosexual / straight","460","430","46100","48080"
"In post","2021","Legal","Wales","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","Wales","Outside London","Undeclared","70","65","44480","43160"
"In post","2021","Legal","Wales","Outside London","Unknown","115","100","44340","50120"
"In post","2021","Legal","West Midlands (England)","Outside London","Heterosexual / straight","420","395","44610","46210"
"In post","2021","Legal","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Legal","West Midlands (England)","Outside London","Undeclared","45","45","39710","38630"
"In post","2021","Legal","West Midlands (England)","Outside London","Unknown","170","160","44870","46530"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","Heterosexual / straight","535","495","45480","48080"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","Undeclared","50","45","39690","37780"
"In post","2021","Legal","Yorkshire and The Humber","Outside London","Unknown","240","220","47060","53490"
"In post","2021","Medicine","East Midlands (England)","Outside London","Heterosexual / straight","135","125","45200","37890"
"In post","2021","Medicine","East Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Medicine","East Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Medicine","East Midlands (England)","Outside London","Unknown","40","35","43980","40740"
"In post","2021","Medicine","East of England","Outside London","Heterosexual / straight","125","110","55340","37890"
"In post","2021","Medicine","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","East of England","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Medicine","East of England","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Medicine","London","London","Heterosexual / straight","210","185","76860","77020"
"In post","2021","Medicine","London","London","LGBO","15","10","[c]","[c]"
"In post","2021","Medicine","London","London","Undeclared","45","40","84250","83780"
"In post","2021","Medicine","London","London","Unknown","120","110","83400","76160"
"In post","2021","Medicine","North East (England)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Medicine","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North West (England)","Outside London","Heterosexual / straight","50","45","72550","74070"
"In post","2021","Medicine","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North West (England)","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2021","Medicine","North West (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Outside London","Heterosexual / straight","35","30","44590","38640"
"In post","2021","Medicine","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Overseas","Overseas","Heterosexual / straight","30","30","54660","55230"
"In post","2021","Medicine","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Medicine","Overseas","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","Medicine","Scotland","Outside London","Heterosexual / straight","70","65","45630","37890"
"In post","2021","Medicine","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Scotland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Medicine","Scotland","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Medicine","South East (England)","Outside London","Heterosexual / straight","290","260","49550","38490"
"In post","2021","Medicine","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South East (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Medicine","South East (England)","Outside London","Unknown","80","70","50520","38190"
"In post","2021","Medicine","South West (England)","Outside London","Heterosexual / straight","280","245","47510","37890"
"In post","2021","Medicine","South West (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Medicine","South West (England)","Outside London","Undeclared","30","25","56620","38490"
"In post","2021","Medicine","South West (England)","Outside London","Unknown","115","100","42660","30620"
"In post","2021","Medicine","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Medicine","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Wales","Outside London","Heterosexual / straight","205","195","49320","43760"
"In post","2021","Medicine","Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Medicine","Wales","Outside London","Undeclared","35","30","45970","35950"
"In post","2021","Medicine","Wales","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Medicine","West Midlands (England)","Outside London","Heterosexual / straight","125","110","57070","41720"
"In post","2021","Medicine","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Midlands (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Medicine","West Midlands (England)","Outside London","Unknown","30","30","74530","78870"
"In post","2021","Medicine","Yorkshire and The Humber","Outside London","Heterosexual / straight","135","120","53740","37890"
"In post","2021","Medicine","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Yorkshire and The Humber","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Medicine","Yorkshire and The Humber","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Operational Delivery","East Midlands (England)","Outside London","Heterosexual / straight","6760","6270","27530","25560"
"In post","2021","Operational Delivery","East Midlands (England)","Outside London","LGBO","390","380","27540","25560"
"In post","2021","Operational Delivery","East Midlands (England)","Outside London","Undeclared","955","865","27970","26750"
"In post","2021","Operational Delivery","East Midlands (England)","Outside London","Unknown","1995","1830","25960","24440"
"In post","2021","Operational Delivery","East of England","Outside London","Heterosexual / straight","7210","6690","28390","26780"
"In post","2021","Operational Delivery","East of England","Outside London","LGBO","355","345","28160","25930"
"In post","2021","Operational Delivery","East of England","Outside London","Undeclared","1005","920","29170","27280"
"In post","2021","Operational Delivery","East of England","Outside London","Unknown","1625","1505","27500","25850"
"In post","2021","Operational Delivery","London","London","Heterosexual / straight","17745","16780","34790","30780"
"In post","2021","Operational Delivery","London","London","LGBO","975","950","36490","33110"
"In post","2021","Operational Delivery","London","London","Undeclared","2660","2480","34450","30780"
"In post","2021","Operational Delivery","London","London","Unknown","4520","4300","33380","30150"
"In post","2021","Operational Delivery","North East (England)","Outside London","Heterosexual / straight","8560","7590","26270","23970"
"In post","2021","Operational Delivery","North East (England)","Outside London","LGBO","385","360","26610","23970"
"In post","2021","Operational Delivery","North East (England)","Outside London","Undeclared","1035","910","26460","23240"
"In post","2021","Operational Delivery","North East (England)","Outside London","Unknown","3720","3180","24230","21440"
"In post","2021","Operational Delivery","North West (England)","Outside London","Heterosexual / straight","17710","16340","27730","25100"
"In post","2021","Operational Delivery","North West (England)","Outside London","LGBO","1000","965","27480","25040"
"In post","2021","Operational Delivery","North West (England)","Outside London","Undeclared","2090","1890","27740","25560"
"In post","2021","Operational Delivery","North West (England)","Outside London","Unknown","5330","4790","25720","22850"
"In post","2021","Operational Delivery","Northern Ireland","Outside London","Heterosexual / straight","1105","1005","27290","25560"
"In post","2021","Operational Delivery","Northern Ireland","Outside London","LGBO","50","45","24290","24890"
"In post","2021","Operational Delivery","Northern Ireland","Outside London","Undeclared","105","95","27160","25560"
"In post","2021","Operational Delivery","Northern Ireland","Outside London","Unknown","435","400","23990","21440"
"In post","2021","Operational Delivery","Overseas","Overseas","Heterosexual / straight","200","195","49850","54760"
"In post","2021","Operational Delivery","Overseas","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Overseas","Undeclared","45","45","35890","28100"
"In post","2021","Operational Delivery","Overseas","Overseas","Unknown","40","40","57970","60830"
"In post","2021","Operational Delivery","Scotland","Outside London","Heterosexual / straight","6980","6410","28720","25560"
"In post","2021","Operational Delivery","Scotland","Outside London","LGBO","410","395","28020","25560"
"In post","2021","Operational Delivery","Scotland","Outside London","Undeclared","2245","2025","27230","22820"
"In post","2021","Operational Delivery","Scotland","Outside London","Unknown","4660","4295","27470","25870"
"In post","2021","Operational Delivery","South East (England)","Outside London","Heterosexual / straight","12175","11115","28830","27150"
"In post","2021","Operational Delivery","South East (England)","Outside London","LGBO","785","755","29160","27850"
"In post","2021","Operational Delivery","South East (England)","Outside London","Undeclared","1795","1630","29260","27370"
