"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","AO","90","90","25950","23740"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","EO","65","65","29350","28700"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","G6","10","10","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","G7","35","35","59490","57430"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","HEO","105","100","34690","34350"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Foreign, Commonwealth and Development Office","Security","SEO","45","45","44600","44230"
"In post","2021","Security","HM Revenue and Customs","Security","AO","10","5","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs","Security","EO","35","30","26440","25560"
"In post","2021","Security","HM Revenue and Customs","Security","G6","10","10","68800","69710"
"In post","2021","Security","HM Revenue and Customs","Security","G7","45","45","55070","52580"
"In post","2021","Security","HM Revenue and Customs","Security","HEO","30","30","32740","31810"
"In post","2021","Security","HM Revenue and Customs","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Revenue and Customs","Security","SEO","55","55","39240","38630"
"In post","2021","Security","HM Treasury","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Treasury","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","HM Treasury","Security","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Security","AA","2300","2250","19940","19560"
"In post","2021","Security","Ministry of Defence","Security","AO","2725","2680","32970","39070"
"In post","2021","Security","Ministry of Defence","Security","EO","690","680","34680","41770"
"In post","2021","Security","Ministry of Defence","Security","G6","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Security","G7","35","35","55800","54540"
"In post","2021","Security","Ministry of Defence","Security","HEO","215","215","43890","37640"
"In post","2021","Security","Ministry of Defence","Security","SCS level","5","5","[c]","[c]"
"In post","2021","Security","Ministry of Defence","Security","SEO","110","105","47880","44500"
"In post","2021","Security","Ministry of Defence","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government","Security","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Housing, Communities and Local Government","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Security","AA","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Security","AO","60","60","29170","27460"
"In post","2021","Security","Ministry of Justice","Security","EO","160","160","31520","29740"
"In post","2021","Security","Ministry of Justice","Security","G6","10","10","81540","77820"
"In post","2021","Security","Ministry of Justice","Security","G7","20","20","66150","64250"
"In post","2021","Security","Ministry of Justice","Security","HEO","215","215","34690","34730"
"In post","2021","Security","Ministry of Justice","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","Ministry of Justice","Security","SEO","140","140","52300","52370"
"In post","2021","Security","Ministry of Justice","Security","Unknown","55","55","36330","37170"
"In post","2021","Security","National Crime Agency","Security","AO","10","10","24220","24220"
"In post","2021","Security","National Crime Agency","Security","EO","15","15","33160","32270"
"In post","2021","Security","National Crime Agency","Security","HEO","15","10","40800","40170"
"In post","2021","Security","National Crime Agency","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland Office","Security","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Northern Ireland Office","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scottish Government","Security","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","Scottish Government","Security","HEO","10","10","35480","35480"
"In post","2021","Security","Scottish Government","Security","SEO","5","5","[c]","[c]"
"In post","2021","Security","UK Export Finance","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","UK Export Finance","Security","G7","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","Security","G6","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","Security","G7","10","10","50120","50040"
"In post","2021","Security","United Kingdom Statistics Authority","Security","HEO","10","10","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Security","United Kingdom Statistics Authority","Security","SEO","10","10","36530","36030"
"In post","2021","Security","Water Services Regulation Authority","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Policy","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Policy","G7","35","30","57500","55560"
"In post","2021","Unknown","Attorney General's Departments","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Operational Delivery","HEO","10","10","29360","29160"
"In post","2021","Unknown","Charity Commission","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Unknown","AO","10","10","20180","20290"
"In post","2021","Unknown","Charity Commission","Unknown","EO","75","65","24760","24440"
"In post","2021","Unknown","Charity Commission","Unknown","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Unknown","G7","15","15","51990","51070"
"In post","2021","Unknown","Charity Commission","Unknown","HEO","75","75","29460","29160"
"In post","2021","Unknown","Charity Commission","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Unknown","SEO","30","30","38050","37910"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Other","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Other","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Other","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Other","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Education","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Finance","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Education","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Policy","EO","45","45","27310","28500"
"In post","2021","Unknown","Department for Education","Policy","G6","45","45","64500","64180"
"In post","2021","Unknown","Department for Education","Policy","G7","90","85","53240","53510"
"In post","2021","Unknown","Department for Education","Policy","HEO","75","75","31700","30210"
"In post","2021","Unknown","Department for Education","Policy","SCS level","100","95","93650","93000"
"In post","2021","Unknown","Department for Education","Policy","SEO","115","115","39610","38220"
"In post","2021","Unknown","Department for Education","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Property","EO","10","10","26290","25500"
"In post","2021","Unknown","Department for Education","Property","G6","10","10","65160","64880"
"In post","2021","Unknown","Department for Education","Property","G7","15","15","51810","50400"
"In post","2021","Unknown","Department for Education","Property","HEO","15","15","30260","29730"
"In post","2021","Unknown","Department for Education","Property","SCS level","10","10","81790","74100"
"In post","2021","Unknown","Department for Education","Property","SEO","10","10","37470","36640"
"In post","2021","Unknown","Department for Education","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","AO","15","15","24230","24370"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","EO","20","20","28900","28410"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","G7","10","10","55120","53870"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","HEO","20","20","33350","33120"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Operational Delivery","SEO","15","15","39510","38820"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","G7","15","15","55600","53870"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Veterinarian","G7","10","10","57570","59260"
"In post","2021","Unknown","Department for Transport","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","AA","290","240","20160","20230"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","AO","29025","24865","21180","21010"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","EO","48575","43955","28120","27570"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","G6","775","750","66400","66250"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","G7","1990","1905","52920","52150"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","HEO","7210","6765","33550","32470"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","SCS level","240","235","89740","80670"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","SEO","2845","2705","38000","37000"
"In post","2021","Unknown","Department of Health and Social Care","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Medicine","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Medicine","EO","10","10","27500","27400"
"In post","2021","Unknown","Department of Health and Social Care","Medicine","G6","45","40","68650","67750"
"In post","2021","Unknown","Department of Health and Social Care","Medicine","G7","25","25","54370","53830"
"In post","2021","Unknown","Department of Health and Social Care","Medicine","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Medicine","SCS level","65","60","83350","83700"
"In post","2021","Unknown","Department of Health and Social Care","Medicine","SEO","15","15","42560","41040"
"In post","2021","Unknown","Department of Health and Social Care","Operational Delivery","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Operational Delivery","EO","65","60","28240","27530"
"In post","2021","Unknown","Department of Health and Social Care","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Operational Delivery","G7","30","30","54330","53830"
"In post","2021","Unknown","Department of Health and Social Care","Operational Delivery","HEO","40","40","33940","33090"
"In post","2021","Unknown","Department of Health and Social Care","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Operational Delivery","SEO","25","25","41720","41010"
"In post","2021","Unknown","Department of Health and Social Care","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Other","EO","40","40","27850","27400"
"In post","2021","Unknown","Department of Health and Social Care","Other","G6","45","40","66530","66580"
"In post","2021","Unknown","Department of Health and Social Care","Other","G7","70","65","53260","53620"
"In post","2021","Unknown","Department of Health and Social Care","Other","HEO","40","40","32900","32960"
"In post","2021","Unknown","Department of Health and Social Care","Other","SCS level","35","30","90040","87490"
"In post","2021","Unknown","Department of Health and Social Care","Other","SEO","70","70","41260","41010"
"In post","2021","Unknown","Department of Health and Social Care","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Policy","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Science and Engineering","EO","20","20","28180","27510"
"In post","2021","Unknown","Department of Health and Social Care","Science and Engineering","G6","50","45","69490","67050"
"In post","2021","Unknown","Department of Health and Social Care","Science and Engineering","G7","60","55","54440","53860"
"In post","2021","Unknown","Department of Health and Social Care","Science and Engineering","HEO","45","45","33370","33090"
"In post","2021","Unknown","Department of Health and Social Care","Science and Engineering","SCS level","20","20","90950","86340"
"In post","2021","Unknown","Department of Health and Social Care","Science and Engineering","SEO","90","90","42100","41040"
"In post","2021","Unknown","Department of Health and Social Care","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","AO","15","15","23490","23550"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","EO","55","55","27110","27140"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","G6","20","20","67490","66230"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","G7","50","50","53080","53360"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","HEO","35","35","32890","32790"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","SEO","40","40","39710","40450"
"In post","2021","Unknown","Food Standards Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","AO","15","15","26920","28000"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","EO","20","20","30180","29300"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","G6","35","35","68890","69000"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","G7","65","65","56850","56050"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","HEO","90","90","36860","37560"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","SCS level","45","45","84070","78010"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","SEO","20","20","44680","44110"
"In post","2021","Unknown","HM Treasury","Economics","AO","15","15","22710","22500"
"In post","2021","Unknown","HM Treasury","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Economics","G6","5","5","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Economics","G7","10","10","57110","56800"
"In post","2021","Unknown","HM Treasury","Economics","HEO","10","10","37730","35610"
"In post","2021","Unknown","HM Treasury","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Operational Delivery","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Unknown","EO","15","10","28410","28080"
"In post","2021","Unknown","HM Treasury","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Unknown","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Commercial","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Commercial","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Home Office","Commercial","HEO","20","20","34510","35070"
"In post","2021","Unknown","Home Office","Commercial","SEO","55","55","42980","42610"
"In post","2021","Unknown","Home Office","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Communications","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Communications","G6","15","15","69140","68720"
"In post","2021","Unknown","Home Office","Communications","G7","45","45","57660","57460"
"In post","2021","Unknown","Home Office","Communications","HEO","50","45","38520","37960"
"In post","2021","Unknown","Home Office","Communications","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Communications","SEO","55","55","43540","43560"
"In post","2021","Unknown","Home Office","Counter Fraud","AA","10","10","18760","17990"
"In post","2021","Unknown","Home Office","Counter Fraud","AO","30","30","21550","21430"
"In post","2021","Unknown","Home Office","Counter Fraud","EO","100","90","25990","25310"
"In post","2021","Unknown","Home Office","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Counter Fraud","HEO","25","25","32250","30980"
"In post","2021","Unknown","Home Office","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Counter Fraud","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Digital, Data and Technology","EO","75","75","27110","25310"
"In post","2021","Unknown","Home Office","Digital, Data and Technology","G6","115","110","73520","74040"
"In post","2021","Unknown","Home Office","Digital, Data and Technology","G7","380","375","59960","59940"
"In post","2021","Unknown","Home Office","Digital, Data and Technology","HEO","240","235","34980","35070"
"In post","2021","Unknown","Home Office","Digital, Data and Technology","SCS level","25","25","113790","112780"
"In post","2021","Unknown","Home Office","Digital, Data and Technology","SEO","390","380","43370","43470"
"In post","2021","Unknown","Home Office","Economics","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Economics","G6","10","10","71060","69240"
"In post","2021","Unknown","Home Office","Economics","G7","30","30","63330","62960"
"In post","2021","Unknown","Home Office","Economics","HEO","60","60","34100","35050"
"In post","2021","Unknown","Home Office","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Economics","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Finance","AO","20","20","22600","21430"
"In post","2021","Unknown","Home Office","Finance","EO","40","35","27810","28670"
"In post","2021","Unknown","Home Office","Finance","G6","30","25","70000","68940"
"In post","2021","Unknown","Home Office","Finance","G7","50","50","57630","57460"
"In post","2021","Unknown","Home Office","Finance","HEO","60","55","34510","35070"
"In post","2021","Unknown","Home Office","Finance","SCS level","15","15","97070","93350"
"In post","2021","Unknown","Home Office","Finance","SEO","70","70","42410","42170"
"In post","2021","Unknown","Home Office","Human Resources","AO","20","20","24580","25630"
"In post","2021","Unknown","Home Office","Human Resources","EO","110","105","29070","29020"
"In post","2021","Unknown","Home Office","Human Resources","G6","40","40","69320","68940"
"In post","2021","Unknown","Home Office","Human Resources","G7","110","105","57410","57460"
"In post","2021","Unknown","Home Office","Human Resources","HEO","155","145","33690","35050"
"In post","2021","Unknown","Home Office","Human Resources","SCS level","15","15","92200","87320"
"In post","2021","Unknown","Home Office","Human Resources","SEO","120","115","41770","41970"
"In post","2021","Unknown","Home Office","Intelligence Analysis","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Intelligence Analysis","AO","80","70","23100","21430"
"In post","2021","Unknown","Home Office","Intelligence Analysis","EO","895","835","26990","27250"
