"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","Outside London","40","[c]","26390","24180"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Falkirk","Outside London","35","[c]","23860","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","30","[c]","22960","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Glasgow City","Outside London","105","[c]","25240","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gloucestershire","Outside London","20","[c]","26420","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","Outside London","55","[c]","26360","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","Outside London","75","[c]","23320","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","Outside London","60","[c]","23970","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","35","[c]","25930","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gwent Valleys","Outside London","25","[c]","25810","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gwynedd","Outside London","20","[c]","22470","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","50","[c]","28010","25860"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Haringey and Islington","London","20","[c]","28140","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","25","[c]","29720","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","30","[c]","23640","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hertfordshire","Outside London","55","[c]","27520","25110"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","London","15","[c]","31110","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","15","[c]","23630","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","15","[c]","31080","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","Outside London","10","[c]","26880","24180"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","20","[c]","25080","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lambeth","London","20","[c]","28110","30300"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","Outside London","15","[c]","23320","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","150","[c]","32930","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicester","Outside London","55","[c]","24700","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","London","25","[c]","29820","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","25","[c]","26970","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Liverpool","Outside London","15","[c]","26860","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Luton","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","70","[c]","32660","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Medway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","15","[c]","30040","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Mid Kent","Outside London","10","[c]","33480","29290"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","55","[c]","23540","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Milton Keynes","Outside London","15","[c]","23150","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","Outside London","15","[c]","25640","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","Outside London","20","[c]","24440","23950"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Lanarkshire","Outside London","35","[c]","24540","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Northamptonshire","Outside London","35","[c]","24610","25080"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","Outside London","10","[c]","27820","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","Outside London","15","[c]","32110","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Northumberland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","Outside London","25","[c]","25400","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","40","[c]","23390","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Oxfordshire","Outside London","15","[c]","24600","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Perth and Kinross and Stirling","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Peterborough","Outside London","25","[c]","23710","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Plymouth","Outside London","15","[c]","28040","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Portsmouth","Outside London","15","[c]","24720","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","London","35","[c]","29810","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sandwell","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sefton","Outside London","40","[c]","25790","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","85","[c]","29340","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shropshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Solihull","Outside London","10","[c]","24880","27230"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Somerset","Outside London","25","[c]","23420","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","Outside London","20","[c]","28660","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Hampshire","Outside London","15","[c]","24310","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Teesside","Outside London","25","[c]","25370","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South West Wales","Outside London","15","[c]","25090","23950"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Southampton","Outside London","15","[c]","23570","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","Outside London","10","[c]","26990","26530"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Staffordshire CC","Outside London","30","[c]","24890","26510"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","Outside London","25","[c]","25840","23570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Suffolk","Outside London","35","[c]","25280","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","80","[c]","24580","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Swansea","Outside London","30","[c]","24000","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Swindon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Torbay","Outside London","15","[c]","22440","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Tower Hamlets","London","10","[c]","28050","29590"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","315","[c]","25670","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","50","[c]","25410","26890"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wakefield","Outside London","10","[c]","26660","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Walsall","Outside London","15","[c]","24470","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wandsworth","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Warrington","Outside London","35","[c]","22480","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Warwickshire","Outside London","30","[c]","24950","26120"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Cumbria","Outside London","15","[c]","26530","27230"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Essex","Outside London","15","[c]","29750","29290"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Lothian","Outside London","15","[c]","23240","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Surrey","Outside London","20","[c]","28960","29290"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","Outside London","10","[c]","23340","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Westminster","London","115","[c]","41800","31180"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wiltshire","Outside London","25","[c]","23730","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","45","[c]","22950","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wolverhampton","Outside London","30","[c]","24420","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Worcestershire","Outside London","20","[c]","25260","27230"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","York","Outside London","15","[c]","29630","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Westminster","London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Coventry","Outside London","15","[c]","40950","36780"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Sheffield","Outside London","10","[c]","43980","36780"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Westminster","London","10","[c]","47680","42660"
"Leaver CS","2021","Unknown","Education Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","West Lothian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","Aberdeen City and Aberdeenshire","Outside London","10","[c]","38090","35900"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Westminster","London","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Westminster","London","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Berkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Bradford","Outside London","145","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Camden and City of London","London","245","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","270","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","135","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Coventry","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Croydon","London","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Derry City and Strabane","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Devon CC","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Dudley","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Durham CC","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Ealing","London","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Flintshire and Wrexham","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Hertfordshire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Kingston upon Hull, City of","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Leicester","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Lincolnshire","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","80","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Luton","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Mid Kent","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Milton Keynes","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","North and North East Lincolnshire","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Peterborough","Outside London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Sheffield","Outside London","165","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Solihull","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Suffolk","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","145","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Swansea","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","85","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","315","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Lothian","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Northamptonshire","Outside London","160","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Westminster","London","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Wolverhampton","Outside London","115","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Barnet","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Bedford","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Belfast","Outside London","25","[c]","22850","21430"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Camden and City of London","London","20","[c]","33770","30090"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Cardiff and Vale of Glamorgan","Outside London","15","[c]","27860","25820"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Croydon","London","220","[c]","36770","29080"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Durham CC","Outside London","40","[c]","23080","21010"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","East Kent","Outside London","65","[c]","26090","26360"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
