"Status","Year","Organisation","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","EO","2350","2165","25810","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","G6","180","175","62590","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","G7","635","620","51080","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","HEO","1600","1520","31670","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","SCS level","40","40","82570","76330"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","SEO","910","875","38180","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","AA","140","120","20070","20070"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","AO","4230","3720","20570","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","EO","2730","2530","25650","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","G6","365","350","64020","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","G7","1045","1005","51560","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","HEO","2600","2480","31730","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","SCS level","60","60","80150","75500"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","SEO","1375","1320","38180","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","AA","10","10","20070","20070"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","AO","705","635","20460","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","EO","555","515","25960","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","G6","30","30","64800","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","G7","125","120","52160","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","HEO","415","395","31810","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","SEO","150","145","38170","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","AA","50","45","20070","20070"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","AO","3680","3205","20470","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","EO","1630","1465","25890","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","G6","110","105","64750","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","G7","345","335","51550","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","HEO","1370","1295","31740","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","SCS level","20","20","86350","77150"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","SEO","520","495","37910","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","AA","40","30","20070","20070"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","AO","710","625","20750","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","EO","680","600","26900","27170"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","G6","45","45","65290","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","G7","135","125","52970","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","HEO","505","465","33000","31870"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","SEO","220","210","39160","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","AO","145","135","20710","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","EO","310","290","26240","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","G6","75","70","65860","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","G7","170","160","52460","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","HEO","425","405","32120","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","SEO","160","155","38470","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","AA","20","15","20070","20070"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","AO","1455","1285","20480","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","EO","1225","1140","25680","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","G6","50","45","64040","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","G7","195","190","51460","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","HEO","920","880","31740","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","SCS level","15","15","81390","74500"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","SEO","275","270","38030","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","AA","10","5","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","AO","855","765","20470","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","EO","900","835","25970","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","G6","150","145","64570","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","G7","415","400","52210","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","HEO","955","910","32070","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","SCS level","35","35","85420","76900"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","SEO","540","515","38560","38630"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","AA","35","25","20070","20070"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","AO","1440","1265","20470","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","EO","1275","1190","25840","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","G6","120","115","64170","64670"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","G7","370","350","52130","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","HEO","1015","960","31890","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","SCS level","20","20","87300","78540"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","SEO","395","385","38430","38630"
"In post","2021","HM Treasury (excl. agencies)","East of England","Outside London","AO","15","15","20640","20600"
"In post","2021","HM Treasury (excl. agencies)","East of England","Outside London","EO","25","25","23940","23750"
"In post","2021","HM Treasury (excl. agencies)","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury (excl. agencies)","East of England","Outside London","G7","5","5","[c]","[c]"
"In post","2021","HM Treasury (excl. agencies)","East of England","Outside London","HEO","20","20","32280","31110"
"In post","2021","HM Treasury (excl. agencies)","London","London","AO","45","45","22830","22500"
"In post","2021","HM Treasury (excl. agencies)","London","London","EO","185","185","27280","26780"
"In post","2021","HM Treasury (excl. agencies)","London","London","G6","270","260","66060","63920"
"In post","2021","HM Treasury (excl. agencies)","London","London","G7","580","565","54940","52840"
"In post","2021","HM Treasury (excl. agencies)","London","London","HEO","720","715","34450","32320"
"In post","2021","HM Treasury (excl. agencies)","London","London","SCS level","155","145","83900","77000"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Outside London","AO","25","25","21430","21430"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Outside London","EO","135","130","25920","25310"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Outside London","HEO","40","35","31480","30980"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Outside London","SEO","10","10","38580","38150"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","AA","55","50","17990","17990"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","AO","585","520","21450","21430"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","EO","990","875","26530","25410"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","G7","25","25","53070","52280"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","HEO","220","215","31710","30980"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","SEO","75","70","38790","37940"
"In post","2021","Home Office (incl. agencies)","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","London","London","AA","335","290","22190","22210"
"In post","2021","Home Office (incl. agencies)","London","London","AO","1475","1335","25610","25630"
"In post","2021","Home Office (incl. agencies)","London","London","EO","4095","3750","29480","29080"
"In post","2021","Home Office (incl. agencies)","London","London","G6","725","705","70880","68940"
"In post","2021","Home Office (incl. agencies)","London","London","G7","1890","1845","58780","57680"
"In post","2021","Home Office (incl. agencies)","London","London","HEO","2385","2305","35660","35200"
"In post","2021","Home Office (incl. agencies)","London","London","SCS level","260","255","91750","83830"
"In post","2021","Home Office (incl. agencies)","London","London","SEO","2155","2105","43080","42170"
"In post","2021","Home Office (incl. agencies)","London","London","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North East (England)","Outside London","AA","70","50","17990","17990"
"In post","2021","Home Office (incl. agencies)","North East (England)","Outside London","AO","585","480","21440","21430"
"In post","2021","Home Office (incl. agencies)","North East (England)","Outside London","EO","410","380","25530","25260"
"In post","2021","Home Office (incl. agencies)","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North East (England)","Outside London","G7","25","25","52740","52280"
"In post","2021","Home Office (incl. agencies)","North East (England)","Outside London","HEO","125","120","31310","30980"
"In post","2021","Home Office (incl. agencies)","North East (England)","Outside London","SEO","70","70","38430","37660"
"In post","2021","Home Office (incl. agencies)","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","AA","315","265","18060","17990"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","AO","2150","1920","21440","21430"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","EO","2910","2720","25360","25040"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","G6","65","65","66640","63490"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","G7","235","230","53830","52280"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","HEO","950","915","31380","30980"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","SEO","530","515","38770","37660"
"In post","2021","Home Office (incl. agencies)","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","AA","10","10","17990","17990"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","AO","215","180","21430","21430"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","EO","235","225","25660","25310"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","HEO","50","45","31470","30880"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","SEO","20","20","38770","38050"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","EO","90","90","27370","27370"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","HEO","10","10","33320","32120"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Overseas","Overseas","Unknown","220","220","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","AA","20","15","17990","17990"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","AO","265","230","21430","21430"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","EO","505","475","25600","25220"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","G6","10","10","65770","64680"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","G7","20","20","53770","52280"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","HEO","140","135","31390","30980"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","SEO","75","75","38080","37660"
"In post","2021","Home Office (incl. agencies)","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","AA","25","25","18260","17990"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","AO","510","485","21800","21430"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","EO","2550","2265","26800","25990"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","G7","45","45","53550","52280"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","HEO","495","470","32280","31960"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","SEO","155","150","39270","38090"
"In post","2021","Home Office (incl. agencies)","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South West (England)","Outside London","AO","50","45","21430","21430"
"In post","2021","Home Office (incl. agencies)","South West (England)","Outside London","EO","260","240","26110","25310"
"In post","2021","Home Office (incl. agencies)","South West (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South West (England)","Outside London","G7","10","10","53430","52280"
"In post","2021","Home Office (incl. agencies)","South West (England)","Outside London","HEO","50","45","31940","31190"
"In post","2021","Home Office (incl. agencies)","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South West (England)","Outside London","SEO","15","15","38960","38020"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wales","Outside London","AA","15","10","17990","17990"
"In post","2021","Home Office (incl. agencies)","Wales","Outside London","AO","165","135","21440","21430"
"In post","2021","Home Office (incl. agencies)","Wales","Outside London","EO","295","280","25700","25040"
"In post","2021","Home Office (incl. agencies)","Wales","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wales","Outside London","G7","20","20","52920","52070"
"In post","2021","Home Office (incl. agencies)","Wales","Outside London","HEO","100","95","31490","30980"
"In post","2021","Home Office (incl. agencies)","Wales","Outside London","SEO","40","40","38600","37890"
"In post","2021","Home Office (incl. agencies)","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","AA","15","15","17990","17990"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","AO","235","215","21430","21430"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","EO","470","435","25860","25310"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","G7","35","30","53280","52280"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","HEO","180","170","31680","30980"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","SEO","85","85","38410","37660"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","AA","65","55","18050","17990"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","AO","1140","1030","21440","21430"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","EO","1410","1310","25450","25040"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","G6","55","55","64920","63490"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","G7","150","150","53430","52280"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","HEO","510","485","31480","30980"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","SEO","290","285","38400","37660"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Insolvency Service","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East Midlands (England)","Outside London","AO","15","15","20880","20880"
"In post","2021","Insolvency Service","East Midlands (England)","Outside London","EO","10","10","26080","26290"
"In post","2021","Insolvency Service","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East Midlands (England)","Outside London","HEO","25","25","32210","33060"
"In post","2021","Insolvency Service","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East Midlands (England)","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Outside London","AO","50","45","21140","20880"
"In post","2021","Insolvency Service","East of England","Outside London","EO","15","10","25820","26290"
"In post","2021","Insolvency Service","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Outside London","HEO","40","40","33670","34050"
"In post","2021","Insolvency Service","East of England","Outside London","SEO","20","20","45410","46430"
"In post","2021","Insolvency Service","London","London","AA","10","10","21790","21790"
"In post","2021","Insolvency Service","London","London","AO","60","55","25060","25060"
"In post","2021","Insolvency Service","London","London","EO","40","35","28530","29150"
"In post","2021","Insolvency Service","London","London","G6","20","20","75280","74250"
"In post","2021","Insolvency Service","London","London","G7","40","35","56410","55980"
"In post","2021","Insolvency Service","London","London","HEO","75","75","37050","36060"
"In post","2021","Insolvency Service","London","London","SCS level","5","5","[c]","[c]"
"In post","2021","Insolvency Service","London","London","SEO","65","65","45880","45970"
"In post","2021","Insolvency Service","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","North East (England)","Outside London","AO","15","15","20880","20880"
"In post","2021","Insolvency Service","North East (England)","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","North East (England)","Outside London","HEO","20","15","33040","32060"
"In post","2021","Insolvency Service","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","North East (England)","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","North West (England)","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Insolvency Service","North West (England)","Outside London","AO","80","75","20890","20880"
"In post","2021","Insolvency Service","North West (England)","Outside London","EO","35","30","25020","24870"
"In post","2021","Insolvency Service","North West (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Insolvency Service","North West (England)","Outside London","G7","25","25","53650","52530"
"In post","2021","Insolvency Service","North West (England)","Outside London","HEO","85","85","34580","34390"
"In post","2021","Insolvency Service","North West (England)","Outside London","SEO","55","55","43550","43200"
"In post","2021","Insolvency Service","Scotland","Outside London","AO","45","45","20880","20880"
"In post","2021","Insolvency Service","Scotland","Outside London","EO","10","10","24750","24500"
"In post","2021","Insolvency Service","Scotland","Outside London","HEO","10","10","31640","31000"
"In post","2021","Insolvency Service","Scotland","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South East (England)","Outside London","AO","45","45","21410","20880"
"In post","2021","Insolvency Service","South East (England)","Outside London","EO","15","15","26330","26290"
"In post","2021","Insolvency Service","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South East (England)","Outside London","HEO","35","35","33170","32060"
"In post","2021","Insolvency Service","South East (England)","Outside London","SEO","15","15","44230","44250"
"In post","2021","Insolvency Service","South West (England)","Outside London","AO","60","60","20880","20880"
"In post","2021","Insolvency Service","South West (England)","Outside London","EO","15","10","25190","26290"
"In post","2021","Insolvency Service","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South West (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Insolvency Service","South West (England)","Outside London","HEO","40","40","33520","34390"
"In post","2021","Insolvency Service","South West (England)","Outside London","SEO","20","20","43100","43050"
"In post","2021","Insolvency Service","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Wales","Outside London","AO","30","30","20890","20880"
"In post","2021","Insolvency Service","Wales","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Wales","Outside London","HEO","20","15","32530","33060"
"In post","2021","Insolvency Service","Wales","Outside London","SEO","10","10","43370","42700"
"In post","2021","Insolvency Service","West Midlands (England)","Outside London","AA","30","30","18900","18900"
"In post","2021","Insolvency Service","West Midlands (England)","Outside London","AO","130","120","20910","20880"
"In post","2021","Insolvency Service","West Midlands (England)","Outside London","EO","55","55","25790","26290"
"In post","2021","Insolvency Service","West Midlands (England)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands (England)","Outside London","G7","25","25","54810","54310"
"In post","2021","Insolvency Service","West Midlands (England)","Outside London","HEO","95","95","33880","33720"
"In post","2021","Insolvency Service","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands (England)","Outside London","SEO","75","70","43840","43340"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Outside London","AO","35","35","20880","20880"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Outside London","EO","10","10","25340","26290"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Outside London","HEO","30","30","32840","31830"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Outside London","SEO","25","20","43460","43050"
"In post","2021","Institute for Apprenticeships and Technical Education","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","London","EO","5","5","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","London","G6","20","20","66790","65310"
"In post","2021","Institute for Apprenticeships and Technical Education","London","London","G7","40","40","54730","53950"
"In post","2021","Institute for Apprenticeships and Technical Education","London","London","HEO","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","London","SCS level","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","London","SEO","20","20","40870","40630"
"In post","2021","Institute for Apprenticeships and Technical Education","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","G7","40","40","50670","50470"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","SEO","35","35","37080","36570"
"In post","2021","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","Outside London","AO","95","85","19170","18890"
"In post","2021","Legal Aid Agency","East Midlands (England)","Outside London","EO","55","50","22700","21750"
"In post","2021","Legal Aid Agency","East Midlands (England)","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","Outside London","HEO","15","15","27190","24960"
"In post","2021","Legal Aid Agency","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Midlands (England)","Outside London","SEO","10","10","[c]","[c]"
