"Status","Year","Region_ITL3","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Leicester","Outside London","Male","Heterosexual / straight","640","615","27620","26210"
"In post","2021","Leicester","Outside London","Male","LGBO","45","40","27860","27570"
"In post","2021","Leicester","Outside London","Male","Undeclared","95","90","27710","27130"
"In post","2021","Leicester","Outside London","Male","Unknown","280","260","25920","22350"
"In post","2021","Leicester","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Leicester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire CC and Rutland","Outside London","Female","Heterosexual / straight","740","665","28050","25400"
"In post","2021","Leicestershire CC and Rutland","Outside London","Female","LGBO","40","40","27930","26160"
"In post","2021","Leicestershire CC and Rutland","Outside London","Female","Undeclared","95","90","26630","25400"
"In post","2021","Leicestershire CC and Rutland","Outside London","Female","Unknown","175","155","27830","25750"
"In post","2021","Leicestershire CC and Rutland","Outside London","Male","Heterosexual / straight","705","685","30530","27380"
"In post","2021","Leicestershire CC and Rutland","Outside London","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Leicestershire CC and Rutland","Outside London","Male","Undeclared","95","95","31620","28220"
"In post","2021","Leicestershire CC and Rutland","Outside London","Male","Unknown","150","140","29340","27380"
"In post","2021","Leicestershire CC and Rutland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire CC and Rutland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lewisham and Southwark","London","Female","Heterosexual / straight","580","555","33460","31060"
"In post","2021","Lewisham and Southwark","London","Female","LGBO","40","40","31780","31060"
"In post","2021","Lewisham and Southwark","London","Female","Undeclared","80","75","36390","31060"
"In post","2021","Lewisham and Southwark","London","Female","Unknown","100","95","36350","31060"
"In post","2021","Lewisham and Southwark","London","Male","Heterosexual / straight","380","370","32590","30410"
"In post","2021","Lewisham and Southwark","London","Male","LGBO","30","30","33150","31060"
"In post","2021","Lewisham and Southwark","London","Male","Undeclared","55","55","33930","29570"
"In post","2021","Lewisham and Southwark","London","Male","Unknown","115","105","36620","32740"
"In post","2021","Lewisham and Southwark","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Lewisham and Southwark","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Outside London","Female","Heterosexual / straight","1075","990","26400","25030"
"In post","2021","Lincolnshire","Outside London","Female","LGBO","45","45","26600","26700"
"In post","2021","Lincolnshire","Outside London","Female","Undeclared","160","140","27560","26240"
"In post","2021","Lincolnshire","Outside London","Female","Unknown","165","145","28050","27570"
"In post","2021","Lincolnshire","Outside London","Male","Heterosexual / straight","1035","1005","29610","27570"
"In post","2021","Lincolnshire","Outside London","Male","LGBO","35","35","28240","27570"
"In post","2021","Lincolnshire","Outside London","Male","Undeclared","140","135","31150","28210"
"In post","2021","Lincolnshire","Outside London","Male","Unknown","175","165","28410","27570"
"In post","2021","Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Outside London","Female","Heterosexual / straight","155","145","26610","22460"
"In post","2021","Lisburn and Castlereagh","Outside London","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Outside London","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Outside London","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Outside London","Male","Heterosexual / straight","185","180","28090","24890"
"In post","2021","Lisburn and Castlereagh","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Outside London","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Outside London","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","Outside London","Female","Heterosexual / straight","4510","4045","28300","25040"
"In post","2021","Liverpool","Outside London","Female","LGBO","165","155","26820","25040"
"In post","2021","Liverpool","Outside London","Female","Undeclared","385","340","28480","25040"
"In post","2021","Liverpool","Outside London","Female","Unknown","905","800","28890","25560"
"In post","2021","Liverpool","Outside London","Male","Heterosexual / straight","2980","2880","30100","25560"
"In post","2021","Liverpool","Outside London","Male","LGBO","195","190","29570","25520"
"In post","2021","Liverpool","Outside London","Male","Undeclared","355","340","29510","25570"
"In post","2021","Liverpool","Outside London","Male","Unknown","740","705","30610","26670"
"In post","2021","Liverpool","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","Heterosexual / straight","90","85","27950","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","Unknown","40","35","28830","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","Heterosexual / straight","50","45","30510","27840"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","Undeclared","15","10","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","Unknown","115","115","28480","26530"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Outside London","Female","Heterosexual / straight","240","215","25470","25040"
"In post","2021","Luton","Outside London","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Luton","Outside London","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","Luton","Outside London","Female","Unknown","50","45","25410","26670"
"In post","2021","Luton","Outside London","Male","Heterosexual / straight","165","145","27530","27460"
"In post","2021","Luton","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Luton","Outside London","Male","Undeclared","20","15","[c]","[c]"
"In post","2021","Luton","Outside London","Male","Unknown","25","20","[c]","[c]"
"In post","2021","Luton","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Outside London","Female","Heterosexual / straight","3260","3035","33800","29360"
"In post","2021","Manchester","Outside London","Female","LGBO","220","210","33200","29730"
"In post","2021","Manchester","Outside London","Female","Undeclared","385","350","31940","27570"
"In post","2021","Manchester","Outside London","Female","Unknown","845","775","31360","27570"
"In post","2021","Manchester","Outside London","Male","Heterosexual / straight","2690","2620","35040","31250"
"In post","2021","Manchester","Outside London","Male","LGBO","290","290","33080","27610"
"In post","2021","Manchester","Outside London","Male","Undeclared","375","360","34850","31650"
"In post","2021","Manchester","Outside London","Male","Unknown","920","885","32970","30820"
"In post","2021","Manchester","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Outside London","Female","Heterosexual / straight","545","505","29600","29290"
"In post","2021","Medway","Outside London","Female","LGBO","45","45","30680","31180"
"In post","2021","Medway","Outside London","Female","Undeclared","50","45","29940","29290"
"In post","2021","Medway","Outside London","Female","Unknown","135","125","28940","29290"
"In post","2021","Medway","Outside London","Male","Heterosexual / straight","440","435","33270","30680"
"In post","2021","Medway","Outside London","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Medway","Outside London","Male","Undeclared","50","50","31940","29580"
"In post","2021","Medway","Outside London","Male","Unknown","120","115","31920","31050"
"In post","2021","Medway","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Female","Heterosexual / straight","280","260","30200","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Female","Unknown","85","75","28520","30580"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Male","Heterosexual / straight","175","175","33950","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Male","Undeclared","30","25","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Male","Unknown","40","40","29780","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Outside London","Female","Heterosexual / straight","365","330","29470","28200"
"In post","2021","Mid Kent","Outside London","Female","LGBO","30","30","33680","31050"
"In post","2021","Mid Kent","Outside London","Female","Undeclared","50","45","30120","29290"
"In post","2021","Mid Kent","Outside London","Female","Unknown","55","50","28800","28130"
"In post","2021","Mid Kent","Outside London","Male","Heterosexual / straight","270","260","30430","29290"
"In post","2021","Mid Kent","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Mid Kent","Outside London","Male","Undeclared","35","35","36250","31650"
"In post","2021","Mid Kent","Outside London","Male","Unknown","55","55","29680","29290"
"In post","2021","Mid Kent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Outside London","Female","Heterosexual / straight","2100","1840","27960","25560"
"In post","2021","Mid Lancashire","Outside London","Female","LGBO","85","80","27380","24800"
"In post","2021","Mid Lancashire","Outside London","Female","Undeclared","285","240","27000","25560"
"In post","2021","Mid Lancashire","Outside London","Female","Unknown","735","610","24670","21440"
"In post","2021","Mid Lancashire","Outside London","Male","Heterosexual / straight","1460","1385","28850","26330"
"In post","2021","Mid Lancashire","Outside London","Male","LGBO","80","75","27470","25560"
"In post","2021","Mid Lancashire","Outside London","Male","Undeclared","210","200","27350","25560"
"In post","2021","Mid Lancashire","Outside London","Male","Unknown","645","605","26050","21950"
"In post","2021","Mid Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Outside London","Female","Heterosexual / straight","705","655","31060","27570"
"In post","2021","Milton Keynes","Outside London","Female","LGBO","65","65","29120","27570"
"In post","2021","Milton Keynes","Outside London","Female","Undeclared","95","90","30700","27610"
"In post","2021","Milton Keynes","Outside London","Female","Unknown","130","120","27400","27570"
"In post","2021","Milton Keynes","Outside London","Male","Heterosexual / straight","835","815","34900","31810"
"In post","2021","Milton Keynes","Outside London","Male","LGBO","35","35","28600","27570"
"In post","2021","Milton Keynes","Outside London","Male","Undeclared","85","85","35740","33390"
"In post","2021","Milton Keynes","Outside London","Male","Unknown","260","260","31640","30400"
"In post","2021","Milton Keynes","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Outside London","Female","Heterosexual / straight","2005","1825","32320","29540"
"In post","2021","Monmouthshire and Newport","Outside London","Female","LGBO","95","90","32020","29540"
"In post","2021","Monmouthshire and Newport","Outside London","Female","Undeclared","120","105","31990","27570"
"In post","2021","Monmouthshire and Newport","Outside London","Female","Unknown","870","785","29040","26920"
"In post","2021","Monmouthshire and Newport","Outside London","Male","Heterosexual / straight","1405","1370","37340","34560"
"In post","2021","Monmouthshire and Newport","Outside London","Male","LGBO","125","120","35370","30000"
"In post","2021","Monmouthshire and Newport","Outside London","Male","Undeclared","140","130","37600","34070"
"In post","2021","Monmouthshire and Newport","Outside London","Male","Unknown","825","795","36000","31620"
"In post","2021","Monmouthshire and Newport","Outside London","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Outside London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Female","Heterosexual / straight","80","70","24760","21010"
"In post","2021","Na h-Eileanan Siar","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Female","Unknown","15","10","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Male","Heterosexual / straight","55","55","27590","27570"
"In post","2021","Na h-Eileanan Siar","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Male","Undeclared","10","5","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Male","Heterosexual / straight","50","50","21330","20310"
"In post","2021","Newry, Mourne and Down","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Outside London","Female","Heterosexual / straight","380","325","25860","25490"
"In post","2021","North and North East Lincolnshire","Outside London","Female","LGBO","10","10","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Outside London","Female","Undeclared","60","55","25050","25490"
"In post","2021","North and North East Lincolnshire","Outside London","Female","Unknown","100","90","24790","26440"
"In post","2021","North and North East Lincolnshire","Outside London","Male","Heterosexual / straight","155","150","26950","26660"
"In post","2021","North and North East Lincolnshire","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Outside London","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Outside London","Male","Unknown","60","60","24280","22180"
"In post","2021","North and North East Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North and West Norfolk","Outside London","Female","Heterosexual / straight","320","285","25890","25250"
"In post","2021","North and West Norfolk","Outside London","Female","LGBO","20","20","[c]","[c]"
"In post","2021","North and West Norfolk","Outside London","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","North and West Norfolk","Outside London","Female","Unknown","45","40","26700","27570"
"In post","2021","North and West Norfolk","Outside London","Male","Heterosexual / straight","405","390","29240","27570"
"In post","2021","North and West Norfolk","Outside London","Male","LGBO","5","5","[c]","[c]"
"In post","2021","North and West Norfolk","Outside London","Male","Undeclared","50","45","32060","31650"
"In post","2021","North and West Norfolk","Outside London","Male","Unknown","60","55","28920","27570"
"In post","2021","North and West Norfolk","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North and West Norfolk","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North Hampshire","Outside London","Female","Heterosexual / straight","440","405","28900","26780"
"In post","2021","North Hampshire","Outside London","Female","LGBO","20","20","[c]","[c]"
"In post","2021","North Hampshire","Outside London","Female","Undeclared","80","70","29380","26670"
"In post","2021","North Hampshire","Outside London","Female","Unknown","65","60","33300","27570"
"In post","2021","North Hampshire","Outside London","Male","Heterosexual / straight","310","305","36660","30620"
"In post","2021","North Hampshire","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","North Hampshire","Outside London","Male","Undeclared","50","50","39930","33300"
"In post","2021","North Hampshire","Outside London","Male","Unknown","45","45","41580","33300"
"In post","2021","North Hampshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North Hampshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North Lanarkshire","Outside London","Female","Heterosexual / straight","1070","900","26000","21460"
"In post","2021","North Lanarkshire","Outside London","Female","LGBO","30","30","27520","23500"
"In post","2021","North Lanarkshire","Outside London","Female","Undeclared","175","145","25130","21440"
"In post","2021","North Lanarkshire","Outside London","Female","Unknown","470","395","23840","21010"
"In post","2021","North Lanarkshire","Outside London","Male","Heterosexual / straight","550","510","27970","25560"
"In post","2021","North Lanarkshire","Outside London","Male","LGBO","30","30","25310","21440"
"In post","2021","North Lanarkshire","Outside London","Male","Undeclared","85","80","26020","25560"
"In post","2021","North Lanarkshire","Outside London","Male","Unknown","390","365","27430","25870"
"In post","2021","North Lanarkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North Lanarkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North Northamptonshire","Outside London","Female","Heterosexual / straight","250","215","25210","27570"
"In post","2021","North Northamptonshire","Outside London","Female","LGBO","10","10","[c]","[c]"
"In post","2021","North Northamptonshire","Outside London","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","North Northamptonshire","Outside London","Female","Unknown","70","60","24620","21010"
"In post","2021","North Northamptonshire","Outside London","Male","Heterosexual / straight","95","90","27530","27570"
"In post","2021","North Northamptonshire","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","North Northamptonshire","Outside London","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","North Northamptonshire","Outside London","Male","Unknown","35","30","25000","27570"
"In post","2021","North Northamptonshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North Northamptonshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","Outside London","Female","Heterosexual / straight","370","340","29030","27570"
"In post","2021","North Nottinghamshire","Outside London","Female","LGBO","25","25","[c]","[c]"
"In post","2021","North Nottinghamshire","Outside London","Female","Undeclared","45","40","31340","27570"
"In post","2021","North Nottinghamshire","Outside London","Female","Unknown","80","70","26480","27570"
"In post","2021","North Nottinghamshire","Outside London","Male","Heterosexual / straight","315","305","29790","27380"
"In post","2021","North Nottinghamshire","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","North Nottinghamshire","Outside London","Male","Undeclared","40","35","29400","27810"
"In post","2021","North Nottinghamshire","Outside London","Male","Unknown","105","100","26990","27150"
"In post","2021","North Nottinghamshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Outside London","Female","Heterosexual / straight","685","635","28960","26670"
"In post","2021","North Yorkshire CC","Outside London","Female","LGBO","25","25","[c]","[c]"
"In post","2021","North Yorkshire CC","Outside London","Female","Undeclared","85","80","28010","27570"
"In post","2021","North Yorkshire CC","Outside London","Female","Unknown","100","90","28780","27570"
"In post","2021","North Yorkshire CC","Outside London","Male","Heterosexual / straight","720","700","30070","27570"
"In post","2021","North Yorkshire CC","Outside London","Male","LGBO","30","30","29280","27570"
"In post","2021","North Yorkshire CC","Outside London","Male","Undeclared","135","130","31560","29200"
"In post","2021","North Yorkshire CC","Outside London","Male","Unknown","145","140","29900","27570"
"In post","2021","North Yorkshire CC","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Outside London","Female","Heterosexual / straight","190","165","27380","27570"
"In post","2021","Northumberland","Outside London","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Northumberland","Outside London","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Northumberland","Outside London","Female","Unknown","30","25","27270","27570"
"In post","2021","Northumberland","Outside London","Male","Heterosexual / straight","100","100","30360","27570"
"In post","2021","Northumberland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Outside London","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Northumberland","Outside London","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Northumberland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Outside London","Female","Heterosexual / straight","655","570","28180","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Female","LGBO","30","30","27940","23760"
"In post","2021","Norwich and East Norfolk","Outside London","Female","Undeclared","80","70","28910","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Female","Unknown","185","145","29460","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Male","Heterosexual / straight","565","545","30610","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Male","LGBO","35","30","28850","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Male","Undeclared","95","90","31080","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Male","Unknown","145","140","31770","27570"
"In post","2021","Norwich and East Norfolk","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Outside London","Female","Heterosexual / straight","2830","2565","32040","27570"
"In post","2021","Nottingham","Outside London","Female","LGBO","160","155","30730","27570"
"In post","2021","Nottingham","Outside London","Female","Undeclared","390","350","30900","27570"
"In post","2021","Nottingham","Outside London","Female","Unknown","1045","955","28970","25980"
"In post","2021","Nottingham","Outside London","Male","Heterosexual / straight","2125","2060","33720","31100"
"In post","2021","Nottingham","Outside London","Male","LGBO","160","155","31700","27130"
"In post","2021","Nottingham","Outside London","Male","Undeclared","295","280","32810","30950"
"In post","2021","Nottingham","Outside London","Male","Unknown","955","920","29990","26520"
"In post","2021","Nottingham","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Female","Heterosexual / straight","945","940","49570","50940"
"In post","2021","Overseas","Overseas","Female","LGBO","55","55","47100","41460"
"In post","2021","Overseas","Overseas","Female","Undeclared","140","140","45590","40330"
"In post","2021","Overseas","Overseas","Female","Unknown","360","355","49730","46620"
"In post","2021","Overseas","Overseas","Male","Heterosexual / straight","1550","1545","50130","49640"
"In post","2021","Overseas","Overseas","Male","LGBO","115","115","53650","54040"
"In post","2021","Overseas","Overseas","Male","Undeclared","230","230","48910","42110"
"In post","2021","Overseas","Overseas","Male","Unknown","355","355","52180","52430"
"In post","2021","Overseas","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Outside London","Female","Heterosexual / straight","1005","920","30980","27570"
"In post","2021","Oxfordshire","Outside London","Female","LGBO","45","45","30480","30400"
"In post","2021","Oxfordshire","Outside London","Female","Undeclared","130","120","32690","29200"
"In post","2021","Oxfordshire","Outside London","Female","Unknown","260","230","33080","28380"
"In post","2021","Oxfordshire","Outside London","Male","Heterosexual / straight","880","860","31860","30400"
"In post","2021","Oxfordshire","Outside London","Male","LGBO","50","50","33530","33000"
"In post","2021","Oxfordshire","Outside London","Male","Undeclared","155","145","33420","32320"
"In post","2021","Oxfordshire","Outside London","Male","Unknown","220","215","36190","32800"
"In post","2021","Oxfordshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Outside London","Female","Heterosexual / straight","265","245","29340","27570"
"In post","2021","Perth and Kinross and Stirling","Outside London","Female","LGBO","10","10","[c]","[c]"
