"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cumbria","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derbyshire and Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset and Somerset","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Anglia","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Eastern Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","35","[c]","22320","22550"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","50","[c]","21630","20340"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","35","[c]","54960","53120"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","65","[c]","33660","32880"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","130","[c]","37420","37910"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hampshire and Isle of Wight","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Highlands and Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Highlands and Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Highlands and Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - East","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Inner London - West","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancashire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancashire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancashire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Merseyside","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northumberland and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northumberland and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outer London - South","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outer London - South","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outer London - South","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Southern Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Surrey, East and West Sussex","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tees Valley and Durham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tees Valley and Durham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Central Scotland","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Derbyshire and Nottinghamshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset and Somerset","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
