"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Black","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","London","SEO/HEO","40","[c]","37040","36150"
"Leaver Dept.","2021","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","London","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","G6/G7","205","[c]","56330","54470"
"Leaver Dept.","2021","30-39","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","SEO/HEO","170","[c]","37520","37520"
"Leaver Dept.","2021","30-39","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Outside London","AA/AO","120","[c]","20700","20680"
"Leaver Dept.","2021","30-39","Unknown","Outside London","EO","85","[c]","25970","25850"
"Leaver Dept.","2021","30-39","Unknown","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Outside London","SEO/HEO","110","[c]","35230","35640"
"Leaver Dept.","2021","30-39","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","SEO/HEO","60","[c]","31420","32000"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","London","EO","55","[c]","28350","28450"
"Leaver Dept.","2021","30-39","White","London","G6/G7","440","[c]","57400","55090"
"Leaver Dept.","2021","30-39","White","London","SCS level","40","[c]","78750","74370"
"Leaver Dept.","2021","30-39","White","London","SEO/HEO","295","[c]","38340","38540"
"Leaver Dept.","2021","30-39","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Outside London","AA/AO","315","[c]","20660","21010"
"Leaver Dept.","2021","30-39","White","Outside London","EO","330","[c]","25870","25960"
"Leaver Dept.","2021","30-39","White","Outside London","G6/G7","95","[c]","53120","52630"
"Leaver Dept.","2021","30-39","White","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Outside London","SEO/HEO","355","[c]","34160","32710"
"Leaver Dept.","2021","30-39","White","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","SEO/HEO","35","[c]","32900","32000"
"Leaver Dept.","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","SEO/HEO","40","[c]","39610","39630"
"Leaver Dept.","2021","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
