"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Greater Manchester","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Greater Manchester","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - East","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","AO","15","[c]","23650","23500"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Kent","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lancashire","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lancashire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - East and North East","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - South","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - West and North West","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South Yorkshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South Yorkshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Midlands","AO","15","[c]","20340","19930"
"Leaver CS","2021","60-64","Ministry of Justice","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Midlands","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Yorkshire","AO","25","[c]","19950","20100"
"Leaver CS","2021","60-64","Ministry of Justice","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Justice","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Eastern Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Eastern Scotland","AO","15","[c]","24530","24520"
"Leaver CS","2021","60-64","Scottish Government","Eastern Scotland","EO","25","[c]","31650","33650"
"Leaver CS","2021","60-64","Scottish Government","Eastern Scotland","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Eastern Scotland","G7","15","[c]","59140","61010"
"Leaver CS","2021","60-64","Scottish Government","Eastern Scotland","HEO","20","[c]","36250","35110"
"Leaver CS","2021","60-64","Scottish Government","Eastern Scotland","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Eastern Scotland","SEO","15","[c]","47620","46600"
"Leaver CS","2021","60-64","Scottish Government","Highlands and Islands","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Southern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","West Central Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","West Central Scotland","AO","10","[c]","24010","22820"
"Leaver CS","2021","60-64","Scottish Government","West Central Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","West Central Scotland","G6","10","[c]","73500","73940"
"Leaver CS","2021","60-64","Scottish Government","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","West Central Scotland","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","West Central Scotland","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","The National Archives","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","AO","10","[c]","19200","19130"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Water Services Regulation Authority","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","East Wales","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","East Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","East Wales","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","East Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","West Wales and The Valleys","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","East Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Inner London - West","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Attorney General's Departments","Inner London - West","HEO","[c]","[c]","[c]","[c]"
