"Status","Year","Disability","Ethnicity","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Other ethnicity","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Planning Inspectorate","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Public Health England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","United Kingdom Statistics Authority","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Valuation Office Agency","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","30","30","47320","52950"
"In post","2021","Declared disabled","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Crown Commercial Service","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Crown Prosecution Service","Attorney General's Departments","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Defence Equipment and Support","Ministry of Defence","85","80","39180","39290"
"In post","2021","Declared disabled","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","15","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","15","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Department for Education (excl. agencies)","Department for Education","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","25","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Department for International Trade","Department for International Trade","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Department for Transport (excl. agencies)","Department for Transport","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","645","570","26640","27570"
"In post","2021","Declared disabled","Undeclared","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","15","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","35","30","29550","27680"
"In post","2021","Declared disabled","Undeclared","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Government Legal Department","Attorney General's Departments","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Health and Safety Executive","Department for Work and Pensions","30","30","38930","41480"
"In post","2021","Declared disabled","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","80","75","24510","21270"
"In post","2021","Declared disabled","Undeclared","HM Land Registry","HM Land Registry","20","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","HM Prison and Probation Service","Ministry of Justice","175","160","31250","30750"
"In post","2021","Declared disabled","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","170","150","31150","28130"
"In post","2021","Declared disabled","Undeclared","HM Treasury (excl. agencies)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Home Office (incl. agencies)","Home Office","195","180","30590","28350"
"In post","2021","Declared disabled","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","205","195","33410","33150"
"In post","2021","Declared disabled","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","15","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","National Crime Agency","National Crime Agency","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Office of the Public Guardian","Ministry of Justice","10","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Public Health England","Department of Health and Social Care","15","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Rural Payments Agency","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scottish Government (excl. agencies)","Scottish Government","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scottish Prison Service","Scottish Government","40","35","35670","33650"
"In post","2021","Declared disabled","Undeclared","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Submarine Delivery Agency","Ministry of Defence","15","15","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","10","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Valuation Office Agency","HM Revenue and Customs","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Welsh Government (excl. agencies)","Welsh Government","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Crown Prosecution Service","Attorney General's Departments","35","30","41460","37240"
"In post","2021","Declared disabled","Unknown","Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Defence Equipment and Support","Ministry of Defence","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department for Education (excl. agencies)","Department for Education","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department for International Trade","Department for International Trade","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department for Transport (excl. agencies)","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","180","160","26350","27570"
"In post","2021","Declared disabled","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Driver and Vehicle Standards Agency","Department for Transport","30","30","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Education and Skills Funding Agency","Department for Education","10","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","ESTYN","ESTYN","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Government Legal Department","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Health and Safety Executive","Department for Work and Pensions","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HM Courts and Tribunals Service","Ministry of Justice","30","25","22810","20910"
"In post","2021","Declared disabled","Unknown","HM Land Registry","HM Land Registry","20","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HM Prison and Probation Service","Ministry of Justice","85","75","30210","30110"
"In post","2021","Declared disabled","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","225","190","28060","25560"
"In post","2021","Declared disabled","Unknown","HM Treasury (excl. agencies)","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office (incl. agencies)","Home Office","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","35","35","26590","20880"
"In post","2021","Declared disabled","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Legal Aid Agency","Ministry of Justice","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","95","95","34440","33200"
"In post","2021","Declared disabled","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","National Crime Agency","National Crime Agency","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Planning Inspectorate","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Public Health England","Department of Health and Social Care","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Courts and Tribunals Service","Scottish Government","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Fiscal Commission","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Government (excl. agencies)","Scottish Government","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Prison Service","Scottish Government","130","120","32280","33650"
"In post","2021","Declared disabled","Unknown","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
