"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Courts and Tribunals Service","East of England","Heart of Essex","HEO","15","15","27510","26550"
"In post","2021","HM Courts and Tribunals Service","East of England","Heart of Essex","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Hertfordshire","AA","35","30","17950","17990"
"In post","2021","HM Courts and Tribunals Service","East of England","Hertfordshire","AO","75","65","21610","21900"
"In post","2021","HM Courts and Tribunals Service","East of England","Hertfordshire","EO","25","25","24850","24580"
"In post","2021","HM Courts and Tribunals Service","East of England","Hertfordshire","G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Hertfordshire","HEO","10","10","29430","28600"
"In post","2021","HM Courts and Tribunals Service","East of England","Hertfordshire","SEO","10","10","38220","36810"
"In post","2021","HM Courts and Tribunals Service","East of England","Luton","AA","20","15","17200","16900"
"In post","2021","HM Courts and Tribunals Service","East of England","Luton","AO","60","55","20340","19930"
"In post","2021","HM Courts and Tribunals Service","East of England","Luton","EO","25","25","24240","24090"
"In post","2021","HM Courts and Tribunals Service","East of England","Luton","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Luton","HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Luton","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","North and West Norfolk","AO","15","10","20040","20100"
"In post","2021","HM Courts and Tribunals Service","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","North and West Norfolk","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Norwich and East Norfolk","AA","20","15","16900","16840"
"In post","2021","HM Courts and Tribunals Service","East of England","Norwich and East Norfolk","AO","65","55","19830","19830"
"In post","2021","HM Courts and Tribunals Service","East of England","Norwich and East Norfolk","EO","20","20","23470","23230"
"In post","2021","HM Courts and Tribunals Service","East of England","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Norwich and East Norfolk","HEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Norwich and East Norfolk","SEO","10","10","40090","40870"
"In post","2021","HM Courts and Tribunals Service","East of England","Peterborough","AA","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Peterborough","AO","40","35","19660","19670"
"In post","2021","HM Courts and Tribunals Service","East of England","Peterborough","EO","15","15","23780","23350"
"In post","2021","HM Courts and Tribunals Service","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Peterborough","HEO","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Peterborough","SEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Southend-on-Sea","AA","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Southend-on-Sea","AO","20","20","19370","19570"
"In post","2021","HM Courts and Tribunals Service","East of England","Southend-on-Sea","EO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Suffolk","AA","15","10","16860","16840"
"In post","2021","HM Courts and Tribunals Service","East of England","Suffolk","AO","130","115","19330","18890"
"In post","2021","HM Courts and Tribunals Service","East of England","Suffolk","EO","25","25","22740","22430"
"In post","2021","HM Courts and Tribunals Service","East of England","Suffolk","G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Suffolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East of England","Suffolk","SEO","15","15","37940","36080"
"In post","2021","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","AO","50","45","22270","22450"
"In post","2021","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","EO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barnet","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barnet","AO","30","30","21830","21300"
"In post","2021","HM Courts and Tribunals Service","London","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barnet","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Barnet","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Bexley and Greenwich","AA","15","15","18380","17990"
"In post","2021","HM Courts and Tribunals Service","London","Bexley and Greenwich","AO","30","25","22620","22450"
"In post","2021","HM Courts and Tribunals Service","London","Bexley and Greenwich","EO","20","15","26060","26130"
"In post","2021","HM Courts and Tribunals Service","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Brent","AA","15","10","19920","19750"
"In post","2021","HM Courts and Tribunals Service","London","Brent","AO","85","80","23250","23500"
"In post","2021","HM Courts and Tribunals Service","London","Brent","EO","15","15","28530","26720"
"In post","2021","HM Courts and Tribunals Service","London","Brent","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Brent","HEO","10","10","31710","31270"
"In post","2021","HM Courts and Tribunals Service","London","Brent","SEO","15","15","45730","46810"
"In post","2021","HM Courts and Tribunals Service","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Bromley","AA","10","10","18200","17990"
"In post","2021","HM Courts and Tribunals Service","London","Bromley","AO","95","80","21980","21940"
"In post","2021","HM Courts and Tribunals Service","London","Bromley","EO","10","10","26770","27320"
"In post","2021","HM Courts and Tribunals Service","London","Bromley","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Bromley","HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Bromley","SEO","15","15","45780","48350"
"In post","2021","HM Courts and Tribunals Service","London","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Camden and City of London","AA","85","80","19670","19750"
"In post","2021","HM Courts and Tribunals Service","London","Camden and City of London","AO","505","480","23080","22680"
"In post","2021","HM Courts and Tribunals Service","London","Camden and City of London","EO","140","135","27030","26410"
"In post","2021","HM Courts and Tribunals Service","London","Camden and City of London","G7","30","30","61080","60300"
"In post","2021","HM Courts and Tribunals Service","London","Camden and City of London","HEO","60","60","32130","30850"
"In post","2021","HM Courts and Tribunals Service","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Camden and City of London","SEO","40","40","40420","38640"
"In post","2021","HM Courts and Tribunals Service","London","Croydon","AA","25","25","18530","18480"
"In post","2021","HM Courts and Tribunals Service","London","Croydon","AO","100","90","21810","21310"
"In post","2021","HM Courts and Tribunals Service","London","Croydon","EO","25","25","25610","25440"
"In post","2021","HM Courts and Tribunals Service","London","Croydon","G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Croydon","HEO","20","20","30240","28750"
"In post","2021","HM Courts and Tribunals Service","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Croydon","SEO","15","10","42950","45430"
"In post","2021","HM Courts and Tribunals Service","London","Ealing","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Enfield","AA","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Enfield","AO","25","25","22320","22450"
"In post","2021","HM Courts and Tribunals Service","London","Enfield","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Enfield","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Hackney and Newham","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Hackney and Newham","AO","25","25","22190","22390"
"In post","2021","HM Courts and Tribunals Service","London","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Haringey and Islington","AA","45","45","18870","19060"
"In post","2021","HM Courts and Tribunals Service","London","Haringey and Islington","AO","185","175","22980","22680"
"In post","2021","HM Courts and Tribunals Service","London","Haringey and Islington","EO","55","50","26250","26410"
"In post","2021","HM Courts and Tribunals Service","London","Haringey and Islington","G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Haringey and Islington","HEO","30","30","31590","30850"
"In post","2021","HM Courts and Tribunals Service","London","Haringey and Islington","SEO","15","15","43660","42500"
"In post","2021","HM Courts and Tribunals Service","London","Harrow and Hillingdon","AA","10","10","18370","17990"
"In post","2021","HM Courts and Tribunals Service","London","Harrow and Hillingdon","AO","30","30","22030","22340"
"In post","2021","HM Courts and Tribunals Service","London","Harrow and Hillingdon","EO","15","15","25090","24440"
"In post","2021","HM Courts and Tribunals Service","London","Harrow and Hillingdon","HEO","10","10","30200","28600"
"In post","2021","HM Courts and Tribunals Service","London","Harrow and Hillingdon","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Hounslow and Richmond upon Thames","AA","25","25","18300","17990"
"In post","2021","HM Courts and Tribunals Service","London","Hounslow and Richmond upon Thames","AO","110","100","21880","22080"
"In post","2021","HM Courts and Tribunals Service","London","Hounslow and Richmond upon Thames","EO","35","30","25400","24690"
"In post","2021","HM Courts and Tribunals Service","London","Hounslow and Richmond upon Thames","HEO","20","20","29470","28600"
"In post","2021","HM Courts and Tribunals Service","London","Hounslow and Richmond upon Thames","SEO","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Kensington & Chelsea and Hammersmith & Fulham","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Kensington & Chelsea and Hammersmith & Fulham","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Kensington & Chelsea and Hammersmith & Fulham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Lewisham and Southwark","AA","30","30","19530","19060"
"In post","2021","HM Courts and Tribunals Service","London","Lewisham and Southwark","AO","50","45","23210","23500"
"In post","2021","HM Courts and Tribunals Service","London","Lewisham and Southwark","EO","50","50","26940","26410"
"In post","2021","HM Courts and Tribunals Service","London","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Lewisham and Southwark","HEO","15","15","31830","31350"
"In post","2021","HM Courts and Tribunals Service","London","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Lewisham and Southwark","SEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Merton, Kingston upon Thames and Sutton","AA","20","20","18450","18270"
"In post","2021","HM Courts and Tribunals Service","London","Merton, Kingston upon Thames and Sutton","AO","70","60","21920","22080"
"In post","2021","HM Courts and Tribunals Service","London","Merton, Kingston upon Thames and Sutton","EO","30","25","25540","25050"
"In post","2021","HM Courts and Tribunals Service","London","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Merton, Kingston upon Thames and Sutton","HEO","15","15","30180","29470"
"In post","2021","HM Courts and Tribunals Service","London","Merton, Kingston upon Thames and Sutton","SEO","15","10","43620","44840"
"In post","2021","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","AA","35","30","18680","18640"
"In post","2021","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","AO","25","20","21900","22080"
"In post","2021","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","EO","30","30","25640","25800"
"In post","2021","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","HEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Tower Hamlets","AA","10","10","20120","20280"
"In post","2021","HM Courts and Tribunals Service","London","Tower Hamlets","AO","150","140","22670","22680"
"In post","2021","HM Courts and Tribunals Service","London","Tower Hamlets","EO","20","20","26920","26410"
"In post","2021","HM Courts and Tribunals Service","London","Tower Hamlets","G7","10","10","58920","58130"
"In post","2021","HM Courts and Tribunals Service","London","Tower Hamlets","HEO","15","15","32410","30850"
"In post","2021","HM Courts and Tribunals Service","London","Tower Hamlets","SEO","25","25","40400","38640"
"In post","2021","HM Courts and Tribunals Service","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Wandsworth","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Wandsworth","AO","65","60","23190","23500"
"In post","2021","HM Courts and Tribunals Service","London","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Wandsworth","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Wandsworth","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Westminster","AA","105","95","19740","19750"
"In post","2021","HM Courts and Tribunals Service","London","Westminster","AO","320","305","22900","22680"
"In post","2021","HM Courts and Tribunals Service","London","Westminster","EO","340","330","26830","26410"
"In post","2021","HM Courts and Tribunals Service","London","Westminster","G7","225","220","59170","58130"
"In post","2021","HM Courts and Tribunals Service","London","Westminster","HEO","245","245","31690","30850"
"In post","2021","HM Courts and Tribunals Service","London","Westminster","SCS level","35","35","90410","86970"
"In post","2021","HM Courts and Tribunals Service","London","Westminster","SEO","225","220","39990","37920"
"In post","2021","HM Courts and Tribunals Service","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Darlington","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Darlington","AO","35","30","19510","19570"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Darlington","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Darlington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Durham CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Durham CC","AO","35","25","19700","19830"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Durham CC","EO","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Durham CC","G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Durham CC","HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Durham CC","SEO","10","10","39860","40850"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Northumberland","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Northumberland","AO","15","10","19770","19830"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Northumberland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Northumberland","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","South Teesside","AA","20","20","16890","16840"
"In post","2021","HM Courts and Tribunals Service","North East (England)","South Teesside","AO","85","70","19730","19830"
"In post","2021","HM Courts and Tribunals Service","North East (England)","South Teesside","EO","30","25","22620","22430"
"In post","2021","HM Courts and Tribunals Service","North East (England)","South Teesside","G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","South Teesside","HEO","10","10","25900","25190"
"In post","2021","HM Courts and Tribunals Service","North East (England)","South Teesside","SEO","20","15","41610","41900"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Sunderland","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Sunderland","AO","15","15","19790","19830"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Sunderland","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Sunderland","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Sunderland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Sunderland","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Tyneside","AA","35","30","16950","16840"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Tyneside","AO","190","165","19700","19830"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Tyneside","EO","50","45","22800","22430"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Tyneside","G7","15","15","50170","45920"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Tyneside","HEO","30","30","25780","24320"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Tyneside","SEO","30","25","37900","37510"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackburn with Darwen","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackburn with Darwen","AO","25","25","19890","20100"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackburn with Darwen","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackburn with Darwen","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackpool","AA","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackpool","AO","20","20","19920","19970"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackpool","G7","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackpool","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Blackpool","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire East","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire East","AO","10","10","19690","19700"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire West and Chester","AA","10","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire West and Chester","AO","25","20","19970","20100"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire West and Chester","EO","10","10","23450","23130"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Cheshire West and Chester","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Cumbria","AA","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Cumbria","AO","20","15","19670","19570"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Cumbria","EO","15","10","22400","22430"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Cumbria","HEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Cumbria","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Lancashire","AA","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Lancashire","AO","30","25","19800","19700"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Lancashire","EO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Lancashire","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Merseyside","AO","60","55","19670","19830"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Merseyside","EO","10","10","22490","22110"
"In post","2021","HM Courts and Tribunals Service","North West (England)","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","AA","20","15","16880","16840"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","AO","45","35","19830","19830"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","EO","15","15","23100","22990"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester North West","SEO","10","10","39510","41790"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South East","AA","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South East","AO","40","30","19900","20100"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South East","EO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South East","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South East","SEO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South West","AA","25","20","16990","16840"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South West","AO","215","195","20230","19930"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South West","EO","35","35","22740","22570"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South West","HEO","10","10","27030","26560"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Greater Manchester South West","SEO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Lancaster and Wyre","AA","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Lancaster and Wyre","AO","10","10","19750","19840"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Liverpool","AA","55","50","17130","16900"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Liverpool","AO","175","150","20710","20650"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Liverpool","EO","65","60","23650","23300"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Liverpool","G7","15","15","53210","51830"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Liverpool","HEO","35","35","27730","26950"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Liverpool","SEO","40","35","37370","36770"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Manchester","AA","75","70","17010","16840"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Manchester","AO","310","280","20470","20650"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Manchester","EO","115","110","23570","23300"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Manchester","G7","30","30","51230","50060"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Manchester","HEO","70","65","27760","26560"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Manchester","SEO","75","70","37200","35500"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","AA","25","20","16890","16840"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","AO","55","50","19790","20100"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","EO","30","30","23180","23130"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","G7","10","10","[c]","[c]"
